RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
114,"Wally Szczerbiak, MIN",28,22.2,.539,10.1,8.6,19.7,5.0,11.2,8.1,15.31,25.5,0.8
115,"Chris Bosh, TOR",75,33.5,.513,7.6,10.5,16.1,9.0,16.9,12.8,15.24,60.1,2.0
116,"Jeff McInnis, CLE/POR",70,33.8,.511,31.6,8.8,18.0,2.0,6.6,4.1,15.17,82.2,2.7
117,"Derek Anderson, POR",51,35.5,.499,22.5,8.9,19.9,2.0,10.2,6.0,15.12,71.1,2.4
,"Vladimir Radmanovic, SEA",77,30.1,.533,12.7,9.7,17.6,5.0,15.2,10.3,15.12,81.0,2.7
119,"Mike Dunleavy, GS",75,31.1,.547,18.9,12.3,17.5,4.0,17.2,10.7,15.09,83.5,2.8
,"Tim Thomas, MIL/NY",66,31.7,.534,10.8,10.1,21.5,4.0,13.6,8.9,15.09,63.0,2.1
121,"Glenn Robinson, PHI",42,31.8,.518,6.8,12.7,24.5,4.0,12.5,8.3,15.07,52.1,1.7
122,"Quentin Richardson, LAC",65,36.0,.484,9.7,9.8,22.7,7.0,13.2,10.1,15.06,91.7,3.1
123,"Malik Rose, SA",67,18.7,.526,10.1,16.4,20.6,10.0,18.5,14.2,15.05,31.4,1.0
124,"Al Harrington, IND",79,30.9,.514,10.0,12.4,20.8,8.0,16.9,12.3,14.98,62.1,2.1
125,"Mike Miller, MEM",65,27.2,.532,22.8,10.5,19.2,3.0,11.2,6.9,14.92,61.1,2.0
126,"Rod Strickland, ORL/TOR",61,19.6,.482,33.7,11.7,19.4,4.0,11.1,7.5,14.90,39.7,1.3
127,"Nene , DEN",77,32.5,.578,14.8,16.1,15.8,7.0,16.0,11.3,14.87,51.9,1.7
128,"Damon Stoudamire, POR",82,38.0,.508,28.4,10.2,19.2,2.0,9.7,5.9,14.85,102.8,3.4
129,"Vin Baker, BOS/NY",54,24.3,.530,10.2,12.0,19.0,13.0,12.4,12.9,14.81,27.9,0.9
130,"Jerome Williams, CHI/TOR",68,24.1,.522,13.1,13.5,12.9,12.0,18.7,15.4,14.76,26.7,0.9
,"Kerry Kittles, NJ",82,34.7,.526,15.6,7.2,16.8,2.0,11.2,6.8,14.76,90.0,3.0
132,"Clarence Weatherspoon, HOU/NY",52,16.7,.538,9.8,11.4,14.3,11.0,16.2,13.9,14.74,15.8,0.5
133,"Allan Houston, NY",50,36.0,.539,9.4,9.6,22.2,1.0,6.4,3.9,14.73,70.5,2.4
134,"Chris Mihm, BOS/CLE",76,17.5,.531,3.7,15.9,17.9,13.0,26.3,19.8,14.71,30.6,1.0
135,"Jamal Mashburn, NO",19,38.4,.457,9.1,7.2,26.9,3.0,15.7,9.1,14.67,28.6,1.0
,"Latrell Sprewell, MIN",82,37.8,.493,15.5,8.6,21.5,2.0,8.9,5.7,14.67,122.4,4.1
137,"Darius Songaila, SAC",73,13.4,.541,11.9,10.7,14.7,11.0,15.2,13.1,14.66,18.2,0.6
138,"Jason Collier, ATL",20,27.3,.558,6.8,12.4,17.4,8.0,15.4,11.5,14.64,15.0,0.5
,"Ruben Patterson, POR",73,22.6,.530,19.2,14.5,16.0,9.0,9.9,9.6,14.64,45.7,1.5
140,"Jon Barry, DEN",57,19.3,.535,27.8,10.0,15.1,3.0,10.2,6.3,14.61,32.8,1.1
141,"Christian Laettner, WSH",48,20.5,.511,21.8,10.3,13.9,6.0,21.3,13.2,14.57,16.1,0.5
142,"Robert Horry, SA",81,15.9,.496,18.3,10.0,15.2,9.0,14.0,11.8,14.56,22.1,0.7
,"Chris Andersen, DEN",71,14.5,.486,10.5,14.4,11.6,10.0,23.3,16.3,14.56,11.7,0.4
144,"Theo Ratliff, ATL/POR",85,31.3,.521,8.5,14.4,13.0,7.0,18.8,13.1,14.54,52.5,1.8
145,"Charlie Ward, NY/PHX/SA",71,17.6,.528,30.2,13.5,19.2,1.0,11.8,6.7,14.50,35.7,1.2
146,"Corliss Williamson, DET",79,19.9,.546,6.6,13.2,21.4,7.0,12.2,9.4,14.46,34.7,1.2
,"Austin Croshere, IND",77,13.6,.549,11.3,12.0,16.7,7.0,20.8,13.7,14.46,21.0,0.7
148,"Mike James, BOS/DET",81,27.1,.528,28.8,10.5,18.8,2.0,11.1,6.6,14.44,57.7,1.9
149,"Scott Williams, DAL/PHX",43,12.3,.500,7.4,6.9,16.7,10.0,21.0,15.4,14.43,11.6,0.4
150,"Dikembe Mutombo, NY",65,23.0,.523,5.9,12.7,11.0,11.0,22.2,16.9,14.42,29.0,1.0
151,"Brian Skinner, MIL",56,28.2,.513,7.0,11.1,16.7,9.0,21.0,14.8,14.41,30.9,1.0
,"Greg Ostertag, UTAH",78,27.6,.506,16.5,13.3,12.8,13.0,20.9,16.7,14.41,39.9,1.3
153,"Tyson Chandler, CHI",35,22.3,.507,8.5,14.0,12.8,11.0,27.0,18.9,14.30,14.7,0.5
154,"Damon Jones, MIL",82,24.6,.516,42.1,9.1,16.0,1.0,8.7,4.8,14.21,58.7,2.0
,"Rodney Rogers, NJ",69,20.4,.492,17.5,12.5,19.8,8.0,17.3,12.9,14.21,36.2,1.2
156,"Kurt Thomas, NY",80,31.9,.503,12.8,11.3,16.8,7.0,23.1,15.0,14.18,42.8,1.4
157,"Cuttino Mobley, HOU",80,40.4,.535,16.0,11.1,18.4,2.0,11.2,6.6,14.16,97.6,3.3
158,"Hedo Turkoglu, SA",80,25.9,.516,16.0,9.8,16.8,3.0,16.3,9.7,14.11,55.5,1.9
159,"Lorenzen Wright, MEM",65,25.8,.474,9.0,9.7,17.5,10.0,20.5,15.0,14.06,24.7,0.8
160,"Erick Strickland, MIL",43,13.3,.529,24.8,14.9,20.8,3.0,11.5,7.1,14.02,15.8,0.5
161,"Aaron McKie, PHI",75,28.2,.550,21.1,11.1,15.4,3.0,11.5,7.1,13.98,52.3,1.7
162,"Rasual Butler, MIA",45,15.0,.586,7.4,9.0,17.9,1.0,10.0,5.3,13.97,19.3,0.6
163,"Doug Christie, SAC",82,33.9,.544,27.4,12.2,14.4,3.0,10.4,6.7,13.96,71.1,2.4
164,"Elden Campbell, DET",65,13.7,.490,9.4,13.2,20.6,7.0,20.1,13.6,13.94,19.1,0.6
165,"Joe Johnson, PHX",82,40.6,.491,18.5,10.2,20.0,3.0,10.5,6.6,13.88,99.4,3.3
166,"Udonis Haslem, MIA",75,23.9,.521,7.8,11.3,14.1,12.0,18.7,15.4,13.73,20.7,0.7
167,"Rafer Alston, MIA",82,31.5,.509,28.1,9.7,17.0,1.0,9.1,5.1,13.69,57.8,1.9
168,"Calvin Booth, SEA",71,17.0,.521,6.9,11.1,12.8,8.0,18.8,13.7,13.68,18.7,0.6
169,"Brevin Knight, MIL/PHX/WSH",56,18.5,.475,37.1,13.1,15.0,0.0,18.1,9.0,13.65,18.6,0.6
170,"Fred Hoiberg, MIN",79,22.8,.611,18.6,7.5,11.5,1.0,14.8,8.5,13.64,40.0,1.3
171,"Maurice Taylor, HOU",75,27.7,.512,9.7,13.6,20.3,8.0,13.6,10.9,13.60,32.3,1.1
,"Slava Medvedenko, LAL",68,21.2,.479,8.1,8.4,18.1,11.0,15.5,13.5,13.60,19.5,0.7
173,"Voshon Lenard, DEN",73,30.6,.512,11.9,8.0,20.1,2.0,7.9,5.1,13.53,59.1,2.0
174,"Eric Snow, PHI",82,36.2,.494,35.1,11.7,17.0,2.0,8.6,5.6,13.52,58.1,1.9
175,"Juan Dixon, WSH",71,20.8,.476,14.6,11.1,22.4,2.0,9.2,5.6,13.50,39.4,1.3
176,"Marcus Fizer, CHI",46,16.0,.447,8.7,10.3,24.8,9.0,21.5,15.0,13.40,16.2,0.5
,"Tayshaun Prince, DET",82,32.9,.536,17.4,10.9,14.7,4.0,12.5,8.4,13.40,53.8,1.8
178,"Kelvin Cato, HOU",69,25.3,.495,12.4,14.5,12.5,11.0,20.5,16.0,13.34,20.5,0.7
179,"Aaron Williams, NJ",72,18.6,.549,14.0,15.3,15.9,9.0,17.0,13.0,13.30,19.9,0.7
180,"Gordan Giricek, ORL/UTAH",73,28.0,.521,12.0,10.1,15.2,3.0,10.3,6.5,13.24,48.8,1.6
,"Marc Jackson, PHI",22,27.2,.498,7.2,9.7,16.2,9.0,15.8,12.4,13.24,6.4,0.2
182,"Tony Delk, DAL",33,15.4,.484,11.3,6.8,17.5,3.0,9.4,6.3,13.21,9.6,0.3
183,"Lee Nailon, ATL/CLE/ORL",57,13.7,.484,8.7,10.3,20.1,8.0,10.0,9.2,13.20,17.2,0.6
184,"Bo Outlaw, MEM",82,19.6,.522,17.2,13.2,11.3,9.0,15.4,12.0,13.18,6.7,0.2
185,"Devin Brown, SA",58,10.8,.512,11.0,12.7,17.9,7.0,16.2,11.6,13.17,12.4,0.4
,"Jerry Stackhouse, WSH",26,29.8,.494,18.5,15.8,24.6,2.0,11.6,6.8,13.17,21.4,0.7
187,"Luke Ridnour, SEA",69,16.1,.496,26.0,12.7,18.6,4.0,7.7,5.7,13.16,20.7,0.7
188,"Shammond Williams, NO/ORL",53,14.4,.495,27.6,11.2,16.4,2.0,7.5,4.6,13.13,15.0,0.5
189,"Kirk Hinrich, CHI",76,35.6,.510,32.0,12.6,18.4,2.0,9.0,5.2,13.12,49.7,1.7
190,"Adonal Foyle, GS",44,13.0,.471,9.3,11.5,12.1,11.0,22.3,16.5,13.08,5.9,0.2
191,"Nick Van Exel, GS",39,32.2,.469,25.5,9.7,21.5,1.0,7.9,4.7,13.06,30.1,1.0
192,"Ansu Sesay, SEA",57,10.2,.504,7.9,9.6,15.6,9.0,9.8,9.3,13.04,9.3,0.3
193,"Bonzi Wells, POR/MEM",72,26.0,.476,11.3,13.1,24.4,4.0,11.1,7.7,13.03,43.3,1.4
194,"Dale Davis, POR",76,22.1,.505,16.4,9.1,9.7,11.0,16.8,14.1,13.02,4.6,0.2
195,"Gary Trent, MIN",68,15.1,.515,10.4,11.5,17.3,10.0,14.1,12.0,12.96,10.9,0.4
196,"Oliver Miller, MIN",48,10.5,.549,20.1,18.4,12.4,11.0,18.0,14.7,12.95,4.5,0.1
197,"Mickael Pietrus, GS",53,14.1,.528,8.2,12.1,16.8,7.0,10.7,9.0,12.91,12.4,0.4
198,"Earl Watson, MEM",81,20.6,.438,37.5,13.6,19.0,3.0,8.8,6.0,12.86,25.2,0.8
199,"Raja Bell, UTAH",82,24.6,.500,9.5,9.8,21.8,4.0,11.3,7.4,12.74,37.0,1.2
,"Leandro Barbosa, PHX",70,21.4,.553,21.1,15.3,17.4,2.0,7.6,4.7,12.74,20.7,0.7
201,"Lonny Baxter, CHI/WSH/TOR",62,12.4,.518,6.7,12.6,15.2,10.0,18.8,14.3,12.74,2.2,0.1
202,"Luke Walton, LAL",72,10.1,.505,34.3,13.4,13.6,6.0,13.8,9.8,12.69,10.6,0.4
203,"Antonio McDyess, NY/PHX",42,22.1,.486,9.2,14.6,18.4,9.0,23.8,16.3,12.67,3.8,0.1
204,"Bobby Simmons, LAC",56,24.6,.488,15.6,11.8,15.9,9.0,12.3,10.8,12.66,18.2,0.6
205,"Predrag Drobnjak, LAC",61,15.6,.458,7.7,9.5,19.9,6.0,17.2,11.8,12.65,16.2,0.5
,"Jiri Welsch, BOS",81,26.9,.531,18.0,12.7,15.8,3.0,12.2,7.8,12.65,34.0,1.1
207,"Tyronn Lue, ORL",76,30.7,.518,26.1,10.2,17.0,1.0,8.0,4.5,12.64,39.3,1.3
208,"David Wesley, NO",61,32.8,.483,15.2,8.7,21.0,2.0,6.2,3.8,12.61,42.0,1.4
209,"Marko Jaric, LAC",58,30.3,.475,30.6,12.5,16.4,3.0,8.5,5.7,12.59,23.2,0.8
210,"Jake Tsakalidis, MEM",40,13.3,.532,9.0,11.5,14.0,8.0,19.5,13.6,12.55,4.3,0.1
211,"Kedrick Brown, BOS/CLE",55,17.6,.543,17.8,8.1,11.9,5.0,13.8,9.5,12.49,12.7,0.4
212,"Eric Williams, BOS/CLE",71,26.6,.493,12.9,9.5,16.9,4.0,11.8,7.7,12.46,16.6,0.6
,"Troy Hudson, MIN",29,17.3,.492,21.5,10.4,22.4,1.0,6.7,4.0,12.46,10.9,0.4
214,"Michael Doleac, DEN/NY",72,14.3,.471,10.1,11.0,13.4,9.0,16.0,12.5,12.44,9.2,0.3
215,"Jalen Rose, CHI/TOR",66,37.8,.485,20.7,13.1,20.6,1.0,12.1,6.6,12.41,54.0,1.8
216,"Loren Woods, MIA",38,13.3,.503,6.4,16.6,12.1,15.0,16.1,15.4,12.40,3.3,0.1
217,"Howard Eisley, NY/PHX",67,21.7,.469,31.7,11.4,17.6,1.0,9.2,5.2,12.35,19.8,0.7
218,"Jason Hart, SA",53,12.5,.497,28.1,10.1,14.4,2.0,11.5,6.7,12.29,5.5,0.2
219,"Jim Jackson, HOU",80,39.0,.540,16.7,12.9,15.9,2.0,15.6,9.2,12.26,44.4,1.5
220,"Dion Glover, ATL/TOR",69,23.8,.471,14.6,11.5,19.2,4.0,14.0,9.2,12.20,26.1,0.9
221,"Kevin Ollie, CLE",82,17.1,.510,36.0,12.5,13.9,2.0,11.6,6.7,12.19,13.4,0.4
222,"Morris Peterson, TOR",82,26.2,.540,13.9,8.5,14.3,2.0,12.2,7.0,12.11,24.1,0.8
,"Brian Grant, MIA",76,30.3,.502,8.5,10.1,13.6,9.0,17.9,13.3,12.11,0.7,0.0
224,"Chucky Atkins, BOS/DET",64,24.1,.511,26.5,10.9,18.2,1.0,6.4,3.7,12.08,18.6,0.6
225,"Raul Lopez, UTAH",82,19.7,.503,29.1,16.6,21.7,2.0,10.2,5.9,12.05,17.6,0.6
,"Eddie House, LAC",60,19.8,.436,21.8,9.3,19.3,3.0,10.6,6.6,12.05,18.0,0.6
227,"T.J. Ford, MIL",55,26.8,.443,38.0,14.8,18.7,3.0,10.8,6.8,12.04,18.3,0.6
228,"Corie Blount, CHI/TOR",62,16.9,.462,15.2,11.9,13.8,11.0,19.3,14.9,12.01,-4.5,-0.2
