RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
,"Calvin Booth, DAL/WSH",55,17.0,.512,11.0,13.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bruce Bowen, MIA",82,32.7,.478,15.4,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ryan Bowen, DEN",57,12.2,.585,13.8,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Bradley, DAL",82,24.4,.551,5.8,13.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Elton Brand, CHI",74,39.3,.524,12.8,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Terrell Brandon, MIN",78,36.2,.507,29.6,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Randy Brown, BOS",54,22.9,.438,33.1,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"P.J. Brown, CHA",80,35.1,.518,14.3,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kobe Bryant, LAL",68,40.9,.552,14.6,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Greg Buckner, DAL",37,22.2,.503,16.1,8.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jud Buechler, DET",57,12.9,.570,16.7,10.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rodney Buford, PHI",47,12.2,.489,5.7,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Bullard, HOU",61,16.4,.569,11.5,3.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jason Caffey, MIL",70,20.9,.544,9.0,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Marcus Camby, NY",63,33.8,.559,6.5,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Elden Campbell, CHA",78,30.0,.505,8.3,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vince Carter, TOR",75,39.7,.551,12.5,7.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Carter, MIA",72,22.6,.439,29.4,13.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Cassell, MIL",76,35.6,.542,28.0,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kelvin Cato, HOU",35,17.8,.606,6.4,14.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cedric Ceballos, DET/MIA",40,14.0,.526,6.7,10.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Childs, NY/TOR",77,24.1,.494,40.5,17.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Doug Christie, SAC",81,36.3,.538,21.1,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Keon Clark, DEN/TOR",81,21.2,.512,9.2,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mateen Cleaves, DET",78,16.3,.458,25.7,17.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derrick Coleman, CHA",34,20.1,.469,10.4,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bimbo Coles, CLE",47,17.1,.440,30.0,12.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Crawford, ATL",47,19.2,.519,9.1,15.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamal Crawford, CHI",61,17.2,.442,25.9,15.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Austin Croshere, IND",81,23.1,.512,8.9,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vonteego Cummings, GS",66,22.7,.425,25.6,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dell Curry, TOR",71,13.5,.530,14.5,7.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Curry, DET",68,21.8,.507,24.3,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Erick Dampier, GS",43,24.1,.432,11.6,16.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio Daniels, SA",79,26.1,.567,28.4,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dale Davis, POR",81,26.7,.524,14.2,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hubert Davis, DAL/WSH",66,25.6,.569,16.9,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio Davis, TOR",78,35.0,.508,8.2,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Emanual Davis, SEA",62,20.8,.527,24.6,13.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Baron Davis, CHA",82,38.9,.512,31.0,11.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andrew DeClercq, ORL",67,13.5,.570,10.3,16.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vinny Del Negro, GS/PHX",65,14.2,.501,30.5,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tony Delk, PHX",82,27.9,.490,12.4,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Dickerson, VAN",70,37.4,.501,15.2,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vlade Divac, SAC",81,29.9,.536,17.3,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Doleac, ORL",77,18.2,.443,9.6,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Keyon Dooling, LAC",76,16.3,.509,24.9,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sherman Douglas, NJ",59,18.5,.478,25.0,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bryce Drew, CHI",48,27.2,.450,31.4,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Dudley, PHX",53,11.6,.405,13.6,19.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tim Duncan, SA",82,38.7,.536,11.2,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kevin Edwards, VAN",46,13.8,.414,18.4,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Howard Eisley, DAL",82,29.6,.507,26.2,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Khalid El-Amin, CHI",50,18.7,.458,26.8,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mario Elie, PHX",68,22.1,.541,28.0,12.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sean Elliott, SA",52,23.6,.544,15.9,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"LaPhonso Ellis, MIN",82,23.8,.524,9.9,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Evan Eschmeyer, NJ",74,18.0,.513,11.8,15.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Patrick Ewing, SEA",79,26.7,.478,8.9,14.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Ferry, SA",80,21.1,.577,13.9,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Finley, DAL",82,42.0,.521,16.0,8.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derek Fisher, LAL",20,35.5,.534,26.3,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Marcus Fizer, CHI",72,21.9,.476,8.3,13.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff Foster, IND",71,16.2,.492,9.8,15.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rick Fox, LAL",82,27.9,.562,23.9,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Adonal Foyle, GS",58,25.1,.422,9.0,14.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Francis, HOU",80,39.9,.563,23.6,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lawrence Funderburke, SAC",59,11.8,.522,5.2,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kevin Garnett, MIN",81,39.5,.531,17.3,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dean Garrett, MIN",70,11.9,.511,10.8,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Pat Garrity, ORL",76,20.8,.507,6.9,9.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Gatling, CLE",74,22.6,.505,6.0,11.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Geiger, PHI",35,15.5,.430,4.9,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Devean George, LAL",59,10.1,.394,6.7,12.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kendall Gill, NJ",31,28.8,.390,17.5,9.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dion Glover, ATL",57,16.3,.461,14.1,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Horace Grant, LAL",77,31.0,.511,14.9,5.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brian Grant, MIA",82,33.8,.536,7.0,11.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"A.C. Green, MIA",82,17.2,.492,8.5,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tom Gugliotta, PHX",57,20.3,.437,10.6,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"A.J. Guyton, CHI",33,19.1,.495,22.2,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darvin Ham, MIL",29,18.6,.537,15.7,20.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Richard Hamilton, WSH",78,32.3,.508,12.3,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tim Hardaway, MIA",77,33.9,.513,26.9,10.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ron Harper, LAL",47,24.2,.525,24.2,13.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Harpring, CLE",56,28.8,.522,12.9,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Othella Harrington, NY/VAN",74,24.5,.549,6.9,18.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Al Harrington, IND",78,24.3,.479,14.6,16.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lucious Harris, NJ",73,28.4,.498,15.3,7.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hersey Hawkins, CHA",59,11.5,.555,28.2,7.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Alan Henderson, ATL",73,24.8,.487,5.2,13.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cedric E. Henderson, CLE",55,17.5,.416,18.6,14.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Hill, PHI",76,31.1,.515,5.4,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Fred Hoiberg, CHI",74,30.4,.597,29.2,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Robert Horry, LAL",79,20.1,.489,20.5,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie House, MIA",50,11.0,.478,14.9,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allan Houston, NY",78,36.6,.543,10.3,9.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Juwan Howard, DAL/WSH",81,36.7,.527,12.1,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Troy Hudson, ORL",75,13.4,.427,24.1,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Larry Hughes, GS",50,36.9,.449,17.3,11.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lindsey Hunter, MIL",82,24.4,.500,19.9,6.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Zydrunas Ilgauskas, CLE",24,25.7,.524,5.2,17.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allen Iverson, PHI",71,42.0,.518,12.1,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mark Jackson, NY/TOR",83,31.2,.506,45.3,12.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jim Jackson, ATL/CLE",56,30.2,.455,16.3,13.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bobby Jackson, SAC",79,20.9,.501,19.4,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Marc Jackson, GS",48,29.4,.534,7.9,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Stephen  Jackson, NJ",77,21.6,.503,15.5,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antawn Jamison, GS",82,41.4,.499,6.8,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Avery Johnson, SA",55,23.5,.475,38.0,9.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Larry D. Johnson, NY",65,32.4,.493,14.5,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ervin Johnson, MIL",82,24.2,.557,12.3,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Johnson, ATL/CLE",53,9.6,.390,28.0,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"DerMarr Johnson, ATL",78,16.8,.463,10.9,15.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Popeye Jones, WSH",45,14.2,.457,13.5,9.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie Jones, MIA",63,36.2,.553,13.2,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Damon Jones, VAN",71,19.9,.525,30.3,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jumaine Jones, PHI",65,13.3,.510,8.7,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Adam Keefe, GS",67,12.5,.450,13.7,15.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Kemp, POR",68,15.9,.469,10.2,15.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Kerr, SA",55,11.8,.547,23.4,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jason Kidd, PHX",77,39.8,.510,32.6,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Gerard King, WSH",45,15.7,.552,11.3,17.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brevin Knight, ATL/CLE",53,27.5,.416,38.8,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Toni Kukoc, ATL/PHI",65,24.6,.553,20.7,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Christian Laettner, DAL/WSH",78,21.3,.568,13.8,15.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Raef LaFrentz, DEN",78,31.5,.544,9.5,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Trajan Langdon, CLE",65,17.2,.561,16.9,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Voshon Lenard, DEN",80,29.1,.522,15.5,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rashard Lewis, SEA",78,34.9,.587,10.1,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Grant Long, VAN",66,22.8,.510,15.6,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Felipe Lopez, MIN/WSH",70,22.4,.503,14.5,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George Lynch, PHI",82,32.3,.496,14.8,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Todd MacCulloch, PHI",63,9.5,.607,4.0,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mark Madsen, LAL",70,9.2,.530,13.3,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Corey Maggette, LAC",69,19.7,.562,10.2,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamaal Magloire, CHA",74,14.8,.506,6.4,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dan Majerle, MIA",53,24.6,.480,21.9,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Karl Malone, UTAH",81,35.7,.572,16.1,10.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Maloney, ATL",55,25.5,.508,26.2,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Manning, UTAH",82,15.9,.537,12.3,12.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Stephon Marbury, NJ",67,38.2,.540,23.2,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Marion, PHX",79,36.2,.532,10.2,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Donyell Marshall, UTAH",81,28.7,.568,10.8,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kenyon Martin, NJ",68,33.4,.472,11.6,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamal Mashburn, CHA",76,39.3,.493,18.9,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Mason, MIA",80,40.7,.555,15.6,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Desmond Mason, SEA",78,19.5,.483,10.6,8.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tony Massenburg, VAN",52,15.8,.507,3.1,16.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vernon Maxwell, DAL/PHI",43,15.3,.424,15.3,10.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George McCloud, DEN",76,26.4,.496,24.7,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jelani McCoy, SEA",70,16.3,.520,13.0,17.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio McDyess, DEN",70,36.5,.538,8.8,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tracy McGrady, ORL",77,40.1,.521,13.9,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff McInnis, LAC",81,35.0,.521,28.6,7.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derrick McKey, IND",66,15.0,.490,27.5,17.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Aaron McKie, PHI",76,31.5,.549,27.3,14.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Roshown McLeod, ATL/PHI",35,26.3,.475,12.3,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Paul McPherson, GS/PHX",55,10.8,.542,11.6,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ron Mercer, CHI",61,41.6,.492,13.0,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Mihm, CLE",59,19.8,.500,3.0,14.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darius Miles, LAC",81,26.3,.518,10.1,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Reggie Miller, IND",81,39.3,.574,15.1,7.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brad Miller, CHI",57,25.2,.520,16.1,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andre Miller, CLE",82,34.7,.541,31.0,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mike Miller, ORL",82,29.1,.541,12.3,8.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Mitchell, MIN",82,12.0,.455,14.0,8.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cuttino Mobley, HOU",79,38.0,.541,10.9,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Nazr Mohammed, ATL/PHI",58,15.7,.520,3.7,12.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Montross, DET/TOR",54,12.0,.396,9.0,19.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mikki Moore, DET",81,14.2,.552,7.6,17.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hanno Mottola, ATL",73,13.5,.504,6.1,16.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tracy Murray, DEN/TOR",51,11.5,.482,7.3,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamond Murray, CLE",78,28.5,.490,9.7,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dikembe Mutombo, ATL/PHI",75,34.5,.547,8.4,15.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Nash, DAL",70,34.1,.603,31.4,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Nesby, LAC/WSH",62,25.1,.444,10.6,9.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rasho Nesterovic, MIN",73,16.9,.472,10.1,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Johnny Newman, NJ",82,25.0,.542,11.0,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Moochie Norris, HOU",82,20.2,.546,31.9,12.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dirk Nowitzki, DAL",82,38.1,.601,9.5,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shaquille O'Neal, LAL",74,39.5,.574,11.8,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jermaine O'Neal, IND",81,32.6,.501,7.6,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Charles Oakley, TOR",78,35.5,.439,21.0,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamar Odom, LAC",76,37.3,.536,20.9,14.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hakeem Olajuwon, HOU",58,26.6,.526,8.9,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kevin Ollie, NJ/PHI",70,13.2,.467,34.3,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Olowokandi, LAC",82,25.9,.451,4.6,17.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Greg Ostertag, UTAH",81,18.4,.522,5.1,14.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bo Outlaw, ORL",80,31.7,.623,27.0,16.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Billy Owens, DET",45,17.6,.400,16.1,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Robert Pack, DEN",74,17.0,.493,32.0,14.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Milt Palacio, BOS",58,19.7,.556,28.0,14.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cherokee Parks, LAC/WSH",65,16.2,.510,12.1,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ruben Patterson, SEA",76,27.1,.544,13.2,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Gary Payton, SEA",79,41.1,.522,24.7,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Peeler, MIN",75,28.3,.513,18.0,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mike Penberthy, LAL",53,16.1,.567,20.8,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Perkins, IND",64,15.6,.499,13.5,6.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Wesley Person, CLE",44,21.8,.514,15.6,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Morris Peterson, TOR",80,22.6,.507,11.4,8.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Piatkowski, LAC",81,26.5,.572,10.4,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Paul Pierce, BOS",82,38.0,.563,10.8,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scottie Pippen, POR",64,33.3,.541,26.4,13.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scot Pollard, SAC",77,21.5,.530,8.1,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Olden Polynice, UTAH",81,20.0,.484,5.6,14.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
