RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
60,"Spencer Hawes, PHI",37,24.9,.517,19.8,11.1,19.1,9.4,23.3,16.3,18.19,104.2,3.5
61,"Elton Brand, PHI",60,28.9,.521,12.2,8.2,17.2,9.2,18.3,13.7,18.07,169.9,5.7
62,"Nate Robinson, GS",51,23.4,.534,27.5,8.9,22.8,1.4,8.1,4.8,18.05,125.5,4.2
63,"Goran Dragic, HOU",66,26.5,.567,29.5,13.2,21.7,3.5,7.7,5.6,18.03,183.9,6.1
64,"Andrea Bargnani, TOR",31,33.3,.538,8.8,10.0,25.8,2.8,16.6,9.8,18.00,114.0,3.8
65,"Kris Humphries, NJ",62,34.9,.539,9.0,11.9,17.6,12.2,24.8,18.3,17.98,209.0,7.0
66,"Jarrett Jack, NO",45,34.0,.540,27.4,10.2,23.0,1.8,11.7,6.8,17.97,159.1,5.3
67,"Zach Randolph, MEM",28,26.3,.500,11.7,9.7,20.7,12.1,23.9,17.9,17.96,70.8,2.4
68,"Rudy Gay, MEM",65,37.3,.521,9.9,10.8,23.1,6.1,14.1,10.1,17.85,265.6,8.9
69,"David West, IND",66,29.2,.531,13.6,9.1,19.5,6.9,18.3,12.6,17.84,182.2,6.1
70,"Jerryd Bayless, TOR",31,22.7,.561,24.3,10.9,23.6,1.3,9.5,5.5,17.80,71.6,2.4
71,"John Wall, WSH",66,36.2,.502,28.6,13.7,24.8,2.3,12.0,7.1,17.77,241.0,8.0
72,"Amar'e Stoudemire, NY",47,32.8,.541,5.6,12.1,22.6,7.9,19.8,13.7,17.73,143.5,4.8
73,"Isaiah Thomas, SAC",65,25.5,.574,26.0,10.3,19.7,3.0,8.4,5.6,17.68,165.0,5.5
74,"Rodney Stuckey, DET",55,29.9,.550,19.9,10.1,22.7,2.7,7.8,5.2,17.62,162.5,5.4
75,"DeJuan Blair, SA",64,21.3,.549,10.7,12.7,19.5,13.2,16.3,14.8,17.61,138.6,4.6
76,"Anthony Randolph, MIN",34,15.2,.532,6.4,13.5,21.4,9.0,17.5,13.2,17.60,47.1,1.6
77,"Andre Iguodala, PHI",62,35.6,.537,28.9,9.8,17.5,2.8,16.4,9.6,17.59,233.8,7.8
78,"Rajon Rondo, BOS",53,36.9,.483,42.3,13.2,21.7,3.9,11.2,7.7,17.55,191.3,6.4
79,"Monta Ellis, GS/MIL",58,36.6,.509,20.5,10.5,28.5,1.1,9.6,5.3,17.53,222.6,7.4
80,"Jordan Farmar, NJ",39,21.3,.592,23.9,12.6,22.1,1.0,7.8,4.3,17.46,80.1,2.7
81,"Marcus Thornton, SAC",51,34.9,.544,9.3,7.9,21.5,4.9,6.7,5.8,17.43,176.2,5.9
82,"Kosta Koufos, DEN",48,16.5,.608,5.7,12.5,12.5,14.4,23.3,19.0,17.35,79.8,2.7
83,"Nicolas Batum, POR",59,30.4,.575,9.5,10.2,18.5,5.2,12.6,8.8,17.32,182.3,6.1
84,"Derrick Favors, UTAH",65,21.3,.537,6.4,15.2,18.7,13.0,22.4,17.6,17.05,120.7,4.0
85,"Samuel Dalembert, HOU",65,22.2,.551,5.9,14.7,14.8,12.5,24.1,18.3,16.98,137.6,4.6
86,"Taj Gibson, CHI",63,20.4,.522,8.2,10.5,17.2,12.0,16.8,14.4,16.90,116.9,3.9
87,"Mike Conley, MEM",62,35.1,.523,31.5,9.7,18.7,1.2,7.4,4.2,16.79,187.9,6.3
,"Ramon Sessions, CLE/LAL",64,26.7,.535,30.3,12.1,22.7,2.2,12.0,7.1,16.79,147.4,4.9
89,"Jose Calderon, TOR",53,33.9,.547,43.4,9.6,17.4,1.3,9.1,5.2,16.73,153.9,5.1
90,"Gustavo Alfonso Ayon, NO",54,20.1,.552,18.1,11.3,13.7,9.6,19.3,14.5,16.71,84.7,2.8
91,"Kawhi Leonard, SA",64,24.0,.573,12.6,7.9,13.1,7.9,16.4,12.2,16.66,141.1,4.7
92,"Jason Smith, NO",40,23.7,.537,7.7,9.0,18.3,9.2,15.3,12.3,16.65,72.7,2.4
93,"Mike Dunleavy, MIL",55,26.3,.597,15.8,7.8,17.9,2.2,13.7,7.8,16.63,132.3,4.4
94,"Kevin Martin, HOU",40,31.6,.554,13.8,8.8,22.7,1.2,8.6,4.9,16.60,115.0,3.8
95,"Danilo Gallinari, DEN",43,31.4,.563,15.6,9.2,19.1,2.5,14.6,8.7,16.58,122.6,4.1
96,"Paul George, IND",66,29.7,.555,15.9,11.8,18.2,3.2,17.9,10.6,16.55,176.9,5.9
97,"Tyreke Evans, SAC",63,34.3,.512,19.3,11.7,22.8,3.1,12.0,7.3,16.48,176.9,5.9
98,"Jason Thompson, SAC",64,25.9,.558,11.8,10.2,14.3,10.5,19.3,14.7,16.41,143.8,4.8
,"John Lucas III, CHI",49,14.8,.496,20.7,8.0,25.3,3.4,8.1,5.8,16.41,58.6,2.0
100,"DeAndre Jordan, LAC",66,27.2,.626,3.5,15.4,10.6,13.2,23.0,18.1,16.39,155.5,5.2
101,"Marcus Camby, HOU/POR",59,22.9,.455,22.3,11.9,13.7,13.3,32.7,22.8,16.25,114.1,3.8
102,"Antawn Jamison, CLE",65,33.1,.481,9.5,6.5,24.1,6.3,15.7,10.8,16.17,149.9,5.0
103,"Chauncey Billups, LAC",20,30.4,.554,20.6,9.8,22.5,0.8,9.1,4.9,16.10,48.0,1.6
104,"Devin Harris, UTAH",63,27.6,.564,29.5,11.4,19.8,0.8,6.7,3.7,16.08,132.0,4.4
105,"Gerald Wallace, NJ/POR",58,35.8,.547,16.3,11.0,19.3,4.8,17.2,10.8,15.98,169.7,5.7
106,"Steve Novak, NY",54,18.9,.684,3.1,5.5,14.3,1.0,10.9,5.9,15.95,82.9,2.8
107,"Gerald Green, NJ",31,25.2,.574,7.8,12.6,21.5,2.2,14.2,8.0,15.88,62.8,2.1
108,"Marvin Williams, ATL",57,26.3,.542,11.0,6.1,16.1,6.0,16.9,11.5,15.87,120.1,4.0
109,"Jeff Teague, ATL",66,33.1,.552,26.6,11.1,18.5,1.1,7.4,4.3,15.83,157.4,5.2
,"Kevin Seraphin, WSH",57,20.6,.549,6.4,12.9,16.4,9.8,17.1,13.4,15.83,88.3,2.9
111,"Jason Terry, DAL",63,31.7,.540,18.3,10.3,21.7,0.9,7.4,4.2,15.80,158.2,5.3
,"Jordan Hill, HOU/LAL",39,14.1,.522,6.9,13.3,15.3,12.7,26.2,19.5,15.80,42.7,1.4
,"Jamal Crawford, POR",60,26.9,.506,16.9,9.8,24.9,1.1,7.5,4.3,15.80,120.3,4.0
114,"George Hill, IND",50,25.5,.557,23.1,8.3,16.8,2.8,10.5,6.7,15.77,100.2,3.3
115,"Tony Allen, MEM",58,26.3,.541,11.3,13.5,17.0,7.4,10.6,8.9,15.70,118.4,3.9
116,"Gordon Hayward, UTAH",66,30.4,.568,20.6,10.9,17.2,3.3,9.9,6.6,15.59,152.4,5.1
117,"Matt Barnes, LAL",63,22.9,.554,19.6,11.4,15.6,7.9,18.3,13.3,15.55,108.6,3.6
,"Danny Green, SA",66,23.1,.579,12.8,9.9,16.0,4.2,12.9,8.6,15.55,107.8,3.6
119,"Luis Scola, HOU",66,31.3,.526,11.0,12.1,22.6,6.8,17.3,12.0,15.50,123.4,4.1
120,"Jared Dudley, PHX",65,31.1,.575,12.5,8.0,16.1,5.4,11.4,8.4,15.48,150.1,5.0
121,"Trevor Booker, WSH",50,25.2,.549,8.3,12.1,14.2,10.6,18.6,14.5,15.46,74.5,2.5
122,"Chris Kaman, NO",47,29.2,.478,11.6,14.8,24.3,7.9,23.5,15.8,15.42,98.6,3.3
123,"Rodrigue Beaubois, DAL",53,21.7,.496,21.8,10.0,20.7,1.9,12.8,7.4,15.39,78.9,2.6
,"Al Harrington, DEN",64,27.5,.535,8.4,10.7,21.9,4.9,20.4,12.9,15.39,102.2,3.4
125,"Delonte West, DAL",44,24.1,.539,22.9,12.5,19.4,1.4,9.2,5.4,15.35,76.7,2.6
126,"Jon Leuer, MIL",46,12.1,.536,10.1,7.3,16.1,8.7,15.3,11.9,15.31,37.4,1.2
127,"JR Smith, NY",35,27.6,.508,15.0,8.2,20.4,3.4,12.9,8.1,15.27,68.9,2.3
128,"Brandon Rush, GS",65,26.4,.628,13.3,10.3,13.9,2.2,14.4,8.3,15.25,121.8,4.1
129,"Robin Lopez, PHX",64,14.0,.526,5.1,10.9,16.8,11.5,14.8,13.2,15.23,61.9,2.1
130,"JJ Redick, ORL",65,27.2,.575,18.5,7.7,18.1,1.2,8.8,4.9,15.14,122.3,4.1
131,"Emeka Okafor, NO",27,28.9,.539,7.8,12.0,15.4,10.8,21.4,16.2,15.13,52.7,1.8
132,"Dorell Wright, GS",61,27.0,.553,13.2,7.1,15.6,4.1,14.9,9.6,15.07,112.6,3.8
,"Sundiata Gaines, NJ",57,13.9,.465,25.6,10.6,20.8,3.8,12.2,7.9,15.07,50.5,1.7
134,"Shawn Marion, DAL",63,30.5,.488,14.4,10.7,17.3,8.6,18.6,13.6,15.05,130.3,4.3
135,"Mo Williams, LAC",52,28.3,.530,17.9,9.6,21.8,1.8,6.2,4.0,15.02,88.3,2.9
136,"Kemba Walker, CHA",66,27.2,.464,22.8,9.4,24.1,1.9,13.5,7.5,14.98,106.3,3.5
137,"Klay Thompson, GS",66,24.4,.545,13.4,10.4,22.3,1.7,9.6,5.7,14.97,100.2,3.3
138,"Dante Cunningham, MEM",64,17.6,.538,9.9,7.7,12.5,9.3,16.4,12.8,14.94,69.4,2.3
139,"Channing Frye, PHX",64,26.1,.519,11.0,7.9,17.5,4.8,20.6,12.8,14.92,107.7,3.6
,"Chase Budinger, HOU",58,22.4,.556,11.7,8.7,17.8,3.4,16.2,9.7,14.92,85.6,2.9
141,"J.J. Barea, MIN",41,25.2,.502,29.1,12.9,24.3,1.5,10.8,6.1,14.91,60.2,2.0
,"JJ Hickson, POR/SAC",54,23.0,.501,8.0,12.4,19.4,11.7,19.0,15.2,14.91,63.2,2.1
143,"Andre Miller, DEN",66,27.4,.510,35.4,14.2,20.4,3.5,10.5,7.1,14.84,103.5,3.5
144,"Ray Allen, BOS",46,34.0,.607,15.2,9.5,16.7,1.1,9.2,5.3,14.83,101.1,3.4
145,"Arron Afflalo, DEN",62,33.6,.584,14.3,8.2,17.5,2.3,8.5,5.5,14.76,132.7,4.4
,"O.J. Mayo, MEM",66,26.8,.513,15.3,11.2,22.5,1.9,12.1,6.9,14.76,112.6,3.8
147,"Jrue Holiday, PHI",65,33.8,.496,22.1,10.3,20.8,2.9,7.9,5.4,14.74,122.5,4.1
148,"Derrick Brown, CHA",65,22.2,.556,11.3,9.3,15.2,7.3,11.6,9.4,14.71,84.2,2.8
,"Tyler Hansbrough, IND",66,21.8,.511,4.3,9.3,18.8,8.9,13.7,11.3,14.71,69.0,2.3
150,"Jameer Nelson, ORL",57,29.9,.524,29.4,12.2,21.4,1.9,10.4,6.1,14.66,93.3,3.1
151,"Ricky Rubio, MIN",41,34.2,.476,36.3,14.2,19.5,1.6,11.9,6.7,14.64,76.2,2.5
152,"Jordan Crawford, WSH",64,27.4,.488,14.7,10.9,26.2,2.8,8.1,5.4,14.61,107.5,3.6
153,"James Johnson, TOR",62,25.2,.498,15.4,12.8,18.6,5.6,16.2,11.0,14.54,94.2,3.1
154,"Jordan Williams, NJ",43,14.8,.544,5.1,10.7,13.2,11.7,16.9,14.3,14.53,35.3,1.2
155,"Enes Kanter, UTAH",66,13.2,.539,2.3,15.7,15.5,13.9,22.7,18.3,14.52,48.5,1.6
156,"Amir Johnson, TOR",64,24.3,.600,14.4,17.1,13.1,11.4,19.4,15.4,14.40,67.2,2.2
157,"Ivan Johnson, ATL",56,16.7,.558,7.6,16.4,17.3,8.2,20.1,14.2,14.37,49.7,1.7
158,"Nikola Vucevic, PHI",51,15.9,.462,8.4,8.9,17.6,12.0,21.7,16.8,14.33,45.2,1.5
159,"Gary Neal, SA",56,21.5,.542,16.9,8.7,20.1,1.2,9.9,5.6,14.31,59.5,2.0
160,"Greivis Vasquez, NO",66,25.8,.513,33.2,13.7,20.4,1.6,10.3,6.0,14.27,83.3,2.8
161,"Tobias Harris, MIL",42,11.4,.540,9.0,12.6,18.8,6.7,16.8,11.6,14.25,24.7,0.8
,"Jonas Jerebko, DET",64,22.9,.548,7.0,10.7,16.4,7.6,17.8,12.5,14.25,75.5,2.5
163,"Trevor Ariza, NO",41,32.9,.496,20.5,11.5,17.4,3.7,15.1,9.5,14.23,75.2,2.5
164,"Ed Davis, TOR",66,23.2,.544,11.8,13.2,12.5,10.4,23.0,16.7,14.22,62.3,2.1
165,"Brandon Bass, BOS",59,31.7,.524,6.7,7.9,17.1,6.3,16.3,11.5,14.21,75.5,2.5
166,"D.J. Augustin, CHA",48,29.3,.493,32.1,11.5,21.4,1.9,7.2,4.4,14.17,66.6,2.2
167,"Luol Deng, CHI",54,39.4,.500,14.5,8.9,18.7,4.1,14.0,9.2,14.13,115.3,3.8
168,"Wesley Matthews, POR",66,33.8,.539,11.0,7.1,17.0,2.9,9.0,5.9,14.12,110.5,3.7
,"Marreese Speights, MEM",60,22.4,.491,7.3,11.2,18.7,11.3,21.4,16.2,14.12,70.7,2.4
170,"Corey Maggette, CHA",32,27.5,.517,6.9,10.5,24.4,2.6,14.0,8.1,14.11,47.5,1.6
171,"Leandro Barbosa, IND/TOR",64,21.6,.512,10.9,10.7,21.6,2.8,7.9,5.4,14.07,73.5,2.5
172,"Gerald Henderson, CHA",55,33.3,.511,12.1,9.6,20.9,3.9,10.5,7.0,14.05,88.7,3.0
173,"Zaza Pachulia, ATL",58,28.3,.557,13.9,14.2,12.8,11.1,21.5,16.4,14.04,84.2,2.8
174,"Alec Burks, UTAH",59,15.9,.506,10.5,9.7,20.8,6.9,9.3,8.1,14.01,45.0,1.5
175,"Michael Redd, PHX",51,15.1,.511,6.9,7.7,23.4,2.1,9.1,5.6,14.00,40.2,1.3
176,"Luc Mbah a Moute, MIL",43,23.5,.544,7.7,10.4,13.7,8.2,16.9,12.4,13.94,51.8,1.7
177,"Willie Green, ATL",53,17.4,.578,9.5,7.8,17.4,1.9,8.2,5.1,13.93,47.2,1.6
178,"Corey Brewer, DEN",59,21.8,.505,13.2,8.4,18.3,4.0,9.4,6.8,13.78,63.0,2.1
179,"Josh Harrellson, NY",37,14.6,.505,5.7,10.4,13.4,10.0,21.0,15.4,13.74,23.7,0.8
180,"Jannero Pargo, ATL",50,13.4,.539,23.6,12.0,20.7,1.6,11.1,6.4,13.69,27.0,0.9
,"Tracy McGrady, ATL",52,16.1,.510,25.6,12.3,17.3,3.3,18.2,10.8,13.69,39.8,1.3
182,"Shannon Brown, PHX",59,23.7,.507,8.9,8.3,20.5,3.1,9.5,6.3,13.68,66.4,2.2
183,"Craig Smith, POR",47,9.9,.556,10.4,13.1,14.7,8.1,19.8,13.8,13.67,15.0,0.5
184,"Darren Collison, IND",60,31.3,.526,29.0,11.5,17.1,1.8,9.3,5.6,13.62,73.5,2.4
,"Greg Stiemsma, BOS",55,13.9,.579,14.0,16.5,9.6,7.7,19.0,13.6,13.62,34.5,1.1
186,"Vince Carter, DAL",61,25.3,.519,17.0,10.3,18.8,2.3,12.5,7.5,13.61,71.7,2.4
,"Luke Ridnour, MIN",53,33.0,.530,26.5,10.1,17.5,1.2,7.8,4.5,13.61,68.0,2.3
188,"Kyle Korver, CHI",65,22.6,.600,18.5,8.7,14.8,2.0,9.9,6.0,13.59,67.8,2.3
189,"Randy Foye, LAC",65,25.9,.522,16.2,8.1,19.5,1.7,8.1,4.9,13.56,69.3,2.3
190,"Ben Gordon, DET",52,26.9,.549,15.3,13.8,21.9,1.2,9.5,5.2,13.52,63.1,2.1
191,"Ian Mahinmi, DAL",61,18.7,.585,3.3,13.7,12.5,10.7,17.7,14.2,13.50,49.3,1.6
192,"Raymond Felton, POR",60,31.8,.491,31.0,13.5,20.9,1.6,7.6,4.6,13.46,70.1,2.3
193,"Omer Asik, CHI",66,14.7,.509,10.6,22.6,11.8,14.9,25.1,20.1,13.44,41.1,1.4
194,"Jason Richardson, ORL",54,29.5,.502,13.5,7.6,18.7,2.6,11.6,7.0,13.38,68.5,2.3
195,"Tristan Thompson, CLE",60,23.7,.469,4.3,12.8,17.3,14.4,16.8,15.5,13.37,54.5,1.8
196,"Larry Sanders, MIL",52,12.4,.463,11.9,15.5,15.4,10.3,17.3,13.7,13.34,26.3,0.9
197,"Chandler Parsons, HOU",63,28.6,.513,16.8,10.1,15.6,5.7,13.6,9.6,13.33,68.1,2.3
,"Gary Forbes, TOR",48,14.9,.513,12.9,12.9,22.0,4.5,12.2,8.4,13.33,26.9,0.9
199,"Rudy Fernandez, DEN",31,22.9,.549,20.9,11.1,16.9,1.5,8.9,5.3,13.32,29.9,1.0
200,"C.J. Watson, CHI",49,23.7,.491,25.6,12.4,22.8,2.1,7.9,5.1,13.31,40.0,1.3
201,"Glen Davis, ORL",61,23.4,.466,6.4,10.3,20.1,8.5,18.4,13.4,13.28,37.9,1.3
,"Timofey Mozgov, DEN",44,15.6,.556,7.6,18.3,15.6,9.3,20.8,15.2,13.28,27.5,0.9
203,"Richard Hamilton, CHI",28,24.9,.500,18.3,10.7,23.6,3.3,7.2,5.3,13.27,28.8,1.0
204,"Alonzo Gee, CLE",63,29.0,.516,13.0,13.1,17.4,6.1,14.3,10.0,13.23,74.3,2.5
205,"Sebastian Telfair, PHX",60,14.9,.495,23.9,11.8,21.4,2.5,8.9,5.7,13.21,29.5,1.0
206,"Matt Bonner, SA",65,20.4,.597,14.0,3.2,11.7,2.6,15.7,9.3,13.20,33.6,1.1
207,"Terrence Williams, HOU/SAC",30,18.3,.488,19.9,13.2,16.6,2.6,18.7,10.4,13.17,21.9,0.7
208,"Beno Udrih, MIL",59,18.3,.488,34.4,11.7,18.3,2.6,8.0,5.2,13.16,34.8,1.2
209,"Anthony Morrow, NJ",62,26.4,.531,7.3,8.4,19.6,2.1,7.0,4.5,13.12,63.9,2.1
,"Hakim Warrick, PHX",35,14.4,.503,10.4,12.4,21.2,7.0,13.5,10.3,13.12,12.1,0.4
211,"Michael Beasley, MIN",47,23.1,.502,6.8,12.1,22.8,4.0,17.2,10.6,13.11,42.4,1.4
,"Jason Kidd, DAL",48,28.7,.524,41.2,14.2,13.5,1.2,14.8,8.1,13.11,43.4,1.4
213,"Byron Mullens, CHA",65,22.5,.473,7.4,9.6,20.1,7.3,18.8,12.8,13.02,52.9,1.8
214,"MarShon Brooks, NJ",56,29.4,.502,13.7,12.4,21.3,4.8,9.4,7.0,13.00,54.0,1.8
215,"Derrick Williams, MIN",66,21.5,.499,5.4,11.0,18.6,6.0,18.4,12.2,12.98,46.2,1.5
,"Mario Chalmers, MIA",64,28.5,.578,24.5,15.7,16.6,1.1,9.8,5.6,12.98,54.0,1.8
217,"Brendan Haywood, DAL",54,21.2,.520,5.7,13.7,11.3,13.7,18.0,15.9,12.95,40.2,1.3
218,"Nick Young, LAC/WSH",62,27.9,.512,5.6,8.3,18.7,2.0,6.8,4.4,12.93,62.8,2.1
219,"Tayshaun Prince, DET",63,33.1,.470,14.2,6.9,19.1,4.0,12.4,8.0,12.89,74.4,2.5
220,"DeMar DeRozan, TOR",63,35.0,.503,9.8,9.5,22.5,2.1,9.0,5.6,12.87,78.1,2.6
221,"Lavoy Allen, PHI",41,15.2,.488,15.0,8.8,13.4,8.3,22.2,15.2,12.78,11.9,0.4
222,"Evan Turner, PHI",65,26.4,.478,19.5,11.4,19.1,1.7,22.8,12.2,12.69,56.1,1.9
223,"Courtney Lee, HOU",58,30.3,.534,11.4,8.3,16.1,1.7,8.9,5.2,12.61,55.4,1.8
224,"Ekpe Udoh, GS/MIL",61,21.1,.493,12.5,11.6,12.4,8.6,13.5,11.1,12.49,19.0,0.6
225,"C.J. Miles, UTAH",56,20.4,.484,10.7,8.2,21.0,2.7,9.0,5.8,12.46,33.5,1.1
,"D.J. White, CHA",58,18.9,.516,10.0,9.2,16.0,5.0,17.2,10.9,12.46,15.7,0.5
,"Chris Wilcox, BOS",28,17.2,.612,7.2,18.1,13.3,9.8,19.7,14.9,12.46,6.9,0.2
228,"Linas Kleiza, TOR",49,21.6,.521,8.2,11.3,20.7,4.7,17.2,11.0,12.45,30.8,1.0
229,"Reggie Williams, CHA",33,22.6,.503,16.4,9.0,17.5,4.0,10.5,7.1,12.43,21.6,0.7
230,"Charles Jenkins, GS",51,17.5,.482,31.6,11.1,18.8,1.0,7.6,4.3,12.42,21.6,0.7
