Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
J.J. Barea,DAL,25,6-0,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,79,7.8,2.2,3.4,0.0,2.4%,9.1%,20.0%,51.6%,27.2%
J.R. Giddens,BOS,24,6-5,215,New Mexico,USA,2008,1,30,6,0.7,0.5,0.0,-2.6,40.0%,16.7%,23.5%,66.7%,0.0%
JJ Hickson,CLE,20,6-9,242,North Carolina State,USA,2008,1,19,62,4.0,2.7,0.1,-7.7,8.1%,15.7%,17.7%,54.8%,2.3%
JJ Redick,ORL,25,6-4,190,Duke,USA,2006,1,11,64,6.0,1.7,1.1,4.8,0.7%,8.8%,15.6%,56.2%,10.5%
JR Smith,DEN,23,6-6,220,None,USA,2004,1,18,81,15.2,3.7,2.8,6.9,2.0%,11.0%,23.4%,57.6%,17.2%
JaVale McGee,WAS,21,7-0,237,Nevada-Reno,USA,2008,1,18,75,6.5,3.9,0.3,-11.9,10.4%,16.1%,20.0%,53.4%,3.5%
Jacque Vaughn,SAS,34,6-1,190,Kansas,USA,1997,1,27,30,2.2,0.7,1.8,-6.2,1.4%,6.3%,16.1%,39.2%,31.6%
Jake Voskuhl,TOR,31,6-11,255,Connecticut,USA,2000,2,33,38,0.9,1.6,0.2,0.7,9.4%,15.3%,12.6%,34.2%,4.3%
Jamaal Magloire,MIA,31,6-11,265,Kentucky,Canada,2000,1,19,55,2.9,4.0,0.4,2.3,11.8%,22.6%,12.5%,50.5%,4.7%
Jamal Crawford,GSW,29,6-5,200,Michigan,USA,2000,1,8,65,19.7,3.0,4.4,-4.1,0.9%,6.6%,22.2%,54.5%,17.7%
Jamario Moon,MIA,29,6-8,200,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,80,7.2,4.6,1.2,0.5,3.1%,15.2%,12.6%,56.7%,7.0%
Jameer Nelson,ORL,27,6-0,190,None,USA,2004,1,20,42,16.7,3.5,5.4,14.2,1.6%,9.1%,22.5%,61.2%,29.2%
James Jones,MIA,28,6-8,220,Miami (FL),USA,2003,2,49,40,4.2,1.6,0.5,2.4,1.9%,8.7%,12.8%,52.0%,4.9%
James Posey,NOH,32,6-8,217,Xavier,USA,1999,1,18,75,8.9,4.8,1.1,1.5,1.9%,16.5%,14.7%,56.8%,6.5%
James Singleton,DAL,27,6-8,230,Murray State,,Undrafted,Undrafted,Undrafted,62,5.1,4.0,0.3,3.4,10.2%,17.0%,14.6%,61.5%,3.1%
James White,HOU,26,6-7,200,Cincinnati,USA,2006,2,31,4,1.8,0.0,0.3,-44.7,0.0%,0.0%,30.8%,70.0%,25.0%
Jared Dudley,PHX,23,6-7,225,Boston College,USA,2007,1,22,68,5.5,3.0,0.8,0.0,7.2%,11.1%,14.0%,56.2%,7.2%
Jared Jeffries,NYK,27,6-11,240,Indiana,USA,2002,1,11,56,5.3,4.1,1.4,-3.3,9.5%,8.2%,12.4%,47.3%,8.8%
Jarrett Jack,IND,25,6-3,197,Georgia Tech,USA,2005,1,22,82,13.1,3.4,4.1,-0.2,1.6%,8.4%,18.1%,55.4%,18.4%
Jarron Collins,UTA,30,6-11,249,Stanford,USA,2001,2,52,26,1.5,1.4,0.3,-6.9,9.3%,8.9%,10.6%,50.2%,5.8%
Jarvis Hayes,NJN,27,6-8,228,Georgia,USA,2003,1,10,74,8.7,3.6,0.7,0.1,1.5%,13.5%,16.3%,53.7%,5.0%
Jason Collins,MIN,30,7-0,255,Stanford,USA,2001,1,18,31,1.8,2.3,0.4,-24.2,6.4%,11.6%,10.6%,34.6%,4.2%
Jason Hart,DEN,31,6-3,180,Syracuse,USA,2000,2,49,39,2.0,1.2,1.2,-20.2,3.4%,9.9%,15.9%,37.5%,26.8%
Jason Kapono,TOR,28,6-8,215,California-Los Angeles,USA,2003,2,31,80,8.2,2.0,1.3,-4.4,1.5%,7.5%,16.8%,52.5%,9.3%
Jason Kidd,DAL,36,6-4,210,California,USA,1994,1,2,81,9.0,6.2,8.7,5.6,3.1%,14.6%,13.2%,55.0%,33.6%
Jason Maxiell,DET,26,6-7,260,Cincinnati,USA,2005,1,26,78,5.8,4.2,0.3,-4.4,12.4%,11.9%,14.2%,58.0%,2.8%
Jason Richardson,PHX,28,6-6,225,Michigan State,USA,2001,1,5,72,16.8,4.4,2.0,-0.4,3.4%,10.4%,20.9%,57.1%,9.2%
Jason Terry,DAL,31,6-2,180,Arizona,USA,1999,1,10,74,19.6,2.4,3.4,2.3,1.6%,5.6%,25.1%,57.1%,17.9%
Jason Thompson,SAC,22,6-11,250,Rider University,USA,2008,1,12,82,11.1,7.4,1.1,-6.0,10.4%,16.8%,19.0%,54.0%,6.6%
Javaris Crittenton,WAS,21,6-5,200,Georgia Tech,USA,2007,1,19,63,5.0,2.6,2.4,-8.8,5.0%,10.2%,15.2%,48.7%,20.2%
Jawad Williams,CLE,26,6-9,218,North Carolina,USA,Undrafted,Undrafted,Undrafted,10,1.2,0.2,0.0,2.9,5.3%,5.0%,26.0%,50.0%,0.0%
Jeff Foster,IND,32,6-11,250,S.W. Texas State,USA,1999,1,21,74,6.1,6.9,1.8,3.1,11.5%,16.0%,11.9%,54.2%,9.9%
Jeff Green,OKC,22,6-9,235,Georgetown,USA,2007,1,5,78,16.5,6.7,2.0,-7.2,4.2%,14.6%,20.9%,53.6%,9.0%
Jeremy Richardson,ORL,25,6-7,195,Delta State,USA,Undrafted,Undrafted,Undrafted,12,3.1,1.2,0.3,-23.7,0.9%,12.6%,24.5%,35.8%,6.7%
Jermaine O'Neal,MIA,30,6-11,258,None,USA,1996,1,17,68,13.3,6.4,1.8,-3.2,6.8%,16.1%,23.6%,52.2%,10.5%
Jermareo Davidson,GSW,24,6-10,230,Alabama,USA,2007,2,36,14,3.0,2.4,0.1,-6.4,7.3%,19.0%,16.8%,49.4%,1.6%
Jerome James,NYK,33,7-1,285,Florida A&M,USA,1998,2,36,2,3.0,1.5,0.0,-5.0,9.1%,25.0%,36.0%,37.5%,0.0%
Jerry Stackhouse,DAL,34,6-6,218,North Carolina,USA,1995,1,3,10,4.2,1.7,1.2,-23.5,2.7%,7.4%,19.0%,33.3%,12.9%
Jerryd Bayless,POR,20,6-3,200,Arizona,USA,2008,1,11,53,4.3,1.1,1.5,-2.6,1.3%,8.1%,19.8%,48.7%,20.2%
Joakim Noah,CHI,24,6-11,232,Florida,USA,2007,1,9,80,6.7,7.6,1.3,2.1,13.1%,19.3%,12.1%,59.4%,7.8%
Joe Alexander,MIL,22,6-8,230,West Virginia,,2008,1,8,59,4.7,1.9,0.7,-1.4,5.9%,10.7%,19.7%,49.4%,9.4%
Joe Crawford,NYK,23,6-5,210,Kentucky,,2008,2,58,2,4.5,2.0,0.5,18.5,3.7%,11.1%,21.6%,41.4%,9.1%
Joe Johnson,ATL,28,6-7,240,Arkansas,USA,2001,1,10,79,21.4,4.4,5.8,2.5,2.2%,9.5%,26.2%,53.4%,25.6%
Joe Smith,CLE,33,6-10,225,Maryland,USA,1995,1,1,57,6.6,4.6,0.7,-1.6,7.9%,15.9%,16.2%,50.7%,6.3%
Joel Anthony,MIA,26,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,65,2.2,3.0,0.4,-3.3,9.1%,10.8%,8.1%,52.1%,3.8%
Joel Przybilla,POR,29,7-1,245,Minnesota,USA,2000,1,9,82,5.5,8.7,0.3,8.5,11.5%,28.5%,10.1%,65.2%,2.1%
Joey Dorsey,HOU,25,6-8,268,Memphis,USA,2008,2,33,3,0.7,0.3,0.3,-29.4,0.0%,20.0%,14.3%,50.0%,50.0%
Joey Graham,TOR,27,6-7,225,Oklahoma State,USA,2005,1,16,78,7.7,3.7,0.6,-4.4,6.3%,13.2%,18.0%,54.2%,5.1%
Johan Petro,DEN,23,7-0,247,None,France,2005,1,25,49,3.3,3.2,0.3,-15.6,7.1%,22.4%,16.8%,42.9%,4.7%
John Salmons,CHI,29,6-6,207,Miami (FL),USA,2002,1,26,79,18.3,4.2,3.2,-7.9,2.1%,9.8%,21.2%,58.0%,14.3%
Jordan Farmar,LAL,22,6-2,180,California-Los Angeles,USA,2006,1,26,65,6.4,1.8,2.4,1.1,1.8%,7.8%,18.9%,46.6%,19.4%
Jose Calderon,TOR,27,6-3,210,None,Spain,Undrafted,Undrafted,Undrafted,68,12.8,2.9,8.9,-2.7,0.7%,8.0%,16.5%,61.3%,40.3%
Josh Boone,NJN,24,6-10,237,Connecticut,USA,2006,1,23,62,4.2,4.2,0.5,-1.3,10.9%,16.4%,13.2%,51.3%,5.2%
Josh Howard,DAL,29,6-7,210,Wake Forest,USA,2003,1,29,52,18.0,5.1,1.6,6.0,3.8%,12.3%,26.2%,53.2%,8.2%
Josh McRoberts,IND,22,6-10,240,Duke,USA,2007,2,37,33,2.4,2.2,0.5,-1.7,9.0%,16.5%,15.7%,45.1%,9.1%
Josh Powell,LAL,26,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,60,4.2,2.9,0.5,-11.4,9.9%,15.2%,18.9%,47.9%,6.0%
Josh Smith,ATL,23,6-9,240,None,USA,2004,1,17,69,15.6,7.2,2.4,3.1,5.9%,15.5%,22.4%,53.3%,11.6%
Juan Dixon,WAS,30,6-3,165,Maryland,USA,2002,1,17,50,5.2,1.3,2.4,-8.4,1.0%,7.3%,18.9%,47.8%,23.2%
Julian Wright,NOH,22,6-8,225,Kansas,USA,2007,1,13,54,4.4,2.8,0.8,0.1,6.7%,13.9%,17.8%,47.9%,9.4%
Juwan Howard,CHA,36,6-9,253,Michigan,USA,1994,1,5,42,4.1,1.8,0.6,-12.0,6.8%,11.2%,18.3%,53.4%,10.7%
Kareem Rush,PHI,28,6-6,215,Missouri,USA,2002,1,20,25,2.2,0.6,0.6,-5.2,0.0%,8.2%,14.7%,45.2%,11.1%
Keith Bogans,MIL,29,6-5,215,Kentucky,USA,2003,2,43,65,5.6,3.1,1.0,3.8,2.4%,13.5%,13.6%,52.1%,7.7%
Kelenna Azubuike,GSW,25,6-5,220,Kentucky,England,Undrafted,Undrafted,Undrafted,74,14.4,5.0,1.6,-2.4,4.5%,10.3%,18.3%,56.2%,7.6%
Kendrick Perkins,BOS,24,6-10,280,None,USA,2003,1,27,76,8.5,8.1,1.3,7.8,10.7%,18.6%,14.7%,59.1%,6.3%
Kenny Thomas,SAC,31,6-7,245,New Mexico,USA,1999,1,22,8,0.8,1.9,0.1,-3.1,6.5%,19.0%,6.5%,37.5%,2.2%
Kenyon Martin,DEN,31,6-9,240,Cincinnati,USA,2000,1,1,66,11.7,6.0,2.0,4.0,4.1%,15.1%,17.8%,52.3%,9.9%
Kevin Durant,OKC,20,6-9,215,Texas,USA,2007,1,2,74,25.3,6.5,2.8,-8.7,2.7%,14.9%,27.7%,57.7%,13.5%
Kevin Garnett,BOS,33,6-11,253,None,USA,1995,1,5,57,15.8,8.5,2.5,13.6,5.2%,22.8%,23.2%,56.3%,13.7%
Kevin Love,MIN,20,6-10,260,UCLA,USA,2008,1,5,81,11.1,9.1,1.0,-6.1,12.8%,23.9%,20.3%,53.8%,7.0%
Kevin Martin,SAC,26,6-7,185,Western Carolina,USA,2004,1,26,51,24.6,3.6,2.7,-7.8,1.6%,8.3%,26.6%,60.1%,12.1%
Kevin Ollie,MIN,36,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,50,4.0,1.5,2.3,-6.7,1.5%,8.2%,12.2%,52.5%,21.8%
Keyon Dooling,NJN,29,6-3,195,Missouri,USA,2000,1,10,77,9.7,2.0,3.5,-6.1,1.2%,6.9%,17.2%,56.2%,22.4%
Kirk Hinrich,CHI,28,6-3,190,Kansas,USA,2003,1,7,51,9.9,2.4,3.9,7.5,1.2%,7.9%,17.7%,55.1%,22.5%
Kobe Bryant,LAL,30,6-6,205,None,USA,1996,1,13,82,26.8,5.2,4.9,10.9,3.1%,11.2%,31.7%,56.1%,23.2%
Kosta Koufos,UTA,20,7-0,265,Ohio State,USA,2008,1,23,48,4.7,2.9,0.4,-1.9,8.8%,15.5%,18.0%,54.0%,6.1%
Kris Humphries,TOR,24,6-9,235,Minnesota,USA,2004,1,14,29,3.9,2.4,0.3,-0.8,9.2%,18.8%,19.6%,51.3%,6.2%
Kurt Thomas,SAS,36,6-9,235,Texas Christian,USA,1995,1,10,79,4.3,5.1,0.8,4.3,9.9%,20.1%,12.3%,53.0%,7.4%
Kwame Brown,DET,27,6-11,270,None,USA,2001,1,1,58,4.2,5.0,0.6,0.0,9.7%,21.9%,13.2%,54.6%,5.0%
Kyle Korver,UTA,28,6-7,212,Creighton,USA,2003,2,51,78,9.0,3.3,1.8,4.5,2.0%,12.3%,16.4%,57.2%,11.6%
Kyle Lowry,HOU,23,6-0,205,Villanova,USA,2006,1,24,77,7.6,2.5,3.6,-5.3,1.6%,10.4%,17.6%,54.7%,26.8%
Kyle Weaver,OKC,23,6-6,201,Washington State,USA,2008,2,38,56,5.3,2.3,1.8,-2.0,2.8%,8.7%,12.6%,55.1%,12.8%
Kyrylo Fesenko,UTA,22,7-1,300,None,Ukraine,2007,2,38,21,2.3,1.8,0.2,3.6,9.0%,14.5%,14.8%,54.2%,4.1%
LaMarcus Aldridge,POR,23,6-11,240,Texas,USA,2006,1,2,81,18.1,7.5,1.9,8.8,8.3%,13.9%,23.4%,52.9%,9.1%
Lamar Odom,LAL,29,6-10,230,Rhode Island,USA,1999,1,4,78,11.3,8.2,2.6,15.3,7.7%,19.4%,17.8%,54.2%,12.6%
Larry Hughes,NYK,30,6-5,185,Saint Louis,USA,1998,1,8,55,11.6,2.9,2.2,-5.4,1.1%,10.0%,20.6%,51.5%,13.0%
LeBron James,CLE,24,6-8,250,None,USA,2003,1,1,81,28.4,7.6,7.2,14.6,3.7%,16.8%,33.0%,59.1%,36.5%
Leandro Barbosa,PHX,26,6-3,202,None,Brazil,2003,1,28,70,14.2,2.6,2.3,1.2,2.1%,8.8%,23.5%,58.8%,15.3%
Leon Powe,BOS,25,6-8,240,California,USA,2006,2,49,70,7.7,4.9,0.7,7.9,12.7%,17.5%,19.5%,59.1%,6.5%
Linas Kleiza,DEN,24,6-8,245,Missouri,Lithuania,2005,1,27,82,9.9,4.0,0.8,-0.4,5.1%,12.1%,19.1%,55.2%,6.0%
Lindsey Hunter,CHI,38,6-2,195,Jackson State,USA,1993,1,10,28,2.6,0.4,1.3,-8.3,0.7%,4.1%,17.1%,43.3%,24.5%
Linton Johnson,CHI,29,6-8,205,Tulane,USA,Undrafted,Undrafted,Undrafted,10,0.9,0.8,0.2,-20.0,5.2%,10.4%,10.1%,40.9%,6.5%
Lorenzen Wright,CLE,33,6-11,255,Memphis,USA,1996,1,7,17,1.4,1.5,0.2,0.8,6.3%,14.9%,14.3%,37.7%,3.8%
Lou Amundson,PHX,26,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,76,4.2,3.6,0.4,2.9,12.1%,13.2%,14.1%,53.0%,3.8%
Lou Williams,PHI,22,6-2,175,None,USA,2005,2,45,81,12.8,2.0,3.0,-2.3,1.9%,7.3%,26.6%,51.3%,22.7%
Luc Mbah a Moute,MIL,22,6-8,230,California-Los Angeles,Cameroon,2008,2,37,82,7.2,5.9,1.1,-0.2,8.9%,15.4%,14.1%,51.6%,6.4%
Luis Scola,HOU,29,6-9,245,None,Argentina,2002,2,55,82,12.7,8.8,1.5,4.9,8.6%,20.9%,19.2%,57.2%,8.3%
Luke Ridnour,MIL,28,6-2,175,Oregon,USA,2003,1,14,72,9.6,3.0,5.1,-1.7,1.6%,10.2%,17.9%,50.0%,28.8%
Luke Walton,LAL,29,6-8,235,Arizona,USA,2003,2,32,65,5.0,2.8,2.7,9.3,4.8%,10.4%,14.9%,49.1%,20.4%
Luol Deng,CHI,24,6-9,220,Duke,United Kingdo...,2004,1,7,49,14.1,6.0,1.9,-0.6,4.8%,12.9%,19.8%,51.1%,9.0%
Luther Head,MIA,26,6-3,185,Illinois,USA,2005,1,24,32,4.7,1.6,1.8,-7.7,1.3%,10.3%,16.6%,48.2%,19.6%
Maceo Baston,IND,33,6-10,230,Michigan,USA,1998,2,58,27,2.5,1.9,0.3,-2.9,10.1%,12.3%,13.9%,57.9%,5.1%
Malik Allen,MIL,31,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,49,3.2,2.1,0.7,-1.0,5.8%,12.3%,15.5%,43.5%,9.9%
Malik Hairston,SAS,22,6-6,220,Oregon,USA,2008,2,48,15,3.3,1.9,0.9,3.2,6.4%,10.7%,18.0%,48.0%,14.0%
Malik Rose,OKC,34,6-7,255,Drexel,USA,1996,2,44,38,3.4,2.5,0.9,-0.7,3.7%,16.7%,18.1%,42.4%,11.8%
Manu Ginobili,SAS,31,6-6,205,None,Argentina,1999,2,57,44,15.5,4.5,3.6,3.3,2.2%,15.6%,25.6%,59.4%,23.0%
Marc Gasol,MEM,24,7-1,265,None,Spain,2007,2,48,82,11.9,7.4,1.7,-7.0,8.7%,18.4%,18.2%,59.0%,9.6%
Marcin Gortat,ORL,25,6-11,240,None,Poland,2005,2,57,63,3.8,4.5,0.2,-3.9,11.6%,22.9%,12.9%,57.8%,3.2%
Marco Belinelli,GSW,23,6-5,200,None,Italy,2007,1,18,42,8.9,1.7,2.1,-4.6,1.1%,6.8%,18.7%,54.7%,14.6%
Marcus Banks,TOR,27,6-2,205,Nevada-Las Vegas,USA,2003,1,13,22,2.5,0.8,1.3,-22.9,0.5%,8.8%,16.9%,43.1%,25.2%
Marcus Camby,LAC,35,6-11,235,Massachusetts,USA,1996,1,2,62,10.3,11.1,2.0,-5.4,8.4%,27.7%,15.7%,55.6%,10.7%
Marcus Williams,SAS,22,6-7,207,Arizona,USA,2007,2,33,2,2.0,0.0,0.0,-19.6,0.0%,0.0%,25.0%,100%,0.0%
Marcus Williams,GSW,23,6-3,210,Connecticut,USA,2006,1,22,9,1.3,0.4,1.4,-5.2,0.0%,6.0%,17.8%,30.5%,34.2%
Mardy Collins,LAC,24,6-6,220,Temple,USA,2006,1,29,48,5.2,2.2,2.3,-4.3,3.5%,8.6%,16.0%,47.0%,19.3%
Mario Chalmers,MIA,23,6-1,190,Kansas,USA,2008,2,34,82,10.0,2.8,4.9,0.7,1.5%,8.0%,16.0%,54.8%,23.1%
Mario West,ATL,25,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,53,0.8,1.1,0.4,0.3,8.8%,11.4%,9.6%,45.6%,10.7%
Mark Blount,MIA,33,7-0,250,Pittsburgh,USA,1997,2,54,20,4.0,2.1,0.2,2.0,5.2%,14.5%,22.2%,47.2%,3.4%
Mark Madsen,MIN,33,6-9,255,Stanford,USA,2000,1,29,19,0.3,0.9,0.2,4.2,7.5%,7.1%,6.7%,19.0%,4.4%
Marko Jaric,MEM,30,6-7,224,None,Serbia,2000,2,30,53,2.6,1.2,1.4,5.8,4.2%,7.2%,15.9%,41.7%,19.6%
Marquis Daniels,IND,28,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,54,13.6,4.6,2.1,0.1,4.6%,9.9%,20.9%,49.1%,10.6%
Marreese Speights,PHI,21,6-10,245,Florida,USA,2008,1,16,79,7.7,3.7,0.4,-3.3,9.9%,14.6%,21.3%,54.3%,4.4%
Martell Webster,POR,22,6-7,235,None,USA,2005,1,6,1,0.0,0.0,0.0,-50.0,0.0%,0.0%,8.3%,0.0%,0.0%
Marvin Williams,ATL,23,6-9,240,North Carolina,USA,2005,1,2,61,13.9,6.3,1.3,0.4,5.6%,13.6%,18.1%,56.9%,6.4%
Matt Barnes,PHX,29,6-7,226,UCLA,USA,2002,2,45,77,10.2,5.5,2.8,1.5,4.0%,16.3%,17.9%,53.7%,13.9%
Matt Bonner,SAS,29,6-10,240,Florida,USA,2003,2,45,81,8.2,4.8,1.0,8.6,5.6%,15.6%,14.5%,61.1%,6.4%
Matt Carroll,DAL,28,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,55,3.0,1.3,0.5,-10.0,1.1%,10.8%,15.3%,45.1%,7.8%
Matt Harpring,UTA,33,6-7,230,Georgia Tech,USA,1998,1,15,63,4.4,2.0,0.4,4.6,7.2%,12.1%,19.6%,50.8%,7.2%
Maurice Ager,NJN,25,6-5,202,Michigan State,USA,2006,1,28,20,1.7,0.5,0.2,-2.5,2.8%,6.9%,22.9%,36.5%,7.1%
Maurice Evans,ATL,30,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,80,7.2,3.0,0.7,-1.3,5.0%,8.5%,13.8%,55.8%,4.7%
Mehmet Okur,UTA,30,6-11,263,None,Turkey,2001,2,37,72,17.0,7.7,1.7,3.7,5.7%,19.0%,21.4%,59.2%,7.8%
Melvin Ely,NOH,31,6-10,261,Fresno State,USA,2002,1,12,31,3.1,2.1,0.6,-4.9,8.5%,9.3%,17.4%,43.8%,8.7%
Metta World Peace,HOU,29,6-7,260,St. John's (NY),USA,1999,1,16,69,17.1,5.2,3.3,6.7,2.8%,12.0%,24.3%,51.2%,16.2%
Michael Beasley,MIA,20,6-9,245,Kansas State,USA,2008,1,2,81,13.9,5.4,1.0,-0.1,5.7%,17.4%,27.3%,52.8%,7.8%
Michael Finley,SAS,36,6-7,225,Wisconsin,USA,1995,1,21,81,9.7,3.3,1.4,3.0,1.2%,11.2%,15.9%,54.7%,7.4%
Michael Redd,MIL,29,6-6,215,Ohio State,USA,2000,2,43,33,21.2,3.2,2.7,3.4,2.1%,7.7%,25.0%,56.6%,12.1%
Michael Ruffin,POR,32,6-8,248,Tulsa,USA,1999,2,32,11,0.5,1.0,0.0,-15.4,18.2%,14.3%,11.5%,38.1%,0.0%
Mickael Pietrus,ORL,27,6-6,215,None,France,2003,1,11,54,9.4,3.3,1.2,5.3,3.4%,10.1%,18.0%,53.8%,8.2%
Mike Bibby,ATL,31,6-2,195,Arizona,USA,1998,1,2,79,14.9,3.5,5.0,0.8,1.4%,9.2%,20.1%,54.4%,23.5%
Mike Conley,MEM,21,6-1,180,Ohio State,USA,2007,1,4,82,10.9,3.4,4.3,-6.3,1.1%,10.8%,17.6%,54.8%,23.9%
Mike Dunleavy,IND,28,6-9,230,Duke,USA,2002,1,3,18,15.1,3.8,2.4,-2.3,2.7%,11.0%,25.3%,52.0%,14.7%
Mike James,WAS,34,6-2,188,Duquesne,,Undrafted,Undrafted,Undrafted,61,8.7,2.2,3.3,-10.4,1.5%,7.2%,17.5%,48.3%,19.2%
Mike Miller,MIN,29,6-8,218,Florida,USA,2000,1,5,73,9.9,6.6,4.5,-5.4,3.0%,18.8%,14.1%,58.8%,21.2%
Mike Taylor,LAC,23,6-2,165,None,USA,2008,2,55,51,5.7,1.7,2.1,-8.4,2.9%,8.5%,22.0%,47.7%,23.1%
Mikki Moore,BOS,33,7-0,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,70,3.9,3.7,0.8,-4.6,6.7%,15.4%,10.7%,59.3%,6.8%
Mo Williams,CLE,26,6-1,190,Alabama,USA,2003,2,47,81,17.8,3.4,4.1,10.8,1.8%,8.5%,22.9%,58.8%,19.9%
Monta Ellis,GSW,23,6-3,180,None,USA,2005,2,40,25,19.0,4.3,3.7,-4.7,1.5%,10.4%,25.2%,50.3%,16.5%
Morris Almond,UTA,24,6-6,225,Rice,USA,2007,1,25,25,3.7,1.4,0.3,-9.8,3.7%,10.1%,18.5%,49.8%,5.4%
Morris Peterson,NOH,31,6-7,220,Michigan State,USA,2000,1,21,43,4.4,2.0,0.4,-0.2,2.7%,15.3%,19.0%,49.9%,5.6%
Mouhamed Sene,NYK,23,6-11,230,None,Senegal,2006,1,10,6,3.3,2.3,0.0,9.3,14.3%,26.5%,21.5%,74.6%,0.0%
Nate Robinson,NYK,25,5-9,180,Washington,USA,2005,1,21,74,17.2,3.9,4.1,0.4,4.2%,8.7%,24.9%,54.9%,22.8%
Nathan Jawai,TOR,22,6-10,280,None,Australia,2008,2,41,6,0.3,0.3,0.0,-19.5,3.6%,5.3%,12.2%,25.0%,0.0%
Nazr Mohammed,CHA,31,6-10,250,Kentucky,USA,1998,1,29,39,2.7,2.0,0.2,-6.1,11.3%,15.5%,19.9%,43.8%,4.1%
Nenad Krstic,OKC,25,7-0,240,None,Serbia and Mo...,2002,1,24,46,9.7,5.5,0.6,-6.2,7.5%,15.2%,18.5%,50.4%,4.3%
Nene,DEN,26,6-11,250,None,Brazil,2002,1,7,77,14.6,7.8,1.4,6.7,7.9%,17.0%,18.1%,64.5%,6.9%
Nick Collison,OKC,28,6-10,255,Kansas,USA,2003,1,12,71,8.2,6.9,0.9,-5.4,10.0%,17.6%,13.4%,59.9%,5.7%
Nick Young,WAS,24,6-6,200,USC,USA,2007,1,16,82,10.9,1.8,1.2,-4.5,1.7%,6.9%,22.7%,53.0%,9.3%
Nicolas Batum,POR,20,6-8,200,None,France,2008,1,25,79,5.4,2.8,0.9,8.5,6.4%,10.7%,13.8%,55.5%,7.3%
O.J. Mayo,MEM,21,6-4,210,Southern California,USA,2008,1,3,82,18.5,3.8,3.2,-7.3,1.9%,9.0%,23.8%,53.9%,15.1%
Oleksiy Pecherov,WAS,23,7-0,234,None,Ukraine,2006,1,18,32,3.6,2.4,0.1,-10.8,12.0%,17.1%,18.7%,51.0%,1.2%
Othello Hunter,ATL,23,6-8,225,Ohio State,USA,Undrafted,Undrafted,Undrafted,16,1.4,1.5,0.1,12.7,9.4%,16.5%,11.6%,49.5%,2.1%
Patrick O'Bryant,TOR,23,7-0,250,Bradley,USA,2006,1,9,39,2.6,1.7,0.3,0.4,5.1%,20.1%,18.7%,54.4%,7.2%
Pau Gasol,LAL,28,7-0,250,None,Spain,2001,1,3,81,18.9,9.6,3.5,9.4,8.9%,17.2%,20.3%,61.7%,14.6%
Paul Davis,LAC,24,6-11,270,Michigan State,USA,2006,2,34,27,4.0,2.5,0.4,-4.9,8.2%,12.4%,17.3%,47.4%,6.7%
Paul Millsap,UTA,24,6-8,250,Louisiana Tech,USA,2006,2,47,76,13.5,8.6,1.8,6.2,11.7%,18.6%,19.7%,57.6%,9.8%
Paul Pierce,BOS,31,6-7,235,Kansas,USA,1998,1,10,81,20.5,5.6,3.6,8.8,2.1%,13.7%,25.1%,58.2%,16.1%
Peja Stojakovic,NOH,32,6-10,229,None,Serbia and Mo...,1996,1,14,61,13.3,4.3,1.2,4.9,2.3%,11.5%,18.3%,53.1%,5.6%
Pops Mensah-Bonsu,TOR,25,6-10,240,George Washington,USA,Undrafted,Undrafted,Undrafted,22,5.0,5.1,0.3,0.7,16.7%,21.2%,19.8%,44.7%,3.2%
Quentin Richardson,NYK,29,6-6,235,DePaul,USA,2000,1,18,72,10.2,4.4,1.6,-3.0,3.6%,13.0%,18.0%,51.0%,9.3%
Quincy Douby,TOR,25,6-3,175,Rutgers,USA,2006,1,19,27,4.3,1.2,0.9,-4.5,2.0%,8.8%,18.9%,48.6%,13.5%
Quinton Ross,MEM,28,6-6,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,68,3.9,1.9,0.7,-2.4,2.6%,8.6%,12.2%,47.8%,6.5%
Rafer Alston,ORL,32,6-2,175,Fresno State,USA,1998,2,39,77,11.7,2.9,5.3,4.0,1.4%,7.8%,19.5%,49.4%,27.1%
Raja Bell,CHA,32,6-5,215,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,67,11.9,3.6,2.1,1.7,2.0%,9.0%,16.2%,54.8%,9.5%
Rajon Rondo,BOS,23,6-1,171,Kentucky,USA,2006,1,21,80,11.9,5.2,8.2,9.9,4.4%,12.3%,18.9%,54.3%,37.7%
