RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
,"Tom Gugliotta, PHX",54,32.7,.519,13.2,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darvin Ham, MIL",35,22.6,.545,18.0,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Richard Hamilton, WSH",71,19.3,.482,12.6,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tim Hardaway, MIA",52,32.2,.500,32.1,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anfernee Hardaway, PHX",60,37.6,.549,22.6,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ron Harper, LAL",80,25.5,.468,27.1,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Othella Harrington, VAN",82,32.6,.560,7.6,17.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Al Harrington, IND",50,17.1,.524,9.1,15.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lucious Harris, NJ",77,19.6,.506,15.4,6.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hersey Hawkins, CHI",61,26.6,.562,20.3,15.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Alan Henderson, ATL",82,33.8,.503,6.0,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cedric E. Henderson, CLE",61,18.1,.441,11.1,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Herren, DEN",45,13.3,.498,37.7,14.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Hill, PHI",68,31.7,.529,5.5,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Grant Hill, DET",74,37.5,.565,16.6,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Fred Hoiberg, CHI",31,27.3,.530,21.7,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff Hornacek, UTAH",77,27.7,.590,18.0,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Robert Horry, LAL",76,22.2,.528,19.5,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allan Houston, NY",82,38.6,.569,12.3,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Juwan Howard, WSH",82,35.5,.496,14.5,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Troy Hudson, LAC",62,25.7,.468,25.9,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Larry Hughes, GS/PHI",82,28.3,.467,12.0,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lindsey Hunter, DET",82,35.6,.543,22.8,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allen Iverson, PHI",70,40.8,.496,12.8,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mark Jackson, IND",81,27.0,.538,45.2,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jaren Jackson, SA",81,20.9,.503,17.0,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jim Jackson, ATL",79,35.0,.496,13.2,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bobby Jackson, MIN",73,14.2,.474,27.8,9.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Jacobson, GS/LAL",52,13.1,.554,10.8,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antawn Jamison, GS",43,36.2,.496,8.6,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Avery Johnson, SA",82,31.4,.500,31.7,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Larry D. Johnson, NY",70,32.6,.517,17.6,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ervin Johnson, MIL",80,26.6,.550,9.3,16.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Johnson, ATL/ORL",56,11.4,.425,25.2,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie Jones, CHA",72,39.0,.555,17.2,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Charles Jones, LAC",56,11.8,.445,28.2,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Damon Jones, DAL/GS",55,11.1,.508,26.3,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Adam Keefe, UTAH",62,9.7,.463,15.1,20.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Kemp, CLE",82,30.4,.508,7.4,15.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jerome Kersey, SA",72,18.2,.431,14.0,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jason Kidd, PHX",67,39.0,.498,36.3,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Gerard King, WSH",62,17.1,.534,12.4,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kerry Kittles, NJ",62,30.6,.535,14.9,5.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brevin Knight, CLE",65,27.0,.471,36.5,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Toni Kukoc, CHI/PHI",56,31.9,.491,21.1,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Christian Laettner, DET",82,29.8,.539,14.3,14.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Raef LaFrentz, DEN",81,30.1,.512,8.2,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Voshon Lenard, MIA",53,27.1,.518,16.5,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rashard Lewis, SEA",82,19.2,.543,9.1,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Quincy Lewis, UTAH",74,12.1,.441,9.8,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Randy Livingston, PHX",79,13.7,.476,25.7,13.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Grant Long, VAN",42,21.9,.512,14.8,16.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Luc Longley, PHX",72,19.7,.512,11.8,20.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Felipe Lopez, VAN",65,12.0,.473,10.8,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George Lynch, PHI",75,32.2,.498,13.9,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Todd MacCulloch, PHI",56,9.4,.557,5.8,11.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Corey Maggette, ORL",77,17.8,.553,7.8,17.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dan Majerle, MIA",69,33.4,.559,28.6,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Karl Malone, UTAH",82,35.9,.582,13.0,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Maloney, CHI",51,23.0,.484,25.6,11.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Manning, MIL",72,16.9,.460,14.9,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Stephon Marbury, NJ",74,38.9,.528,25.4,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Marion, PHX",51,24.7,.511,11.0,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Donyell Marshall, GS",64,32.4,.478,13.4,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darrick Martin, SAC",71,12.6,.500,20.8,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamal Mashburn, MIA",76,37.2,.526,17.1,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Mason, CHA",82,38.2,.560,26.7,11.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vernon Maxwell, SEA",47,21.0,.462,11.0,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Walter McCarty, BOS",61,14.4,.451,17.9,17.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George McCloud, DEN",78,27.2,.548,22.4,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jelani McCoy, SEA",58,12.9,.574,8.4,15.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio McDyess, DEN",81,33.3,.539,8.7,12.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tracy McGrady, TOR",79,31.2,.509,16.3,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jim McIlvaine, NJ",66,15.9,.439,14.3,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff McInnis, LAC",25,23.9,.465,28.8,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derrick McKey, IND",32,19.8,.524,18.8,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Aaron McKie, PHI",82,23.8,.497,23.8,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Roshown McLeod, ATL",44,19.5,.438,11.0,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ron Mercer, DEN/ORL",68,35.0,.479,10.5,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Reggie Miller, IND",81,36.9,.603,12.2,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Oliver Miller, PHX",51,21.3,.609,16.7,18.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brad Miller, CHA",55,17.5,.558,9.5,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andre Miller, CLE",82,25.5,.517,31.2,10.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Terry Mills, DET",82,22.5,.545,13.4,7.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Mills, GS",20,32.5,.489,11.7,6.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Mitchell, MIN",66,18.6,.513,19.4,7.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cuttino Mobley, HOU",81,30.8,.545,13.3,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Alonzo Mourning, MIA",79,34.8,.596,6.9,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Mullin, IND",47,12.4,.590,13.7,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Murdock, LAC",40,17.3,.468,26.6,14.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tracy Murray, WSH",80,22.9,.555,8.1,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamond Murray, CLE",74,32.0,.517,9.1,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dikembe Mutombo, ATL",82,36.4,.621,10.1,16.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Nash, DAL",56,27.4,.601,35.1,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Nesby, LAC",73,31.7,.487,9.9,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rasho Nesterovic, MIN",82,21.0,.492,14.5,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Johnny Newman, NJ",82,21.5,.566,7.4,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Moochie Norris, HOU",30,16.7,.542,29.8,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dirk Nowitzki, DAL",82,35.8,.564,12.6,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shaquille O'Neal, LAL",79,40.0,.578,11.7,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jermaine O'Neal, POR",70,12.3,.515,5.5,14.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Charles Oakley, TOR",80,30.4,.459,25.2,15.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamar Odom, LAC",76,36.4,.521,17.8,14.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hakeem Olajuwon, HOU",44,23.8,.484,10.1,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Olowokandi, LAC",80,31.2,.467,3.6,16.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Greg Ostertag, UTAH",81,19.8,.525,4.0,17.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bo Outlaw, ORL",82,28.4,.597,31.1,16.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Billy Owens, GS/PHI",62,21.0,.462,16.5,14.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Robert Pack, DAL",29,22.9,.490,33.1,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cherokee Parks, VAN",56,14.4,.521,15.6,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ruben Patterson, SEA",81,25.9,.587,11.8,13.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Gary Payton, SEA",82,41.8,.535,26.1,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Peeler, MIN",82,25.3,.520,18.5,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Will Perdue, CHI",67,15.1,.392,18.2,21.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Perkins, IND",81,20.0,.555,11.1,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Elliot Perry, NJ",60,13.4,.493,26.7,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Wesley Person, CLE",79,26.0,.528,16.3,6.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bobby Phills, CHA",28,29.5,.524,16.1,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Piatkowski, LAC",75,22.8,.530,10.7,7.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Paul Pierce, BOS",73,35.4,.550,13.0,10.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scottie Pippen, POR",82,33.5,.533,25.8,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scot Pollard, SAC",76,17.6,.584,9.6,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Olden Polynice, UTAH",82,22.2,.497,6.8,12.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
