RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
,"Brent Barry, SEA",81,37.5,.652,28.7,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tony Battie, BOS",74,24.6,.570,6.6,9.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Raja Bell, PHI",74,12.0,.486,18.7,12.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jonathan Bender, IND",78,21.1,.538,8.9,13.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Travis Best, CHI/IND",74,23.6,.511,32.7,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mike Bibby, SAC",80,33.2,.513,25.1,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chauncey Billups, MIN",82,28.7,.555,29.7,9.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mookie Blaylock, GS",35,17.1,.398,37.9,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Corie Blount, PHI",72,19.8,.478,12.0,14.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cal Bowdler, ATL",52,11.3,.416,5.1,5.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bruce Bowen, SA",59,28.8,.468,14.8,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ryan Bowen, DEN",75,22.5,.524,11.8,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Earl Boykins, LAC",68,11.2,.464,29.5,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Bradley, DAL",53,14.3,.562,8.5,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Elton Brand, LAC",80,37.8,.586,11.9,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Terrell Brandon, MIN",32,30.1,.494,37.2,6.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"P.J. Brown, CHA",80,32.0,.545,13.3,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rick Brunson, POR",59,8.8,.477,39.0,16.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kobe Bryant, LAL",80,38.3,.544,17.4,8.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Greg Buckner, DAL",44,20.1,.566,16.1,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jud Buechler, ORL/PHX",66,10.4,.463,19.2,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rodney Buford, MEM",63,28.1,.470,9.3,8.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Marcus Camby, NY",29,34.7,.483,8.1,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Elden Campbell, CHA",77,28.0,.558,8.5,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vince Carter, TOR",60,39.8,.515,13.0,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Carter, MIA",46,22.8,.359,38.1,12.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Cassell, MIL",74,35.2,.545,24.5,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kelvin Cato, HOU",75,25.6,.599,5.9,10.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Calbert Cheaney, DEN",68,24.0,.499,16.3,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Childs, TOR",69,22.8,.435,43.8,15.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Doug Christie, SAC",81,34.5,.578,25.3,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Keon Clark, TOR",81,27.0,.522,8.0,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Speedy Claxton, PHI",67,22.8,.469,24.6,11.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derrick Coleman, PHI",58,35.9,.524,9.3,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bimbo Coles, CLE",47,14.7,.459,35.6,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Austin Croshere, IND",76,16.9,.518,12.0,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"John Crotty, UTAH",41,19.6,.599,32.9,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vonteego Cummings, PHI",58,8.6,.477,20.2,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dell Curry, TOR",56,15.8,.495,13.1,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Curry, DET",82,23.3,.520,25.2,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Erick Dampier, GS",73,23.8,.484,10.7,19.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio Daniels, SA",82,26.5,.535,22.7,7.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dale Davis, POR",78,31.4,.551,11.5,7.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hubert Davis, WSH",51,24.1,.544,22.0,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antonio Davis, TOR",77,38.7,.497,10.8,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Emanual Davis, ATL",28,27.6,.449,20.9,16.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ricky Davis, CLE",82,23.8,.539,14.6,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Baron Davis, CHA",82,40.5,.498,28.7,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andrew DeClercq, ORL",61,10.4,.474,9.7,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tony Delk, BOS/PHX",63,23.0,.473,16.1,7.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vlade Divac, SAC",80,30.3,.513,22.5,12.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Doleac, CLE",42,16.8,.468,9.3,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bryce Drew, CHA",61,12.7,.539,30.7,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Predrag Drobnjak, SEA",64,18.3,.490,9.3,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tim Duncan, SA",82,40.6,.576,12.9,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Howard Eisley, NY",39,15.6,.435,28.6,15.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"LaPhonso Ellis, MIA",66,25.5,.480,9.1,11.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Patrick Ewing, ORL",65,13.9,.498,7.1,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Ferry, SA",50,16.0,.594,18.3,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Finley, DAL",69,39.9,.532,13.6,6.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derek Fisher, LAL",70,28.2,.550,18.9,6.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Marcus Fizer, CHI",76,25.8,.482,9.8,10.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Fortson, GS",77,28.8,.504,11.1,14.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff Foster, IND",82,21.8,.493,11.2,12.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rick Fox, LAL",82,27.9,.502,26.8,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Adonal Foyle, GS",79,18.8,.445,7.6,14.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Francis, HOU",57,41.1,.517,20.4,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lawrence Funderburke, SAC",56,12.9,.490,9.6,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kevin Garnett, MIN",81,39.2,.536,18.8,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Pat Garrity, ORL",80,30.1,.553,10.2,7.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Gatling, MIA",54,15.0,.501,5.8,13.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Devean George, LAL",82,21.5,.502,14.7,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kendall Gill, MIA",65,21.7,.414,16.5,9.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dion Glover, ATL",55,21.0,.491,12.7,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Horace Grant, ORL",76,29.1,.539,14.5,7.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brian Grant, MIA",72,31.3,.508,14.9,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Adrian Griffin, DAL",58,23.8,.545,20.1,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tom Gugliotta, PHX",44,25.7,.449,16.9,13.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"A.J. Guyton, CHI",45,13.5,.477,21.7,9.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darvin Ham, MIL",70,17.3,.571,17.3,19.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Richard Hamilton, WSH",63,35.0,.511,11.1,8.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Zendon Hamilton, DEN",54,15.7,.499,3.5,15.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tim Hardaway, DAL/DEN",68,23.5,.492,26.4,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anfernee Hardaway, PHX",80,30.8,.472,21.2,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Matt Harpring, PHI",81,31.4,.512,9.1,10.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Othella Harrington, NY",77,20.3,.567,5.6,14.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Al Harrington, IND",44,29.8,.526,7.9,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lucious Harris, NJ",74,21.0,.556,14.8,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Donnell Harvey, DAL/DEN",47,17.9,.526,11.3,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Hill, CLE",26,31.2,.460,7.7,16.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Grant Hill, ORL",14,36.6,.510,19.3,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Fred Hoiberg, CHI",79,17.8,.519,27.2,6.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Robert Horry, LAL",81,26.4,.528,27.6,10.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie House, MIA",64,19.2,.471,16.4,10.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allan Houston, NY",77,37.8,.540,10.5,9.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Juwan Howard, DAL/DEN",81,32.5,.513,11.4,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Troy Hudson, ORL",81,22.9,.526,19.3,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Larry Hughes, GS",73,28.1,.484,22.4,12.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lindsey Hunter, LAL",82,19.7,.466,18.7,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Zydrunas Ilgauskas, CLE",62,21.4,.501,8.2,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Allen Iverson, PHI",60,43.7,.489,13.3,9.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mark Jackson, NY",82,28.9,.536,43.4,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jim Jackson, MIA",55,33.2,.511,17.0,12.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bobby Jackson, SAC",81,21.6,.537,15.0,8.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jerome James, SEA",56,16.9,.498,6.0,18.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Antawn Jamison, GS",82,37.0,.516,8.5,8.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Avery Johnson, DAL/DEN",68,19.9,.531,33.0,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ervin Johnson, MIL",81,20.5,.468,9.0,17.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"DerMarr Johnson, ATL",72,24.0,.513,10.5,13.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Popeye Jones, WSH",79,24.3,.490,16.3,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie Jones, MIA",81,39.0,.546,14.9,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Damon Jones, DET",67,16.2,.548,27.4,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jumaine Jones, CLE",81,26.4,.501,13.4,9.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Kemp, POR",75,16.4,.489,8.7,13.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Kerr, POR",65,11.9,.573,19.6,7.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jason Kidd, NJ",82,37.3,.484,34.5,12.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andrei Kirilenko, UTAH",82,26.2,.553,9.4,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kerry Kittles, NJ",82,31.7,.542,16.1,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brevin Knight, MEM",53,21.7,.482,37.9,13.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Toni Kukoc, ATL",59,25.3,.511,23.5,12.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Christian Laettner, WSH",57,25.3,.511,23.9,13.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Raef LaFrentz, DAL/DEN",78,31.5,.533,7.6,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rusty LaRue, UTAH",33,16.4,.482,22.6,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Voshon Lenard, DEN",71,23.5,.495,12.5,8.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rashard Lewis, SEA",71,36.4,.564,9.6,7.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Grant Long, MEM",66,28.3,.475,20.1,15.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Art Long, SEA",63,15.7,.506,10.6,16.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Felipe Lopez, MIN",67,8.7,.469,15.3,14.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyronn Lue, WSH",71,20.5,.507,27.6,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George Lynch, CHA",45,19.8,.399,17.4,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Todd MacCulloch, NJ",62,24.2,.562,11.5,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mark Madsen, LAL",59,11.0,.492,18.7,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Corey Maggette, LAC",63,25.6,.560,12.9,13.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamaal Magloire, CHA",82,18.9,.624,4.4,16.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dan Majerle, PHX",65,18.2,.490,20.9,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Karl Malone, UTAH",80,38.0,.532,14.9,11.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Danny Manning, DAL",41,13.5,.505,13.7,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Stephon Marbury, PHX",82,38.9,.519,26.0,11.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shawn Marion, PHX",81,38.4,.518,9.0,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Donyell Marshall, UTAH",58,30.2,.565,10.2,12.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kenyon Martin, NJ",73,34.3,.503,13.3,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jamal Mashburn, CHA",40,40.0,.505,15.1,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Mason, MIL",82,38.3,.544,28.9,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Desmond Mason, SEA",75,32.3,.533,9.6,9.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tony Massenburg, MEM",73,17.1,.503,5.3,13.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Walter McCarty, BOS",56,12.8,.563,16.3,8.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"George McCloud, DEN",69,26.5,.466,20.5,14.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tracy McGrady, ORL",76,38.3,.532,16.5,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jeff McInnis, LAC",81,37.4,.486,26.8,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Derrick McKey, PHI",41,19.1,.464,23.1,11.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Aaron McKie, PHI",48,30.6,.540,21.9,11.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Slava Medvedenko, LAL",71,10.3,.500,10.3,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ron Mercer, CHI/IND",53,32.4,.439,12.2,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Mihm, CLE",74,22.4,.470,3.3,13.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Darius Miles, LAC",82,27.2,.516,16.8,14.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Reggie Miller, IND",79,36.6,.617,17.7,8.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Brad Miller, CHI/IND",76,29.8,.572,13.0,9.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Andre Miller, CLE",81,37.3,.538,37.2,10.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mike Miller, ORL",63,33.7,.542,16.7,9.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Chris Mills, GS",66,18.7,.516,12.0,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sam Mitchell, MIN",74,9.8,.491,14.1,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Cuttino Mobley, HOU",74,42.1,.537,10.0,9.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Nazr Mohammed, ATL",82,26.4,.490,3.4,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Montross, TOR",49,13.4,.398,8.6,13.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hanno Mottola, ATL",82,16.7,.474,9.3,13.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Alonzo Mourning, MIA",75,32.7,.558,6.6,13.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamond Murray, CLE",71,32.6,.534,11.2,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dikembe Mutombo, PHI",80,36.3,.574,8.0,15.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lee Nailon, CHA",79,24.2,.513,9.2,9.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eduardo Najera, DAL",62,21.9,.548,8.6,9.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Steve Nash, DAL",82,34.6,.602,30.5,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Tyrone Nesby, WSH",70,21.4,.480,15.1,8.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rasho Nesterovic, MIN",82,27.0,.499,8.7,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ira Newble, ATL",42,30.3,.560,11.4,12.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Johnny Newman, DAL",47,15.4,.571,6.7,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Moochie Norris, HOU",82,27.4,.471,31.9,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Dirk Nowitzki, DAL",76,38.0,.599,10.2,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Shaquille O'Neal, LAL",67,36.1,.590,10.4,8.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jermaine O'Neal, IND",72,37.6,.521,7.3,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Charles Oakley, CHI",57,24.3,.392,23.9,18.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Lamar Odom, LAC",29,34.4,.473,25.6,14.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Hakeem Olajuwon, TOR",61,22.6,.478,10.7,15.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Kevin Ollie, CHI/IND",81,21.3,.510,34.2,12.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Olowokandi, LAC",80,32.1,.457,7.3,14.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Greg Ostertag, UTAH",74,15.0,.474,13.9,14.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bo Outlaw, ORL/PHX",83,23.2,.547,22.4,16.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scott Padgett, UTAH",75,17.3,.568,13.9,11.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Milt Palacio, BOS/PHX",69,11.4,.468,22.5,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Ruben Patterson, POR",75,23.5,.567,11.1,11.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Gary Payton, SEA",82,40.3,.526,27.6,7.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Anthony Peeler, MIN",82,25.1,.519,18.4,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Wesley Person, CLE",78,35.8,.589,13.9,5.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Morris Peterson, TOR",63,31.6,.524,14.1,8.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eric Piatkowski, LAC",71,24.2,.601,16.1,9.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Paul Pierce, BOS",82,40.3,.570,11.0,10.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scottie Pippen, POR",62,32.2,.497,30.3,14.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Scot Pollard, SAC",80,23.5,.590,9.6,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Terry Porter, SA",72,18.0,.558,31.7,13.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"James Posey, DEN",73,30.7,.474,15.9,11.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Vitaly Potapenko, BOS",79,17.0,.513,6.7,14.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Joel Przybilla, MIL",71,15.9,.523,8.6,17.5,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Zeljko Rebraca, DET",74,15.9,.569,6.6,14.7,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Michael Redd, MIL",67,21.1,.581,11.3,7.1,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Don Reid, ORL",68,10.5,.509,9.0,17.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Glen Rice, HOU",20,30.3,.477,13.2,10.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Quentin Richardson, LAC",81,26.6,.534,10.3,8.2,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Mitch Richmond, LAL",64,11.1,.488,15.7,11.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Clifford Robinson, DET",80,35.7,.503,13.4,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"David Robinson, SA",78,29.5,.562,9.0,10.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Glenn Robinson, MIL",66,35.5,.537,10.4,10.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Eddie Robinson, CHI",29,22.5,.489,10.8,10.6,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Rodney Rogers, BOS/PHX",77,24.4,.558,10.8,10.4,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Sean Rooks, LAC",61,11.9,.443,9.9,7.9,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Jalen Rose, CHI/IND",83,38.0,.528,16.4,9.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Malik Rose, SA",82,21.0,.517,6.4,14.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0
,"Bryon Russell, UTAH",66,30.3,.493,15.3,12.3,0.0,0.0,0.0,0.0,0.00,0.0,0.0
