RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
34,"Josh Howard, DAL",70,35.1,.548,8.7,8.5,22.9,7.0,16.5,11.6,20.02,348.9,11.6
35,"Al Jefferson, BOS",69,33.6,.547,7.1,11.0,20.3,12.0,27.4,19.5,19.90,321.9,10.7
36,"Gerald Wallace, CHA",72,36.7,.568,12.4,10.7,20.7,6.0,17.4,11.6,19.83,367.5,12.3
37,"Allen Iverson, DEN/PHI",65,42.5,.540,20.2,11.6,25.9,1.0,7.1,4.0,19.61,375.3,12.5
38,"Joe Johnson, ATL",57,41.4,.558,14.6,10.3,26.6,3.0,9.6,6.1,19.56,319.0,10.6
39,"Jason Kidd, NJ",80,36.7,.516,37.6,10.9,20.2,5.0,20.8,13.2,19.47,370.6,12.4
40,"Sean May, CHA",35,23.9,.551,13.2,11.2,21.7,10.0,23.4,16.5,19.22,96.6,3.2
41,"Jose Calderon, TOR",77,21.0,.588,36.3,10.3,19.9,2.0,8.3,4.9,19.19,197.2,6.6
42,"Marcus Camby, DEN",70,33.8,.519,20.3,11.1,15.1,8.0,30.5,19.4,19.10,268.7,9.0
43,"David West, NO",52,36.5,.532,10.3,8.9,22.0,7.0,18.5,12.9,18.99,212.5,7.1
44,"Jason Terry, DAL",81,35.1,.587,24.5,8.8,20.8,2.0,7.9,4.9,18.97,359.9,12.0
45,"Jermaine O'Neal, IND",69,35.6,.500,9.8,11.9,25.8,7.0,24.3,15.5,18.86,303.1,10.1
46,"Luol Deng, CHI",82,37.5,.560,11.8,8.8,20.4,6.0,15.9,10.7,18.79,379.9,12.7
47,"Corey Maggette, LAC",75,30.5,.583,13.9,13.4,23.9,5.0,18.2,11.5,18.67,279.3,9.3
48,"Ruben Patterson, MIL",81,31.0,.578,15.9,13.6,20.8,9.0,11.9,10.3,18.60,265.7,8.9
49,"Metta World Peace, SAC",70,37.7,.538,14.7,9.1,21.3,4.0,16.0,10.1,18.59,319.0,10.6
50,"Antawn Jamison, WSH",70,38.0,.545,9.0,6.9,20.9,6.0,19.0,12.1,18.50,278.2,9.3
51,"Leandro Barbosa, PHX",80,32.7,.595,18.9,8.7,21.5,1.0,8.1,4.8,18.49,311.4,10.4
52,"Caron Butler, WSH",63,39.3,.537,15.2,11.8,21.7,7.0,15.3,10.9,18.41,292.0,9.7
53,"Josh Smith, ATL",72,36.8,.506,14.5,14.0,22.6,7.0,21.0,14.1,18.39,272.0,9.1
54,"Ben Gordon, CHI",82,33.0,.572,14.3,12.0,27.3,1.0,9.3,5.4,18.31,315.0,10.5
55,"T.J. Ford, TOR",75,29.9,.508,32.0,12.4,25.9,3.0,9.7,6.2,18.30,244.4,8.1
56,"Antonio McDyess, DET",82,21.1,.552,9.6,10.0,17.1,11.0,22.8,17.1,18.22,173.4,5.8
57,"Richard Hamilton, DET",75,36.8,.551,15.9,8.9,24.4,3.0,8.9,6.1,18.21,317.8,10.6
58,"Mehmet Okur, UTAH",80,33.3,.571,10.3,8.3,21.2,7.0,19.1,13.2,18.19,301.6,10.1
59,"Andre Iguodala, PHI",76,40.3,.562,22.4,13.5,21.7,3.0,14.0,8.5,18.18,350.8,11.7
60,"Brandon Roy, POR",57,35.4,.548,18.9,9.5,21.9,4.0,12.1,7.7,18.08,228.1,7.6
61,"Zydrunas Ilgauskas, CLE",78,27.3,.527,10.8,12.4,20.1,13.0,19.9,16.3,17.98,234.7,7.8
62,"Nene , DEN",64,26.8,.611,9.1,15.0,17.4,10.0,19.3,14.7,17.83,184.9,6.2
63,"Paul Millsap, UTAH",82,18.0,.571,9.6,14.6,16.4,15.0,19.7,17.4,17.64,135.0,4.5
64,"Chucky Atkins, MEM",75,27.5,.580,26.1,9.6,20.8,1.0,7.0,4.0,17.45,198.8,6.6
65,"LaMarcus Aldridge, POR",63,22.1,.533,4.0,7.2,17.3,13.0,15.3,13.9,17.17,117.9,3.9
66,"Deron Williams, UTAH",80,36.9,.535,33.8,11.2,23.2,2.0,9.3,5.5,17.15,270.9,9.0
67,"Kirk Hinrich, CHI",80,35.5,.559,26.6,10.2,21.4,1.0,9.6,5.5,17.09,266.7,8.9
68,"Sam Cassell, LAC",58,24.3,.506,25.1,9.4,25.7,2.0,11.8,7.1,17.07,127.6,4.3
69,"Tyson Chandler, NO",73,34.6,.620,8.8,16.8,11.4,14.0,27.4,20.7,17.06,243.6,8.1
,"Tony Allen, BOS",33,24.4,.596,12.5,16.7,20.4,5.0,13.5,9.2,17.06,78.9,2.6
71,"Nenad Krstic, NJ",26,32.6,.566,9.7,11.0,21.1,7.0,17.3,12.2,16.97,80.7,2.7
72,"Zaza Pachulia, ATL",72,28.1,.562,10.1,15.5,19.6,12.0,18.1,14.9,16.90,190.4,6.3
73,"Jerry Stackhouse, DAL",67,24.1,.537,17.8,11.1,23.6,3.0,7.7,5.4,16.88,153.8,5.1
74,"Alonzo Mourning, MIA",77,20.4,.590,2.5,18.2,18.1,10.0,16.4,13.1,16.76,144.4,4.8
75,"Brent Barry, SA",75,21.7,.666,20.4,9.0,14.7,1.0,10.2,5.9,16.65,149.7,5.0
76,"Chris Wilcox, SEA",82,31.5,.568,6.9,10.7,17.4,8.0,21.1,14.6,16.63,198.0,6.6
77,"Drew Gooden, CLE",80,28.0,.508,8.2,10.7,18.4,13.0,22.3,17.7,16.59,170.1,5.7
78,"Mike Miller, MEM",70,39.1,.588,18.9,11.4,19.8,2.0,14.2,8.2,16.50,245.4,8.2
,"Nazr Mohammed, DET",51,15.2,.554,2.9,13.9,16.5,14.0,21.4,17.5,16.50,68.1,2.3
80,"Matt Bonner, SA",56,11.7,.542,7.3,8.3,18.0,12.0,16.3,14.4,16.47,48.4,1.6
81,"Mo Williams, MIL",68,36.4,.519,23.8,11.6,23.7,3.0,13.2,7.8,16.35,197.2,6.6
82,"Grant Hill, ORL",65,30.9,.582,12.7,13.3,20.2,3.0,11.0,7.3,16.33,174.7,5.8
83,"Earl Boykins, DEN/MIL",66,30.8,.548,22.6,9.3,22.8,3.0,5.1,4.0,16.30,160.6,5.4
84,"Trevor Ariza, ORL",57,22.4,.567,10.9,14.1,17.7,10.0,14.2,12.0,16.27,110.1,3.7
85,"Josh Childress, ATL",55,36.8,.586,15.5,9.8,14.7,7.0,13.1,10.1,16.24,173.2,5.8
86,"Andris Biedrins, GS",82,29.0,.598,10.2,13.8,12.5,11.0,24.1,17.6,16.23,200.1,6.7
87,"Lamar Odom, LAL",56,39.3,.552,21.8,13.2,18.9,5.0,23.5,14.5,16.20,154.5,5.2
88,"Andre Miller, DEN/PHI",80,37.1,.520,33.2,11.8,19.5,3.0,10.7,7.1,16.18,229.4,7.6
89,"Walter Herrmann Heinrich, CHA",48,19.5,.625,6.3,7.8,16.8,3.0,14.5,8.8,16.17,75.0,2.5
90,"Samuel Dalembert, PHI",82,30.9,.581,6.5,16.4,15.0,11.0,23.3,17.3,16.11,208.4,6.9
91,"Renaldo Balkman, NY",68,15.6,.531,10.8,12.0,14.4,11.0,21.8,16.4,16.09,72.9,2.4
92,"Mike Bibby, SAC",82,34.0,.532,20.4,10.3,22.9,2.0,9.6,5.5,16.07,210.7,7.0
93,"Chris Webber, DET/PHI",61,29.9,.482,18.7,10.7,19.2,8.0,18.7,13.4,16.02,147.2,4.9
94,"Tayshaun Prince, DET",82,36.6,.534,16.0,6.9,17.8,6.0,11.3,8.5,16.01,246.8,8.2
95,"Ricky Davis, MIN",81,37.3,.566,21.3,11.6,20.8,2.0,10.1,6.2,15.97,246.4,8.2
96,"Devin Harris, DAL",80,26.0,.574,25.7,12.7,18.7,3.0,8.5,5.7,15.96,154.0,5.1
97,"Hakim Warrick, MEM",82,26.2,.592,6.7,14.4,19.6,7.0,16.1,11.7,15.92,142.0,4.7
98,"Charlie Villanueva, MIL",39,25.2,.547,7.0,10.5,19.8,7.0,20.1,13.6,15.82,63.4,2.1
99,"Rasheed Wallace, DET",75,32.3,.513,11.3,8.4,18.1,4.0,22.3,13.3,15.81,188.0,6.3
100,"Craig Smith, MIN",82,18.7,.558,7.3,11.1,16.7,12.0,20.2,16.2,15.72,96.8,3.2
101,"Andres Nocioni, CHI",53,26.5,.578,7.0,12.9,21.6,3.0,20.9,12.2,15.69,102.7,3.4
102,"JR Smith, DEN",63,23.3,.585,10.4,9.7,20.8,2.0,8.5,5.5,15.65,113.2,3.8
103,"Etan Thomas, WSH",65,19.2,.585,6.6,16.2,13.1,12.0,22.8,17.4,15.61,93.2,3.1
104,"Jason Richardson, GS",51,32.8,.512,16.4,7.8,20.7,5.0,12.5,8.5,15.55,126.3,4.2
105,"Ronny Turiaf, LAL",72,15.1,.586,14.3,11.8,14.5,10.0,18.3,13.9,15.54,80.2,2.7
,"Andrew Bogut, MIL",66,34.2,.566,18.6,14.1,16.4,9.0,22.0,15.2,15.54,166.3,5.5
107,"Andrew Bynum, LAL",82,21.9,.593,12.6,15.4,15.0,9.0,22.3,15.8,15.44,129.5,4.3
108,"Stephon Marbury, NY",74,37.1,.539,23.7,10.5,21.1,2.0,7.6,4.6,15.36,178.9,6.0
109,"Ronnie Brewer, UTAH",56,12.1,.566,8.6,8.6,15.6,7.0,6.9,6.8,15.33,48.7,1.6
110,"Donyell Marshall, CLE",81,16.8,.536,7.2,10.4,18.2,7.0,20.8,13.8,15.30,77.1,2.6
111,"Nate Robinson, NY",64,21.2,.552,12.1,9.6,20.5,5.0,8.4,6.7,15.28,86.6,2.9
112,"Travis Outlaw, POR",67,22.9,.499,6.8,8.6,19.7,5.0,12.5,8.8,15.26,108.8,3.6
113,"Jamaal Tinsley, IND",72,31.2,.465,29.3,11.8,24.1,3.0,9.5,6.2,15.24,141.9,4.7
114,"Bobby Jackson, NO",56,23.8,.500,17.4,9.6,22.0,4.0,12.1,7.8,15.22,93.8,3.1
115,"Darrel Armstrong, IND",81,15.7,.547,27.9,11.1,17.4,3.0,9.3,6.1,15.19,79.8,2.7
,"Steve Francis, NY",44,28.1,.570,24.1,14.2,19.4,3.0,11.8,7.5,15.19,77.4,2.6
117,"Jason Williams, MIA",61,30.6,.540,31.1,9.7,18.1,1.0,7.6,4.5,15.11,114.4,3.8
,"Eddie House, NJ",56,16.9,.536,12.6,5.1,20.8,2.0,9.7,5.8,15.11,58.0,1.9
119,"Monta Ellis, GS",77,34.3,.545,18.7,12.9,21.0,3.0,7.7,5.1,15.06,179.4,6.0
120,"Antonio Daniels, WSH",80,22.0,.572,33.8,8.0,14.7,1.0,8.9,4.9,15.02,105.7,3.5
121,"Ike Diogu, GS/IND",59,12.9,.559,6.0,16.0,20.4,10.0,21.2,15.6,15.01,39.8,1.3
122,"Erick Dampier, DAL",76,25.2,.642,7.7,18.8,11.6,14.0,21.5,17.8,14.91,123.2,4.1
123,"Wally Szczerbiak, BOS",32,28.1,.540,10.0,9.8,22.9,2.0,11.2,6.5,14.90,59.1,2.0
124,"Al Harrington, GS/IND",78,32.9,.540,9.9,11.2,21.0,6.0,15.7,10.9,14.89,129.7,4.3
125,"Brian Cook, LAL",65,15.7,.525,11.9,9.4,19.4,7.0,17.6,12.4,14.83,50.6,1.7
126,"Mikki Moore, NJ",79,26.4,.637,9.3,14.2,14.5,8.0,14.5,11.4,14.81,130.7,4.4
127,"Tyrus Thomas, CHI",72,13.4,.521,8.1,19.1,18.9,11.0,21.1,15.9,14.80,47.6,1.6
128,"Matt Harpring, UTAH",77,25.5,.564,9.8,11.7,19.2,7.0,14.5,10.9,14.76,124.8,4.2
129,"Luke Walton, LAL",60,33.0,.551,25.8,11.9,16.4,5.0,12.6,8.9,14.75,125.8,4.2
130,"Matt Barnes, GS",76,23.9,.547,16.5,11.1,17.2,5.0,16.0,10.6,14.69,113.2,3.8
131,"Lou Williams, PHI",61,11.3,.521,27.0,11.3,19.6,3.0,9.2,6.1,14.64,37.3,1.2
132,"Matt Carroll, CHA",72,26.1,.580,10.0,8.0,18.1,2.0,11.2,6.5,14.63,115.8,3.9
133,"Josh Boone, NJ",61,11.0,.587,3.9,12.7,15.2,11.0,19.5,15.5,14.62,40.1,1.3
,"Jarrett Jack, POR",79,33.6,.571,29.1,13.1,18.1,1.0,9.1,4.9,14.62,143.0,4.8
135,"Jamal Crawford, NY",59,37.3,.517,18.2,11.4,23.1,2.0,7.8,5.1,14.60,124.5,4.2
136,"Ben Wallace, CHI",77,35.0,.456,22.5,12.2,10.3,13.0,21.7,17.4,14.59,160.7,5.4
,"Bostjan Nachbar, NJ",76,20.2,.614,8.8,9.9,17.3,2.0,17.3,9.7,14.59,93.4,3.1
138,"Troy Murphy, GS/IND",68,27.2,.541,14.8,9.2,14.4,6.0,20.2,12.9,14.53,83.8,2.8
,"Leon Powe, BOS",63,11.4,.549,3.4,15.8,16.0,16.0,19.9,17.7,14.53,32.5,1.1
140,"Anthony Parker, TOR",73,33.4,.597,15.6,7.2,14.4,3.0,10.9,6.8,14.52,146.0,4.9
141,"Stephen  Jackson, GS/IND",75,33.1,.540,18.6,11.8,21.3,4.0,7.2,5.4,14.50,148.1,4.9
142,"Carlos Arroyo, ORL",72,18.1,.501,24.0,10.7,22.2,3.0,9.5,6.3,14.48,67.8,2.3
143,"Jason Maxiell, DET",67,14.1,.518,3.6,13.6,17.0,11.0,12.4,11.7,14.46,41.7,1.4
144,"Anderson Varejao, CLE",81,23.9,.527,11.3,10.1,12.8,11.0,21.8,16.4,14.45,85.1,2.8
145,"Andrei Kirilenko, UTAH",70,29.3,.558,23.5,15.7,14.2,5.0,14.3,9.8,14.38,118.8,4.0
146,"Dikembe Mutombo, HOU",75,17.2,.601,5.4,15.7,7.3,15.0,28.7,21.8,14.37,72.6,2.4
147,"Brevin Knight, CHA",45,28.3,.487,36.5,11.7,19.2,1.0,9.7,5.3,14.33,63.3,2.1
148,"Devin Brown, NO",58,28.7,.538,17.3,10.5,18.7,4.0,13.9,8.7,14.31,94.4,3.1
149,"Quentin Richardson, NY",49,33.1,.532,13.9,9.0,17.6,5.0,20.8,12.9,14.30,92.0,3.1
150,"Hedo Turkoglu, ORL",73,31.1,.528,18.0,11.0,20.6,3.0,12.6,8.0,14.26,127.2,4.2
151,"Nick Collison, SEA",82,29.0,.546,8.8,13.2,14.7,11.0,22.2,16.8,14.26,97.8,3.3
152,"Kyle Korver, PHI",74,30.9,.569,9.1,10.1,19.3,2.0,12.0,6.8,14.24,127.8,4.3
153,"Brendan Haywood, WSH",77,22.6,.571,8.0,15.4,12.4,13.0,19.2,15.7,14.23,94.1,3.1
154,"Stromile Swift, MEM",54,19.1,.517,3.5,14.1,18.2,10.0,19.1,14.4,14.21,41.6,1.4
155,"Mike Dunleavy, GS/IND",82,31.5,.542,16.9,11.1,18.5,4.0,15.6,9.8,14.18,141.8,4.7
156,"Sergio Rodriguez, POR",67,12.9,.493,40.0,14.1,19.3,3.0,10.4,6.6,14.17,40.8,1.4
157,"Tyronn Lue, ATL",56,26.6,.534,22.8,9.6,20.5,2.0,7.0,4.2,14.16,70.1,2.3
158,"Delonte West, BOS",69,32.2,.526,24.4,11.2,18.8,2.0,9.7,5.6,14.07,118.1,3.9
159,"Linton Johnson, NO",54,13.3,.548,7.2,10.7,13.5,8.0,18.2,13.1,14.03,27.2,0.9
,"Randy Foye, MIN",82,22.9,.536,20.0,13.1,21.7,3.0,10.5,7.0,14.03,90.6,3.0
161,"Chuck Hayes, HOU",78,22.0,.587,9.7,13.2,10.7,14.0,21.1,17.5,13.95,85.8,2.9
,"Joe Smith, DEN/PHI",65,23.1,.510,7.3,11.4,17.1,10.0,20.3,15.2,13.95,55.0,1.8
163,"Rasho Nesterovic, TOR",80,21.0,.558,12.9,9.8,12.4,8.0,17.3,12.6,13.92,83.1,2.8
,"Jameer Nelson, ORL",77,30.3,.514,22.2,12.4,22.2,3.0,9.6,6.2,13.92,101.6,3.4
165,"Danny Granger, IND",82,34.0,.573,9.1,10.8,16.7,5.0,11.3,7.9,13.90,141.4,4.7
166,"Richard Jefferson, NJ",55,35.6,.555,13.7,11.1,20.1,3.0,11.5,7.2,13.88,98.8,3.3
,"Darko Milicic, ORL",80,23.9,.492,10.4,14.4,17.2,10.0,18.4,14.1,13.88,93.8,3.1
168,"Jason Kapono, MIA",67,26.4,.613,10.9,9.4,16.0,2.0,10.0,6.0,13.87,89.0,3.0
169,"Kwame Brown, LAL",41,27.6,.573,16.6,16.8,14.0,8.0,16.7,12.6,13.79,53.9,1.8
170,"Michael Finley, SA",82,22.2,.524,12.6,5.3,17.8,2.0,12.1,7.4,13.76,88.8,3.0
171,"Luke Ridnour, SEA",71,29.5,.509,28.6,12.1,19.9,2.0,7.9,4.7,13.74,85.4,2.8
,"Ryan  Gomes, BOS",73,31.2,.534,11.3,10.0,17.0,6.0,15.2,10.7,13.74,109.9,3.7
173,"Luther Head, HOU",80,27.6,.584,18.0,12.7,17.4,2.0,11.4,6.6,13.73,106.7,3.6
174,"Derek Anderson, CHA",50,23.8,.586,25.1,10.6,14.8,3.0,8.6,5.6,13.71,57.0,1.9
175,"Shaun Livingston, LAC",54,29.8,.503,31.1,12.2,17.6,4.0,9.4,6.8,13.70,65.0,2.2
176,"Darius Songaila, WSH",37,18.9,.567,11.5,13.0,17.0,7.0,15.2,11.0,13.69,22.9,0.8
,"Udonis Haslem, MIA",79,31.4,.523,9.6,10.9,15.6,9.0,21.6,15.5,13.69,81.1,2.7
178,"Tim Thomas, LAC",76,27.0,.532,16.1,10.0,18.7,4.0,18.2,11.0,13.67,66.6,2.2
179,"Kris Humphries, TOR",60,11.2,.516,6.7,11.9,15.4,14.0,19.4,16.5,13.66,21.6,0.7
180,"Earl Watson, SEA",77,27.9,.483,32.2,12.3,19.8,2.0,8.5,5.2,13.58,82.9,2.8
181,"Brad Miller, SAC",63,28.3,.508,25.1,12.1,16.1,5.0,21.6,13.2,13.56,78.9,2.6
182,"Raymond Felton, CHA",78,36.3,.481,28.5,12.0,21.8,2.0,9.3,5.6,13.55,107.9,3.6
,"Reggie Evans, DEN",66,17.1,.550,10.3,21.8,13.5,16.0,29.9,22.9,13.55,34.5,1.1
184,"Jannero Pargo, NO",82,20.9,.504,19.0,11.4,22.3,1.0,11.1,6.1,13.50,63.8,2.1
185,"Eduardo Najera, DEN",75,22.1,.609,12.1,10.6,11.0,9.0,12.0,10.5,13.49,49.3,1.6
186,"Kelenna Azubuike, GS",41,16.3,.572,8.7,12.1,16.8,4.0,11.4,7.7,13.44,29.3,1.0
187,"Lawrence Roberts, MEM",54,17.9,.533,9.0,10.9,12.6,12.0,19.7,16.0,13.35,26.8,0.9
188,"Mike James, MIN",82,25.2,.528,24.5,10.7,19.7,1.0,7.8,4.7,13.30,70.9,2.4
189,"Alexander Johnson, MEM",59,12.8,.588,6.0,16.5,14.3,8.0,20.8,14.4,13.27,31.2,1.0
190,"Morris Peterson, TOR",71,21.3,.555,7.0,7.9,16.8,2.0,16.0,9.2,13.24,62.0,2.1
191,"Rajon Rondo, BOS",78,23.5,.472,30.8,14.2,16.7,5.0,14.6,9.6,13.16,59.1,2.0
,"Shareef Abdur-Rahim, SAC",80,25.2,.524,11.1,11.8,17.5,7.0,16.5,11.6,13.16,49.9,1.7
,"Charlie Bell, MIL",82,34.7,.530,17.7,7.4,17.3,2.0,7.6,4.9,13.16,112.9,3.8
194,"Damien Wilkins, SEA",82,24.8,.535,16.4,12.2,16.6,5.0,8.4,6.7,13.13,79.9,2.7
195,"Jeff Foster, IND",75,23.2,.513,12.9,15.9,9.2,16.0,24.1,20.2,13.07,64.1,2.1
196,"JJ Redick, ORL",42,14.8,.569,12.9,7.5,16.7,2.0,8.1,5.1,13.05,23.6,0.8
197,"Boris Diaw, PHX",73,31.1,.570,31.2,13.7,15.1,5.0,11.0,8.1,13.02,51.4,1.7
198,"Rafer Alston, HOU",82,37.1,.495,25.9,9.9,18.9,1.0,9.5,5.3,12.99,90.5,3.0
,"Tarence Kinsey, MEM",48,20.1,.532,9.4,10.6,16.5,4.0,8.4,6.0,12.99,36.0,1.2
,"Mickael Pietrus, GS",72,26.9,.590,7.3,12.4,15.4,4.0,14.2,9.2,12.99,71.8,2.4
201,"Chris Kaman, LAC",75,29.0,.502,8.1,15.1,17.2,9.0,23.4,16.2,12.97,77.1,2.6
202,"DeShawn Stevenson, WSH",82,29.5,.542,18.4,10.0,16.8,3.0,7.9,5.1,12.92,87.4,2.9
203,"Joey Graham, TOR",79,16.7,.564,8.2,9.1,15.3,5.0,17.3,11.0,12.86,46.4,1.5
204,"Andrea Bargnani, TOR",65,25.1,.546,5.9,12.7,19.8,4.0,14.8,9.2,12.85,54.6,1.8
205,"Carlos Delfino, DET",82,16.7,.515,15.6,10.8,15.5,6.0,17.2,11.5,12.83,47.7,1.6
206,"Juwan Howard, HOU",80,26.5,.517,13.2,11.3,17.2,8.0,17.8,12.7,12.79,40.8,1.4
207,"James Posey, MIA",71,27.0,.579,15.1,8.8,12.0,4.0,17.5,11.0,12.75,64.5,2.2
208,"Lindsey Hunter, DET",52,14.3,.495,24.1,9.1,18.3,1.0,6.1,3.7,12.74,24.9,0.8
209,"Mark Blount, MIN",82,31.0,.546,5.8,13.8,17.6,7.0,16.9,11.9,12.73,80.9,2.7
210,"Corliss Williamson, SAC",68,19.7,.559,5.7,14.1,19.3,5.0,14.2,9.7,12.70,24.0,0.8
211,"Dorell Wright, MIA",66,19.6,.489,16.9,11.6,15.8,4.0,20.7,12.4,12.69,42.3,1.4
,"John Salmons, SAC",79,27.0,.553,25.9,12.1,14.7,3.0,12.2,7.2,12.69,69.6,2.3
213,"Mike Wilks, SEA",47,11.4,.533,29.3,11.5,16.1,3.0,8.8,6.0,12.67,13.3,0.4
214,"Damon Stoudamire, MEM",62,24.2,.493,34.2,11.6,17.7,2.0,8.6,5.5,12.66,37.3,1.2
215,"Cuttino Mobley, LAC",78,36.4,.545,14.9,10.9,17.1,2.0,9.0,5.6,12.52,85.5,2.9
216,"Sarunas Jasikevicius, GS/IND",63,15.4,.531,27.5,14.4,19.8,2.0,5.7,3.7,12.41,20.5,0.7
,"Rudy Gay, MEM",78,27.0,.497,9.2,12.8,19.2,5.0,14.5,9.9,12.41,59.9,2.0
218,"Shelden Williams, ATL",81,18.7,.518,7.7,16.9,14.5,10.0,24.5,17.3,12.39,20.0,0.7
219,"Eddie Jones, MIA/MEM",64,24.9,.542,17.8,7.7,13.5,2.0,12.5,7.4,12.38,44.8,1.5
220,"Steven Hunter, PHI",70,22.9,.573,5.4,13.4,11.8,9.0,16.5,12.5,12.37,20.7,0.7
221,"Jason Hart, LAC/SAC",36,23.5,.509,26.7,9.9,14.9,2.0,11.3,6.7,12.28,16.1,0.5
222,"Marvin Williams, ATL",64,34.0,.510,11.3,11.9,18.5,5.0,14.2,9.3,12.26,57.4,1.9
223,"Solomon Jones, ATL",58,11.5,.587,5.6,12.7,11.5,9.0,15.7,12.1,12.22,16.1,0.5
224,"Larry Hughes, CLE",70,37.1,.480,17.1,10.3,20.7,2.0,10.4,6.0,12.17,64.9,2.2
,"Sasha Pavlovic, CLE",67,22.9,.554,14.0,13.6,18.0,2.0,10.5,6.0,12.17,38.1,1.3
226,"Kirk Snyder, HOU",39,14.4,.536,16.0,10.7,15.6,3.0,13.4,8.5,12.16,13.9,0.5
227,"Hilton Armstrong, NO",56,11.3,.570,5.0,17.5,12.3,10.0,16.9,13.5,12.15,14.7,0.5
,"Jorge Garbajosa, TOR",67,28.5,.503,16.6,8.5,14.0,3.0,17.6,10.2,12.15,18.4,0.6
229,"Maurice Evans, LAL",76,22.8,.523,10.0,7.7,15.7,6.0,8.6,7.5,12.14,42.5,1.4
230,"Andray Blatche, WSH",56,12.2,.471,12.7,16.0,16.0,13.0,19.7,16.0,12.11,6.2,0.2
