RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
136,"Kelenna Azubuike, GS",74,32.1,.562,10.1,8.2,17.0,5.1,11.8,8.5,14.74,150.4,5.0
,"Luol Deng, CHI",49,34.0,.511,11.2,8.6,18.4,5.5,14.7,10.1,14.74,105.3,3.5
138,"Ronald Murray, ATL",80,24.7,.543,13.4,10.8,22.3,1.3,8.7,5.0,14.73,115.8,3.9
139,"Anthony Morrow, GS",67,22.6,.588,11.3,7.4,16.1,5.6,8.7,7.1,14.70,95.0,3.2
140,"Andrea Bargnani, TOR",78,31.4,.559,7.2,10.4,20.2,3.4,16.4,10.0,14.66,126.5,4.2
141,"Elton Brand, PHI",29,31.7,.484,7.1,13.1,21.8,9.9,23.2,16.5,14.65,43.3,1.4
142,"Anderson Varejao, CLE",81,28.5,.565,10.5,10.3,12.9,8.9,20.6,15.0,14.62,138.4,4.6
143,"Ronny Turiaf, GS",79,21.5,.559,25.3,10.7,12.0,5.7,17.4,11.6,14.58,100.7,3.4
144,"Monta Ellis, GS",25,35.7,.503,14.7,10.6,23.8,1.7,11.5,6.6,14.57,47.6,1.6
145,"Baron Davis, LAC",65,34.6,.460,28.7,11.1,25.0,2.3,10.2,6.1,14.54,118.7,4.0
146,"Chris Kaman, LAC",31,29.7,.552,9.8,17.9,18.9,9.1,22.2,15.5,14.51,53.7,1.8
147,"Boris Diaw, PHX/CHA",81,34.0,.565,22.2,14.4,14.6,5.3,13.8,9.6,14.50,123.4,4.1
148,"Steve Blake, POR",69,31.7,.557,30.6,9.5,17.4,1.6,8.4,4.9,14.49,114.0,3.8
149,"Kyle Lowry, HOU/MEM",77,21.8,.547,29.7,12.6,17.4,1.9,11.6,6.8,14.47,87.1,2.9
150,"Mike Conley, MEM",82,30.6,.548,26.9,10.9,17.5,1.2,12.5,6.8,14.31,123.9,4.1
151,"C.J. Watson, GS",77,24.5,.564,21.8,9.7,16.0,2.3,8.8,5.6,14.27,92.0,3.1
152,"O.J. Mayo, MEM",82,38.0,.539,13.8,11.9,22.4,2.2,10.1,6.1,14.23,173.8,5.8
153,"DeAndre Jordan, LAC",53,14.5,.585,4.5,16.6,12.4,10.5,25.5,17.8,14.18,41.2,1.4
154,"Delonte West, CLE",64,33.6,.559,22.8,9.3,16.1,1.8,9.2,5.6,14.16,117.6,3.9
155,"Rasho Nesterovic, IND",70,17.3,.524,17.5,10.1,17.3,8.4,13.5,10.9,14.15,64.4,2.1
156,"Zaza Pachulia, ATL",77,19.1,.571,10.0,16.0,14.8,13.8,20.9,17.4,14.14,77.9,2.6
157,"Francisco Garcia, SAC",65,30.4,.554,14.9,11.1,17.8,3.3,9.7,6.4,14.11,106.4,3.5
158,"Kurt Thomas, SA",79,17.8,.530,15.3,9.7,11.5,11.5,22.7,17.2,14.07,72.7,2.4
159,"Jeff Green, OKC",78,36.8,.536,10.1,11.3,19.5,4.7,16.3,10.4,13.99,136.6,4.6
160,"Kirk Hinrich, CHI",51,26.3,.551,26.6,11.7,17.9,1.4,9.1,5.3,13.97,63.4,2.1
161,"Jason Thompson, SAC",82,28.1,.540,8.6,13.5,17.2,11.8,19.0,15.4,13.96,84.4,2.8
162,"Darius Songaila, WSH",77,19.8,.570,14.1,11.1,16.0,5.6,12.1,8.8,13.95,62.3,2.1
163,"Joe Smith, CLE/OKC",57,19.3,.507,9.4,5.7,14.3,9.5,18.3,13.9,13.85,38.7,1.3
164,"Mike Miller, MIN",73,32.3,.588,30.1,13.4,14.7,3.5,21.2,12.0,13.84,117.5,3.9
165,"Darko Milicic, MEM",61,17.0,.533,8.6,12.2,14.6,9.7,21.8,15.7,13.82,49.7,1.7
166,"Rafer Alston, HOU/ORL",77,31.8,.494,27.9,9.6,19.0,1.6,8.8,5.3,13.80,102.2,3.4
,"Raymond Felton, CHA",82,37.6,.483,27.9,11.5,21.7,2.2,10.2,6.2,13.80,128.9,4.3
168,"Shelden Williams, MIN/SAC",45,11.4,.503,5.2,14.7,16.7,11.0,24.2,17.5,13.78,17.4,0.6
169,"Randy Foye, MIN",70,35.6,.517,19.5,9.7,21.7,1.5,8.8,5.0,13.76,110.1,3.7
170,"Travis Diener, IND",55,13.1,.555,37.1,6.4,13.1,0.9,12.4,6.6,13.74,29.4,1.0
171,"Kenyon Martin, DEN",66,32.0,.523,13.6,10.7,16.2,4.6,16.8,10.9,13.66,68.2,2.3
172,"Nenad Krstic, OKC",46,24.8,.504,5.6,8.7,17.0,8.4,17.3,12.8,13.63,51.7,1.7
,"Ryan Anderson, NJ",66,19.9,.532,9.1,11.0,16.7,9.3,19.0,14.1,13.63,41.7,1.4
,"Keyon Dooling, NJ",77,26.9,.562,25.9,10.1,16.9,1.4,7.6,4.5,13.63,87.5,2.9
175,"Amir Johnson, DET",62,14.7,.608,8.6,14.3,10.1,13.1,17.2,15.1,13.57,28.2,0.9
176,"Steve Novak, LAC",71,16.4,.606,8.5,4.9,15.2,1.8,10.9,6.2,13.52,52.3,1.7
177,"Jared Dudley, PHX/CHA",68,17.0,.562,13.0,10.0,14.2,8.7,12.4,10.6,13.51,51.9,1.7
178,"Larry Hughes, CHI/NY",55,26.9,.515,14.7,8.8,19.8,1.2,11.0,6.0,13.45,65.0,2.2
179,"Tyson Chandler, NO",45,32.1,.581,5.1,16.1,12.1,13.7,19.2,16.4,13.44,61.2,2.0
180,"J.J. Barea, DAL",79,20.3,.516,27.7,10.8,19.9,2.6,10.0,6.4,13.41,57.6,1.9
181,"Josh Boone, NJ",62,16.0,.513,9.9,9.9,12.0,12.3,18.7,15.4,13.38,41.3,1.4
182,"Chris Wilcox, NY/OKC",62,16.9,.518,8.5,13.5,17.3,10.2,20.0,15.0,13.37,29.3,1.0
183,"Lou Amundson, PHX",76,13.7,.530,7.2,14.5,13.5,14.9,15.3,15.1,13.36,29.0,1.0
184,"Jamario Moon, MIA/TOR",80,25.9,.567,14.7,6.6,10.9,3.3,17.5,10.4,13.35,88.1,2.9
,"Mario Chalmers, MIA",82,32.0,.548,30.6,12.5,16.3,1.7,8.8,5.2,13.35,92.1,3.1
186,"Kendrick Perkins, BOS",76,29.6,.591,11.9,20.4,13.4,11.5,21.4,16.7,13.29,90.5,3.0
187,"Samuel Dalembert, PHI",82,24.8,.535,2.9,18.8,12.2,12.5,28.9,20.6,13.22,79.6,2.7
188,"Linas Kleiza, DEN",82,22.2,.552,7.3,9.3,17.9,6.0,14.5,10.4,13.20,73.6,2.5
189,"Nick Young, WSH",82,22.4,.530,9.2,9.0,21.2,1.9,7.8,4.8,13.12,71.8,2.4
190,"Udonis Haslem, MIA",75,34.1,.553,9.6,9.3,13.2,7.8,21.2,14.4,13.10,61.2,2.0
,"Jarrett Jack, IND",82,33.1,.554,22.7,12.3,17.7,1.8,9.5,5.6,13.10,93.4,3.1
192,"Spencer Hawes, SAC",77,29.3,.509,12.7,13.7,18.4,7.6,20.9,14.2,13.07,83.2,2.8
193,"Rashad McCants, MIN/SAC",58,19.0,.504,10.0,9.4,24.1,2.2,9.7,5.8,13.03,41.6,1.4
194,"Jeff Foster, IND",74,24.7,.542,20.5,13.9,11.4,12.8,17.8,15.3,13.00,65.5,2.2
195,"Chris Quinn, MIA",66,14.6,.539,27.5,6.9,16.6,1.0,8.4,4.7,12.96,28.2,0.9
,"Tony Allen, BOS",46,19.3,.541,13.9,16.2,19.7,3.2,10.7,7.1,12.96,32.5,1.1
197,"Luke Ridnour, MIL",72,28.2,.500,30.9,10.8,18.2,1.8,11.3,6.3,12.95,59.2,2.0
,"Aaron Brooks, HOU",80,25.0,.521,19.5,10.2,21.6,2.0,7.0,4.6,12.95,58.2,1.9
199,"Wilson Chandler, NY",82,33.4,.515,11.7,9.5,18.7,3.5,14.7,8.9,12.93,99.3,3.3
200,"Nicolas Batum, POR",79,18.4,.555,14.6,9.8,13.3,7.1,11.8,9.4,12.92,52.5,1.8
201,"Marquis Daniels, IND",54,31.5,.491,12.0,9.9,19.6,5.1,11.0,8.0,12.88,60.5,2.0
202,"Al Thornton, LAC",71,37.4,.502,7.2,9.1,20.3,5.2,11.0,8.0,12.67,85.8,2.9
203,"Julian Wright, NO",54,14.3,.479,12.9,12.9,16.5,7.2,16.6,11.9,12.66,24.9,0.8
204,"Sasha Vujacic, LAL",80,16.2,.531,19.4,6.0,15.2,1.7,10.0,5.9,12.65,41.5,1.4
205,"Matt Barnes, PHX",77,27.0,.537,19.7,12.1,17.2,4.6,18.5,11.8,12.60,65.1,2.2
206,"JJ Hickson, CLE",62,11.4,.548,3.2,16.2,15.9,9.1,18.4,13.9,12.59,11.5,0.4
207,"Peja Stojakovic, NO",61,34.2,.531,8.4,5.7,16.8,2.6,12.7,7.6,12.54,63.6,2.1
208,"Will Solomon, SAC/TOR",53,13.4,.506,29.8,12.1,17.8,2.0,8.5,5.3,12.53,16.2,0.5
209,"Ryan  Gomes, MIN",82,31.9,.518,10.3,9.7,18.8,4.6,13.3,8.8,12.51,66.8,2.2
,"Sergio Rodriguez, POR",80,15.3,.491,37.2,15.5,19.9,4.3,9.0,6.6,12.51,27.6,0.9
211,"Bobby Jackson, SAC",71,20.9,.502,19.4,8.9,16.9,3.3,12.5,7.9,12.40,42.2,1.4
212,"Matt Harpring, UTAH",63,11.0,.508,8.5,8.8,17.7,8.1,13.1,10.6,12.37,19.3,0.6
213,"Luc Mbah a Moute, MIL",82,25.8,.516,11.4,13.1,13.2,10.1,17.4,13.6,12.35,58.3,1.9
,"Beno Udrih, SAC",73,31.1,.525,27.1,12.5,17.7,2.4,9.0,5.7,12.35,45.6,1.5
215,"Tim Thomas, CHI/LAC/NY",64,19.5,.555,10.8,11.1,17.5,0.0,0.0,0.0,12.27,14.3,0.5
,"Chris Duhon, NY",79,36.8,.569,36.3,14.2,15.5,1.6,7.8,4.6,12.27,54.9,1.8
217,"Dan Gadzuric, MIL",67,14.0,.495,11.0,11.6,13.8,11.4,21.0,16.0,12.24,23.1,0.8
218,"Andres Nocioni, CHI/SAC",76,26.2,.555,10.2,11.3,18.3,3.1,17.8,10.5,12.22,42.1,1.4
,"Chris Douglas-Roberts, NJ",44,13.3,.531,18.2,10.8,17.5,2.8,7.4,5.1,12.22,15.0,0.5
220,"Ben Wallace, CLE",56,23.5,.450,16.8,13.0,7.3,12.8,19.7,16.4,12.18,13.4,0.4
,"Kyle Korver, UTAH",78,24.0,.572,16.3,10.7,15.8,2.2,14.2,8.2,12.18,47.0,1.6
,"Wally Szczerbiak, CLE",74,20.6,.581,14.1,9.5,14.2,3.5,14.2,9.0,12.18,38.3,1.3
223,"Rodney Carney, MIN",67,17.9,.532,5.0,8.3,16.8,3.4,9.1,6.1,12.16,29.7,1.0
,"Thabo Sefolosha, CHI/OKC",66,22.0,.500,19.7,11.3,13.5,4.3,15.0,9.6,12.16,36.0,1.2
,"Anthony Parker, TOR",80,33.0,.524,22.4,9.5,15.4,2.0,12.0,7.1,12.16,65.3,2.2
226,"Antonio Daniels, NO/WSH",74,13.8,.536,34.1,11.9,17.8,0.6,8.5,4.5,12.15,17.6,0.6
,"Derek Fisher, LAL",82,29.8,.546,24.2,6.7,14.4,1.2,7.5,4.4,12.15,41.8,1.4
228,"Solomon Jones, ATL",63,10.7,.655,8.1,14.6,10.6,9.1,15.6,12.3,12.08,5.8,0.2
229,"Bobby Simmons, NJ",71,24.4,.596,14.8,10.0,13.2,4.9,14.3,9.5,12.06,40.3,1.3
