Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Greg Stiemsma,NOP,28,6-11,260,Wisconsin,USA,Undrafted,Undrafted,Undrafted,55,2.9,4.1,0.7,-8.0,7.2%,16.5%,8.1%,58.4%,5.5%
Greivis Vasquez,TOR,27,6-6,211,Maryland,Venezuela,2010,1,28,79,9.6,2.2,4.1,4.5,1.1%,8.8%,21.1%,53.7%,31.0%
Gustavo Ayon,ATL,29,6-10,250,None,Mexico,Undrafted,Undrafted,Undrafted,26,4.3,4.8,1.1,-3.5,10.1%,20.0%,14.6%,50.5%,10.1%
Hamady Ndiaye,SAC,27,7-0,235,Rutgers,Senegal,2010,2,56,14,0.4,1.3,0.2,-12.1,5.7%,17.8%,7.2%,31.8%,6.5%
Harrison Barnes,GSW,22,6-8,210,North Carolina,USA,2012,1,7,78,9.5,4.0,1.5,-0.8,2.9%,10.8%,16.6%,48.6%,8.0%
Hasheem Thabeet,OKC,27,7-3,263,Connecticut,Tanzania,2009,1,2,23,1.2,1.7,0.0,-0.7,5.4%,15.4%,9.0%,53.6%,0.8%
Hedo Turkoglu,LAC,35,6-10,220,None,Turkey,2000,1,16,38,3.0,2.3,0.9,1.8,2.8%,18.4%,15.0%,49.2%,12.7%
Henry Sims,PHI,24,6-10,248,Georgetown,USA,Undrafted,Undrafted,Undrafted,46,7.6,5.2,1.1,-7.6,10.9%,15.7%,18.1%,53.5%,10.1%
Hilton Armstrong,GSW,29,6-11,235,Connecticut,USA,2006,1,12,15,1.7,3.1,0.3,6.6,16.2%,27.2%,13.3%,48.0%,7.4%
Hollis Thompson,PHI,23,6-8,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,77,6.0,3.2,0.9,-9.1,3.9%,10.3%,11.1%,57.0%,6.1%
Ian Clark,UTA,23,6-3,173,Belmont,USA,Undrafted,Undrafted,Undrafted,23,3.0,0.8,0.7,8.2,1.7%,9.0%,21.2%,48.5%,14.7%
Ian Mahinmi,IND,27,6-11,250,None,France,2005,1,28,77,3.5,3.3,0.3,0.6,8.5%,11.9%,11.2%,53.8%,3.1%
Iman Shumpert,NYK,24,6-5,220,Georgia Tech,USA,2011,1,17,74,6.7,4.2,1.7,4.6,4.2%,12.4%,13.9%,48.0%,9.7%
Isaiah Canaan,HOU,23,6-0,188,Murray State,USA,2013,2,34,22,4.6,1.1,1.0,-6.6,2.6%,6.2%,20.0%,50.6%,14.4%
Isaiah Thomas,SAC,25,5-9,185,Washington,USA,2011,2,60,72,20.3,2.9,6.3,0.7,1.9%,6.5%,25.4%,57.4%,31.7%
Ish Smith,PHX,25,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,70,3.7,1.8,2.6,0.3,3.0%,9.9%,15.5%,43.8%,27.5%
J.J. Barea,MIN,30,6-0,178,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,79,8.4,1.9,3.8,-3.7,1.0%,9.3%,23.8%,47.1%,35.3%
JJ Hickson,DEN,25,6-9,242,North Carolina State,USA,2008,1,19,69,11.8,9.2,1.4,-4.4,10.4%,22.0%,20.5%,52.1%,8.5%
JJ Redick,LAC,30,6-4,190,Duke,USA,2006,1,11,35,15.2,2.1,2.2,9.6,0.9%,6.4%,20.9%,59.8%,11.6%
JR Smith,NYK,28,6-6,220,None,USA,2004,1,18,74,14.5,4.0,3.0,-0.6,1.5%,11.7%,21.3%,52.7%,15.2%
JaVale McGee,DEN,26,7-0,270,Nevada-Reno,USA,2008,1,18,5,7.0,3.4,0.4,-2.3,12.0%,10.6%,24.1%,45.5%,3.5%
Jae Crowder,DAL,23,6-6,235,Marquette,USA,2012,2,34,78,4.6,2.5,0.8,10.9,3.9%,11.9%,12.8%,55.1%,6.7%
Jamaal Franklin,MEM,22,6-5,191,San Diego State,USA,2013,2,41,21,1.9,1.1,0.3,4.0,2.6%,12.1%,13.7%,48.9%,5.3%
Jamaal Tinsley,UTA,36,6-3,188,Iowa State,USA,2001,1,27,8,1.1,1.4,2.9,-22.4,1.9%,9.4%,11.9%,22.5%,35.9%
Jamal Crawford,LAC,34,6-5,200,Michigan,USA,2000,1,8,69,18.6,2.3,3.2,5.9,1.6%,5.6%,26.4%,55.6%,18.1%
Jameer Nelson,ORL,32,6-0,190,None,USA,2004,1,20,68,12.1,3.4,7.0,-6.8,1.3%,9.5%,19.7%,51.5%,34.1%
James Anderson,PHI,25,6-6,210,Oklahoma State,USA,2010,1,20,80,10.1,3.8,1.9,-10.7,2.3%,10.6%,15.6%,53.0%,9.9%
James Harden,HOU,24,6-5,220,Arizona State,USA,2009,1,3,73,25.4,4.7,6.1,7.2,2.3%,9.4%,27.0%,61.8%,26.6%
James Johnson,MEM,27,6-9,248,Wake Forest,USA,2009,1,16,52,7.4,3.2,2.1,5.8,6.7%,11.0%,19.2%,55.2%,17.5%
James Jones,MIA,33,6-8,215,Miami (FL),USA,2003,2,49,20,4.9,1.2,0.5,16.9,1.1%,9.3%,16.0%,66.6%,6.0%
James Nunnally,PHI,23,6-7,205,Cal-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,13,3.4,1.5,0.6,-11.9,0.5%,10.2%,15.0%,44.0%,8.2%
James Southerland,NOP,24,6-8,215,Syracuse,USA,Undrafted,Undrafted,Undrafted,4,3.5,2.0,0.0,13.2,0.0%,22.2%,23.9%,44.1%,0.0%
Jan Vesely,DEN,24,7-0,242,None,Czech Republi...,2011,1,6,54,3.6,3.5,0.4,-6.2,9.5%,15.8%,13.0%,49.8%,4.3%
Jannero Pargo,CHA,34,6-1,185,Arkansas,USA,Undrafted,Undrafted,Undrafted,29,4.7,0.7,1.8,-10.1,0.4%,8.5%,27.3%,55.4%,43.3%
Jared Cunningham,SAC,23,6-4,195,Oregon State,USA,2012,1,24,13,2.0,0.5,0.6,4.5,1.2%,5.5%,16.4%,46.4%,15.4%
Jared Dudley,LAC,28,6-7,225,Boston College,USA,2007,1,22,74,6.9,2.2,1.4,6.8,2.1%,7.0%,13.4%,54.1%,8.7%
Jared Sullinger,BOS,22,6-9,260,Ohio State,USA,2012,1,21,74,13.3,8.1,1.6,-0.8,11.2%,18.3%,23.4%,49.7%,9.7%
Jarrett Jack,CLE,30,6-3,200,Georgia Tech,USA,2005,1,22,80,9.5,2.8,4.1,-5.6,0.9%,8.9%,17.6%,49.8%,23.2%
Jarvis Varnado,PHI,26,6-9,230,Mississippi State,USA,2010,2,41,24,4.1,2.6,0.5,-11.2,5.3%,12.6%,11.9%,59.7%,5.9%
Jason Collins,BKN,35,7-0,255,Stanford,USA,2001,1,18,22,1.1,0.9,0.2,-9.8,4.2%,7.7%,8.6%,48.5%,3.4%
Jason Maxiell,ORL,31,6-7,260,Cincinnati,USA,2005,1,26,34,3.2,2.5,0.3,-9.5,5.5%,11.9%,12.0%,45.9%,2.7%
Jason Smith,NOP,28,7-0,240,Colorado State,USA,2007,1,20,31,9.7,5.8,0.9,-2.5,6.0%,16.9%,17.8%,49.5%,5.4%
Jason Terry,BKN,36,6-2,180,Arizona,USA,1999,1,10,35,4.5,1.1,1.6,-5.4,0.7%,6.5%,14.4%,50.1%,15.6%
Jason Thompson,SAC,27,6-11,250,Rider University,USA,2008,1,12,82,7.1,6.4,0.6,0.4,7.7%,18.8%,14.3%,52.3%,4.0%
Jeff Adrien,MIL,28,6-7,245,Connecticut,USA,Undrafted,Undrafted,Undrafted,53,6.8,5.8,0.7,-3.2,10.4%,22.3%,16.4%,55.3%,6.4%
Jeff Ayres,SAS,27,6-9,250,Arizona State,USA,2009,2,31,73,3.3,3.5,0.8,6.2,10.2%,17.2%,12.0%,60.5%,8.5%
Jeff Green,BOS,27,6-9,235,Georgetown,USA,2007,1,5,82,16.9,4.6,1.7,-6.1,1.8%,12.1%,23.2%,52.0%,8.5%
Jeff Teague,ATL,26,6-2,181,Wake Forest,USA,2009,1,19,79,16.5,2.6,6.7,1.3,1.4%,6.9%,25.0%,54.1%,34.7%
Jeff Withey,NOP,24,7-0,235,Kansas,USA,2013,2,39,58,3.3,2.6,0.4,2.7,7.5%,14.7%,11.8%,59.0%,5.7%
Jeffery Taylor,CHA,25,6-7,225,Vanderbilt,Sweden,2012,2,31,26,8.0,2.3,0.8,-5.1,2.2%,7.5%,18.4%,43.6%,6.0%
Jeremy Evans,UTA,26,6-9,197,Western Kentucky,USA,2010,2,55,66,6.1,4.7,0.7,-7.4,10.1%,16.7%,14.9%,54.9%,6.1%
Jeremy Lamb,OKC,22,6-5,185,Connecticut,USA,2012,1,12,78,8.5,2.4,1.5,7.1,1.8%,10.4%,19.7%,52.2%,12.3%
Jeremy Lin,HOU,25,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,71,12.5,2.6,4.1,3.9,1.7%,6.7%,19.8%,57.2%,22.9%
Jeremy Tyler,NYK,23,6-10,250,None,USA,2011,2,39,41,3.6,2.7,0.2,-5.1,9.9%,18.9%,18.3%,53.2%,3.2%
Jermaine O'Neal,GSW,35,6-11,255,None,USA,1996,1,17,44,7.9,5.5,0.6,2.1,9.9%,16.4%,18.1%,57.0%,4.5%
Jerryd Bayless,BOS,25,6-3,200,Arizona,USA,2008,1,11,72,9.3,2.0,2.7,-3.5,1.3%,7.6%,19.3%,49.8%,18.7%
Jimmer Fredette,CHI,25,6-2,195,Brigham Young,USA,2011,1,10,49,5.6,1.1,1.3,-2.9,1.5%,8.3%,23.7%,57.8%,22.1%
Jimmy Butler,CHI,24,6-7,220,Marquette,USA,2011,1,30,67,13.1,4.9,2.6,4.0,3.4%,9.5%,16.7%,52.2%,11.0%
Joakim Noah,CHI,29,6-11,232,Florida,USA,2007,1,9,80,12.6,11.3,5.4,4.4,10.2%,22.1%,18.5%,53.1%,25.8%
Jodie Meeks,LAL,26,6-4,208,Kentucky,USA,2009,2,41,77,15.7,2.5,1.8,-8.8,1.1%,6.1%,18.5%,60.1%,8.5%
Joe Johnson,BKN,33,6-7,240,Arkansas,USA,2001,1,10,79,15.8,3.4,2.7,0.4,2.0%,9.0%,22.1%,56.4%,14.8%
Joel Anthony,BOS,31,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,33,0.8,1.2,0.1,-6.5,7.8%,12.7%,9.1%,39.4%,1.6%
Joel Freeland,POR,27,6-10,225,None,Great Britain,2006,1,30,52,3.3,4.0,0.7,1.9,11.3%,15.5%,12.0%,49.8%,7.2%
John Henson,MIL,23,6-11,220,North Carolina,USA,2012,1,14,70,11.1,7.1,1.6,-11.5,9.3%,18.0%,20.1%,54.3%,11.1%
John Jenkins,ATL,23,6-4,215,Vanderbilt,USA,2012,1,23,13,3.1,1.7,0.8,-9.9,1.9%,11.2%,15.2%,45.7%,11.3%
John Lucas III,UTA,31,5-11,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,42,3.8,0.9,1.0,-14.2,1.9%,4.8%,15.7%,40.3%,12.0%
John Salmons,TOR,34,6-6,207,Miami (FL),USA,2002,1,26,78,5.2,2.1,1.9,-0.5,1.1%,8.5%,12.6%,46.2%,13.5%
John Wall,WAS,23,6-4,195,Kentucky,USA,2010,1,1,82,19.3,4.1,8.8,3.5,1.3%,10.2%,26.7%,52.4%,39.2%
Jon Leuer,MEM,25,6-10,228,Wisconsin,USA,2011,2,40,49,6.2,3.2,0.4,-0.6,6.1%,20.8%,20.8%,56.6%,5.2%
Jonas Jerebko,DET,27,6-10,231,None,Sweden,2009,2,39,64,4.2,2.7,0.6,-5.2,6.1%,17.0%,15.8%,57.7%,8.8%
Jonas Valanciunas,TOR,22,6-11,231,None,Lithuania,2011,1,5,81,11.3,8.8,0.7,2.5,10.4%,22.0%,18.3%,57.9%,4.1%
Jordan Crawford,GSW,25,6-4,195,Xavier,USA,2010,1,27,81,11.0,2.3,3.5,-4.7,1.4%,8.1%,23.2%,51.6%,25.6%
Jordan Farmar,LAL,27,6-2,180,California-Los Angeles,USA,2006,1,26,41,10.1,2.5,4.9,-5.4,2.0%,8.8%,22.3%,53.3%,34.3%
Jordan Hamilton,HOU,23,6-7,220,Texas,USA,2011,1,26,60,6.7,3.2,0.9,-4.8,2.9%,14.8%,18.3%,50.7%,8.4%
Jordan Hill,LAL,26,6-10,235,Arizona,USA,2009,1,8,72,9.7,7.4,0.8,-9.4,12.4%,21.7%,19.4%,57.9%,6.3%
Jorge Gutierrez,BKN,25,6-3,195,California,Mexico,Undrafted,Undrafted,Undrafted,15,4.1,1.5,2.0,-8.9,1.3%,8.4%,13.6%,52.3%,20.4%
Jose Calderon,DAL,32,6-3,211,None,Spain,Undrafted,Undrafted,Undrafted,81,11.4,2.4,4.7,-0.5,1.3%,6.8%,16.0%,59.6%,22.3%
Josh Childress,NOP,31,6-8,210,Stanford,USA,2004,1,6,4,0.0,0.8,0.5,31.4,0.0%,13.0%,2.0%,0.0%,9.5%
Josh Harrellson,DET,25,6-10,275,Kentucky,USA,2011,2,45,32,2.9,2.4,0.5,0.0,8.4%,14.3%,12.5%,54.7%,7.4%
Josh McRoberts,CHA,27,6-10,240,Duke,USA,2007,2,37,78,8.5,4.8,4.3,1.3,3.7%,12.4%,13.7%,54.8%,21.5%
Josh Powell,HOU,31,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,1,4.0,5.0,0.0,-18.4,0.0%,29.4%,16.7%,33.3%,0.0%
Josh Smith,DET,28,6-9,225,None,USA,2004,1,17,77,16.4,6.8,3.3,-3.6,3.4%,15.5%,24.1%,46.3%,14.7%
Jrue Holiday,NOP,24,6-4,205,UCLA,USA,2009,1,17,34,14.3,4.2,7.9,1.4,2.4%,10.2%,22.4%,50.5%,35.8%
Julyan Stone,TOR,25,6-6,200,Texas-El Paso,USA,Undrafted,Undrafted,Undrafted,21,0.9,1.0,0.6,-19.4,1.6%,14.9%,8.7%,49.1%,17.9%
Justin Hamilton,MIA,24,7-0,255,Louisiana State,USA,2012,2,45,8,3.3,0.9,0.0,-16.2,6.3%,5.9%,16.9%,58.6%,0.0%
Kawhi Leonard,SAS,23,6-7,230,San Diego State,USA,2011,1,15,66,12.8,6.2,2.0,9.9,4.2%,16.7%,18.0%,60.2%,10.3%
Keith Bogans,BOS,34,6-5,215,Kentucky,USA,2003,2,43,6,2.0,0.5,0.5,-2.9,0.0%,6.0%,5.4%,82.0%,8.8%
Kelly Olynyk,BOS,23,7-0,238,Gonzaga,Canada,2013,1,13,70,8.7,5.2,1.6,-0.7,9.7%,16.4%,20.1%,54.6%,12.3%
Kemba Walker,CHA,24,6-1,184,Connecticut,USA,2011,1,9,73,17.7,4.2,6.1,2.6,1.5%,9.9%,25.5%,49.9%,29.1%
Kendall Marshall,LAL,22,6-4,195,North Carolina,USA,2012,1,13,54,8.0,2.9,8.8,-5.0,1.0%,8.3%,16.1%,49.4%,42.6%
Kendrick Perkins,OKC,29,6-10,270,None,USA,2003,1,27,62,3.4,4.9,1.1,1.6,7.1%,17.4%,11.5%,47.4%,7.6%
Kenneth Faried,DEN,24,6-8,228,Morehead State,USA,2011,1,22,80,13.7,8.6,1.2,-3.2,10.3%,20.4%,20.8%,57.3%,7.1%
Kent Bazemore,LAL,24,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,67,6.0,1.7,1.4,-12.4,1.0%,11.5%,21.8%,51.5%,16.7%
Kentavious Caldwell-Pope,DET,21,6-5,205,Georgia,USA,2013,1,8,80,5.9,2.0,0.7,-1.2,2.2%,7.7%,13.6%,48.3%,5.0%
Kenyon Martin,NYK,36,6-9,225,Cincinnati,USA,2000,1,1,32,4.3,4.2,1.6,2.6,6.0%,15.8%,11.6%,52.1%,11.8%
Kevin Durant,OKC,25,6-9,240,Texas,USA,2007,1,2,81,32.0,7.4,5.5,8.1,2.0%,16.4%,32.2%,63.5%,25.9%
Kevin Garnett,BKN,38,6-11,253,None,USA,1995,1,5,54,6.5,6.6,1.5,-1.0,5.9%,28.0%,19.0%,46.7%,13.0%
Kevin Love,MIN,25,6-10,243,UCLA,USA,2008,1,5,77,26.1,12.5,4.4,5.9,7.6%,26.7%,28.1%,59.1%,20.5%
Kevin Martin,MIN,31,6-7,197,Western Carolina,USA,2004,1,26,68,19.1,3.0,1.8,3.6,1.5%,8.1%,24.3%,55.3%,9.0%
Kevin Seraphin,WAS,24,6-10,278,None,France,2010,1,17,53,4.7,2.4,0.3,-1.6,9.0%,13.9%,21.0%,53.3%,5.4%
Khris Middleton,MIL,22,6-8,217,Texas A&M,USA,2012,2,39,82,12.1,3.8,2.1,-7.5,2.4%,10.6%,18.6%,54.1%,11.4%
Kirk Hinrich,CHI,33,6-4,190,Kansas,USA,2003,1,7,73,9.1,2.6,3.9,3.8,1.5%,7.7%,17.1%,49.4%,22.4%
Klay Thompson,GSW,24,6-7,205,Washington State,USA,2011,1,11,81,18.4,3.1,2.2,9.1,1.4%,7.0%,22.4%,55.5%,9.7%
Kobe Bryant,LAL,35,6-6,205,None,USA,1996,1,13,6,13.8,4.3,6.3,-8.3,1.2%,13.0%,29.0%,50.5%,36.9%
Kosta Koufos,MEM,25,7-0,265,Ohio State,USA,2008,1,23,80,6.4,5.2,0.5,1.7,11.8%,19.5%,18.7%,51.4%,4.7%
Kris Humphries,BOS,29,6-9,235,Minnesota,USA,2004,1,14,69,8.4,5.9,1.0,-5.6,8.9%,21.3%,18.9%,55.2%,8.7%
Kyle Korver,ATL,33,6-7,212,Creighton,USA,2003,2,51,71,12.0,4.0,2.9,3.2,0.9%,11.1%,13.6%,65.3%,12.7%
Kyle Lowry,TOR,28,6-0,205,Villanova,USA,2006,1,24,79,17.9,4.7,7.4,4.5,3.1%,10.0%,22.2%,56.7%,33.6%
Kyle O'Quinn,ORL,24,6-10,250,Norfolk State,USA,2012,2,49,69,6.2,5.3,1.1,-1.2,9.0%,21.3%,18.1%,52.6%,10.4%
Kyle Singler,DET,26,6-8,230,Duke,USA,2011,2,33,82,9.6,3.7,0.9,-4.7,4.6%,8.0%,13.7%,57.4%,4.7%
Kyrie Irving,CLE,22,6-3,193,Duke,Australia,2011,1,1,71,20.8,3.6,6.1,-4.9,2.0%,8.5%,27.4%,53.3%,31.1%
LaMarcus Aldridge,POR,28,6-11,240,Texas,USA,2006,1,2,69,23.2,11.1,2.6,7.5,6.5%,22.9%,29.6%,50.7%,12.8%
Lance Stephenson,IND,23,6-5,230,Cincinnati,USA,2010,2,40,78,13.8,7.2,4.6,5.2,3.7%,16.0%,19.1%,56.4%,21.7%
Lance Thomas,NOP,26,6-8,225,Duke,USA,Undrafted,Undrafted,Undrafted,5,1.2,1.4,0.6,-4.8,4.7%,10.2%,14.0%,27.9%,12.0%
Landry Fields,TOR,26,6-7,215,Stanford,USA,2010,2,39,30,2.3,2.0,0.7,-2.7,4.9%,13.8%,12.0%,44.3%,9.6%
Larry Sanders,MIL,25,6-11,235,Va Commonwealth,USA,2010,1,15,23,7.7,7.2,0.8,-9.1,9.5%,18.5%,16.3%,47.8%,5.5%
Lavoy Allen,IND,25,6-9,255,Temple,USA,2011,2,50,65,4.7,4.8,1.1,-8.8,9.8%,17.9%,13.9%,47.0%,10.5%
LeBron James,MIA,29,6-8,250,None,USA,2003,1,1,77,27.1,6.9,6.3,6.9,3.4%,16.5%,30.3%,64.9%,31.1%
Leandro Barbosa,PHX,31,6-3,194,None,Brazil,2003,1,28,20,7.5,1.9,1.6,8.1,1.3%,8.7%,19.6%,50.6%,14.6%
Lorenzo Brown,PHI,23,6-5,195,North Carolina State,USA,2013,2,52,26,2.5,1.1,1.6,0.8,3.0%,8.9%,19.5%,34.9%,28.1%
Lou Amundson,CHI,31,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,19,2.0,2.9,0.3,-7.7,14.4%,14.6%,13.6%,44.6%,5.7%
Lou Williams,ATL,27,6-1,175,None,USA,2005,2,45,60,10.4,2.1,3.5,-6.1,0.7%,8.0%,20.5%,54.7%,23.4%
Luc Mbah a Moute,MIN,27,6-8,230,California-Los Angeles,Cameroon,2008,2,37,64,3.5,2.3,0.6,-7.4,5.2%,9.2%,11.2%,50.3%,5.6%
Luis Scola,IND,34,6-9,240,None,Argentina,2002,2,55,82,7.6,4.8,1.0,0.2,6.3%,21.5%,23.4%,50.5%,10.6%
Luke Babbitt,NOP,25,6-9,225,Nevada-Reno,USA,2010,1,16,27,6.3,3.3,1.1,7.9,4.2%,16.0%,17.3%,52.5%,8.9%
Luke Ridnour,CHA,33,6-2,175,Oregon,USA,2003,1,14,61,5.0,1.6,2.9,-8.8,2.0%,6.9%,16.1%,45.2%,24.8%
Luol Deng,CLE,29,6-9,220,Duke,United Kingdo...,2004,1,7,63,16.0,5.7,2.9,0.0,4.3%,11.7%,22.0%,51.7%,14.1%
Maalik Wayns,LAC,23,6-1,195,Villanova,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,1.0,-25.5,0.0%,16.7%,9.5%,50.0%,33.3%
Malcolm Thomas,UTA,25,6-9,225,San Diego State,,Undrafted,Undrafted,Undrafted,8,1.9,2.6,0.3,7.0,10.0%,21.1%,18.1%,44.4%,4.3%
Manny Harris,LAL,24,6-5,185,Michigan,USA,Undrafted,Undrafted,Undrafted,9,8.1,3.8,1.2,-12.4,3.6%,14.2%,20.0%,48.5%,10.4%
Manu Ginobili,SAS,36,6-6,205,None,Argentina,1999,2,57,68,12.3,3.0,4.3,12.9,2.1%,10.7%,23.8%,59.0%,27.4%
MarShon Brooks,LAL,25,6-5,200,Providence,USA,2011,1,25,35,4.5,1.5,0.7,3.7,3.3%,13.2%,22.7%,55.1%,12.1%
Marc Gasol,MEM,29,7-1,265,None,Spain,2007,2,48,59,14.6,7.2,3.6,0.0,4.6%,18.5%,22.0%,52.6%,18.0%
Marcin Gortat,WAS,30,6-11,240,None,Poland,2005,2,57,81,13.2,9.5,1.7,5.5,7.7%,21.8%,17.9%,56.8%,8.0%
Marco Belinelli,SAS,28,6-5,210,None,Italy,2007,1,18,80,11.4,2.8,2.2,7.1,1.0%,10.1%,18.6%,60.5%,13.0%
Marcus Morris Sr.,PHX,24,6-9,235,Kansas,USA,2011,1,14,82,9.7,3.9,1.1,3.4,4.8%,13.1%,19.7%,55.2%,7.7%
Marcus Thornton,BKN,27,6-4,205,Louisiana State,USA,2009,2,43,72,9.8,2.8,1.1,-0.3,3.3%,8.4%,19.3%,51.1%,7.2%
Mario Chalmers,MIA,28,6-2,190,Kansas,USA,2008,2,34,73,9.8,2.9,4.9,6.7,2.2%,8.5%,17.0%,56.7%,23.2%
Markieff Morris,PHX,24,6-10,245,Kansas,USA,2011,1,13,81,13.8,6.0,1.8,3.4,6.6%,15.9%,22.8%,56.4%,11.2%
Marquis Teague,BKN,21,6-2,190,Kentucky,USA,2012,1,29,40,2.7,1.0,1.5,-8.1,0.2%,9.0%,17.6%,39.8%,22.2%
Marreese Speights,GSW,26,6-10,255,Florida,USA,2008,1,16,79,6.4,3.7,0.4,-4.6,9.7%,18.5%,24.3%,50.7%,6.1%
Martell Webster,WAS,27,6-7,230,None,USA,2005,1,6,78,9.7,2.8,1.2,-0.4,1.8%,9.2%,14.4%,59.1%,6.8%
Marvin Williams,UTA,28,6-9,237,North Carolina,USA,2005,1,2,66,9.1,5.1,1.2,-5.7,5.0%,16.0%,16.7%,54.0%,7.5%
Mason Plumlee,BKN,24,6-11,235,Duke,USA,2013,1,22,70,7.4,4.4,0.9,-3.3,8.4%,17.5%,16.8%,67.0%,8.2%
Matt Barnes,LAC,34,6-7,226,UCLA,USA,2002,2,45,63,9.9,4.6,2.0,10.4,3.6%,12.5%,16.2%,55.2%,10.1%
Matt Bonner,SAS,34,6-10,235,Florida,USA,2003,2,45,61,3.2,2.1,0.5,6.1,2.4%,16.3%,11.9%,58.2%,6.3%
Matthew Dellavedova,CLE,23,6-4,200,St. Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,72,4.7,1.7,2.6,3.7,2.2%,7.2%,12.8%,53.4%,21.7%
Maurice Harkless,ORL,21,6-9,220,"St. John's, N.Y.",USA,2012,1,15,80,7.4,3.3,1.0,-7.4,3.6%,10.3%,14.5%,54.2%,6.3%
Melvin Ely,NOP,36,6-10,260,Fresno State,USA,2002,1,12,2,3.0,0.5,0.0,-25.0,0.0%,4.5%,11.3%,50.0%,0.0%
Metta World Peace,NYK,34,6-7,260,St. John's (NY),USA,1999,1,16,29,4.8,2.0,0.6,0.6,4.5%,11.2%,18.7%,46.9%,7.0%
Meyers Leonard,POR,22,7-1,245,Illinois,USA,2012,1,11,40,2.5,2.8,0.5,-12.0,7.0%,23.4%,13.5%,48.9%,8.0%
Michael Beasley,MIA,25,6-10,235,Kansas State,USA,2008,1,2,55,7.9,3.1,0.8,-2.8,4.3%,18.6%,24.7%,55.9%,8.8%
Michael Carter-Williams,PHI,22,6-6,185,Syracuse,USA,2013,1,11,70,16.7,6.2,6.3,-8.2,3.8%,14.1%,25.4%,48.0%,29.2%
Michael Kidd-Gilchrist,CHA,20,6-7,232,Kentucky,USA,2012,1,2,62,7.2,5.2,0.8,1.4,7.5%,14.1%,15.3%,51.6%,5.5%
Mike Conley,MEM,26,6-1,185,Ohio State,USA,2007,1,4,73,17.2,2.9,6.0,3.0,1.7%,7.6%,24.0%,54.5%,29.3%
Mike Dunleavy,CHI,33,6-9,230,Duke,USA,2002,1,3,82,11.3,4.2,2.3,3.0,1.8%,11.6%,16.6%,54.9%,11.9%
Mike Harris,UTA,31,6-6,242,Rice,USA,Undrafted,Undrafted,Undrafted,20,4.2,1.7,0.3,2.6,6.1%,7.8%,15.8%,57.6%,3.7%
Mike James,CHI,39,6-2,188,Duquesne,,Undrafted,Undrafted,Undrafted,11,1.0,0.6,1.5,-3.5,0.0%,10.9%,17.1%,25.1%,34.7%
Mike Miller,MEM,34,6-8,218,Florida,USA,2000,1,5,82,7.1,2.5,1.6,-2.6,1.8%,11.1%,14.0%,61.9%,11.6%
Mike Muscala,ATL,22,6-11,239,Bucknell,USA,2013,2,44,20,3.8,2.6,0.4,-21.7,7.8%,18.1%,18.5%,48.0%,5.8%
Mike Scott,ATL,25,6-8,237,Virginia,USA,2012,2,43,80,9.6,3.6,0.9,-6.4,4.3%,15.4%,23.2%,55.9%,9.1%
Miles Plumlee,PHX,25,6-11,255,Duke,USA,2012,1,26,80,8.1,7.8,0.5,1.3,10.1%,21.6%,16.0%,52.9%,3.3%
Miroslav Raduljica,MIL,26,7-0,250,None,Serbia,Undrafted,Undrafted,Undrafted,48,3.8,2.3,0.5,-5.2,11.4%,11.6%,16.7%,60.3%,8.4%
Mirza Teletovic,BKN,28,6-9,242,None,Bosnia and He...,Undrafted,Undrafted,Undrafted,72,8.6,3.7,0.8,-4.0,4.5%,15.7%,19.7%,55.9%,6.9%
Mo Williams,POR,31,6-1,195,Alabama,USA,2003,2,47,74,9.7,2.1,4.3,2.5,2.2%,5.8%,20.0%,50.7%,26.6%
Monta Ellis,DAL,28,6-3,185,None,USA,2005,2,40,82,19.0,3.6,5.7,0.6,1.3%,8.8%,25.7%,53.2%,24.5%
Mustafa Shakur,OKC,29,6-3,190,Arizona,USA,Undrafted,Undrafted,Undrafted,3,0.3,0.0,1.3,-30.8,0.0%,0.0%,22.2%,12.9%,66.7%
Nando De Colo,TOR,27,6-5,195,None,France,2009,2,53,47,3.8,1.6,1.4,-2.0,2.9%,12.5%,18.0%,52.6%,20.3%
Nate Robinson,DEN,30,5-9,180,Washington,USA,2005,1,21,44,10.4,1.8,2.5,4.5,2.5%,6.3%,23.6%,54.4%,22.6%
Nate Wolters,MIL,23,6-4,190,South Dakota State,,2013,2,38,58,7.2,2.6,3.2,-1.0,2.5%,9.0%,16.3%,48.6%,22.7%
