Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Hedo Turkoglu,ORL,29,6-10,220,None,Turkey,2000,1,16,82,19.5,5.7,5.0,7.1,3.0%,12.5%,24.6%,57.6%,22.4%
Hilton Armstrong,NOH,23,6-11,235,Connecticut,USA,2006,1,12,65,2.7,2.5,0.4,-1.3,9.2%,15.1%,14.8%,49.8%,4.8%
Ian Mahinmi,SAS,21,6-11,230,None,France,2005,1,28,6,3.5,0.8,0.2,-30.4,0.0%,20.0%,36.0%,65.8%,12.5%
Ike Diogu,IND,24,6-8,255,Arizona State,USA,2005,1,9,30,5.6,2.8,0.3,-8.2,10.9%,14.0%,23.2%,54.3%,5.7%
Ime Udoka,SAS,30,6-5,220,Portland State,USA,Undrafted,Undrafted,Undrafted,73,5.8,3.1,0.9,6.3,2.9%,15.1%,16.0%,52.8%,7.8%
Ira Newble,LAL,33,6-7,220,Miami (OH),USA,Undrafted,Undrafted,Undrafted,49,3.8,2.6,0.4,-12.9,6.2%,12.0%,13.7%,50.7%,4.4%
J.J. Barea,DAL,24,6-0,175,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,44,4.3,1.1,1.3,5.8,0.9%,9.7%,21.4%,51.5%,21.6%
JJ Redick,ORL,24,6-4,190,Duke,USA,2006,1,11,34,4.1,0.7,0.5,-3.1,0.3%,7.9%,21.0%,56.9%,9.4%
JR Smith,DEN,22,6-6,220,None,USA,2004,1,18,74,12.3,2.1,1.7,5.8,2.9%,7.2%,24.9%,60.3%,14.9%
Jacque Vaughn,SAS,33,6-1,190,Kansas,USA,1997,1,27,74,4.1,1.0,2.1,1.4,1.2%,5.6%,15.2%,48.1%,23.2%
Jake Voskuhl,MIL,30,6-11,255,Connecticut,USA,2000,2,33,44,2.2,2.2,0.3,-8.5,7.4%,17.9%,13.6%,52.8%,5.3%
Jamaal Magloire,DAL,30,6-11,265,Kentucky,Canada,2000,1,19,31,1.8,2.9,0.2,-2.5,7.7%,23.8%,17.0%,37.7%,4.3%
Jamaal Tinsley,IND,30,6-3,185,Iowa State,USA,2001,1,27,39,11.9,3.6,8.4,0.1,1.8%,9.0%,20.8%,45.8%,36.8%
Jamal Crawford,NYK,28,6-5,200,Michigan,USA,2000,1,8,80,20.6,2.6,5.0,-5.4,1.1%,5.6%,24.1%,52.8%,21.7%
Jamario Moon,TOR,28,6-8,205,Meridian Community College,USA,Undrafted,Undrafted,Undrafted,78,8.5,6.2,1.2,6.9,4.7%,18.7%,14.3%,54.0%,6.0%
Jameer Nelson,ORL,26,6-0,190,None,USA,2004,1,20,69,10.9,3.5,5.6,5.9,1.5%,10.6%,18.3%,56.4%,29.9%
James Augustine,ORL,24,6-10,235,Illinois,USA,2006,2,41,25,1.6,1.2,0.1,1.0,10.1%,10.1%,12.0%,53.3%,2.3%
James Jones,POR,27,6-8,220,Miami (FL),USA,2003,2,49,58,8.0,2.8,0.6,1.7,3.5%,9.4%,14.1%,62.5%,4.3%
James Posey,BOS,31,6-8,217,Xavier,USA,1999,1,18,74,7.4,4.4,1.5,5.2,1.8%,16.3%,13.2%,58.7%,10.5%
Jannero Pargo,NOH,28,6-1,175,Arkansas,USA,Undrafted,Undrafted,Undrafted,80,8.1,1.6,2.4,2.2,1.8%,7.4%,23.7%,46.8%,21.1%
Jared Dudley,CHA,22,6-7,225,Boston College,USA,2007,1,22,73,5.8,3.9,1.1,-1.4,8.7%,12.1%,14.4%,52.8%,9.4%
Jared Jeffries,NYK,26,6-11,240,Indiana,USA,2002,1,11,73,3.7,3.3,0.9,-2.5,8.5%,10.0%,12.4%,43.3%,7.2%
Jarrett Jack,POR,24,6-3,197,Georgia Tech,USA,2005,1,22,82,9.9,2.9,3.8,-3.7,1.4%,9.1%,18.7%,55.8%,24.0%
Jarron Collins,UTA,29,6-11,239,Stanford,USA,2001,2,52,70,1.7,1.7,0.5,8.0,5.8%,11.8%,8.5%,51.5%,7.1%
Jarvis Hayes,DET,26,6-8,228,Georgia,USA,2003,1,10,82,6.7,2.2,0.8,4.2,2.8%,11.5%,20.2%,52.0%,8.1%
Jason Collins,MEM,29,7-0,255,Stanford,USA,2001,1,18,74,1.9,2.4,0.3,-5.5,5.6%,10.7%,7.6%,48.1%,3.3%
Jason Hart,UTA,30,6-3,180,Syracuse,USA,2000,2,49,57,2.9,1.0,1.5,3.6,0.8%,8.7%,15.7%,41.3%,20.8%
Jason Kapono,TOR,27,6-8,215,California-Los Angeles,USA,2003,2,31,81,7.2,1.5,0.8,-0.2,2.1%,6.1%,16.9%,56.1%,6.8%
Jason Kidd,DAL,35,6-4,210,California,USA,1994,1,2,80,10.8,7.5,10.1,0.2,3.3%,17.8%,17.2%,49.9%,42.4%
Jason Maxiell,DET,25,6-7,260,Cincinnati,USA,2005,1,26,82,7.9,5.3,0.6,6.8,10.2%,15.2%,16.4%,57.6%,4.2%
Jason Richardson,CHA,27,6-6,225,Michigan State,USA,2001,1,5,82,21.8,5.4,3.1,-3.9,2.6%,11.8%,25.6%,55.4%,14.9%
Jason Smith,PHI,22,7-0,240,Colorado State,USA,2007,1,20,76,4.5,3.0,0.3,2.2,6.8%,14.6%,15.6%,49.1%,2.8%
Jason Terry,DAL,30,6-2,180,Arizona,USA,1999,1,10,82,15.5,2.5,3.2,5.9,1.2%,6.9%,21.2%,57.4%,17.5%
Jason Williams,MIA,32,6-1,180,Florida,USA,1998,1,7,67,8.8,1.9,4.6,-11.4,0.7%,6.9%,16.3%,50.2%,25.5%
Javaris Crittenton,MEM,20,6-5,200,Georgia Tech,USA,2007,1,19,50,5.6,2.2,1.0,-2.5,3.9%,11.6%,21.0%,49.9%,12.1%
Jeff Foster,IND,31,6-11,250,S.W. Texas State,USA,1999,1,21,77,6.4,8.7,1.7,-0.4,13.0%,21.7%,11.3%,56.8%,10.3%
Jeff Green,SEA,21,6-9,235,Georgetown,USA,2007,1,5,80,10.5,4.7,1.5,-10.5,4.4%,12.0%,19.2%,49.1%,8.2%
Jeff McInnis,CHA,33,6-4,190,North Carolina,USA,1996,2,37,54,4.5,1.8,4.1,-7.8,1.2%,6.2%,11.1%,46.1%,23.9%
Jelani McCoy,DEN,30,6-10,245,California-Los Angeles,USA,1998,2,33,6,0.5,1.2,0.0,-15.8,3.6%,17.6%,8.2%,79.8%,0.0%
Jeremy Richardson,ATL,24,6-7,195,Delta State,USA,Undrafted,Undrafted,Undrafted,27,1.5,0.3,0.1,-20.9,0.7%,6.8%,16.7%,45.7%,2.8%
Jermaine O'Neal,IND,29,6-11,260,None,USA,1996,1,17,42,13.6,6.7,2.2,-1.6,6.5%,16.8%,24.6%,48.9%,13.0%
Jermareo Davidson,CHA,23,6-10,230,Alabama,USA,2007,2,36,38,3.2,1.6,0.3,-10.6,6.2%,12.8%,21.4%,43.7%,7.7%
Jerome James,NYK,32,7-1,285,Florida A&M,USA,1998,2,36,2,2.0,1.5,0.0,54.5,0.0%,50.0%,18.2%,106.4%,0.0%
Jerry Stackhouse,DAL,33,6-6,218,North Carolina,USA,1995,1,3,58,10.7,2.3,2.5,2.0,2.4%,6.9%,21.2%,52.3%,17.1%
Joakim Noah,CHI,23,6-11,232,Florida,USA,2007,1,9,74,6.6,5.6,1.1,-0.4,10.9%,15.8%,15.3%,53.9%,8.7%
Joe Johnson,ATL,27,6-7,235,Arkansas,USA,2001,1,10,82,21.7,4.5,5.8,-0.5,2.6%,8.8%,25.3%,53.5%,25.1%
Joe Smith,CLE,32,6-10,225,Maryland,USA,1995,1,1,77,10.1,5.2,0.9,-1.0,9.0%,14.4%,20.9%,52.4%,6.8%
Joel Anthony,MIA,25,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,24,3.5,3.9,0.1,-14.5,7.9%,11.5%,9.6%,52.1%,1.1%
Joel Przybilla,POR,28,7-1,255,Minnesota,USA,2000,1,9,77,4.8,8.4,0.4,-2.1,11.3%,26.0%,10.2%,61.1%,2.3%
Joey Graham,TOR,26,6-7,225,Oklahoma State,USA,2005,1,16,38,3.6,1.8,0.4,-1.2,5.8%,16.3%,21.6%,52.0%,7.1%
Johan Petro,SEA,22,7-0,247,None,France,2005,1,25,72,6.0,5.1,0.4,-10.1,7.0%,20.1%,17.6%,45.3%,3.9%
John Salmons,SAC,28,6-6,207,Miami (FL),USA,2002,1,26,81,12.5,4.3,2.6,-5.1,3.2%,11.1%,19.0%,55.6%,13.8%
Jordan Farmar,LAL,21,6-2,180,California-Los Angeles,USA,2006,1,26,82,9.1,2.2,2.7,8.2,2.4%,8.1%,19.7%,56.3%,20.9%
Jorge Garbajosa,TOR,30,6-9,245,None,USA,Undrafted,Undrafted,Undrafted,7,3.1,2.1,0.4,-8.4,2.5%,22.0%,16.1%,44.0%,6.7%
Jose Calderon,TOR,26,6-3,210,None,Spain,Undrafted,Undrafted,Undrafted,82,11.2,2.9,8.3,3.9,1.5%,8.9%,16.4%,60.7%,42.0%
Josh Boone,NJN,23,6-10,237,Connecticut,USA,2006,1,23,70,8.2,7.3,0.8,-4.2,10.9%,18.2%,14.9%,54.3%,5.0%
Josh Childress,ATL,25,6-8,210,Stanford,USA,2004,1,6,76,11.8,4.9,1.5,-2.6,7.8%,8.9%,15.3%,64.7%,8.8%
Josh Howard,DAL,28,6-5,210,Wake Forest,USA,2003,1,29,76,19.9,7.0,2.2,8.1,4.7%,15.0%,25.4%,53.4%,10.3%
Josh McRoberts,POR,21,6-10,240,Duke,USA,2007,2,37,8,1.5,1.3,0.3,24.2,6.5%,25.0%,17.1%,60.0%,11.1%
Josh Powell,LAC,25,6-9,240,North Carolina State,USA,Undrafted,Undrafted,Undrafted,64,5.5,5.2,0.7,-12.6,9.7%,19.3%,15.6%,50.0%,6.6%
Josh Smith,ATL,22,6-9,235,None,USA,2004,1,17,81,17.2,8.2,3.4,-0.3,5.8%,18.1%,24.5%,52.0%,16.3%
Juan Carlos Navarro,MEM,28,6-3,170,None,,2002,2,39,82,10.9,2.6,2.2,-7.1,1.6%,8.6%,19.8%,54.0%,13.2%
Juan Dixon,DET,29,6-3,165,Maryland,USA,2002,1,17,53,5.0,1.4,1.8,7.1,2.2%,9.4%,21.6%,48.8%,23.0%
Julian Wright,NOH,21,6-8,225,Kansas,USA,2007,1,13,57,3.9,2.1,0.7,1.2,5.5%,13.5%,16.2%,58.1%,10.0%
Justin Williams,HOU,24,6-10,260,Wyoming,USA,Undrafted,Undrafted,Undrafted,23,1.5,2.1,0.0,-2.5,15.2%,24.6%,15.5%,42.0%,0.0%
Juwan Howard,DAL,35,6-9,253,Michigan,USA,1994,1,5,50,1.1,1.6,0.3,-7.3,6.4%,17.1%,11.3%,40.6%,7.4%
Kaniel Dickens,CLE,29,6-8,215,Idaho,USA,2000,2,50,5,0.4,0.2,0.2,-12.5,0.0%,10.0%,10.3%,33.3%,16.7%
Kareem Rush,IND,27,6-6,215,Missouri,USA,2002,1,20,71,8.3,2.4,1.3,-2.7,1.2%,9.9%,18.4%,50.0%,9.7%
Kasib Powell,MIA,27,6-7,215,Texas Tech,USA,Undrafted,Undrafted,Undrafted,11,7.6,4.0,1.6,-13.6,2.7%,11.9%,16.7%,42.4%,12.9%
Keith Bogans,ORL,28,6-5,215,Kentucky,USA,2003,2,43,82,8.7,3.2,1.3,6.5,2.0%,9.8%,14.1%,55.9%,7.1%
Keith Langford,SAS,24,6-4,215,Kansas,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,0.0,28.3,0.0%,15.4%,16.7%,25.0%,0.0%
Kelenna Azubuike,GSW,24,6-5,220,Kentucky,England,Undrafted,Undrafted,Undrafted,81,8.5,4.0,0.9,0.1,5.6%,12.2%,16.9%,53.4%,6.3%
Kendrick Perkins,BOS,23,6-10,264,None,USA,2003,1,27,78,6.9,6.1,1.1,13.8,8.7%,17.1%,13.4%,63.2%,6.3%
Kenny Thomas,SAC,30,6-7,245,New Mexico,USA,1999,1,22,23,1.4,2.7,0.6,-16.2,6.2%,16.9%,9.4%,39.8%,7.4%
Kenyon Martin,DEN,30,6-9,240,Cincinnati,USA,2000,1,1,71,12.4,6.5,1.3,2.3,5.0%,15.6%,17.5%,55.3%,6.2%
Kevin Durant,SEA,19,6-9,215,Texas,USA,2007,1,2,80,20.3,4.4,2.4,-11.3,2.4%,9.8%,27.3%,51.9%,12.0%
Kevin Garnett,BOS,32,6-11,220,None,USA,1995,1,5,71,18.8,9.2,3.4,16.0,6.7%,22.0%,25.6%,58.8%,18.6%
Kevin Martin,SAC,25,6-7,185,Western Carolina,USA,2004,1,26,61,23.7,4.5,2.1,-0.8,2.3%,10.6%,25.5%,61.8%,9.7%
Kevin Ollie,PHI,35,6-2,195,Connecticut,USA,Undrafted,Undrafted,Undrafted,40,1.8,0.5,1.0,7.5,1.3%,5.5%,11.3%,46.3%,17.7%
Keyon Dooling,ORL,28,6-3,195,Missouri,USA,2000,1,10,72,8.1,1.4,1.8,3.9,0.6%,6.8%,19.1%,57.2%,17.7%
Kirk Hinrich,CHI,27,6-3,190,Kansas,USA,2003,1,7,75,11.5,3.3,6.0,-2.5,1.1%,9.4%,18.7%,50.1%,30.3%
Kirk Snyder,MIN,25,6-6,225,Nevada-Reno,USA,2004,1,16,36,7.3,3.5,1.8,-2.9,4.1%,13.4%,16.4%,57.3%,12.2%
Kobe Bryant,LAL,29,6-6,205,None,USA,1996,1,13,82,28.3,6.3,5.4,8.9,3.0%,12.6%,30.9%,57.6%,23.6%
Kosta Perovic,GSW,23,7-2,240,None,USA,2006,2,38,7,1.4,1.9,0.1,4.9,12.2%,16.3%,14.6%,39.6%,4.5%
Kris Humphries,TOR,23,6-9,235,Minnesota,USA,2004,1,14,70,5.7,3.7,0.4,-1.3,9.7%,19.1%,21.2%,51.2%,5.3%
Kurt Thomas,SAS,35,6-9,235,Texas Christian,USA,1995,1,10,70,6.3,7.2,1.0,-2.5,8.3%,23.4%,13.6%,51.4%,6.5%
Kwame Brown,MEM,26,6-11,270,None,USA,2001,1,1,38,4.8,4.9,1.2,-4.4,7.2%,18.3%,14.8%,49.7%,9.9%
Kyle Korver,UTA,27,6-6,211,Creighton,USA,2003,2,51,75,9.9,2.3,1.3,6.1,1.3%,9.0%,18.0%,58.5%,9.5%
Kyle Lowry,MEM,22,6-0,175,Villanova,USA,2006,1,24,82,9.6,3.0,3.6,-4.3,1.9%,10.0%,18.2%,53.1%,22.4%
Kyrylo Fesenko,UTA,21,7-1,288,None,Ukraine,2007,2,38,9,1.6,2.8,0.2,2.5,17.9%,16.4%,14.6%,39.4%,4.8%
LaMarcus Aldridge,POR,22,6-11,245,Texas,USA,2006,1,2,76,17.8,7.6,1.6,0.1,8.7%,14.2%,25.2%,52.3%,8.6%
Lamar Odom,LAL,28,6-10,230,Rhode Island,USA,1999,1,4,77,14.2,10.6,3.5,8.0,6.9%,20.2%,16.4%,58.2%,13.8%
Lance Allred,CLE,27,6-11,250,Weber State,USA,Undrafted,Undrafted,Undrafted,3,1.0,0.3,0.0,-72.2,0.0%,16.7%,21.7%,30.7%,0.0%
Larry Hughes,CHI,29,6-5,185,Saint Louis,USA,1998,1,8,68,12.2,3.4,2.7,-5.0,1.9%,9.9%,21.7%,46.8%,14.6%
LeBron James,CLE,23,6-8,250,None,USA,2003,1,1,75,30.0,7.9,7.2,1.7,4.3%,15.8%,32.8%,56.8%,35.2%
Leandro Barbosa,PHX,25,6-3,202,None,Brazil,2003,1,28,82,15.6,2.8,2.6,2.5,1.8%,7.4%,22.3%,57.5%,13.7%
Leon Powe,BOS,24,6-8,240,California,USA,2006,2,49,56,7.9,4.1,0.3,7.3,12.4%,16.6%,21.8%,62.9%,3.6%
Linas Kleiza,DEN,23,6-8,245,Missouri,Lithuania,2005,1,27,79,11.1,4.2,1.2,5.5,4.7%,12.0%,18.6%,58.5%,7.6%
Lindsey Hunter,DET,37,6-2,195,Jackson State,USA,1993,1,10,24,2.4,0.5,1.4,5.4,2.0%,4.5%,17.6%,42.7%,23.7%
Linton Johnson,TOR,28,6-8,205,Tulane,USA,Undrafted,Undrafted,Undrafted,8,2.6,1.8,0.5,-11.0,8.3%,15.8%,17.6%,52.8%,11.1%
Loren Woods,HOU,30,7-2,260,Arizona,USA,2001,2,45,7,0.9,0.1,0.3,24.6,0.0%,5.9%,13.5%,60.0%,16.7%
Lorenzen Wright,SAC,32,6-11,255,Memphis,USA,1996,1,7,18,0.8,2.1,0.2,-2.4,5.1%,16.4%,8.2%,31.7%,4.4%
Lou Amundson,PHI,25,6-9,225,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,16,1.1,0.8,0.0,3.2,10.4%,7.5%,14.0%,47.2%,0.0%
Lou Williams,PHI,21,6-2,175,None,USA,2005,2,45,80,11.5,2.1,3.2,0.3,2.2%,7.1%,23.6%,52.3%,23.6%
Luis Scola,HOU,28,6-9,245,None,Argentina,2002,2,55,82,10.3,6.4,1.3,4.6,8.5%,17.3%,19.5%,54.8%,8.8%
Luke Jackson,MIA,26,6-7,215,Oregon,USA,2004,1,10,14,5.6,2.4,1.2,-4.1,3.2%,12.6%,20.6%,43.8%,13.4%
Luke Ridnour,SEA,27,6-2,175,Oregon,USA,2003,1,14,61,6.4,1.5,4.0,-6.0,1.0%,6.3%,17.0%,48.2%,29.6%
Luke Walton,LAL,28,6-8,235,Arizona,USA,2003,2,32,74,7.2,3.9,2.9,6.0,4.9%,11.3%,15.6%,50.9%,18.2%
Luol Deng,CHI,23,6-9,220,Duke,United Kingdo...,2004,1,7,63,17.0,6.3,2.5,-3.6,6.2%,12.5%,23.2%,52.8%,12.7%
Luther Head,HOU,25,6-3,185,Illinois,USA,2005,1,24,73,7.6,1.8,1.9,4.9,1.4%,8.4%,19.0%,54.3%,16.3%
Maceo Baston,TOR,32,6-10,230,Michigan,USA,1998,2,58,15,2.7,1.7,0.2,-2.8,9.4%,17.7%,14.5%,69.7%,4.8%
Malik Allen,DAL,30,6-10,255,Villanova,USA,Undrafted,Undrafted,Undrafted,73,4.6,2.7,0.6,-1.2,6.4%,12.5%,16.0%,50.0%,6.9%
Malik Rose,NYK,33,6-7,255,Drexel,USA,1996,2,44,49,3.5,2.1,0.6,-4.4,6.2%,15.4%,22.1%,42.2%,9.3%
Manu Ginobili,SAS,30,6-6,205,None,Argentina,1999,2,57,74,19.5,4.8,4.5,8.6,2.9%,13.0%,27.4%,61.2%,25.7%
Marcin Gortat,ORL,24,7-0,240,None,Poland,2005,2,57,6,3.0,2.7,0.3,-4.0,17.8%,23.5%,20.8%,49.1%,8.0%
Marco Belinelli,GSW,22,6-5,192,None,Italy,2007,1,18,33,2.9,0.4,0.5,-8.1,1.0%,4.4%,17.9%,49.0%,9.9%
Marcus Banks,MIA,26,6-2,212,Nevada-Las Vegas,USA,2003,1,13,36,6.6,1.3,1.7,-7.8,0.7%,7.0%,19.4%,57.9%,17.9%
Marcus Camby,DEN,34,6-11,235,Massachusetts,USA,1996,1,2,79,9.1,13.1,3.3,3.9,8.2%,27.1%,12.8%,49.8%,12.6%
Marcus Vinicius,NOH,24,6-8,225,None,USA,2006,2,43,13,2.2,0.6,0.2,2.7,1.6%,9.5%,17.0%,56.4%,4.7%
Marcus Williams,LAC,21,6-7,207,Arizona,USA,2007,2,33,11,0.9,1.1,0.3,2.3,7.5%,21.6%,21.7%,25.0%,14.3%
Marcus Williams,NJN,22,6-3,205,Connecticut,USA,2006,1,22,53,5.9,1.9,2.6,-10.8,1.7%,10.9%,20.7%,49.9%,28.5%
Mardy Collins,NYK,23,6-6,220,Temple,USA,2006,1,29,46,3.2,1.6,1.9,-9.7,2.8%,8.9%,17.1%,37.8%,22.1%
Mario West,ATL,24,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,64,0.9,0.8,0.2,-0.1,9.7%,7.8%,10.5%,48.8%,7.2%
Mark Blount,MIA,32,7-0,250,Pittsburgh,USA,1997,2,54,69,8.4,3.8,0.6,-11.0,4.7%,13.4%,19.6%,50.5%,4.8%
Mark Madsen,MIN,32,6-9,250,Stanford,USA,2000,1,29,20,0.5,1.9,0.2,-0.6,10.8%,14.0%,9.6%,18.5%,4.1%
Marko Jaric,MIN,29,6-7,224,None,Serbia,2000,2,30,75,8.3,3.0,4.1,-8.4,1.7%,9.1%,14.8%,51.8%,21.3%
Marquis Daniels,IND,27,6-6,200,Auburn,USA,Undrafted,Undrafted,Undrafted,74,8.2,2.9,1.9,1.2,4.0%,9.1%,20.1%,48.7%,14.4%
Martell Webster,POR,21,6-7,229,None,USA,2005,1,6,75,10.7,3.9,1.2,-1.9,2.6%,12.0%,17.6%,54.8%,6.8%
Marvin Williams,ATL,22,6-9,230,North Carolina,USA,2005,1,2,80,14.8,5.7,1.7,-3.0,4.5%,12.6%,20.0%,54.0%,8.3%
Matt Barnes,GSW,28,6-7,226,UCLA,USA,2002,2,45,73,6.7,4.4,1.9,0.5,6.0%,15.8%,16.3%,51.0%,13.6%
Matt Bonner,SAS,28,6-10,240,Florida,USA,2003,2,45,68,4.8,2.8,0.5,5.4,6.6%,16.6%,19.1%,52.5%,6.6%
Matt Carroll,CHA,27,6-6,212,Notre Dame,USA,Undrafted,Undrafted,Undrafted,80,9.0,2.8,0.9,-2.3,1.7%,9.8%,15.5%,55.4%,5.8%
Matt Harpring,UTA,32,6-7,230,Georgia Tech,USA,1998,1,15,76,8.2,3.2,1.1,1.9,7.3%,11.2%,21.1%,55.1%,9.9%
Maurice Ager,NJN,24,6-5,202,Michigan State,USA,2006,1,28,26,2.0,0.5,0.3,-9.7,2.4%,5.5%,20.7%,36.3%,8.5%
Maurice Evans,ORL,29,6-5,220,Texas,USA,Undrafted,Undrafted,Undrafted,75,8.9,2.9,1.1,4.2,5.8%,7.4%,16.2%,57.1%,7.2%
Mehmet Okur,UTA,29,6-11,263,None,Turkey,2001,2,37,72,14.5,7.7,2.0,7.8,6.3%,19.0%,19.7%,55.6%,8.9%
Melvin Ely,NOH,30,6-10,261,Fresno State,USA,2002,1,12,52,3.9,2.8,0.4,8.5,4.9%,18.1%,18.8%,49.1%,5.5%
Metta World Peace,SAC,28,6-7,248,St. John's (NY),USA,1999,1,16,57,20.5,5.8,3.5,1.8,4.9%,10.7%,25.2%,53.5%,15.7%
Michael Doleac,MIN,31,6-11,262,Utah,USA,1998,1,12,24,2.4,2.0,0.3,-4.1,5.8%,13.3%,12.8%,44.6%,4.1%
Michael Finley,SAS,35,6-7,225,Wisconsin,USA,1995,1,21,82,10.1,3.1,1.4,4.8,1.3%,10.8%,18.2%,51.9%,8.4%
Michael Redd,MIL,28,6-6,215,Ohio State,USA,2000,2,43,72,22.7,4.3,3.4,-6.9,3.2%,8.9%,26.5%,55.9%,16.0%
Michael Ruffin,MIL,31,6-8,248,Tulsa,USA,1999,2,32,46,2.0,4.0,0.5,-1.7,13.5%,17.1%,7.7%,50.7%,5.5%
Mickael Gelabale,SEA,25,6-7,215,None,USA,2005,2,48,39,4.3,1.5,0.8,-3.0,3.3%,8.5%,17.4%,50.9%,11.3%
Mickael Pietrus,GSW,26,6-6,215,None,France,2003,1,11,66,7.2,3.7,0.7,1.8,4.7%,13.6%,15.2%,54.9%,5.1%
Mike Bibby,ATL,30,6-1,190,Arizona,USA,1998,1,2,48,13.9,3.3,6.0,-0.9,1.1%,9.3%,21.4%,51.5%,28.1%
Mike Conley,MEM,20,6-1,180,Ohio State,USA,2007,1,4,53,9.4,2.6,4.2,-10.6,1.5%,8.9%,18.6%,50.2%,24.7%
Mike Dunleavy,IND,27,6-9,230,Duke,USA,2002,1,3,82,19.1,5.2,3.5,0.9,1.9%,12.1%,21.4%,60.5%,15.8%
Mike Harris,HOU,25,6-6,240,Rice,USA,Undrafted,Undrafted,Undrafted,17,3.6,3.2,0.2,4.2,14.7%,17.6%,18.9%,51.9%,3.3%
Mike James,NOH,33,6-2,188,Duquesne,,Undrafted,Undrafted,Undrafted,54,5.0,1.3,1.1,-2.4,1.9%,7.9%,21.7%,43.7%,14.2%
Mike Miller,MEM,28,6-8,218,Florida,USA,2000,1,5,70,16.4,6.7,3.4,-5.2,2.2%,16.9%,19.4%,62.5%,15.5%
Mike Wilks,SEA,29,5-10,180,Rice,USA,Undrafted,Undrafted,Undrafted,15,2.7,1.3,0.9,-1.6,2.8%,7.9%,11.3%,54.3%,12.1%
Mikki Moore,SAC,32,7-0,225,Nebraska,USA,Undrafted,Undrafted,Undrafted,82,8.5,6.0,1.0,-1.7,7.3%,14.6%,12.6%,61.3%,5.3%
Mo Williams,MIL,25,6-1,185,Alabama,USA,2003,2,47,66,17.2,3.5,6.3,-7.2,1.6%,8.6%,22.2%,56.6%,29.9%
Monta Ellis,GSW,22,6-3,177,None,USA,2005,2,40,81,20.2,5.0,3.9,3.0,4.1%,8.7%,21.6%,58.0%,15.4%
Morris Almond,UTA,23,6-6,225,Rice,USA,2007,1,25,9,1.4,0.2,0.3,-16.9,0.0%,6.3%,20.8%,36.8%,13.0%
Morris Peterson,NOH,30,6-7,220,Michigan State,USA,2000,1,21,76,8.0,2.7,0.9,6.1,2.1%,10.4%,15.0%,54.9%,5.2%
Mouhamed Sene,SEA,22,6-11,230,None,Senegal,2006,1,10,13,2.3,1.2,0.1,-6.8,10.4%,15.0%,21.3%,47.6%,2.8%
Nate Robinson,NYK,24,5-9,180,Washington,USA,2005,1,21,72,12.7,3.1,2.9,-4.4,2.7%,9.8%,22.6%,52.6%,18.9%
Nazr Mohammed,CHA,30,6-10,250,Kentucky,USA,1998,1,29,82,7.8,6.0,0.9,-6.4,11.8%,18.2%,19.0%,53.3%,7.4%
Nenad Krstic,NJN,24,7-0,240,None,Serbia and Mo...,2002,1,24,45,6.6,4.4,0.6,-4.4,4.4%,20.2%,21.2%,45.1%,5.6%
Nene,DEN,25,6-11,250,None,Brazil,2002,1,7,16,5.3,5.4,0.9,0.5,10.1%,18.9%,17.6%,45.9%,9.3%
Nick Collison,SEA,27,6-10,255,Kansas,USA,2003,1,12,78,9.8,9.4,1.4,-7.1,11.0%,20.8%,15.9%,53.7%,7.7%
Nick Fazekas,LAC,23,6-11,235,Nevada-Reno,USA,2007,2,34,26,4.1,3.4,0.4,5.1,12.6%,19.4%,17.5%,58.4%,7.4%
Nick Young,WAS,23,6-6,200,USC,USA,2007,1,16,75,7.5,1.5,0.8,-7.9,2.0%,8.2%,24.2%,52.7%,10.1%
Oleksiy Pecherov,WAS,22,7-0,234,None,Ukraine,2006,1,18,35,3.6,1.9,0.2,-11.8,6.5%,15.0%,22.3%,45.1%,3.8%
Orien Greene,SAC,26,6-4,208,Louisana-Lafayette,USA,2005,2,53,7,0.9,0.9,0.4,-13.2,0.0%,9.8%,13.2%,27.3%,8.3%
Othella Harrington,CHA,34,6-9,235,Georgetown,USA,1996,2,30,22,2.1,1.9,0.2,7.7,6.9%,18.5%,16.2%,46.9%,3.7%
P.J. Brown,BOS,38,6-11,239,Louisiana Tech,USA,1992,2,29,18,2.2,3.8,0.6,-1.0,13.2%,18.2%,12.2%,40.6%,7.8%
Pat Garrity,ORL,31,6-9,238,Notre Dame,USA,1998,1,19,31,2.1,1.4,0.4,-0.3,3.1%,10.8%,15.7%,40.1%,8.0%
Patrick O'Bryant,GSW,22,7-0,250,Bradley,USA,2006,1,9,24,1.5,1.2,0.2,-12.9,9.6%,18.3%,15.2%,56.1%,5.6%
Pau Gasol,LAL,27,7-0,250,None,Spain,2001,1,3,66,18.9,8.4,3.2,4.6,7.1%,16.5%,22.3%,59.4%,14.8%
Paul Davis,LAC,23,6-11,270,Michigan State,USA,2006,2,34,22,2.5,2.1,0.5,-19.6,11.2%,11.7%,17.5%,38.9%,10.3%
