RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
57,"Russell Westbrook, OKC",82,34.3,.491,28.8,11.8,25.9,6.0,10.3,8.2,17.90,289.7,9.7
58,"Andre Iguodala, PHI",82,38.9,.535,23.6,10.9,21.4,3.0,16.8,9.8,17.82,348.8,11.6
59,"Luke Ridnour, MIL",82,21.5,.570,27.5,9.0,22.1,1.5,8.1,4.6,17.81,178.7,6.0
60,"DeJuan Blair, SA",82,18.2,.564,8.8,15.1,18.9,16.0,25.1,20.6,17.79,155.9,5.2
61,"Robin Lopez, PHX",51,19.3,.621,1.8,10.4,15.3,12.6,15.6,14.2,17.66,103.9,3.5
62,"Marreese Speights, PHI",62,16.4,.524,6.1,8.6,22.8,9.7,19.7,14.6,17.63,106.6,3.6
63,"Andray Blatche, WSH",81,27.9,.519,11.7,12.5,24.0,7.9,18.2,13.0,17.62,205.9,6.9
64,"Marcus Thornton, NO",73,25.6,.550,9.9,6.6,23.0,4.4,8.9,6.6,17.50,187.3,6.2
65,"Baron Davis, LAC",75,33.6,.501,30.6,10.8,24.7,2.4,9.9,6.1,17.47,243.8,8.1
66,"Antawn Jamison, CLE/WSH",66,36.5,.529,6.3,6.8,20.7,6.6,20.2,13.4,17.33,209.4,7.0
67,"Nicolas Batum, POR",37,24.8,.646,12.2,7.5,15.3,4.3,14.8,9.5,17.31,93.3,3.1
68,"Luis Scola, HOU",82,32.6,.550,11.0,10.6,21.0,7.2,23.6,15.1,17.22,228.0,7.6
69,"Jason Kidd, DAL",80,36.0,.577,44.3,11.9,16.0,1.9,15.6,8.9,17.20,266.7,8.9
70,"Vince Carter, ORL",75,30.8,.541,15.8,7.1,23.3,1.7,12.6,7.3,17.11,227.9,7.6
71,"Kevin Martin, HOU/SAC",46,35.5,.561,10.6,8.8,23.4,2.0,9.7,5.8,17.08,160.3,5.3
72,"JaVale McGee, WSH",60,16.1,.539,3.3,12.1,17.3,10.3,18.7,14.5,17.04,93.0,3.1
73,"Craig Smith, LAC",75,16.4,.599,12.7,13.3,19.7,9.1,18.0,13.5,16.99,100.9,3.4
74,"Drew Gooden, DAL/LAC",70,25.1,.547,5.5,12.7,17.6,13.7,21.9,17.8,16.95,142.6,4.8
75,"Samuel Dalembert, PHI",82,25.9,.573,8.3,16.0,13.8,13.1,30.7,21.8,16.84,197.9,6.6
76,"Al Harrington, NY",72,30.5,.546,7.8,9.4,24.1,4.5,16.7,10.5,16.82,174.3,5.8
77,"Tyrus Thomas, CHI/CHA",54,22.6,.511,8.7,14.3,18.1,7.8,23.6,15.8,16.81,96.8,3.2
78,"Monta Ellis, GS",64,41.4,.517,15.7,11.3,27.0,1.9,9.0,5.4,16.74,246.4,8.2
79,"Paul Millsap, UTAH",82,27.8,.573,12.1,10.7,17.3,9.9,18.9,14.5,16.73,177.6,5.9
80,"Amir Johnson, TOR",82,17.7,.639,9.4,12.3,13.1,12.9,19.1,16.1,16.69,112.6,3.8
81,"Jason Richardson, PHX",79,31.5,.574,10.9,7.0,19.1,3.9,13.9,9.2,16.63,227.3,7.6
82,"Chris Kaman, LAC",76,34.3,.527,7.1,13.3,24.6,8.1,23.2,15.6,16.59,233.1,7.8
83,"Jason Terry, DAL",77,33.0,.552,18.7,7.0,21.6,0.9,5.4,3.2,16.58,230.5,7.7
,"Jose Calderon, TOR",68,26.7,.569,36.2,8.9,18.6,1.5,7.5,4.6,16.58,151.2,5.0
85,"Darren Collison, NO",76,27.8,.546,28.8,13.5,23.0,2.2,8.6,5.3,16.55,174.6,5.8
86,"Brandon Bass, ORL",50,13.0,.556,6.1,10.0,18.6,10.0,12.6,11.3,16.54,48.7,1.6
87,"Emeka Okafor, NO",82,28.9,.547,5.8,11.8,15.3,12.2,24.7,18.4,16.53,209.8,7.0
88,"Ty Lawson, DEN",65,20.2,.600,27.6,11.1,17.9,3.7,7.1,5.4,16.51,108.2,3.6
89,"Tony Parker, SA",56,30.9,.542,24.6,11.5,25.3,0.5,8.5,4.6,16.49,141.6,4.7
90,"Nate Robinson, BOS/NY",56,19.9,.543,21.5,9.6,21.2,2.9,8.6,5.8,16.41,90.1,3.0
91,"Jarrett Jack, TOR",82,27.4,.599,30.5,12.0,19.2,1.6,9.8,5.8,16.34,178.8,6.0
92,"Stephen Curry, GS",80,36.2,.568,24.2,12.5,20.9,1.8,12.0,6.8,16.31,229.6,7.7
93,"Rudy Gay, MEM",80,39.7,.535,8.6,9.5,21.0,4.2,13.2,8.7,16.30,274.8,9.2
,"Roy Hibbert, IND",81,25.1,.537,13.4,12.3,20.3,9.4,15.5,12.4,16.30,173.0,5.8
95,"Devin Harris, NJ",64,34.7,.512,25.5,10.9,25.2,1.2,9.7,5.3,16.28,175.1,5.8
96,"Mo Williams, CLE",69,34.2,.580,24.8,11.7,21.3,1.5,8.6,5.2,16.18,182.4,6.1
97,"Brendan Haywood, DAL/WSH",77,30.6,.588,5.8,13.4,12.7,13.5,21.5,17.5,16.17,195.7,6.5
98,"Michael Beasley, MIA",78,29.8,.505,7.3,9.5,23.3,6.3,18.8,12.6,16.16,162.1,5.4
99,"Luol Deng, CHI",70,37.9,.531,10.0,9.3,20.1,5.6,15.8,10.7,16.14,223.0,7.4
100,"Charlie Villanueva, DET",78,23.7,.526,5.2,7.3,22.1,5.2,19.6,12.0,16.09,126.5,4.2
101,"Tayshaun Prince, DET",49,34.0,.530,19.1,7.1,18.5,4.9,13.8,9.0,16.06,138.0,4.6
102,"Aaron Brooks, HOU",82,35.6,.549,20.4,10.9,24.8,2.0,6.6,4.2,16.04,219.6,7.3
,"Reggie Williams, GS",24,32.6,.588,16.3,7.2,17.1,2.5,13.3,7.8,16.04,64.6,2.2
104,"Lamar Odom, LAL",82,31.5,.533,21.4,12.0,16.5,8.0,26.5,17.3,15.98,173.0,5.8
105,"Chris Andersen, DEN",76,22.3,.631,7.4,13.2,9.8,10.1,22.7,16.5,15.88,133.4,4.4
106,"Anderson Varejao, CLE",76,28.5,.598,12.5,9.6,12.0,10.9,20.4,15.9,15.87,141.3,4.7
107,"Ben Wallace, DET",69,28.6,.526,19.8,12.0,9.8,14.1,23.1,18.3,15.84,154.5,5.1
108,"Ersan Ilyasova, MIL",81,23.4,.526,8.8,7.4,19.1,9.0,22.6,15.5,15.80,121.9,4.1
109,"Beno Udrih, SAC",79,31.4,.566,26.4,9.6,18.5,1.7,8.5,5.1,15.76,176.0,5.9
110,"Elton Brand, PHI",76,30.2,.518,9.1,10.9,19.9,9.0,14.7,11.8,15.72,144.8,4.8
111,"Hakim Warrick, CHI/MIL",76,20.5,.547,6.5,10.0,18.3,9.0,13.9,11.4,15.70,97.5,3.3
112,"Stephen  Jackson, GS/CHA",81,38.6,.518,13.8,11.9,23.4,3.0,12.2,7.7,15.69,242.3,8.1
113,"Mehmet Okur, UTAH",73,29.4,.561,10.6,11.3,19.3,7.5,20.6,14.2,15.65,162.1,5.4
114,"Rodney Stuckey, DET",73,34.2,.479,19.6,9.2,25.9,3.1,11.1,6.8,15.62,172.4,5.7
115,"Andrea Bargnani, TOR",80,35.0,.552,6.4,8.2,19.9,4.6,15.9,10.4,15.60,208.8,7.0
116,"Jameer Nelson, ORL",65,28.6,.540,28.3,11.1,22.0,1.7,10.1,6.0,15.55,126.3,4.2
117,"Kyle Lowry, HOU",68,24.3,.536,30.5,11.6,19.0,6.1,11.2,8.6,15.53,111.7,3.7
118,"Serge Ibaka, OKC",73,18.1,.562,2.0,13.9,14.5,12.3,21.9,17.2,15.28,74.5,2.5
119,"JJ Hickson, CLE",81,20.9,.580,5.5,12.7,16.8,8.2,19.5,14.1,15.26,94.8,3.2
120,"Raymond Felton, CHA",80,33.0,.525,29.0,10.9,19.2,2.5,10.5,6.6,15.25,167.7,5.6
121,"Ray Allen, BOS",80,35.2,.601,14.8,9.1,18.5,2.0,8.8,5.5,15.22,198.4,6.6
122,"JR Smith, DEN",75,27.7,.515,12.7,9.6,24.9,1.6,11.3,6.5,15.15,144.1,4.8
123,"Kris Humphries, DAL/NJ",69,17.7,.495,5.4,11.2,19.1,11.0,25.1,17.8,15.10,65.6,2.2
124,"Channing Frye, PHX",81,27.0,.598,12.0,7.7,15.4,3.6,17.6,11.0,15.09,146.6,4.9
125,"Kendrick Perkins, BOS",78,27.6,.613,9.0,18.5,15.8,9.1,24.4,16.9,15.08,144.0,4.8
126,"Jordan Hill, HOU/NY",47,13.3,.528,7.1,10.7,16.1,13.5,18.7,16.0,15.06,39.7,1.3
127,"JJ Redick, ORL",82,22.0,.606,18.1,7.2,17.1,1.1,8.5,5.0,15.03,122.1,4.1
128,"Richard Hamilton, DET",46,33.7,.505,17.7,10.1,27.1,2.2,7.7,4.8,15.00,104.1,3.5
129,"Toney Douglas, NY",56,19.4,.571,19.1,9.4,18.7,4.1,7.2,5.6,14.95,67.3,2.2
130,"Matt Bonner, SA",65,17.9,.581,13.6,7.8,15.9,5.3,16.1,10.8,14.94,59.6,2.0
131,"Danilo Gallinari, NY",81,33.9,.575,10.3,8.4,17.5,2.6,14.0,8.2,14.89,167.6,5.6
132,"Josh McRoberts, IND",42,12.5,.550,19.5,8.4,14.3,8.3,18.2,13.2,14.88,26.4,0.9
133,"Goran Dragic, PHX",80,18.0,.566,26.0,13.6,20.7,3.2,9.8,6.7,14.87,83.4,2.8
134,"Sergio Rodriguez, NY/SAC",66,15.9,.554,29.5,15.9,19.4,2.6,7.2,4.8,14.85,60.2,2.0
135,"Shawn Marion, DAL",75,31.8,.535,10.2,9.5,16.4,7.7,15.2,11.5,14.79,152.6,5.1
136,"John Salmons, CHI/MIL",81,34.9,.553,15.2,8.4,17.0,1.4,9.4,5.4,14.70,177.2,5.9
,"George Hill, SA",78,29.2,.572,19.3,8.6,18.1,2.2,8.2,5.3,14.70,125.8,4.2
138,"Henry Walker, BOS/NY",35,21.9,.649,12.4,8.7,13.8,2.2,11.0,6.5,14.64,47.5,1.6
139,"Tyler Hansbrough, IND",29,17.6,.448,8.6,6.5,22.8,12.7,16.8,14.7,14.62,23.8,0.8
,"Udonis Haslem, MIA",78,27.9,.538,6.2,8.9,15.4,9.1,24.8,17.0,14.62,101.2,3.4
141,"O.J. Mayo, MEM",82,38.0,.552,14.1,10.3,19.8,2.3,9.4,5.8,14.61,191.1,6.4
142,"Jason Thompson, SAC",75,31.4,.518,10.6,11.9,18.2,10.8,20.3,15.5,14.60,140.6,4.7
143,"Brandon Jennings, MIL",82,32.6,.475,23.4,10.0,25.6,2.0,10.4,6.0,14.58,142.8,4.8
144,"Dorell Wright, MIA",72,20.8,.567,15.3,8.9,14.7,4.0,14.4,9.2,14.56,90.5,3.0
145,"Lou Amundson, PHX",79,14.8,.562,7.4,13.6,13.2,13.1,19.9,16.7,14.44,66.9,2.2
146,"Jerryd Bayless, POR",74,17.6,.534,20.1,11.0,24.0,1.7,9.8,5.7,14.38,65.8,2.2
,"Dante Cunningham, POR",63,11.2,.517,5.3,5.7,15.2,9.4,18.7,14.0,14.38,37.8,1.3
148,"Tony Allen, BOS",54,16.5,.540,16.2,14.9,18.0,7.4,12.5,10.0,14.23,49.5,1.6
149,"Chase Budinger, HOU",74,20.1,.545,11.9,6.5,18.0,2.8,14.6,8.5,14.15,81.0,2.7
,"Eric Gordon, LAC",62,36.0,.571,14.9,11.6,20.2,1.3,7.1,4.2,14.15,121.3,4.0
151,"Shelden Williams, BOS",54,11.1,.612,9.8,13.9,13.7,9.9,19.8,15.0,14.12,23.4,0.8
152,"Ben Gordon, DET",62,27.9,.534,15.3,10.9,23.5,1.7,7.0,4.2,14.09,92.7,3.1
153,"Thaddeus Young, PHI",67,32.0,.523,8.8,11.4,19.7,7.0,12.3,9.6,14.08,105.1,3.5
154,"Grant Hill, PHX",81,30.0,.561,17.3,9.7,15.8,3.6,16.3,10.3,14.07,129.6,4.3
,"Jason Maxiell, DET",76,20.4,.531,6.6,11.5,15.2,11.8,20.0,15.7,14.07,59.4,2.0
,"Anthony Morrow, GS",69,29.2,.597,11.1,8.9,16.0,3.3,11.1,7.1,14.07,107.4,3.6
157,"A.J. Price, IND",56,15.4,.530,19.2,10.7,21.3,1.5,9.7,5.6,14.06,42.1,1.4
158,"James Harden, OKC",76,22.9,.551,14.8,11.4,19.1,3.2,12.7,8.1,14.05,84.4,2.8
,"Erick Dampier, DAL",55,23.3,.637,8.9,17.5,10.3,11.6,24.1,17.9,14.05,65.9,2.2
,"Leandro Barbosa, PHX",44,17.9,.526,12.6,9.1,23.0,1.7,7.9,5.0,14.05,41.7,1.4
161,"Rashard Lewis, ORL",72,32.9,.573,9.7,9.8,17.5,3.1,12.1,7.8,14.03,89.5,3.0
162,"Mike Miller, WSH",54,33.4,.623,26.7,14.4,14.7,3.5,18.2,10.7,14.00,94.3,3.1
163,"Kyle Korver, UTAH",52,18.3,.620,20.6,9.7,15.5,1.3,12.2,6.9,13.99,49.6,1.7
,"Jonas Jerebko, DET",80,27.9,.545,7.1,10.0,14.6,9.9,16.5,13.0,13.99,106.2,3.5
165,"Mike Conley, MEM",80,32.1,.526,28.2,11.3,18.9,1.4,7.3,4.3,13.90,111.2,3.7
166,"Marcin Gortat, ORL",81,13.4,.563,5.3,14.2,11.6,11.5,24.3,18.1,13.88,53.3,1.8
,"C.J. Watson, GS",65,27.5,.555,21.2,8.1,15.1,1.7,8.9,5.3,13.88,76.8,2.6
168,"Delonte West, CLE",60,25.0,.530,25.0,11.5,17.7,2.4,10.6,6.7,13.86,75.2,2.5
169,"Jeff Green, OKC",82,37.1,.530,9.3,9.4,17.6,4.3,13.9,9.2,13.82,137.1,4.6
,"Spencer Hawes, SAC",72,26.4,.507,15.8,13.1,18.5,8.6,17.7,13.1,13.82,91.5,3.0
,"Taj Gibson, CHI",82,26.9,.521,7.9,12.8,15.2,11.6,19.1,15.4,13.82,99.2,3.3
172,"Will Bynum, DET",63,26.5,.513,28.0,11.4,20.6,1.6,9.2,5.2,13.80,69.6,2.3
173,"Nenad Krstic, OKC",76,22.9,.527,7.3,8.1,15.6,9.1,16.0,12.6,13.77,82.3,2.7
,"Caron Butler, DAL/WSH",74,37.6,.507,10.4,10.6,20.1,4.3,14.8,9.5,13.77,135.6,4.5
175,"Wilson Chandler, NY",65,35.7,.534,11.7,9.2,18.5,4.5,12.7,8.5,13.76,112.7,3.8
176,"Josh Boone, NJ",63,16.6,.509,9.2,11.8,11.5,13.1,22.0,17.4,13.74,49.0,1.6
177,"Anthony Tolliver, GS/POR",46,31.0,.531,13.6,7.2,15.1,6.5,18.7,12.5,13.69,65.7,2.2
178,"Matt Barnes, ORL",81,25.9,.576,15.5,12.9,15.0,6.1,18.0,12.3,13.66,98.8,3.3
179,"Jared Dudley, PHX",82,24.3,.612,15.7,9.3,12.8,5.9,9.8,8.0,13.60,92.2,3.1
180,"Kenyon Martin, DEN",58,34.2,.481,12.2,10.2,16.2,8.3,23.3,15.9,13.48,58.6,2.0
181,"T.J. Ford, IND",47,25.3,.507,24.1,12.0,20.2,3.7,10.0,6.8,13.47,43.9,1.5
182,"Allen Iverson, PHI/MEM",28,30.9,.515,20.5,11.6,22.0,2.1,8.7,5.4,13.46,38.3,1.3
183,"Trevor Ariza, HOU",72,36.5,.488,18.0,10.5,20.3,3.3,14.7,8.8,13.40,113.7,3.8
184,"Travis Outlaw, LAC/POR",34,21.5,.503,9.1,8.6,18.0,5.3,14.4,9.8,13.34,30.9,1.0
185,"Hedo Turkoglu, TOR",74,30.7,.540,25.3,10.4,17.5,2.2,15.2,8.9,13.33,96.1,3.2
186,"Randy Foye, WSH",70,23.8,.516,22.7,9.4,20.7,1.1,8.0,4.5,13.23,60.3,2.0
187,"Rasheed Wallace, BOS",79,22.5,.504,9.4,7.4,18.1,3.0,19.0,11.2,13.18,68.5,2.3
,"Richard Jefferson, SA",81,31.1,.551,13.6,9.0,17.0,2.7,13.6,8.3,13.18,100.7,3.4
189,"Mike Dunleavy, IND",67,22.2,.531,12.8,9.0,18.9,1.8,15.6,8.7,13.14,58.6,2.0
,"Nick Collison, OKC",75,20.8,.616,8.3,13.8,11.0,11.5,16.7,14.2,13.14,38.0,1.3
191,"Zaza Pachulia, ATL",78,14.0,.539,10.3,14.2,14.4,12.4,19.0,15.7,13.13,41.0,1.4
192,"Rudy Fernandez, POR",62,23.2,.540,19.1,10.8,17.0,3.0,11.2,7.0,13.10,56.0,1.9
193,"Marvin Williams, ATL",81,30.5,.540,10.1,7.8,14.4,5.0,14.8,9.8,13.08,95.1,3.2
194,"Jonny Flynn, MIN",81,28.9,.511,21.4,14.0,23.5,1.1,8.1,4.6,13.06,71.9,2.4
195,"Omri Casspi, SAC",77,25.1,.529,10.1,10.4,17.9,4.4,16.5,10.4,13.04,73.1,2.4
196,"Andris Biedrins, GS",33,23.1,.561,24.1,13.5,9.7,9.1,29.0,18.9,13.03,27.6,0.9
197,"Sam Young, MEM",80,16.5,.518,7.2,13.1,20.5,6.8,11.0,8.9,13.02,49.8,1.7
198,"Earl Boykins, WSH",67,16.7,.498,25.1,10.1,20.6,1.7,6.1,3.9,12.98,33.0,1.1
199,"Brad Miller, CHI",82,23.8,.530,16.4,11.4,17.1,4.8,17.8,11.4,12.96,68.8,2.3
200,"Ramon Sessions, MIN",82,21.1,.513,24.5,13.0,19.6,3.7,10.3,6.9,12.95,50.3,1.7
201,"Carlos Delfino, MIL",75,30.4,.526,18.3,10.8,17.2,2.4,18.0,9.8,12.92,82.4,2.7
,"Sonny Weems, TOR",69,19.8,.533,15.5,10.0,17.0,3.7,12.6,8.3,12.92,49.5,1.6
,"Jason Williams, ORL",82,20.8,.555,35.9,10.5,14.9,0.5,7.8,4.3,12.92,48.7,1.6
204,"Quentin Richardson, MIA",76,27.4,.572,12.4,8.3,13.6,3.6,17.4,10.6,12.91,75.0,2.5
,"Hasheem Thabeet, MEM",68,13.0,.605,4.9,19.0,9.8,11.2,20.9,16.1,12.91,30.4,1.0
206,"Darko Milicic, MIN/NY",32,21.4,.497,15.8,11.7,15.5,7.5,17.3,12.3,12.89,23.4,0.8
207,"Courtney Lee, NJ",71,33.5,.525,11.6,7.3,16.4,2.8,9.7,6.1,12.88,84.4,2.8
208,"Willie Green, PHI",73,21.3,.538,18.7,8.3,18.5,1.5,8.4,4.9,12.86,54.6,1.8
209,"Austin Daye, DET",69,13.3,.546,8.5,12.0,17.3,4.2,19.8,11.5,12.85,32.1,1.1
210,"J.J. Barea, DAL",78,19.8,.526,27.8,11.0,19.6,1.3,9.5,5.4,12.84,42.4,1.4
,"Shaun Livingston, OKC/WSH",36,22.1,.563,31.5,14.2,8.8,2.3,9.0,5.6,12.84,21.8,0.7
212,"Boris Diaw, CHA",82,35.4,.552,24.2,13.3,15.9,5.5,11.9,8.8,12.80,56.6,1.9
213,"Mike Bibby, ATL",80,27.4,.538,28.7,8.3,16.3,1.1,8.8,4.9,12.77,58.0,1.9
214,"Josh Howard, DAL/WSH",35,26.2,.496,8.8,8.5,21.9,3.8,11.8,7.8,12.74,30.7,1.0
215,"Rodney Carney, PHI",68,12.6,.515,10.1,5.7,16.2,3.5,15.5,9.4,12.72,28.4,0.9
216,"DeAndre Jordan, LAC",70,16.2,.571,5.4,19.2,13.3,12.4,23.6,17.9,12.70,35.6,1.2
217,"Jamario Moon, CLE",61,17.2,.555,14.5,6.8,11.8,3.1,17.8,10.8,12.68,34.2,1.1
218,"Ronny Turiaf, GS",42,20.8,.574,28.2,15.3,11.0,6.8,17.7,12.2,12.67,27.0,0.9
219,"Derrick Brown, CHA",57,9.4,.520,8.8,8.8,15.6,7.1,10.4,8.8,12.65,14.8,0.5
220,"Marco Belinelli, TOR",66,17.0,.543,15.3,10.3,18.6,1.5,8.3,5.0,12.61,35.3,1.2
221,"Martell Webster, POR",82,24.5,.543,7.5,7.2,16.6,2.9,13.7,8.3,12.58,62.2,2.1
,"DeMar DeRozan, TOR",77,21.6,.554,7.4,8.7,16.2,4.8,10.9,7.9,12.58,51.6,1.7
,"Tyson Chandler, CHA",51,22.8,.643,4.4,24.9,12.5,12.0,21.0,16.6,12.58,34.3,1.1
224,"Ronnie Brewer, UTAH/MEM",58,30.0,.524,22.2,7.6,13.7,3.1,9.4,6.4,12.55,53.3,1.8
225,"Francisco Garcia, SAC",25,23.0,.550,18.0,8.4,15.0,2.2,11.1,6.6,12.42,16.5,0.5
,"Peja Stojakovic, NO",62,31.4,.533,10.4,6.3,16.9,2.3,11.5,6.8,12.42,55.8,1.9
227,"Shannon Brown, LAL",82,20.7,.517,13.2,8.2,17.6,2.0,10.0,6.0,12.41,35.7,1.2
,"Jon Brockman, SAC",52,12.6,.564,12.6,13.1,9.7,18.2,19.2,18.7,12.41,15.7,0.5
229,"Carlos Arroyo, MIA",72,22.0,.529,32.4,7.8,14.2,1.9,7.7,4.8,12.38,32.7,1.1
230,"Jrue Holiday, PHI",73,24.2,.526,28.2,15.7,18.5,3.7,9.1,6.4,12.36,35.9,1.2
