RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
21,"Shawn Marion, PHX",81,38.8,.556,9.1,7.4,19.1,8.0,22.0,15.5,21.71,233.4,7.8
22,"Larry Hughes, WSH",61,38.7,.523,16.5,8.9,25.3,3.0,15.2,9.1,21.63,200.0,6.7
23,"Gilbert Arenas, WSH",80,40.9,.565,16.7,9.8,26.0,3.0,10.5,6.5,21.31,267.1,8.9
24,"Ray Allen, SEA",78,39.3,.555,13.5,8.0,26.2,3.0,10.7,6.9,20.97,261.7,8.7
25,"Baron Davis, NO/GS",46,34.4,.515,26.8,9.7,29.8,3.0,10.6,6.7,20.82,126.0,4.2
26,"Brad Miller, SAC",56,37.3,.596,21.2,7.9,16.7,7.0,20.4,13.9,20.72,149.4,5.0
27,"Grant Hill, ORL",67,34.9,.565,14.2,10.4,23.0,4.0,11.4,7.6,20.10,172.2,5.7
28,"Corey Maggette, LAC",66,36.9,.574,13.3,11.5,25.8,4.0,15.5,9.7,19.95,181.7,6.1
29,"Donyell Marshall, TOR",65,25.3,.591,10.7,5.6,16.8,6.0,23.3,14.7,19.91,99.0,3.3
30,"Drew Gooden, CLE",82,30.8,.548,9.7,9.9,20.1,9.0,26.1,17.6,19.77,146.4,4.9
31,"Zydrunas Ilgauskas, CLE",78,33.5,.550,6.7,12.8,22.0,13.0,17.2,15.2,19.59,166.4,5.5
32,"Jason Kidd, NJ",66,36.9,.506,33.0,10.1,21.6,5.0,19.8,12.1,19.56,157.7,5.3
33,"Rashard Lewis, SEA",71,38.0,.571,6.3,8.2,21.8,5.0,12.6,8.8,19.49,169.3,5.6
34,"Carlos Boozer, UTAH",51,34.7,.560,13.2,12.5,23.1,10.0,22.7,16.0,19.26,99.4,3.3
35,"Mike Bibby, SAC",80,38.6,.543,24.7,9.3,23.2,3.0,9.2,6.0,19.23,205.4,6.8
36,"Chauncey Billups, DET",80,35.8,.609,26.9,10.4,20.6,2.0,9.0,5.5,19.06,181.6,6.1
37,"Jason Richardson, GS",72,37.8,.518,14.4,8.6,25.3,5.0,12.5,8.5,19.00,187.0,6.2
38,"Mehmet Okur, UTAH",82,28.1,.569,13.5,11.4,20.0,10.0,23.4,16.6,18.99,119.9,4.0
39,"Steve Francis, ORL",78,38.2,.521,22.2,12.9,27.0,5.0,12.0,8.5,18.96,191.7,6.4
40,"Shareef Abdur-Rahim, POR",54,34.6,.581,11.0,11.6,20.3,8.0,16.0,12.1,18.71,98.2,3.3
41,"Zach Randolph, POR",46,34.8,.511,8.2,10.7,25.0,11.0,20.8,15.9,18.69,88.4,2.9
42,"Sam Cassell, MIN",59,25.8,.529,25.8,9.4,25.9,2.0,9.5,5.9,18.68,97.9,3.3
43,"Chris Webber, PHI/SAC",67,35.4,.472,16.9,9.7,25.1,6.0,20.9,13.2,18.67,151.7,5.1
44,"Jamaal Tinsley, IND",40,32.5,.518,26.1,13.6,26.1,2.0,12.1,7.3,18.66,80.1,2.7
45,"Chris Andersen, NO",67,21.3,.581,12.3,11.1,15.3,11.0,23.6,17.0,18.54,63.8,2.1
46,"Jason Terry, DAL",80,30.0,.606,30.8,10.5,18.1,2.0,6.8,4.4,18.42,135.4,4.5
47,"Michael Redd, MIL",75,38.0,.536,9.0,7.0,25.3,3.0,10.0,6.4,18.37,189.2,6.3
48,"Dan Gadzuric, MIL",81,22.0,.551,4.6,12.5,14.1,17.0,27.4,22.2,18.16,83.9,2.8
49,"Brevin Knight, CHA",66,29.5,.495,41.9,10.4,20.6,1.0,9.3,5.0,18.10,103.4,3.4
50,"Antonio Daniels, SEA",75,27.0,.557,27.0,6.8,19.0,1.0,9.0,5.1,18.08,115.1,3.8
51,"Marcus Camby, DEN",66,30.5,.505,16.3,11.1,16.0,8.0,30.1,18.9,18.05,95.8,3.2
52,"Bobby Jackson, SAC",25,21.4,.537,16.1,7.6,23.9,5.0,12.9,8.9,18.04,30.5,1.0
53,"Tony Parker, SA",80,34.2,.528,25.0,10.9,24.5,2.0,10.7,6.4,18.03,157.2,5.2
54,"Chris Bosh, TOR",81,37.2,.547,9.7,11.8,19.4,7.0,20.0,13.5,17.54,135.3,4.5
55,"Kenyon Martin, DEN",70,32.5,.521,12.5,10.9,21.4,7.0,18.4,13.0,17.51,96.9,3.2
56,"Ben Wallace, DET",74,36.1,.459,12.4,8.3,14.2,13.0,26.5,19.8,17.49,97.7,3.3
57,"Raef LaFrentz, BOS",80,27.5,.587,10.6,7.6,15.2,8.0,20.8,14.7,17.33,96.2,3.2
58,"Peja Stojakovic, SAC",66,38.4,.584,10.0,7.4,19.8,3.0,9.8,6.3,17.31,138.7,4.6
,"Lamar Odom, LAL",64,36.3,.539,18.3,12.3,19.7,7.0,25.0,15.9,17.31,101.9,3.4
60,"Dwight Howard, ORL",82,32.6,.571,6.8,15.0,15.1,12.0,22.2,17.3,17.27,97.8,3.3
61,"Antonio McDyess, DET",77,23.3,.542,8.4,11.0,18.5,12.0,19.7,15.7,17.24,69.2,2.3
62,"Earl Boykins, DEN",82,26.4,.530,25.7,8.3,21.7,2.0,5.6,3.8,17.17,106.9,3.6
63,"Wally Szczerbiak, MIN",81,31.6,.595,13.9,9.6,19.9,4.0,9.5,6.8,17.14,138.1,4.6
64,"Danny Fortson, SEA",62,16.9,.682,1.8,20.8,17.0,18.0,22.2,20.3,17.08,41.3,1.4
65,"Anderson Varejao, CLE",54,16.0,.534,8.9,8.6,13.3,15.0,20.7,17.6,17.00,26.3,0.9
66,"Jason Hart, CHA",74,25.5,.534,32.5,9.0,18.5,1.0,11.8,6.1,16.91,82.8,2.8
,"Antawn Jamison, WSH",68,38.3,.506,9.7,7.4,22.2,7.0,16.1,11.2,16.91,112.5,3.8
68,"Troy Murphy, GS",70,33.9,.495,7.5,8.4,20.2,11.0,24.2,17.3,16.86,93.2,3.1
69,"Carmelo Anthony, DEN",75,34.8,.526,10.2,11.8,26.4,6.0,12.5,9.4,16.77,133.8,4.5
70,"Stromile Swift, MEM",60,21.3,.517,6.0,12.5,22.1,9.0,16.9,12.8,16.76,44.9,1.5
,"Mike Miller, MEM",76,30.0,.614,18.7,10.8,18.6,2.0,13.8,7.9,16.76,106.1,3.5
,"Fred Hoiberg, MIN",76,16.7,.664,19.6,4.6,12.1,3.0,12.8,8.1,16.76,56.4,1.9
73,"Al Jefferson, BOS",71,14.8,.554,4.6,12.7,18.7,13.0,21.0,17.3,16.68,32.8,1.1
74,"Damon Stoudamire, POR",81,34.1,.510,24.4,8.7,23.0,2.0,10.2,6.5,16.67,131.1,4.4
75,"Jalen Rose, TOR",81,33.5,.562,12.2,10.5,23.0,2.0,9.9,5.8,16.62,141.4,4.7
,"Richard Jefferson, NJ",33,41.1,.537,14.0,13.9,25.9,4.0,17.2,10.7,16.62,68.4,2.3
,"Reggie Miller, IND",66,31.9,.582,13.8,7.3,19.1,1.0,7.7,4.4,16.62,103.1,3.4
78,"Mike James, HOU/MIL",74,25.1,.534,22.2,9.0,22.0,2.0,10.0,6.1,16.60,85.9,2.9
79,"Andre Miller, DEN",82,34.8,.541,31.3,12.1,19.6,4.0,9.6,6.8,16.59,120.9,4.0
80,"Brendan Haywood, WSH",68,27.4,.588,8.2,13.8,13.7,12.0,16.4,14.0,16.54,68.1,2.3
81,"Rafer Alston, TOR",80,34.0,.522,29.0,9.6,20.7,2.0,10.1,5.8,16.52,123.5,4.1
82,"Dikembe Mutombo, HOU",80,15.2,.575,2.9,15.0,11.3,15.0,25.9,20.5,16.49,40.6,1.4
83,"Nazr Mohammed, NY/SA",77,25.1,.521,4.0,12.8,19.4,22.0,19.5,20.8,16.47,71.9,2.4
,"Tyson Chandler, CHI",80,27.4,.565,8.7,15.7,12.7,13.0,26.1,19.8,16.47,70.9,2.4
85,"Michael Sweetney, NY",77,19.6,.592,6.3,15.4,17.9,13.0,19.5,16.3,16.44,48.3,1.6
86,"Rasheed Wallace, DET",79,34.0,.499,10.0,9.0,20.5,8.0,20.3,14.0,16.41,114.3,3.8
87,"Emeka Okafor, CHA",73,35.6,.479,4.8,9.3,19.7,11.0,24.1,17.5,16.39,86.4,2.9
88,"Christian Laettner, MIA",49,15.1,.619,14.6,10.4,13.7,6.0,14.4,10.3,16.30,23.3,0.8
89,"Tayshaun Prince, DET",82,37.1,.557,16.9,9.2,17.8,5.0,11.5,8.4,16.22,131.9,4.4
90,"Primoz Brezec, CHA",72,31.6,.550,8.2,10.1,17.1,11.0,16.2,13.3,16.19,88.1,2.9
91,"Bobby Simmons, LAC",75,37.3,.540,13.9,9.1,19.5,6.0,13.2,9.6,16.11,117.2,3.9
92,"Hedo Turkoglu, ORL",67,26.2,.532,13.3,10.3,23.0,4.0,10.8,7.4,16.06,81.0,2.7
93,"Richard Hamilton, DET",76,38.5,.528,19.2,11.2,24.1,3.0,8.8,5.9,16.01,136.5,4.6
94,"Marc Jackson, PHI",81,24.4,.548,7.4,11.9,20.2,10.0,12.8,11.6,15.98,65.2,2.2
,"Bonzi Wells, MEM",69,21.6,.515,9.2,10.3,22.5,4.0,14.4,9.2,15.98,60.2,2.0
96,"Stephen  Jackson, IND",51,35.4,.518,10.2,10.6,25.0,3.0,13.4,8.3,15.97,83.3,2.8
97,"Eddie Griffin, MIN",70,21.3,.474,8.0,8.3,17.2,10.0,23.8,17.3,15.95,46.0,1.5
98,"Jerry Stackhouse, DAL",56,28.9,.525,12.4,10.3,22.9,3.0,9.8,6.3,15.94,74.2,2.5
99,"Speedy Claxton, NO/GS",62,30.1,.493,30.8,9.8,20.3,2.0,9.2,5.5,15.89,71.3,2.4
100,"Eddie House, MIL/SAC/CHA",68,13.1,.525,18.9,6.9,18.2,0.0,8.7,4.3,15.88,38.0,1.3
101,"Ruben Patterson, POR",70,28.0,.558,13.7,14.2,18.9,8.0,8.3,8.1,15.83,75.8,2.5
102,"Josh Howard, DAL",76,32.2,.535,9.7,10.8,16.9,8.0,14.1,11.1,15.80,91.0,3.0
,"Caron Butler, LAL",77,35.7,.528,10.4,8.9,19.0,6.0,12.4,9.2,15.80,113.2,3.8
104,"Chris Mihm, LAL",75,24.9,.552,6.1,13.3,16.9,12.0,18.3,15.1,15.79,65.9,2.2
105,"Keith Van Horn, DAL/MIL",62,24.2,.550,9.5,10.3,18.3,8.0,15.9,11.8,15.73,48.2,1.6
106,"Nene , DEN",55,23.9,.551,12.8,14.3,17.8,9.0,19.2,14.2,15.68,34.9,1.2
107,"Matt Harpring, UTAH",78,33.1,.549,11.2,10.5,18.7,9.0,14.0,11.5,15.59,92.6,3.1
108,"Joel Przybilla, POR",76,24.4,.596,12.7,16.9,11.6,12.0,24.5,18.3,15.58,49.4,1.6
109,"Damon Jones, MIA",82,31.4,.625,28.9,8.1,15.3,1.0,9.5,5.2,15.55,96.5,3.2
,"Darius Miles, POR",63,27.0,.511,12.0,14.6,23.6,5.0,14.9,10.2,15.55,65.5,2.2
111,"Udonis Haslem, MIA",80,33.4,.588,11.2,11.8,13.4,11.0,20.4,15.8,15.53,67.8,2.3
,"P.J. Brown, NO",82,34.4,.512,15.6,8.8,15.1,11.0,20.6,15.5,15.53,70.1,2.3
113,"Antoine Walker, ATL/BOS",77,38.4,.478,12.9,12.3,26.1,7.0,21.4,13.6,15.50,99.3,3.3
114,"Travis Outlaw, POR",59,13.4,.532,9.4,10.4,17.9,6.0,11.3,8.8,15.48,27.3,0.9
115,"Jason Williams, MEM",71,27.5,.522,32.8,10.7,20.0,1.0,6.3,3.7,15.47,71.9,2.4
116,"Josh Smith, ATL",74,27.7,.506,13.1,13.9,17.2,8.0,18.6,13.0,15.46,68.0,2.3
117,"Jeff Foster, IND",61,26.1,.551,8.9,11.4,11.9,16.0,25.4,20.6,15.41,39.9,1.3
118,"Alonzo Mourning, MIA/NJ/TOR",37,19.0,.515,5.2,16.3,16.3,11.0,22.4,16.9,15.40,22.6,0.8
119,"Kirk Hinrich, CHI",77,36.4,.495,26.2,9.3,21.9,1.0,10.8,6.1,15.30,96.9,3.2
120,"Juan Dixon, WSH",63,16.7,.518,16.6,10.2,22.0,3.0,9.6,6.4,15.27,41.2,1.4
121,"Erick Dampier, DAL",59,27.3,.580,8.2,16.4,14.3,13.0,21.7,17.4,15.26,45.5,1.5
122,"Kenny Thomas, PHI/SAC",73,29.7,.515,13.1,11.3,18.2,9.0,17.1,12.9,15.25,57.2,1.9
123,"Josh Childress, ATL",80,29.7,.543,15.1,10.6,15.1,9.0,14.8,11.8,15.22,74.4,2.5
124,"Jamal Crawford, NY",70,38.4,.521,18.4,9.0,21.6,1.0,7.5,4.4,15.21,109.5,3.7
125,"Joe Johnson, PHX",82,39.5,.556,17.1,8.7,17.6,4.0,9.5,7.0,15.19,125.6,4.2
126,"Gary Payton, ATL/BOS",77,33.0,.537,32.8,10.3,17.2,2.0,8.5,5.4,15.17,82.3,2.7
127,"Tony Delk, ATL",56,23.9,.512,12.9,6.7,22.0,2.0,9.3,5.6,15.16,45.9,1.5
128,"Anthony Goldwire, DET/MIL",33,16.3,.575,32.1,6.2,14.8,2.0,14.8,8.5,15.10,17.1,0.6
129,"Nick Collison, SEA",82,17.0,.570,6.4,12.4,14.1,14.0,19.2,16.5,15.05,25.3,0.8
130,"Cuttino Mobley, ORL/SAC",66,36.2,.555,14.0,9.9,19.7,2.0,8.9,5.6,15.03,91.4,3.0
,"Joe Smith, MIL",74,30.6,.564,7.7,9.1,14.5,9.0,18.9,14.0,15.03,52.4,1.7
132,"Ricky Davis, BOS",82,32.9,.548,14.9,12.5,21.5,3.0,7.8,5.4,15.00,100.7,3.4
133,"Darius Songaila, SAC",81,20.6,.566,15.8,9.7,15.1,8.0,14.7,11.5,14.96,37.4,1.2
134,"Dan Dickau, NO/DAL",71,29.4,.518,25.7,10.8,26.1,0.0,6.8,3.5,14.93,69.3,2.3
135,"Ben Gordon, CHI",82,24.4,.526,10.8,12.2,27.8,3.0,8.9,6.0,14.92,79.7,2.7
136,"Robert Horry, SA",75,18.6,.533,14.0,12.1,15.2,8.0,14.9,11.2,14.91,29.1,1.0
,"Kelvin Cato, ORL",62,24.6,.600,8.6,13.8,11.0,8.0,22.7,15.3,14.91,36.0,1.2
138,"Shane Battier, MEM",80,31.5,.555,13.8,8.2,13.6,8.0,12.1,9.8,14.82,68.0,2.3
139,"Desmond Mason, MIL",80,36.2,.526,12.8,9.7,21.4,3.0,9.3,6.3,14.81,108.5,3.6
140,"Devin Harris, DAL",76,15.4,.530,25.5,12.4,18.4,3.0,6.9,4.9,14.76,33.0,1.1
141,"Steven Hunter, PHX",76,13.8,.596,3.7,12.6,12.3,11.0,12.6,11.6,14.75,19.1,0.6
142,"Tony Allen, BOS",77,16.4,.542,10.8,12.9,17.1,8.0,12.3,10.2,14.74,34.8,1.2
143,"Corliss Williamson, PHI/SAC",72,21.2,.536,9.1,10.1,19.9,7.0,11.9,9.6,14.70,35.5,1.2
144,"Matt Bonner, TOR",82,18.9,.596,8.2,6.9,14.0,8.0,13.1,10.4,14.69,30.6,1.0
145,"Marquis Daniels, DAL",60,23.5,.484,16.5,11.1,19.2,7.0,10.0,8.6,14.65,43.8,1.5
146,"Luke Ridnour, SEA",82,31.4,.504,33.3,10.3,18.0,3.0,7.1,4.9,14.63,76.9,2.6
147,"Devin Brown, SA",67,18.5,.530,15.1,8.7,18.2,3.0,13.2,8.3,14.60,39.4,1.3
148,"Jameer Nelson, ORL",79,20.4,.510,23.0,11.4,20.8,4.0,9.7,6.7,14.56,45.3,1.5
,"Othella Harrington, CHI",70,18.2,.559,8.7,13.1,18.7,9.0,16.3,12.8,14.56,24.4,0.8
150,"Lee Nailon, NO",68,29.7,.511,9.4,9.5,22.3,7.0,10.4,8.7,14.54,65.2,2.2
151,"Mike Dunleavy, GS",79,32.5,.539,15.4,10.0,17.9,4.0,15.0,9.2,14.54,81.1,2.7
152,"Morris Peterson, TOR",82,30.6,.543,14.0,7.7,17.2,3.0,12.4,7.7,14.47,78.1,2.6
,"Bob Sura, HOU",61,31.5,.533,30.2,14.0,17.9,5.0,15.3,10.2,14.47,52.2,1.7
154,"Al Harrington, ATL",66,38.6,.508,13.4,13.1,22.1,6.0,15.2,10.5,14.42,60.0,2.0
,"Samuel Dalembert, PHI",72,24.8,.543,5.1,16.5,14.4,12.0,22.6,17.1,14.42,36.0,1.2
156,"Zaza Pachulia, MIL",74,18.9,.526,10.6,12.4,15.1,11.0,20.9,15.9,14.40,31.5,1.0
157,"Michael Finley, DAL",64,36.8,.519,14.1,5.0,18.0,2.0,10.1,6.2,14.34,75.4,2.5
158,"Anthony Johnson, IND",63,27.7,.526,33.4,10.6,16.8,2.0,9.9,6.1,14.31,44.1,1.5
,"Beno Udrih, SA",80,14.4,.549,22.9,11.7,19.8,2.0,6.8,4.2,14.31,32.1,1.1
160,"Mickael Pietrus, GS",67,20.0,.539,10.7,12.0,20.7,5.0,10.5,7.7,14.25,41.3,1.4
161,"Malik Allen, MIA/CHA",36,14.4,.512,8.0,8.0,16.9,6.0,13.8,9.9,14.23,9.1,0.3
162,"Luol Deng, CHI",61,27.3,.496,13.9,12.2,20.8,6.0,15.4,10.8,14.20,48.4,1.6
163,"Kurt Thomas, NY",80,35.7,.488,13.4,8.3,15.4,7.0,27.4,17.1,14.19,43.7,1.5
164,"Tyronn Lue, ATL/HOU",70,28.7,.542,27.9,9.1,20.0,1.0,7.6,4.2,14.18,53.6,1.8
165,"Brian Cook, LAL",72,15.1,.523,7.0,5.8,17.6,7.0,15.8,11.2,14.16,21.5,0.7
166,"Gerald Wallace, CHA",70,30.7,.510,12.9,15.0,17.8,6.0,15.1,10.3,14.12,53.9,1.8
167,"Mo Williams, MIL",80,28.2,.504,32.5,13.2,20.7,3.0,10.2,6.4,14.10,62.1,2.1
168,"Wesley Person, DEN/MIA",41,16.3,.570,13.6,5.9,16.2,1.0,14.7,7.6,14.09,18.7,0.6
169,"Zeljko Rebraca, LAC",58,16.0,.625,7.5,14.1,14.4,7.0,16.9,11.9,14.06,19.0,0.6
170,"Brent Barry, SA",81,21.5,.580,23.4,8.4,15.1,2.0,10.8,6.4,14.04,46.8,1.6
171,"DerMarr Johnson, DEN",71,17.4,.605,13.5,11.7,16.0,4.0,10.0,7.1,14.02,30.2,1.0
,"Brian Cardinal, MEM",58,24.7,.510,16.1,11.7,18.1,5.0,13.5,9.4,14.02,23.0,0.8
173,"Lorenzen Wright, MEM",80,28.6,.501,9.1,10.4,16.2,9.0,22.8,16.1,13.98,30.0,1.0
174,"Marko Jaric, LAC",50,33.1,.500,33.9,11.0,17.0,1.0,9.9,5.8,13.94,38.0,1.3
175,"Brian Skinner, PHI/SAC",49,19.2,.494,13.5,12.5,12.3,10.0,18.0,14.2,13.79,9.0,0.3
176,"Lamond Murray, TOR",62,14.8,.537,10.5,12.1,17.8,5.0,15.1,10.1,13.75,23.3,0.8
177,"Vladimir Radmanovic, SEA",63,29.5,.533,10.0,9.3,17.8,3.0,15.6,9.5,13.73,47.7,1.6
178,"Greg Buckner, DEN",70,21.7,.638,25.5,9.4,11.0,5.0,10.7,7.9,13.69,27.6,0.9
179,"Steve Smith, MIA/CHA",50,15.0,.554,18.6,7.1,18.3,2.0,6.8,4.4,13.64,18.7,0.6
180,"Quentin Richardson, PHX",79,35.9,.522,11.4,7.4,17.1,4.0,13.9,9.0,13.63,74.8,2.5
181,"Eddie Jones, MIA",80,35.5,.556,17.3,8.1,15.4,2.0,14.5,8.3,13.62,68.2,2.3
,"Chris Wilcox, LAC",54,18.6,.543,7.5,15.2,19.5,8.0,19.1,13.6,13.62,14.5,0.5
183,"Austin Croshere, IND",73,25.0,.531,12.1,12.8,17.1,7.0,17.5,12.2,13.57,27.4,0.9
184,"Andre Iguodala, PHI",82,32.8,.580,24.0,13.6,12.3,4.0,15.9,9.7,13.50,48.3,1.6
185,"Nenad Krstic, NJ",75,26.2,.547,8.8,12.9,17.0,10.0,14.9,12.3,13.45,20.9,0.7
186,"Chucky Atkins, LAL",82,35.4,.558,23.7,10.0,17.5,1.0,6.4,3.8,13.44,68.2,2.3
,"Damien Wilkins, SEA",29,17.9,.500,11.6,7.1,16.4,7.0,8.7,7.8,13.44,10.9,0.4
188,"Dale Davis, NO/GS/IND",61,21.4,.512,12.8,11.7,10.4,11.0,18.2,14.4,13.43,6.4,0.2
189,"Derek Fisher, GS",74,30.0,.519,23.6,10.1,18.9,2.0,9.2,5.3,13.42,48.9,1.6
190,"Jon Barry, ATL/HOU",69,21.8,.570,26.4,10.6,15.4,2.0,7.6,4.4,13.40,33.2,1.1
191,"Fred Jones, IND",77,29.5,.551,18.7,10.9,16.9,2.0,10.8,6.4,13.34,43.1,1.4
192,"Trevor Ariza, NY",80,17.3,.503,13.6,11.7,16.5,8.0,13.1,10.3,13.32,25.6,0.9
193,"Jerome Williams, NY",79,15.3,.563,9.7,15.3,13.2,11.0,16.4,13.7,13.29,8.6,0.3
194,"Chris Kaman, LAC",63,25.9,.522,9.9,15.6,17.2,10.0,20.5,15.6,13.19,26.3,0.9
195,"Earl Watson, MEM",80,22.6,.500,31.5,14.6,20.5,2.0,8.5,5.4,13.12,32.3,1.1
196,"Jumaine Jones, LAL",76,24.1,.556,10.3,7.7,12.9,7.0,17.8,12.3,13.10,32.1,1.1
197,"Reggie Evans, SEA",79,23.8,.512,10.7,19.3,11.0,17.0,31.2,23.9,13.04,6.2,0.2
198,"Etan Thomas, WSH",47,20.8,.521,5.2,12.9,15.0,9.0,19.0,14.1,13.01,12.6,0.4
199,"Juwan Howard, HOU",61,26.6,.494,12.3,10.3,17.7,9.0,15.4,12.4,12.99,18.4,0.6
200,"Gordan Giricek, UTAH",81,20.5,.516,14.9,9.8,20.5,2.0,12.1,6.8,12.94,34.3,1.1
201,"David Harrison, IND",43,17.7,.589,4.5,18.3,15.5,8.0,13.4,10.6,12.92,8.5,0.3
202,"Jamaal Magloire, NO",23,30.6,.480,7.9,16.0,20.6,13.0,22.1,17.3,12.91,11.5,0.4
,"Raul Lopez, UTAH",31,16.7,.538,38.5,14.7,18.9,2.0,7.9,4.7,12.91,7.5,0.3
204,"Kyle Korver, PHI",82,32.5,.588,16.7,9.7,13.9,2.0,14.5,8.0,12.87,42.5,1.4
205,"Toni Kukoc, MIL",53,20.7,.523,31.6,12.6,14.6,3.0,13.9,8.5,12.81,20.1,0.7
206,"Leandro Barbosa, PHX",63,17.3,.575,21.1,14.6,17.9,3.0,9.2,6.4,12.79,18.0,0.6
207,"Predrag Drobnjak, ATL",71,20.2,.501,6.8,10.8,19.2,6.0,14.1,9.7,12.73,23.5,0.8
,"Mikki Moore, LAC",74,15.9,.571,10.3,13.8,14.7,10.0,14.7,12.5,12.73,5.0,0.2
209,"Adonal Foyle, GS",78,21.8,.514,12.3,12.7,9.6,10.0,17.7,13.7,12.70,11.3,0.4
210,"Mark Blount, BOS",82,26.0,.559,13.2,16.2,16.3,8.0,13.6,10.9,12.57,27.3,0.9
,"Allan Houston, NY",20,26.6,.529,14.6,7.3,19.6,1.0,4.2,2.5,12.57,11.1,0.4
212,"Zoran Planinic, NJ",43,12.0,.534,15.3,14.2,20.5,4.0,11.9,8.1,12.54,6.2,0.2
,"Milt Palacio, TOR",80,19.2,.507,33.1,12.3,16.9,2.0,8.1,4.9,12.54,21.7,0.7
214,"Nick Van Exel, POR",53,30.5,.494,24.9,10.1,19.0,1.0,9.7,5.7,12.51,26.5,0.9
215,"Alan Henderson, DAL",78,15.4,.539,6.5,15.2,10.1,16.0,16.8,16.2,12.42,-2.1,-0.1
,"Eric Piatkowski, CHI",68,12.4,.573,13.8,10.0,15.8,2.0,8.5,5.3,12.42,12.5,0.4
217,"Jeff McInnis, CLE",76,34.9,.495,26.2,7.8,18.8,1.0,5.7,3.5,12.41,40.5,1.4
218,"Scott Padgett, HOU",66,14.3,.549,16.4,8.9,13.0,6.0,16.7,11.5,12.37,2.8,0.1
219,"Marcus Banks, BOS",81,14.1,.520,26.2,13.4,16.6,3.0,9.7,6.4,12.35,10.2,0.3
220,"Delonte West, BOS",39,13.0,.524,21.7,9.8,16.1,3.0,11.5,7.5,12.34,6.1,0.2
221,"Rodney White, DEN/GS",58,11.7,.475,11.3,9.5,20.6,4.0,11.7,8.0,12.33,10.7,0.4
222,"Tim Thomas, NY",71,27.3,.536,10.8,11.1,19.6,3.0,11.7,7.2,12.32,17.3,0.6
223,"Raja Bell, UTAH",63,28.4,.527,10.1,8.7,19.4,3.0,10.9,7.0,12.25,25.7,0.9
224,"Malik Rose, NY/SA",76,19.4,.511,8.6,14.9,18.1,13.0,17.9,15.4,12.19,3.8,0.1
225,"Maurice Evans, SAC",65,19.0,.511,9.3,7.0,14.5,8.0,10.2,9.1,12.18,14.4,0.5
226,"Latrell Sprewell, MIN",80,30.6,.489,13.3,9.4,20.5,3.0,8.4,5.9,12.14,47.1,1.6
227,"Troy Hudson, MIN",79,21.9,.491,25.7,10.3,21.5,1.0,5.4,3.5,12.09,29.2,1.0
228,"Robert Traylor, CLE",74,17.9,.461,10.6,12.6,16.4,12.0,17.8,14.8,12.05,-2.1,-0.1
229,"Rasho Nesterovic, SA",70,25.5,.463,12.1,12.4,12.4,12.0,18.0,15.0,12.03,5.8,0.2
