RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
51,"Luka Doncic, DAL",72,32.2,.545,20.7,11.9,31.2,4.0,21.9,13.0,19.61,315.2,10.5
52,"Derrick Rose, MIN",51,27.3,.557,19.5,7.3,28.0,2.5,8.3,5.4,19.52,177.1,5.9
53,"Kevin Love, CLE",22,27.2,.561,11.3,9.9,27.1,5.9,40.0,22.2,19.50,71.4,2.4
54,"D'Angelo Russell, BKN",81,30.2,.533,23.2,10.4,33.1,2.3,11.2,6.8,19.48,309.9,10.3
55,"Jrue Holiday, NO",67,35.9,.555,25.8,10.5,26.8,3.3,11.0,7.2,19.43,302.3,10.1
56,"Jakob Poeltl, SA",77,16.5,.640,19.7,10.2,13.1,15.4,19.7,17.6,19.38,166.8,5.6
57,"Nerlens Noel, OKC",77,13.7,.608,11.1,11.9,13.8,12.1,20.0,15.9,19.32,123.2,4.1
58,"Eric Bledsoe, MIL",78,29.1,.577,25.8,9.9,23.6,3.9,11.8,8.1,19.31,281.7,9.4
59,"Khem Birch, ORL",50,12.9,.640,15.5,8.1,14.0,13.0,18.8,15.8,19.19,82.5,2.7
60,"DeAndre Jordan, DAL/NY",69,29.7,.674,17.9,17.6,14.4,11.7,35.2,23.5,19.04,257.9,8.6
61,"Marvin Bagley III, SAC",62,25.3,.562,6.3,10.0,23.3,10.4,20.8,15.5,18.93,173.8,5.8
62,"Ivica Zubac, LAC/LAL",59,17.6,.604,11.1,12.3,19.7,11.9,24.2,18.2,18.92,129.2,4.3
63,"Serge Ibaka, TOR",74,27.2,.582,8.5,9.8,21.9,8.6,23.2,16.1,18.80,246.1,8.2
64,"Zach LaVine, CHI",63,34.5,.574,15.7,12.0,30.0,2.0,12.9,7.4,18.79,252.3,8.4
65,"Pascal Siakam, TOR",80,31.9,.628,16.8,10.4,20.6,5.4,17.5,11.6,18.74,275.4,9.2
66,"Joakim Noah, MEM",42,16.5,.571,22.3,12.5,20.4,9.2,29.6,19.3,18.63,83.1,2.8
67,"Larry Nance Jr., CLE",67,26.8,.583,25.2,11.4,16.3,10.0,24.9,17.1,18.58,189.7,6.3
68,"Jarrett Allen, BKN",80,26.2,.632,12.2,11.4,15.7,9.6,24.0,16.8,18.57,249.3,8.3
69,"Steven Adams, OKC",80,33.4,.591,10.4,11.3,16.2,14.7,14.8,14.7,18.55,316.9,10.6
70,"Tristan Thompson, CLE",43,27.9,.551,15.0,10.3,17.8,15.4,25.7,20.3,18.45,140.4,4.7
71,"De'Aaron Fox, SAC",81,31.4,.544,28.1,10.8,26.1,1.7,10.8,6.2,18.18,273.0,9.1
72,"Gorgui Dieng, MIN",76,13.6,.572,13.0,10.3,19.5,8.3,24.1,16.1,18.17,116.5,3.9
73,"Myles Turner, IND",74,28.6,.567,10.6,9.2,19.4,5.4,22.0,13.9,18.10,237.1,7.9
74,"John Wall, WSH",32,34.5,.527,27.1,11.8,30.2,1.5,10.1,5.7,18.09,116.7,3.9
75,"Jahlil Okafor, NO",59,15.8,.603,8.1,10.5,19.3,9.2,21.4,15.4,18.00,103.3,3.4
,"Willie Cauley-Stein, SAC",81,27.3,.566,17.2,7.4,17.6,8.2,23.7,15.8,18.00,244.3,8.1
77,"Paul Millsap, DEN",70,27.1,.570,14.0,9.4,19.8,8.7,20.2,14.4,17.95,182.3,6.1
78,"Bam Adebayo, MIA",82,23.3,.623,20.7,13.6,16.3,9.2,24.0,16.6,17.90,208.5,7.0
79,"Mason Plumlee, DEN",82,21.1,.602,27.1,14.0,17.4,10.3,22.5,16.4,17.88,164.8,5.5
80,"Taj Gibson, MIN",70,24.1,.612,10.9,9.5,16.9,10.8,18.3,14.5,17.85,159.8,5.3
81,"Malcolm Brogdon, MIL",64,28.6,.614,18.5,8.2,20.7,3.8,11.7,8.0,17.84,187.1,6.2
82,"Victor Oladipo, IND",36,31.9,.519,20.3,8.9,28.2,2.1,17.1,9.8,17.68,122.9,4.1
83,"Buddy Hield, SAC",82,31.9,.587,11.4,8.1,24.6,4.1,12.4,8.1,17.60,277.0,9.2
84,"Cheick Diallo, NO",64,14.0,.644,8.6,12.8,15.6,8.8,29.3,19.2,17.56,81.1,2.7
85,"Rudy Gay, SA",69,26.7,.583,16.4,10.3,21.8,3.8,23.9,13.9,17.54,193.6,6.5
86,"Kevon Looney, GS",80,18.5,.636,21.7,9.0,13.0,14.6,15.4,15.0,17.38,149.9,5.0
,"Jeremy Lamb, CHA",79,28.5,.552,12.8,5.9,22.2,3.1,18.1,10.4,17.38,231.0,7.7
88,"Tobias Harris, LAC/PHI",82,34.7,.592,12.9,8.5,22.9,2.6,20.8,12.0,17.30,288.9,9.6
89,"Ed Davis, BKN",81,17.9,.632,12.2,12.8,12.5,15.8,34.6,25.2,17.28,124.8,4.2
90,"Alex Len, ATL",77,20.1,.575,9.3,10.5,21.7,10.5,18.5,14.4,17.27,153.6,5.1
91,"Donovan Mitchell, UTAH",77,33.7,.537,14.3,9.7,31.2,2.5,10.5,6.6,17.26,262.1,8.7
92,"Cody Zeller, CHA",49,25.4,.611,17.9,10.9,16.4,9.4,19.7,14.5,17.25,123.3,4.1
93,"Nikola Mirotic, NO/MIL",46,27.1,.584,7.9,6.9,21.0,5.1,22.5,14.0,17.23,106.4,3.5
94,"Lauri Markkanen, CHI",52,32.3,.553,7.2,8.2,23.9,4.7,25.9,15.2,17.16,142.2,4.7
95,"Daniel Theis, BOS",66,13.8,.625,17.0,8.2,15.7,10.2,16.2,13.2,17.07,75.5,2.5
96,"CJ McCollum, POR",70,33.9,.553,12.6,6.5,25.5,2.9,9.7,6.3,17.05,232.3,7.7
97,"Trae Young, ATL",81,30.9,.539,27.2,12.8,30.2,2.6,10.2,6.3,17.03,225.4,7.5
98,"T.J. Leaf, IND",58,9.0,.572,10.3,5.2,16.9,9.3,17.1,13.3,16.98,42.7,1.4
99,"Frank Kaminsky, CHA",47,16.1,.587,14.0,9.1,21.8,5.5,18.1,11.7,16.88,60.6,2.0
100,"Jordan Clarkson, CLE",81,27.3,.539,12.3,8.5,27.4,3.9,9.9,6.8,16.84,192.9,6.4
101,"Darren Collison, IND",76,28.2,.574,34.6,9.4,19.4,1.9,9.9,6.0,16.74,183.7,6.1
102,"Klay Thompson, GS",78,34.0,.571,10.5,6.5,24.7,1.6,10.1,6.0,16.70,245.5,8.2
103,"Marc Gasol, TOR/MEM",79,30.8,.546,23.5,10.4,17.2,3.6,25.0,14.3,16.69,221.5,7.4
104,"Khris Middleton, MIL",77,31.1,.558,18.7,9.9,25.1,2.3,16.4,9.8,16.55,216.1,7.2
105,"Trey Burke, DAL/NY",58,19.4,.524,19.6,6.0,23.5,2.6,6.7,4.6,16.53,92.9,3.1
106,"Kyle Lowry, TOR",65,34.0,.562,35.9,11.6,21.6,2.1,12.9,7.6,16.51,181.8,6.1
107,"Jaren Jackson Jr., MEM",58,26.1,.591,7.6,11.7,21.8,5.3,15.0,10.1,16.43,111.4,3.7
108,"T.J. Warren, PHX",43,31.6,.580,8.2,6.7,21.6,2.5,11.8,7.1,16.36,119.0,4.0
,"J.J. Barea, DAL",38,19.8,.495,30.0,10.3,30.2,1.9,11.6,6.8,16.36,60.2,2.0
110,"Spencer Dinwiddie, BKN",68,28.1,.580,21.5,10.5,25.7,1.4,7.7,4.6,16.32,151.9,5.1
111,"Monte Morris, DEN",82,24.0,.577,27.3,4.8,18.5,1.9,8.8,5.3,16.30,155.7,5.2
112,"Thaddeus Young, IND",81,30.7,.569,16.6,10.0,17.9,8.7,14.4,11.7,16.28,177.5,5.9
,"Ante Zizic, CLE",59,18.3,.590,10.5,12.1,17.9,10.6,22.8,16.4,16.28,91.6,3.1
114,"Bojan Bogdanovic, IND",81,31.8,.613,10.9,9.1,21.8,1.5,12.7,7.2,16.14,216.5,7.2
115,"Ivan Rabb, MEM",49,14.7,.586,16.3,10.6,17.0,10.7,21.5,16.0,16.13,49.9,1.7
116,"Bobby Portis, CHI/WSH",50,26.0,.529,8.8,9.1,25.3,9.0,24.9,16.8,16.12,89.5,3.0
117,"Jamal Murray, DEN",75,32.6,.538,20.3,8.8,25.9,2.9,11.2,7.0,16.11,186.4,6.2
118,"Dewayne Dedmon, ATL",64,25.1,.602,12.0,11.2,16.5,6.7,25.0,15.7,16.06,131.1,4.4
119,"Robin Lopez, CHI",74,21.7,.598,11.5,12.4,18.0,9.4,10.0,9.7,15.90,127.1,4.2
,"Otto Porter Jr., CHI/WSH",56,30.1,.569,13.8,7.5,20.9,3.4,17.0,10.1,15.90,135.6,4.5
121,"Dwyane Wade, MIA",72,26.2,.510,19.7,10.9,28.7,3.9,12.2,8.0,15.86,150.9,5.0
122,"Meyers Leonard, POR",61,14.4,.675,19.6,11.2,15.3,6.1,21.8,14.2,15.84,56.8,1.9
123,"Omri Casspi, MEM",36,14.4,.606,11.0,9.8,17.4,3.6,21.5,12.4,15.78,0.0,0.0
124,"D.J. Augustin, ORL",81,28.0,.616,32.2,9.7,18.7,1.9,7.8,4.8,15.72,159.8,5.3
125,"Gordon Hayward, BOS",72,25.9,.575,22.9,9.8,19.5,2.9,15.5,9.2,15.62,142.3,4.7
126,"Jabari Parker, CHI/WSH",64,26.9,.560,13.4,13.3,24.2,4.9,21.8,13.3,15.57,104.8,3.5
127,"Delon Wright, TOR/MEM",75,22.7,.523,26.1,8.1,17.5,4.4,12.7,8.6,15.54,115.0,3.8
128,"Terrence Ross, ORL",81,26.5,.561,10.3,6.8,23.3,1.3,12.8,7.0,15.45,158.9,5.3
129,"Jeff Teague, MIN",42,30.1,.528,37.1,10.5,21.9,1.3,7.7,4.5,15.43,83.5,2.8
130,"Tony Parker, CHA",56,17.9,.512,25.9,9.4,26.7,1.5,7.6,4.5,15.40,65.9,2.2
,"Nemanja Bjelica, SAC",77,23.2,.585,17.0,9.5,16.6,7.0,18.8,12.8,15.40,104.1,3.5
132,"Shabazz Napier, BKN",56,17.6,.534,20.3,9.4,24.6,1.9,8.7,5.3,15.31,63.2,2.1
133,"Wendell Carter Jr., CHI",44,25.2,.541,13.8,11.5,18.7,8.4,21.8,15.0,15.28,77.5,2.6
134,"Reggie Jackson, DET",82,27.9,.547,20.9,9.0,25.4,2.1,8.5,5.2,15.22,144.2,4.8
,"Kelly Oubre Jr., PHX/WSH",69,28.0,.551,7.4,9.1,23.6,4.0,14.7,9.2,15.22,136.3,4.5
136,"Aaron Gordon, ORL",78,33.8,.538,18.0,10.1,22.0,5.2,18.4,11.7,15.18,144.6,4.8
137,"JJ Redick, PHI",76,31.3,.602,14.2,7.0,21.7,0.9,7.2,4.1,15.15,165.0,5.5
138,"Jayson Tatum, BOS",79,31.1,.547,11.8,8.6,21.5,3.0,17.7,10.4,15.13,169.7,5.7
139,"Mo Bamba, ORL",47,16.3,.539,11.1,12.2,17.4,8.8,24.0,16.3,14.92,49.4,1.6
,"Caris LeVert, BKN",40,26.6,.509,20.5,9.1,24.5,3.5,11.4,7.5,14.92,70.1,2.3
141,"Derrick White, SA",67,25.8,.555,27.5,10.1,18.5,2.2,13.3,7.8,14.85,99.2,3.3
142,"Luke Kornet, NY",46,17.0,.531,14.1,6.5,17.7,3.6,14.6,9.0,14.78,38.4,1.3
143,"JaMychal Green, LAC/MEM",65,21.1,.587,7.6,13.2,16.8,8.3,24.5,16.4,14.75,66.4,2.2
144,"Emmanuel Mudiay, NY",59,27.2,.531,19.2,11.8,25.9,2.1,10.9,6.4,14.62,86.9,2.9
145,"Brook Lopez, MIL",81,28.7,.597,9.6,8.0,16.0,1.5,15.0,8.7,14.59,138.2,4.6
146,"Bismack Biyombo, CHA",54,14.5,.602,12.5,12.9,12.5,11.0,23.3,17.0,14.43,44.7,1.5
147,"Harry Giles III, SAC",58,14.1,.526,15.6,13.4,23.2,8.1,20.1,14.0,14.42,35.7,1.2
148,"Kelly Olynyk, MIA",79,22.9,.610,15.6,12.7,18.1,4.2,17.8,11.0,14.40,78.5,2.6
149,"Marcus Morris Sr., BOS",75,27.9,.568,9.7,8.2,20.1,3.9,19.5,11.7,14.28,86.8,2.9
150,"Malik Beasley, DEN",81,23.2,.599,10.6,6.0,18.6,2.0,9.5,5.8,14.21,104.2,3.5
151,"Tomas Satoransky, WSH",80,27.1,.590,35.6,10.7,15.6,4.0,10.0,7.0,14.14,117.5,3.9
152,"Bogdan Bogdanovic, SAC",70,27.8,.530,20.3,8.9,22.7,2.1,11.0,6.4,14.12,105.1,3.5
153,"Derrick Jones Jr., MIA",60,19.2,.559,8.1,9.4,15.3,8.8,13.3,11.1,14.07,61.4,2.0
154,"Aron Baynes, BOS",51,16.1,.567,16.4,11.5,15.1,11.4,19.8,15.6,14.06,42.4,1.4
155,"Kyle Kuzma, LAL",70,33.1,.546,11.8,8.8,23.3,2.7,14.1,8.5,14.05,88.1,2.9
156,"Elfrid Payton, NO",42,29.8,.502,36.5,12.8,20.6,4.1,14.0,9.1,14.02,56.3,1.9
157,"Ricky Rubio, UTAH",68,27.9,.520,29.2,12.6,24.2,1.9,11.8,6.9,14.01,85.4,2.8
,"Josh Richardson, MIA",73,34.8,.536,19.4,7.3,21.5,2.3,8.8,5.5,14.01,133.0,4.4
159,"Goran Dragic, MIA",36,27.5,.517,24.1,9.8,24.9,2.1,9.8,6.0,13.99,44.3,1.5
160,"Noah Vonleh, NY",68,25.3,.561,17.8,12.1,14.9,6.7,25.8,16.0,13.94,62.6,2.1
161,"Alex Caruso, LAL",25,21.2,.569,24.1,13.1,19.7,4.0,9.0,6.5,13.90,26.9,0.9
162,"Jerami Grant, OKC",80,32.7,.592,7.4,6.3,15.1,3.7,13.1,8.2,13.87,131.3,4.4
163,"Fred VanVleet, TOR",64,27.5,.539,29.5,7.9,19.0,1.3,8.7,5.1,13.73,71.8,2.4
164,"Tyus Jones, MIN",68,22.9,.491,38.5,5.5,16.1,1.6,7.7,4.6,13.70,62.8,2.1
165,"Zaza Pachulia, DET",68,12.9,.539,23.0,14.4,15.7,11.9,21.5,16.5,13.69,40.5,1.4
166,"Tim Hardaway Jr., DAL/NY",65,31.6,.527,11.5,7.6,23.3,1.7,9.8,5.7,13.66,87.8,2.9
,"Jeff Green, WSH",77,27.2,.608,13.5,9.9,17.4,2.9,13.3,8.0,13.66,98.8,3.3
168,"Pat Connaughton, MIL",61,20.7,.573,23.3,6.3,13.6,5.2,15.0,10.4,13.60,58.4,1.9
169,"Jeremy Lin, ATL/TOR",74,19.4,.558,23.4,12.5,23.7,1.6,11.7,6.6,13.58,55.4,1.8
,"Jaylen Brown, BOS",74,25.9,.547,9.3,9.2,21.3,3.6,13.9,8.7,13.58,87.8,2.9
171,"Joe Harris, BKN",76,30.2,.645,16.3,10.9,17.1,2.4,10.9,6.7,13.56,104.8,3.5
,"Zach Collins, POR",77,17.6,.562,11.8,12.8,16.5,8.8,16.5,12.7,13.56,41.6,1.4
173,"Jake Layman, POR",71,18.7,.594,9.6,8.3,15.8,4.6,12.6,8.7,13.52,59.8,2.0
174,"Jonas Jerebko, GS",73,16.7,.588,18.1,8.1,15.2,6.6,18.1,12.6,13.49,36.2,1.2
175,"Brandon Ingram, LAL",52,33.8,.555,13.5,11.3,22.9,2.5,13.0,7.8,13.48,78.3,2.6
176,"Joe Ingles, UTAH",82,31.3,.581,30.9,12.7,18.8,1.5,12.2,7.0,13.46,113.3,3.8
177,"Shai Gilgeous-Alexander, LAC",82,26.5,.554,22.3,11.6,18.7,2.9,8.3,5.7,13.45,79.4,2.6
178,"T.J. McConnell, PHI",76,19.3,.555,32.9,11.6,16.4,2.1,10.2,6.3,13.41,52.8,1.8
179,"Cristiano Felicio, CHI",60,12.4,.568,13.2,11.7,13.9,11.4,20.5,15.9,13.39,21.1,0.7
180,"Sam Dekker, CLE/WSH",47,16.8,.519,13.3,6.9,14.8,7.2,13.4,10.2,13.38,33.9,1.1
181,"Michael Kidd-Gilchrist, CHA",64,18.4,.553,12.4,8.8,15.4,7.9,14.8,11.3,13.37,50.5,1.7
182,"Robert Covington, MIN/PHI",35,34.4,.580,9.3,9.5,16.2,2.5,14.6,8.5,13.36,51.4,1.7
183,"Norman Powell, TOR",60,18.8,.596,15.5,11.0,18.8,1.6,11.5,6.7,13.35,47.9,1.6
184,"Maurice Harkless, POR",60,23.6,.547,13.7,8.3,14.0,5.9,14.1,10.1,13.25,58.0,1.9
185,"Patty Mills, SA",82,23.3,.572,23.4,8.9,18.9,1.4,8.9,5.2,13.19,62.3,2.1
186,"Al-Farouq Aminu, POR",81,28.3,.568,12.3,8.5,13.6,5.3,22.6,14.2,13.18,57.4,1.9
187,"Quinn Cook, GS",74,14.3,.565,18.8,8.1,20.2,2.3,13.0,7.9,13.13,33.7,1.1
,"Miles Bridges, CHA",80,21.2,.548,13.8,7.2,15.0,4.2,16.6,10.3,13.13,66.6,2.2
189,"Dario Saric, MIN/PHI",81,25.0,.563,12.9,9.8,17.7,6.6,17.5,12.1,13.12,49.0,1.6
,"Andre Iguodala, GS",68,23.2,.587,36.0,8.7,11.5,3.4,13.2,8.5,13.12,61.7,2.1
,"Maxi Kleber, DAL",71,21.2,.579,12.9,10.0,13.3,6.5,16.9,11.7,13.12,36.3,1.2
,"Amir Johnson, PHI",51,10.4,.574,21.4,16.1,17.9,9.7,19.5,14.7,13.12,19.9,0.7
,"Marcus Smart, BOS",80,27.5,.568,30.1,11.5,15.6,2.8,8.6,5.7,13.12,69.5,2.3
194,"Georges Niang, UTAH",59,8.7,.613,14.0,9.2,17.5,2.4,15.7,9.1,13.06,19.7,0.7
195,"Danny Green, TOR",80,27.7,.632,14.8,8.8,13.8,3.0,12.2,7.7,13.02,83.5,2.8
,"Jonathan Isaac, ORL",75,26.6,.537,9.7,9.1,15.8,5.2,17.0,11.0,13.02,45.3,1.5
197,"Davis Bertans, SA",76,21.5,.632,16.1,6.9,13.9,1.6,16.0,8.8,13.00,61.0,2.0
198,"Kentavious Caldwell-Pope, LAL",82,24.8,.568,11.0,6.5,17.7,2.5,9.4,6.0,12.96,74.6,2.5
199,"Terry Rozier, BOS",79,22.7,.501,23.0,6.8,19.1,1.9,16.4,9.1,12.95,52.2,1.7
200,"Jordan Bell, GS",68,11.6,.531,23.2,12.8,14.0,7.8,16.7,12.5,12.94,16.9,0.6
201,"Draymond Green, GS",66,31.3,.526,41.8,15.6,15.0,3.2,20.8,12.4,12.88,42.6,1.4
202,"Justise Winslow, MIA",66,29.7,.513,22.9,11.5,21.7,3.4,15.8,9.6,12.83,68.1,2.3
203,"Harrison Barnes, DAL/SAC",77,32.9,.550,8.4,7.2,22.8,2.4,12.7,7.5,12.81,87.4,2.9
204,"Jalen Brunson, DAL",73,21.8,.549,24.6,9.4,19.9,1.7,9.6,5.7,12.80,42.7,1.4
,"Marcin Gortat, LAC",47,16.0,.562,20.2,15.5,14.6,9.8,26.5,18.4,12.80,0.0,0.0
206,"Kyle Anderson, MEM",43,29.8,.569,26.1,11.8,13.1,4.1,18.1,11.0,12.79,43.8,1.5
207,"Dennis Schroder, OKC",79,29.3,.508,19.0,10.1,24.9,1.6,11.3,6.3,12.76,60.8,2.0
208,"Jonah Bolden, PHI",44,14.5,.595,16.0,14.4,13.8,8.0,19.0,13.7,12.75,11.9,0.4
209,"Trey Lyles, DEN",64,17.5,.500,12.4,9.7,23.5,4.2,19.6,11.9,12.72,20.4,0.7
210,"Yogi Ferrell, SAC",71,15.0,.550,24.5,7.2,17.0,1.2,9.5,5.3,12.70,27.1,0.9
211,"Alec Burks, CLE/SAC/UTAH",64,21.5,.523,17.6,8.9,19.5,0.0,0.0,0.0,12.69,45.0,1.5
212,"Marvin Williams, CHA",75,28.4,.548,11.1,5.7,14.6,3.8,17.1,10.3,12.66,36.8,1.2
213,"David Nwaba, CLE",51,19.3,.558,14.1,7.6,14.6,4.4,14.4,9.2,12.51,29.5,1.0
214,"Rondae Hollis-Jefferson, BKN",59,20.9,.464,13.1,9.3,21.4,7.1,19.2,13.2,12.50,36.8,1.2
215,"Tyler Johnson, MIA/PHX",57,26.8,.532,20.1,9.3,19.6,2.4,9.8,6.1,12.47,44.9,1.5
,"Kris Dunn, CHI",46,30.2,.484,30.2,11.3,21.4,1.5,13.3,7.3,12.47,30.4,1.0
217,"Andrew Wiggins, MIN",73,34.8,.493,11.1,8.3,24.1,3.5,11.4,7.4,12.42,73.0,2.4
,"Omari Spellman, ATL",46,17.5,.516,13.8,9.1,14.8,9.2,16.3,12.7,12.42,11.0,0.4
219,"Bruno Caboclo, MEM",34,23.5,.571,14.9,11.3,15.6,5.8,16.5,11.1,12.41,22.8,0.8
220,"Shaquille Harrison, CHI",73,19.6,.494,20.5,8.8,16.6,2.5,14.5,8.4,12.38,29.4,1.0
221,"Dennis Smith Jr., DAL/NY",53,28.5,.502,22.4,13.7,24.0,2.2,8.7,5.5,12.34,30.1,1.0
222,"Kosta Koufos, SAC",42,12.0,.477,15.9,11.9,15.7,10.4,26.3,18.2,12.33,13.0,0.4
223,"Evan Fournier, ORL",81,31.5,.536,18.5,9.7,22.3,1.6,9.4,5.4,12.32,69.2,2.3
224,"Rodney Hood, CLE/POR",72,26.3,.545,13.7,6.0,19.2,1.4,7.8,4.5,12.30,50.9,1.7
225,"Eric Gordon, HOU",68,31.7,.549,10.5,7.4,21.5,0.9,6.9,3.8,12.25,56.5,1.9
226,"Gary Harris, DEN",57,28.8,.526,14.2,7.6,20.2,2.7,7.9,5.3,12.24,42.5,1.4
227,"Danuel House Jr., HOU",39,25.1,.646,11.2,9.8,13.8,2.8,13.3,7.9,12.23,25.3,0.8
