Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Hollis Thompson,NOP,26,6-8,206,Georgetown,USA,Undrafted,Undrafted,Undrafted,40,5.1,2.8,0.9,-4.5,2.4%,11.5%,13.1%,48.2%,7.2%
Ian Clark,GSW,26,6-3,175,Belmont,USA,Undrafted,Undrafted,Undrafted,77,6.8,1.6,1.2,1.5,2.0%,7.8%,19.2%,57.5%,12.2%
Ian Mahinmi,WAS,30,6-11,262,None,France,2005,1,28,31,5.6,4.8,0.6,2.7,8.5%,18.4%,13.8%,60.1%,5.0%
Iman Shumpert,CLE,27,6-5,220,Georgia Tech,USA,2011,1,17,76,7.5,2.9,1.4,1.7,2.1%,8.8%,14.0%,53.6%,8.0%
Isaiah Canaan,CHI,26,6-0,201,Murray State,USA,2013,2,34,39,4.6,1.3,0.9,-5.7,0.9%,7.4%,15.1%,48.3%,9.9%
Isaiah Taylor,HOU,22,6-3,170,Texas,USA,Undrafted,Undrafted,Undrafted,4,0.8,0.8,0.8,-17.7,1.9%,3.7%,6.4%,19.0%,7.0%
Isaiah Thomas,BOS,28,5-9,185,Washington,USA,2011,2,60,76,28.9,2.7,5.9,4.6,1.7%,6.1%,33.2%,62.5%,30.5%
Isaiah Whitehead,BKN,22,6-4,213,Seton Hall,USA,2016,2,42,73,7.4,2.5,2.6,-3.1,1.9%,8.4%,18.0%,48.7%,17.3%
Ish Smith,DET,28,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,81,9.4,2.9,5.2,0.8,1.0%,10.9%,20.1%,47.7%,31.9%
Ivica Zubac,LAL,20,7-1,240,None,Croatia,2016,2,32,38,7.5,4.2,0.8,-10.5,6.5%,18.8%,20.1%,54.7%,7.8%
J.J. Barea,DAL,33,6-0,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,35,10.9,2.4,5.5,-0.9,1.2%,10.2%,25.4%,52.1%,42.1%
JJ Redick,LAC,33,6-4,190,Duke,USA,2006,1,11,78,15.0,2.2,1.4,9.6,0.5%,7.0%,21.1%,59.9%,7.4%
JR Smith,CLE,31,6-6,225,None,USA,2004,1,18,41,8.6,2.8,1.5,2.6,1.4%,7.8%,14.3%,48.4%,7.1%
JaMychal Green,MEM,27,6-9,227,Alabama,USA,Undrafted,Undrafted,Undrafted,77,8.9,7.1,1.1,0.3,8.1%,18.6%,14.4%,60.1%,6.4%
JaVale McGee,GSW,29,7-0,270,Nevada-Reno,USA,2008,1,18,77,6.1,3.2,0.2,20.1,13.8%,16.7%,22.1%,64.2%,3.2%
Jabari Parker,MIL,22,6-8,250,Duke,USA,2014,1,2,51,20.1,6.2,2.8,-2.5,4.8%,13.4%,25.7%,56.3%,13.7%
Jae Crowder,BOS,26,6-6,235,Marquette,USA,2012,2,34,72,13.9,5.8,2.2,7.8,2.1%,14.9%,16.9%,61.3%,9.7%
Jahlil Okafor,PHI,21,6-11,275,Duke,USA,2015,1,3,50,11.8,4.8,1.2,-13.7,6.7%,14.5%,24.4%,54.6%,9.7%
Jake Layman,POR,23,6-9,210,Maryland,USA,2016,2,47,35,2.2,0.7,0.3,-0.9,2.2%,6.5%,18.6%,40.4%,7.2%
Jakob Poeltl,TOR,21,7-0,230,Utah,Austria,2016,1,9,54,3.1,3.1,0.2,-0.1,11.8%,15.0%,11.7%,58.9%,3.0%
Jamal Crawford,LAC,37,6-5,195,Michigan,USA,2000,1,8,82,12.3,1.6,2.6,-1.0,0.8%,5.1%,22.0%,52.5%,15.9%
Jamal Murray,DEN,20,6-4,207,Kentucky,Canada,2016,1,7,82,9.9,2.6,2.1,2.2,2.3%,9.5%,21.2%,51.8%,14.2%
Jameer Nelson,DEN,35,6-0,190,None,USA,2004,1,20,75,9.2,2.6,5.1,2.9,1.3%,8.0%,15.6%,54.4%,25.8%
James Ennis III,MEM,26,6-7,210,Cal State-Long Beach,USA,2013,2,50,64,6.7,4.0,1.0,1.5,4.5%,12.6%,12.7%,58.1%,6.7%
James Harden,HOU,27,6-5,220,Arizona State,USA,2009,1,3,81,29.1,8.1,11.2,6.7,3.1%,18.5%,33.3%,61.3%,50.5%
James Johnson,MIA,30,6-9,250,Wake Forest,USA,2009,1,16,76,12.8,4.9,3.6,3.0,3.1%,14.5%,21.5%,56.4%,21.0%
James Jones,CLE,36,6-8,218,Miami (FL),USA,2003,2,49,48,2.8,0.8,0.3,-12.9,0.8%,8.9%,13.3%,65.5%,6.2%
James Michael McAdoo,GSW,24,6-9,240,North Carolina,USA,Undrafted,Undrafted,Undrafted,52,2.8,1.8,0.3,-4.4,7.2%,11.5%,14.5%,54.3%,6.0%
James Young,BOS,21,6-6,215,Kentucky,USA,2014,1,17,29,2.3,0.9,0.1,-9.5,2.5%,9.1%,12.5%,54.9%,3.0%
Jared Dudley,PHX,31,6-7,225,Boston College,USA,2007,1,22,64,6.8,3.5,1.9,-1.6,2.1%,13.4%,13.6%,57.9%,12.6%
Jared Sullinger,TOR,25,6-9,260,Ohio State,USA,2012,1,21,11,3.4,2.5,0.3,-13.9,6.8%,15.9%,19.9%,36.6%,4.8%
Jarell Eddie,PHX,25,6-7,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,5,4.8,1.4,0.0,-2.9,1.2%,7.1%,15.2%,52.3%,0.0%
Jarell Martin,MEM,23,6-10,239,Louisiana State,USA,2015,1,25,42,3.9,3.9,0.2,-5.4,6.7%,20.6%,15.6%,47.7%,2.5%
Jarnell Stokes,DEN,23,6-9,255,Tennessee,USA,2014,2,35,2,1.5,1.0,1.0,0.0,10.0%,14.3%,11.1%,79.8%,40.0%
Jarrett Jack,NOP,33,6-3,200,Georgia Tech,USA,2005,1,22,2,3.0,0.0,2.5,-10.1,0.0%,0.0%,8.9%,77.3%,26.3%
Jarrod Uthoff,DAL,24,6-9,221,Iowa,USA,Undrafted,Undrafted,Undrafted,9,4.4,2.4,1.0,-27.0,5.9%,13.2%,16.9%,48.7%,14.1%
Jason Smith,WAS,31,7-0,240,Colorado State,USA,2007,1,20,74,5.7,3.5,0.5,0.1,6.1%,17.8%,16.6%,59.8%,5.2%
Jason Terry,MIL,39,6-2,185,Arizona,USA,1999,1,10,74,4.1,1.4,1.3,4.5,1.2%,6.6%,9.6%,60.0%,10.0%
Jaylen Brown,BOS,20,6-7,225,California,USA,2016,1,3,78,6.6,2.8,0.8,-4.4,3.3%,12.7%,17.6%,54.0%,7.7%
Jeff Green,ORL,30,6-9,235,Georgetown,USA,2007,1,5,69,9.2,3.1,1.2,-9.2,2.3%,10.9%,20.0%,50.5%,8.9%
Jeff Teague,IND,29,6-2,186,Wake Forest,USA,2009,1,19,82,15.3,4.0,7.8,1.1,1.3%,11.1%,21.9%,57.4%,35.9%
Jeff Withey,UTA,27,7-0,231,Kansas,USA,2013,2,39,51,2.9,2.4,0.1,-2.8,12.1%,15.9%,13.9%,58.8%,2.5%
Jerami Grant,OKC,23,6-9,210,Syracuse,USA,2014,2,39,80,5.5,2.6,0.6,-4.4,2.3%,10.6%,12.2%,55.6%,4.4%
Jeremy Lamb,CHA,25,6-5,185,Connecticut,USA,2012,1,12,62,9.7,4.3,1.2,-1.5,2.6%,20.0%,22.8%,55.0%,11.3%
Jeremy Lin,BKN,28,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,36,14.5,3.8,5.1,-4.7,1.2%,12.8%,25.5%,56.6%,33.8%
Jerian Grant,CHI,24,6-4,198,Notre Dame,USA,2015,1,19,63,5.9,1.8,1.9,2.7,1.6%,9.0%,15.9%,55.5%,17.2%
Jerryd Bayless,PHI,28,6-3,200,Arizona,USA,2008,1,11,3,11.0,4.0,4.3,-14.6,4.1%,11.5%,27.9%,45.3%,36.1%
Jimmy Butler,CHI,27,6-7,231,Marquette,USA,2011,1,30,76,23.9,6.2,5.5,3.3,4.4%,11.8%,26.1%,58.6%,24.3%
Joakim Noah,NYK,32,6-11,230,Florida,USA,2007,1,9,46,5.0,8.8,2.2,-6.4,14.6%,22.9%,12.4%,49.1%,13.8%
Jodie Meeks,ORL,29,6-4,210,Kentucky,USA,2009,2,41,36,9.1,2.1,1.3,-5.8,0.7%,10.0%,19.2%,56.7%,8.9%
Joe Harris,BKN,25,6-6,219,Virginia,USA,2014,2,33,52,8.2,2.8,1.0,-11.2,1.3%,10.3%,15.9%,55.8%,7.6%
Joe Ingles,UTA,29,6-8,226,None,Australia,Undrafted,Undrafted,Undrafted,82,7.1,3.2,2.7,4.0,1.3%,12.3%,13.5%,60.4%,16.8%
Joe Johnson,UTA,36,6-7,240,Arkansas,USA,2001,1,10,78,9.2,3.1,1.8,3.3,1.9%,11.5%,18.1%,54.2%,12.5%
Joe Young,IND,25,6-2,180,Oregon,USA,2015,2,43,33,2.1,0.5,0.5,-19.1,0.6%,12.5%,25.1%,43.3%,20.3%
Joel Anthony,SAS,34,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,19,1.3,1.6,0.2,-3.7,6.0%,17.8%,8.6%,64.0%,4.1%
Joel Bolomboy,UTA,23,6-9,235,Weber State,Ukraine,2016,2,52,12,1.8,1.4,0.2,9.2,7.7%,22.0%,17.2%,59.0%,6.5%
Joel Embiid,PHI,23,7-0,250,Kansas,Cameroon,2014,1,3,31,20.2,7.8,2.1,4.1,8.0%,21.8%,35.6%,58.4%,17.4%
Joffrey Lauvergne,CHI,25,6-11,220,None,France,2013,2,55,70,5.4,3.6,1.0,-3.6,6.9%,18.2%,18.5%,50.9%,11.0%
John Henson,MIL,26,6-11,229,North Carolina,USA,2012,1,14,58,6.8,5.1,1.0,-1.9,8.4%,17.9%,16.3%,55.0%,7.6%
John Jenkins,PHX,26,6-4,215,Vanderbilt,USA,2012,1,23,4,1.8,0.3,0.3,40.5,0.0%,9.1%,18.8%,59.5%,8.3%
John Lucas III,MIN,34,5-11,166,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,5,0.4,0.0,0.2,52.3,0.0%,0.0%,15.4%,25.0%,20.0%
John Wall,WAS,26,6-4,210,Kentucky,USA,2010,1,1,78,23.1,4.2,10.7,4.2,2.1%,9.4%,29.9%,54.1%,45.0%
Johnny O'Bryant III,CHA,24,6-9,257,Louisiana State,USA,2014,2,36,11,3.5,1.7,0.5,-17.5,11.3%,15.2%,20.5%,58.2%,12.5%
Jon Leuer,DET,28,6-10,228,Wisconsin,USA,2011,2,40,75,10.2,5.4,1.5,-2.0,4.9%,15.6%,16.9%,55.1%,8.8%
Jonas Jerebko,BOS,30,6-10,231,None,Sweden,2009,2,39,78,3.8,3.5,0.9,1.7,4.8%,16.4%,11.3%,53.7%,8.1%
Jonas Valanciunas,TOR,25,7-0,255,None,Lithuania,2011,1,5,80,12.0,9.5,0.7,2.0,11.2%,26.4%,19.3%,60.1%,4.3%
Jonathan Gibson,DAL,29,6-2,185,New Mexico State,USA,Undrafted,Undrafted,Undrafted,17,6.2,1.3,1.5,-17.5,0.4%,10.7%,24.9%,49.2%,21.5%
Jonathon Simmons,SAS,27,6-6,195,Houston,USA,Undrafted,Undrafted,Undrafted,78,6.2,2.1,1.6,8.4,1.5%,9.7%,17.6%,50.4%,13.7%
Jordan Clarkson,LAL,25,6-5,194,Missouri,USA,2014,2,46,82,14.7,3.0,2.6,-8.3,2.0%,8.3%,22.8%,52.6%,14.3%
Jordan Crawford,NOP,28,6-5,195,Xavier,USA,2010,1,27,19,14.1,1.8,3.0,1.6,0.9%,6.9%,25.4%,58.2%,19.2%
Jordan Farmar,SAC,30,6-2,180,California-Los Angeles,USA,2006,1,26,2,6.0,1.5,4.5,-11.7,3.0%,5.7%,18.3%,50.0%,34.6%
Jordan Hill,MIN,29,6-10,240,Arizona,USA,2009,1,8,7,1.7,2.0,0.0,12.1,18.2%,12.2%,17.1%,43.2%,0.0%
Jordan McRae,CLE,26,6-5,179,Tennessee,USA,2014,2,58,37,4.4,1.1,0.5,-7.9,1.5%,8.8%,20.8%,48.8%,8.3%
Jordan Mickey,BOS,22,6-8,235,Louisiana State,USA,2015,2,33,25,1.5,1.4,0.3,-22.0,8.7%,16.3%,14.8%,47.3%,8.4%
Jose Calderon,ATL,35,6-3,200,None,Spain,Undrafted,Undrafted,Undrafted,41,3.4,1.8,2.1,-10.0,2.5%,11.1%,14.0%,50.6%,25.1%
Josh Huestis,OKC,25,6-7,230,Stanford,USA,2014,1,29,2,7.0,4.5,1.5,4.4,11.8%,13.9%,13.9%,61.2%,11.5%
Josh McRoberts,MIA,30,6-10,240,Duke,USA,2007,2,37,22,4.9,3.4,2.3,-9.2,5.8%,13.9%,17.1%,43.9%,20.0%
Josh Richardson,MIA,23,6-6,200,Tennessee,USA,2015,2,40,53,10.2,3.2,2.6,-0.1,2.1%,8.2%,16.5%,49.3%,12.8%
Jrue Holiday,NOP,27,6-4,205,UCLA,USA,2009,1,17,67,15.4,3.9,7.3,0.7,2.0%,9.2%,23.2%,53.2%,35.5%
Juancho Hernangomez,DEN,21,6-9,230,None,Spain,2016,1,15,62,4.9,3.0,0.5,-2.2,4.7%,17.1%,13.9%,59.2%,4.8%
Julius Randle,LAL,22,6-9,250,Kentucky,USA,2014,1,7,74,13.2,8.6,3.6,-9.8,6.6%,23.1%,21.2%,54.3%,19.5%
Justin Anderson,PHI,23,6-6,228,Virginia,USA,2015,1,21,75,7.1,3.3,0.9,-7.1,5.4%,15.1%,20.2%,53.7%,8.9%
Justin Hamilton,BKN,27,7-0,255,Louisiana State,USA,2012,2,45,64,6.9,4.1,0.9,-11.7,5.7%,15.2%,15.8%,55.0%,7.4%
Justin Harper,PHI,27,6-10,225,Richmond,USA,2011,2,32,3,4.0,1.7,0.7,-18.1,6.1%,9.4%,20.8%,50.0%,10.0%
Justin Holiday,NYK,28,6-6,185,Washington,USA,Undrafted,Undrafted,Undrafted,82,7.7,2.7,1.2,-0.8,1.6%,11.4%,16.6%,54.9%,9.5%
Justise Winslow,MIA,21,6-7,225,Duke,USA,2015,1,10,18,10.9,5.2,3.7,-1.1,3.5%,10.7%,19.8%,39.9%,15.3%
Jusuf Nurkic,POR,22,7-0,280,None,Bosnia and He...,2014,1,16,65,10.2,7.2,1.9,-1.4,10.8%,21.2%,23.2%,52.8%,14.2%
KJ McDaniels,BKN,24,6-6,205,Clemson,USA,2014,2,32,49,4.2,1.7,0.3,-3.6,3.0%,12.5%,18.0%,55.5%,4.0%
Karl-Anthony Towns,MIN,21,7-0,244,Kentucky,USA,2015,1,1,82,25.1,12.3,2.7,-0.3,10.1%,24.7%,27.1%,61.8%,12.7%
Kawhi Leonard,SAS,26,6-7,230,San Diego State,USA,2011,1,15,74,25.5,5.8,3.5,8.7,3.4%,14.3%,30.6%,61.0%,18.2%
Kay Felder,CLE,22,5-9,176,None,USA,2016,2,54,42,4.0,1.0,1.4,-6.5,0.8%,9.2%,24.3%,46.2%,26.1%
Kelly Olynyk,BOS,26,7-0,238,Gonzaga,Canada,2013,1,13,75,9.0,4.8,2.0,-0.1,4.6%,18.1%,18.5%,60.3%,15.9%
Kelly Oubre Jr.,WAS,21,6-7,205,Kansas,USA,2015,1,15,79,6.3,3.3,0.6,-0.6,3.8%,12.2%,14.3%,51.6%,4.2%
Kemba Walker,CHA,27,6-1,184,Connecticut,USA,2011,1,9,79,23.2,3.9,5.5,3.5,1.6%,9.5%,28.6%,56.9%,28.2%
Kenneth Faried,DEN,27,6-8,228,Morehead State,USA,2011,1,22,61,9.6,7.6,0.9,-1.7,13.5%,21.8%,17.9%,58.8%,6.4%
Kent Bazemore,ATL,27,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,73,11.0,3.2,2.4,-1.7,2.2%,8.9%,20.2%,50.4%,14.0%
Kentavious Caldwell-Pope,DET,24,6-5,205,Georgia,USA,2013,1,8,76,13.8,3.3,2.5,-3.3,2.0%,7.9%,18.7%,51.9%,11.1%
Kevin Durant,GSW,28,6-9,240,Texas,USA,2007,1,2,62,25.1,8.3,4.8,15.7,2.0%,20.7%,27.1%,65.1%,21.8%
Kevin Love,CLE,28,6-10,251,UCLA,USA,2008,1,5,60,19.0,11.1,1.9,8.4,7.7%,26.7%,25.3%,57.3%,9.3%
Kevin Seraphin,IND,27,6-10,278,None,France,2010,1,17,49,4.7,2.9,0.5,-9.8,7.0%,18.1%,18.4%,55.9%,6.9%
Kevon Looney,GSW,21,6-9,220,UCLA,USA,2015,1,30,53,2.5,2.3,0.5,-3.4,9.3%,16.4%,12.6%,55.3%,9.4%
Khris Middleton,MIL,25,6-8,234,Texas A&M,USA,2012,2,39,29,14.7,4.2,3.4,5.4,1.4%,13.5%,22.7%,57.0%,17.5%
Klay Thompson,GSW,27,6-7,215,Washington State,USA,2011,1,11,78,22.3,3.7,2.1,14.1,2.0%,8.1%,25.8%,59.2%,9.0%
Kosta Koufos,SAC,28,7-0,265,Ohio State,USA,2008,1,23,71,6.6,5.7,0.7,-5.5,8.4%,20.2%,15.1%,56.0%,5.3%
Kris Dunn,MIN,23,6-4,205,Providence,USA,2016,1,5,78,3.8,2.1,2.4,-3.4,1.8%,11.2%,13.9%,43.2%,20.0%
Kris Humphries,ATL,32,6-9,235,Minnesota,USA,2004,1,14,56,4.6,3.7,0.5,-4.2,8.3%,21.4%,17.6%,51.4%,7.0%
Kristaps Porzingis,NYK,21,7-3,240,None,Latvia,2015,1,4,66,18.1,7.2,1.5,-2.4,5.0%,15.9%,24.0%,54.6%,7.3%
Kyle Anderson,SAS,23,6-9,230,UCLA,USA,2014,1,30,72,3.4,2.9,1.3,9.1,3.4%,16.7%,11.8%,52.5%,12.6%
Kyle Korver,CLE,36,6-7,212,Creighton,USA,2003,2,51,67,10.1,2.8,1.6,-5.7,0.4%,10.0%,14.7%,63.5%,9.3%
Kyle Lowry,TOR,31,6-0,205,Villanova,USA,2006,1,24,60,22.4,4.8,7.0,7.7,2.2%,10.9%,24.3%,62.3%,29.3%
Kyle O'Quinn,NYK,27,6-10,250,Norfolk State,USA,2012,2,49,79,6.3,5.6,1.5,-5.4,12.0%,21.9%,18.2%,55.2%,14.9%
Kyle Singler,OKC,29,6-8,228,Duke,USA,2011,2,33,32,2.8,1.5,0.3,2.0,1.9%,10.9%,11.2%,48.6%,3.4%
Kyle Wiltjer,HOU,24,6-10,240,Gonzaga,Canada,Undrafted,Undrafted,Undrafted,14,0.9,0.7,0.1,-39.2,8.7%,13.6%,17.7%,43.7%,6.9%
Kyrie Irving,CLE,25,6-3,193,Duke,Australia,2011,1,1,72,25.2,3.2,5.8,6.4,2.0%,6.8%,29.5%,58.0%,27.8%
LaMarcus Aldridge,SAS,31,6-11,260,Texas,USA,2006,1,2,72,17.3,7.3,1.9,6.2,7.6%,15.3%,24.8%,53.2%,10.0%
Lamar Patterson,ATL,25,6-5,225,Pittsburgh,USA,2014,2,48,5,1.8,1.4,1.2,17.7,2.6%,12.2%,23.0%,27.6%,25.0%
Lance Stephenson,IND,26,6-5,230,Cincinnati,USA,2010,2,40,18,6.8,2.9,3.3,1.0,1.0%,12.8%,18.1%,48.5%,25.4%
Lance Thomas,NYK,29,6-8,235,Duke,USA,Undrafted,Undrafted,Undrafted,46,6.0,3.1,0.8,-9.8,3.1%,10.9%,13.1%,51.6%,5.3%
Langston Galloway,SAC,25,6-2,200,None,USA,Undrafted,Undrafted,Undrafted,74,7.9,2.1,1.3,-2.3,1.7%,8.2%,18.0%,51.0%,9.8%
Larry Nance Jr.,LAL,24,6-9,230,Wyoming,USA,2015,1,27,63,7.1,5.9,1.5,-4.1,8.0%,18.0%,13.3%,56.7%,9.6%
Larry Sanders,CLE,28,6-11,230,Va Commonwealth,USA,2010,1,15,5,0.8,0.8,0.0,-3.7,37.5%,7.7%,22.6%,41.0%,0.0%
Lavoy Allen,IND,28,6-9,260,Temple,USA,2011,2,50,61,2.9,3.6,0.9,-6.8,11.6%,13.4%,10.3%,48.5%,9.3%
LeBron James,CLE,32,6-8,250,None,USA,2003,1,1,74,26.4,8.6,8.7,8.3,3.6%,18.9%,29.2%,61.9%,38.8%
Leandro Barbosa,PHX,34,6-3,194,None,Brazil,2003,1,28,67,6.3,1.6,1.2,-3.0,1.5%,9.3%,20.1%,50.9%,12.8%
Lou Williams,HOU,30,6-1,175,None,USA,2005,2,45,81,17.5,2.5,3.0,0.9,1.2%,8.4%,27.7%,59.3%,19.3%
Luc Mbah a Moute,LAC,30,6-8,230,California-Los Angeles,Cameroon,2008,2,37,80,6.1,2.1,0.5,8.6,2.6%,6.7%,11.4%,58.1%,2.9%
Lucas Nogueira,TOR,24,7-0,220,None,Brazil,2013,1,16,57,4.4,4.3,0.7,8.6,7.7%,13.9%,9.3%,68.2%,5.3%
Luis Scola,BKN,37,6-9,241,None,Argentina,2002,2,55,36,5.1,3.9,1.0,-8.6,10.5%,18.9%,18.0%,55.0%,12.4%
Luke Babbitt,MIA,28,6-9,225,Nevada-Reno,USA,2010,1,16,68,4.8,2.1,0.5,0.0,1.1%,11.6%,13.0%,56.3%,4.9%
Luol Deng,LAL,32,6-9,220,Duke,United Kingdo...,2004,1,7,56,7.6,5.3,1.3,-6.1,4.0%,15.5%,14.1%,47.0%,7.3%
Malachi Richardson,SAC,21,6-6,205,Syracuse,USA,2016,1,22,22,3.6,1.0,0.5,-4.2,1.5%,9.9%,18.9%,51.7%,9.2%
Malcolm Brogdon,MIL,24,6-5,215,Virginia,USA,2016,2,36,75,10.2,2.8,4.2,2.6,2.5%,8.6%,18.2%,55.5%,23.9%
Malcolm Delaney,ATL,28,6-3,190,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,73,5.4,1.7,2.6,1.4,0.8%,9.0%,18.1%,45.6%,24.1%
Malik Beasley,DEN,20,6-5,196,Florida State,USA,2016,1,19,22,3.8,0.8,0.5,15.5,3.2%,6.4%,21.6%,53.6%,9.8%
Manny Harris,DAL,27,6-5,185,Michigan,USA,Undrafted,Undrafted,Undrafted,4,2.0,2.3,0.5,-39.5,7.3%,35.3%,29.2%,23.9%,14.3%
Manu Ginobili,SAS,39,6-6,205,None,Argentina,1999,2,57,69,7.5,2.3,2.7,9.5,2.2%,9.9%,18.8%,53.2%,19.9%
Marc Gasol,MEM,32,7-1,255,None,Spain,2007,2,48,74,19.5,6.3,4.6,1.0,2.4%,16.7%,26.2%,55.4%,24.6%
Marcelo Huertas,LAL,34,6-3,200,None,Brazil,Undrafted,Undrafted,Undrafted,23,2.7,1.0,2.3,-7.7,0.8%,10.2%,17.0%,41.7%,31.1%
Marcin Gortat,WAS,33,6-11,240,None,Poland,2005,2,57,82,10.8,10.4,1.5,3.5,9.3%,24.3%,14.6%,59.3%,6.5%
Marco Belinelli,CHA,31,6-5,210,None,Italy,2007,1,18,74,10.5,2.4,2.0,-0.6,0.8%,9.3%,18.7%,56.6%,13.1%
Marcus Georges-Hunt,ORL,23,6-6,220,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,5,2.8,1.8,0.6,-26.2,1.9%,15.1%,12.2%,61.4%,13.0%
Marcus Morris Sr.,DET,27,6-9,235,Kansas,USA,2011,1,14,79,14.0,4.6,2.0,-2.0,2.7%,11.6%,20.1%,50.8%,9.5%
Marcus Smart,BOS,23,6-4,220,Oklahoma State,USA,2014,1,6,79,10.6,3.9,4.6,3.0,3.2%,9.2%,18.3%,48.6%,22.6%
Marcus Thornton,WAS,30,6-4,205,Louisiana State,USA,2009,2,43,33,6.6,2.3,1.2,-12.2,3.7%,10.4%,18.3%,49.4%,10.8%
Mario Hezonja,ORL,22,6-8,218,None,Croatia,2015,1,5,65,4.9,2.2,1.0,-14.2,1.9%,13.3%,18.7%,45.0%,11.0%
Markieff Morris,WAS,27,6-10,245,Kansas,USA,2011,1,13,76,14.0,6.5,1.7,4.2,4.6%,16.2%,20.3%,54.0%,7.6%
Marquese Chriss,PHX,19,6-10,233,Washington,USA,2016,1,8,82,9.2,4.2,0.7,-9.5,5.2%,14.8%,19.4%,52.9%,5.1%
Marreese Speights,LAC,29,6-10,255,Florida,USA,2008,1,16,82,8.7,4.5,0.8,-0.9,6.9%,21.8%,23.4%,58.4%,8.5%
Marshall Plumlee,NYK,24,7-0,250,Duke,USA,Undrafted,Undrafted,Undrafted,21,1.9,2.4,0.5,2.8,12.4%,16.3%,12.1%,52.1%,8.2%
Marvin Williams,CHA,31,6-9,237,North Carolina,USA,2005,1,2,76,11.2,6.6,1.4,-0.8,3.7%,18.0%,16.0%,55.1%,7.2%
Mason Plumlee,DEN,27,6-11,255,Duke,USA,2013,1,22,81,10.4,7.5,3.5,0.7,8.0%,20.0%,18.0%,55.8%,18.7%
Matt Barnes,GSW,37,6-7,226,UCLA,USA,2002,2,45,74,7.1,5.2,2.6,-2.0,4.0%,17.6%,15.5%,51.4%,16.2%
Matthew Dellavedova,MIL,26,6-4,198,St. Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.6,1.9,4.7,-1.1,1.2%,6.3%,15.8%,50.1%,25.9%
Maurice Harkless,POR,24,6-9,220,"St. John's, N.Y.",USA,2012,1,15,77,10.0,4.4,1.1,2.2,5.7%,9.3%,14.9%,57.0%,5.6%
Maurice Ndour,NYK,25,6-9,200,Ohio U.,Senegal,Undrafted,Undrafted,Undrafted,32,3.1,2.0,0.3,0.8,6.4%,13.1%,14.2%,50.3%,3.7%
Metta World Peace,LAL,37,6-7,260,St. John's (NY),USA,1999,1,16,25,2.3,0.8,0.4,-16.7,2.8%,9.8%,22.1%,38.0%,11.3%
Meyers Leonard,POR,25,7-1,255,Illinois,USA,2012,1,11,74,5.4,3.2,1.0,-1.9,2.2%,17.1%,15.4%,50.7%,8.5%
Michael Beasley,MIL,28,6-10,235,Kansas State,USA,2008,1,2,56,9.4,3.4,0.9,-1.9,4.5%,16.2%,24.3%,58.4%,9.6%
Michael Carter-Williams,CHI,25,6-6,190,Syracuse,USA,2013,1,11,45,6.6,3.4,2.5,-1.1,2.6%,15.2%,20.3%,43.7%,20.3%
Michael Gbinije,DET,25,6-7,200,Syracuse,USA,2016,2,49,9,0.4,0.3,0.2,-1.5,5.1%,3.3%,15.1%,18.4%,8.7%
Michael Kidd-Gilchrist,CHA,23,6-7,232,Kentucky,USA,2012,1,2,81,9.2,7.0,1.4,0.9,6.4%,17.1%,14.4%,52.8%,7.4%
Mike Conley,MEM,29,6-1,175,Ohio State,USA,2007,1,4,69,20.5,3.5,6.3,3.4,1.4%,9.5%,25.6%,60.4%,32.9%
Mike Dunleavy,ATL,36,6-9,230,Duke,USA,2002,1,3,53,5.2,2.2,0.9,-4.2,2.0%,10.9%,13.7%,57.3%,9.7%
Mike Miller,DEN,37,6-8,218,Florida,USA,2000,1,5,20,1.4,1.9,1.1,-0.9,1.4%,24.3%,10.2%,58.6%,19.5%
Mike Muscala,ATL,25,6-11,240,Bucknell,USA,2013,2,44,70,6.2,3.4,1.4,-2.9,5.9%,13.0%,14.5%,59.6%,12.1%
Mike Scott,ATL,28,6-8,237,Virginia,USA,2012,2,43,18,2.5,2.1,0.9,-10.1,4.7%,14.3%,16.2%,36.0%,15.0%
Mike Tobey,CHA,22,7-0,260,Virginia,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.5,0.5,-32.7,8.0%,3.7%,9.8%,25.0%,9.1%
Miles Plumlee,CHA,28,6-11,249,Duke,USA,2012,1,26,45,2.5,2.1,0.5,-7.2,8.2%,11.2%,12.8%,51.8%,6.5%
Mindaugas Kuzminskas,NYK,27,6-9,215,None,Lithuania,Undrafted,Undrafted,Undrafted,68,6.3,1.9,1.0,0.2,4.4%,7.5%,18.6%,53.3%,10.2%
