RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
18,"Christian Wood, DET",62,21.4,.659,7.9,11.1,22.3,8.8,24.8,16.7,23.21,231.6,7.7
19,"Bradley Beal, WSH",57,36.0,.579,17.0,9.5,34.4,2.7,10.6,6.5,23.19,389.0,13.0
20,"Montrezl Harrell, LAC",63,27.8,.607,9.1,9.1,25.0,9.9,16.3,13.1,23.17,304.7,10.2
21,"Jonas Valanciunas, MEM",62,26.3,.631,11.5,11.3,20.9,12.5,31.9,22.4,22.38,286.5,9.5
22,"Andre Drummond, CLE/DET",57,33.0,.553,12.0,16.0,28.2,14.9,37.5,26.0,22.08,321.9,10.7
23,"Enes Kanter, BOS",51,17.5,.594,10.9,11.5,18.9,17.1,30.2,23.7,22.02,151.9,5.1
24,"Brandon Clarke, MEM",50,21.7,.671,12.7,8.1,18.6,7.7,20.3,14.1,21.82,183.7,6.1
25,"Tony Bradley, UTAH",50,10.7,.675,8.0,10.8,15.3,19.3,24.7,22.1,21.79,89.3,3.0
26,"Nerlens Noel, OKC",55,18.4,.714,13.1,13.4,14.8,9.3,20.0,14.8,21.74,168.6,5.6
,"Rudy Gobert, UTAH",62,34.5,.700,10.6,13.6,15.6,11.3,31.3,21.8,21.74,356.1,11.9
,"Chris Paul, OKC",63,31.8,.609,28.8,9.3,24.2,1.2,15.5,8.6,21.74,321.0,10.7
29,"Nikola Vucevic, ORL",54,32.6,.540,16.1,6.1,25.9,7.6,29.4,18.1,21.70,292.0,9.7
30,"Russell Westbrook, HOU",53,35.9,.539,18.9,12.1,34.8,5.1,18.4,11.7,21.59,301.0,10.0
31,"Khris Middleton, MIL",55,30.1,.619,17.7,8.9,26.0,2.5,17.0,10.2,21.50,271.4,9.0
32,"DeMar DeRozan, SA",61,34.3,.597,21.0,9.1,26.8,2.0,15.7,8.9,21.40,340.2,11.3
33,"Derrick Rose, DET",50,26.0,.555,22.8,10.3,32.7,2.3,8.3,5.3,21.15,196.7,6.6
34,"Ivica Zubac, LAC",64,18.1,.642,13.3,10.2,16.1,15.2,25.7,20.6,21.00,179.4,6.0
35,"Ben Simmons, PHI",54,35.8,.608,32.1,14.0,22.7,6.2,18.0,12.1,20.85,283.9,9.5
,"Steven Adams, OKC",58,27.0,.605,18.8,11.5,17.1,14.4,23.8,19.3,20.85,239.2,8.0
37,"Domantas Sabonis, IND",62,34.8,.586,21.3,11.7,23.6,9.7,29.5,19.7,20.80,299.8,10.0
38,"Clint Capela, HOU",39,32.8,.626,8.8,11.6,15.5,13.7,30.5,22.0,20.73,193.3,6.4
39,"Bam Adebayo, MIA",65,34.4,.606,24.0,13.3,21.3,8.7,25.0,17.2,20.62,304.3,10.1
40,"Richaun Holmes, SAC",39,28.9,.685,8.6,10.8,15.4,11.5,21.3,16.3,20.51,166.6,5.6
,"Paul George, LAC",42,29.1,.582,15.7,11.0,29.7,1.9,18.1,10.2,20.51,182.5,6.1
42,"Deandre Ayton, PHX",30,33.2,.571,9.1,11.3,23.4,13.5,27.0,20.1,20.50,147.2,4.9
43,"Jayson Tatum, BOS",59,34.6,.562,11.3,8.6,28.1,3.0,18.8,11.0,20.41,271.6,9.1
44,"De'Aaron Fox, SAC",45,31.7,.556,23.9,11.1,30.5,2.3,12.3,7.2,20.40,200.2,6.7
45,"Jarrett Allen, BKN",64,25.7,.658,12.6,10.7,14.8,12.5,25.0,18.9,20.36,240.0,8.0
46,"Kemba Walker, BOS",50,31.8,.569,19.2,8.3,28.4,2.2,11.4,6.9,20.29,220.7,7.4
47,"Thomas Bryant, WSH",38,23.7,.659,15.2,10.3,18.2,8.8,23.4,15.8,20.04,126.9,4.2
48,"DeAndre Jordan, BKN",56,22.0,.682,20.2,14.2,14.4,12.1,34.2,23.4,20.01,173.2,5.8
49,"JaVale McGee, LAL",61,16.8,.655,8.6,11.8,14.5,12.1,25.2,18.8,19.99,143.3,4.8
50,"Devin Booker, PHX",62,36.1,.617,20.8,12.4,29.9,1.3,11.7,6.4,19.89,314.2,10.5
51,"LaMarcus Aldridge, SA",53,33.1,.571,11.9,6.9,22.8,6.3,17.8,12.0,19.89,219.6,7.3
52,"Chris Boucher, TOR",55,13.2,.570,6.5,6.5,18.5,14.0,21.1,17.7,19.87,90.5,3.0
53,"Jakob Poeltl, SA",58,16.6,.611,25.7,11.3,13.7,11.6,23.0,17.3,19.62,129.9,4.3
54,"Zach LaVine, CHI",60,34.8,.568,14.1,11.4,31.6,2.1,13.8,7.7,19.55,265.9,8.9
55,"Marquese Chriss, GS",59,20.3,.604,17.7,12.1,19.0,10.0,23.6,16.5,19.49,158.7,5.3
56,"Danilo Gallinari, OKC",55,30.7,.611,10.8,6.7,23.4,2.2,17.1,9.9,19.47,201.1,6.7
57,"Kristaps Porzingis, DAL",51,31.3,.540,8.2,7.8,25.9,5.9,25.3,15.8,19.40,188.4,6.3
58,"Brandon Ingram, NO",56,34.3,.590,15.4,11.1,28.2,2.7,16.6,9.6,19.25,250.7,8.4
59,"Mason Plumlee, DEN",53,17.0,.615,24.7,14.2,19.3,11.0,23.9,17.4,19.15,102.7,3.4
60,"Donovan Mitchell, UTAH",63,34.4,.560,14.7,9.3,30.5,2.3,11.2,7.0,19.13,278.8,9.3
61,"Derrick Favors, NO",45,24.2,.624,16.4,11.1,14.5,14.1,29.0,21.5,19.02,136.9,4.6
62,"Cody Zeller, CHA",58,23.1,.576,12.2,10.4,20.6,12.6,21.2,16.7,18.84,164.9,5.5
63,"D'Angelo Russell, GS/MIN",45,32.3,.556,20.9,10.8,32.7,1.2,12.3,6.6,18.80,179.8,6.0
64,"Dwight Howard, LAL",62,19.2,.696,9.3,16.2,14.1,14.6,26.8,20.9,18.76,145.4,4.8
,"Pascal Siakam, TOR",53,35.5,.559,13.2,9.1,27.8,3.3,18.8,11.2,18.76,204.0,6.8
66,"Michael Porter Jr., DEN",48,14.0,.589,9.4,9.4,21.6,8.8,24.3,16.5,18.58,70.8,2.4
67,"Gordon Hayward, BOS",45,33.4,.593,20.1,8.6,21.4,3.2,17.6,10.5,18.25,173.7,5.8
68,"Eric Bledsoe, MIL",56,27.2,.579,25.4,11.8,24.8,2.8,13.3,8.4,18.19,163.6,5.5
,"Daniel Theis, BOS",58,23.8,.629,16.6,8.4,14.8,10.2,19.2,14.7,18.19,156.5,5.2
70,"Serge Ibaka, TOR",50,27.5,.593,8.6,11.8,23.1,8.2,23.3,15.9,18.06,153.3,5.1
71,"Alex Len, ATL/SAC",49,18.3,.596,10.7,11.4,18.2,11.3,24.5,17.8,18.03,99.3,3.3
72,"Ja Morant, MEM",59,30.0,.568,27.0,12.6,27.4,2.7,9.5,6.2,18.02,185.6,6.2
73,"Spencer Dinwiddie, BKN",64,31.2,.541,23.7,9.5,30.4,1.7,9.5,5.7,18.00,208.4,6.9
74,"Kevin Love, CLE",56,31.8,.599,15.6,12.3,23.4,3.3,31.1,17.1,17.99,172.4,5.7
75,"Jordan Clarkson, CLE/UTAH",63,24.2,.583,12.1,8.0,26.0,3.5,8.5,6.0,17.98,159.0,5.3
76,"Kyle Lowry, TOR",52,36.6,.589,28.0,10.8,24.2,1.7,12.0,7.0,17.94,197.0,6.6
77,"Shai Gilgeous-Alexander, OKC",63,35.1,.566,14.9,8.4,23.2,2.3,16.4,9.6,17.90,244.4,8.1
78,"Jaxson Hayes, NO",56,17.0,.675,12.7,10.2,15.0,9.0,15.7,12.3,17.84,102.8,3.4
79,"Jahlil Okafor, NO",28,15.1,.631,14.9,14.9,19.8,11.4,18.2,14.8,17.83,45.7,1.5
80,"Shaquille Harrison, CHI",43,11.3,.559,19.2,7.5,18.5,4.8,15.3,9.8,17.81,49.2,1.6
,"Malcolm Brogdon, IND",48,30.7,.537,28.9,9.7,26.5,3.0,13.8,8.5,17.81,149.6,5.0
82,"Mo Bamba, ORL",60,14.5,.549,10.9,10.9,16.8,11.7,25.7,18.5,17.78,93.1,3.1
83,"Paul Millsap, DEN",44,24.4,.598,12.2,10.6,20.2,9.0,17.9,13.5,17.71,99.7,3.3
84,"Jrue Holiday, NO",55,34.9,.535,24.5,10.2,25.9,3.8,10.9,7.3,17.61,204.0,6.8
85,"Jamal Murray, DEN",55,32.8,.559,20.2,9.4,26.0,2.6,10.8,6.7,17.59,177.4,5.9
86,"Julius Randle, NY",64,32.5,.538,12.8,12.4,27.7,7.5,24.9,15.9,17.57,188.5,6.3
87,"George Hill, MIL",52,21.2,.668,26.4,8.6,16.4,4.3,9.2,6.9,17.52,107.3,3.6
88,"Gorgui Dieng, MIN/MEM",58,17.4,.564,14.0,10.9,18.2,8.8,26.6,17.5,17.47,103.8,3.5
89,"CJ McCollum, POR",62,36.0,.543,16.1,7.0,26.6,1.9,9.7,5.9,17.45,231.3,7.7
90,"Norman Powell, TOR",44,28.8,.629,10.9,8.9,20.8,2.0,11.2,6.7,17.41,130.9,4.4
91,"Larry Nance Jr., CLE",56,26.3,.608,19.0,9.3,15.6,7.9,23.1,15.4,17.36,128.8,4.3
92,"T.J. Warren, IND",61,32.5,.599,7.8,6.9,21.7,3.4,10.0,6.7,17.31,201.6,6.7
93,"Lou Williams, LAC",60,29.3,.546,22.3,11.2,29.4,1.7,9.1,5.5,17.24,176.8,5.9
94,"Dejounte Murray, SA",58,24.9,.535,25.7,11.7,21.3,5.0,20.0,12.5,17.17,133.2,4.4
95,"Jaylen Brown, BOS",50,34.0,.589,10.0,10.6,24.2,3.4,16.5,10.0,17.15,169.0,5.6
96,"Willie Cauley-Stein, DAL/GS",54,20.3,.589,15.9,9.1,14.8,8.0,23.3,15.5,17.06,105.9,3.5
97,"Jabari Parker, ATL/SAC",33,25.8,.561,10.9,10.9,23.4,6.7,18.1,12.3,17.05,70.6,2.4
98,"John Henson, CLE/DET",40,15.0,.578,19.2,12.8,16.8,8.5,21.8,15.1,17.04,49.6,1.7
99,"Jonathan Isaac, ORL",32,29.7,.542,9.9,10.6,17.9,6.2,19.3,12.6,16.90,76.5,2.5
100,"Dennis Schroder, OKC",63,31.0,.573,17.5,10.9,26.9,1.1,11.8,6.6,16.86,170.8,5.7
101,"Tobias Harris, PHI",65,34.5,.557,14.3,6.8,23.4,2.7,19.0,10.8,16.83,211.8,7.1
102,"Tristan Thompson, CLE",57,30.2,.540,14.0,12.0,18.3,14.4,22.9,18.6,16.82,159.8,5.3
103,"Evan Fournier, ORL",61,31.7,.599,15.2,9.4,24.2,0.9,8.1,4.4,16.76,180.3,6.0
104,"Moritz Wagner, WSH",37,19.1,.666,13.3,14.9,18.5,7.6,22.8,14.9,16.63,64.7,2.2
105,"Andrew Wiggins, GS/MIN",54,34.4,.536,13.9,9.3,25.2,3.6,12.3,7.8,16.46,165.2,5.5
106,"Collin Sexton, CLE",65,33.0,.560,12.4,10.2,27.0,3.1,7.5,5.3,16.41,172.9,5.8
107,"Buddy Hield, SAC",64,32.0,.566,13.4,10.2,26.6,3.1,14.1,8.4,16.37,179.0,6.0
108,"Harry Giles III, SAC",38,15.2,.586,15.8,11.3,19.5,6.3,25.2,15.5,16.36,49.8,1.7
109,"Jordan McLaughlin, MIN",30,19.7,.587,35.6,8.8,17.6,1.2,7.8,4.4,16.35,47.1,1.6
110,"Cheick Diallo, PHX",44,10.6,.688,10.7,14.6,16.1,6.5,24.1,15.1,16.34,33.7,1.1
111,"Ricky Rubio, PHX",57,31.6,.531,37.2,11.4,22.5,2.5,14.0,8.2,16.32,143.1,4.8
112,"Seth Curry, DAL",59,24.5,.650,15.9,8.0,18.7,1.9,8.0,5.0,16.20,123.3,4.1
,"Jaren Jackson Jr., MEM",54,28.0,.590,8.1,10.0,23.0,3.8,13.7,8.8,16.20,106.1,3.5
114,"T.J. McConnell, IND",63,18.9,.541,40.5,11.0,19.5,3.0,12.1,7.6,16.19,92.1,3.1
,"Daniel Gafford, CHI",43,14.2,.686,10.0,13.8,13.0,9.0,10.3,9.6,16.19,42.6,1.4
116,"Bismack Biyombo, CHA",53,19.4,.570,11.3,10.8,16.6,12.3,20.7,16.3,16.17,85.6,2.9
117,"Taj Gibson, NY",62,16.5,.610,12.7,11.5,14.9,11.2,16.7,13.9,16.13,84.5,2.8
118,"Delon Wright, DAL",65,21.7,.563,31.0,9.6,16.1,5.0,14.0,9.6,16.12,107.8,3.6
119,"Fred VanVleet, TOR",48,35.8,.546,26.4,9.2,22.9,1.1,9.7,5.5,16.03,141.8,4.7
120,"Alec Burks, GS/PHI",59,27.3,.549,16.0,8.0,23.7,2.8,15.2,8.8,16.02,132.7,4.4
121,"Dwight Powell, DAL",40,26.5,.677,15.8,9.7,12.7,7.5,14.7,11.2,16.00,85.5,2.9
122,"Elfrid Payton, NY",45,27.7,.470,36.0,10.7,22.2,4.3,14.1,9.1,15.99,92.8,3.1
123,"Goran Dragic, MIA",54,28.4,.571,23.4,11.4,26.3,2.0,9.9,6.1,15.94,112.8,3.8
124,"Derrick White, SA",61,24.1,.585,25.1,9.1,18.8,2.2,12.0,7.1,15.89,107.1,3.6
125,"Devonte' Graham, CHA",63,35.1,.537,27.4,10.5,26.5,2.0,8.7,5.2,15.84,159.9,5.3
126,"Bojan Bogdanovic, UTAH",63,33.1,.603,9.7,11.8,24.7,2.2,11.1,6.8,15.77,163.8,5.5
127,"Tyus Jones, MEM",65,19.0,.532,35.9,6.9,19.1,0.8,7.9,4.4,15.76,87.6,2.9
128,"Michael Carter-Williams, ORL",42,18.4,.539,23.7,11.2,19.1,5.9,13.8,9.7,15.73,54.5,1.8
129,"Will Barton, DEN",58,33.0,.549,19.3,8.0,20.5,4.4,16.8,10.6,15.70,148.8,5.0
130,"Al Horford, PHI",60,30.8,.526,24.5,6.5,18.3,5.5,19.1,12.3,15.67,114.9,3.8
131,"Nemanja Bjelica, SAC",64,28.5,.597,19.7,10.1,17.6,6.5,19.4,12.8,15.63,112.3,3.7
132,"Damian Jones, ATL",55,16.1,.712,12.6,10.1,11.2,8.9,16.2,12.5,15.56,65.7,2.2
,"Rondae Hollis-Jefferson, TOR",52,19.2,.533,18.3,10.0,17.2,11.0,15.8,13.4,15.56,75.4,2.5
134,"Davis Bertans, WSH",54,29.3,.628,11.3,7.2,18.5,2.3,15.1,8.5,15.51,118.3,3.9
,"Wendell Carter Jr., CHI",43,29.2,.590,9.6,13.5,16.0,11.6,24.6,17.8,15.51,92.0,3.1
136,"Skal Labissiere, POR",33,17.2,.588,18.0,12.8,14.4,12.1,18.7,15.4,15.40,33.0,1.1
137,"Naz Reid, MIN",30,16.5,.505,10.8,6.8,23.5,7.0,19.9,13.2,15.37,35.2,1.2
138,"Shake Milton, PHI",32,19.1,.633,20.4,10.9,20.0,2.0,10.3,6.1,15.30,43.8,1.5
139,"Ersan Ilyasova, MIL",56,16.0,.591,11.7,8.2,15.9,7.0,22.5,15.2,15.21,49.6,1.7
140,"Aron Baynes, PHX",42,22.3,.581,12.6,9.4,20.6,8.3,20.1,14.1,15.19,64.1,2.1
141,"JJ Redick, NO",54,26.4,.639,13.5,8.1,19.8,0.7,9.7,5.2,15.16,99.1,3.3
142,"Caris LeVert, BKN",39,29.0,.509,17.0,10.5,29.0,3.7,10.6,7.2,15.15,78.6,2.6
143,"Reggie Jackson, DET/LAC",23,24.2,.533,24.2,9.6,28.0,3.0,10.3,6.6,15.08,33.9,1.1
144,"Tim Hardaway Jr., DAL",63,28.8,.581,11.9,5.8,21.4,1.4,9.9,5.7,15.06,123.6,4.1
145,"Donte DiVincenzo, MIL",59,23.1,.570,19.6,10.4,17.0,4.6,15.7,10.5,15.03,92.0,3.1
146,"Jalen Brunson, DAL",57,17.9,.553,27.9,9.8,21.8,2.3,11.3,6.9,15.02,61.4,2.0
147,"Kelly Oubre Jr., PHX",56,34.5,.560,7.7,7.5,21.4,3.8,17.3,10.4,14.98,129.2,4.3
148,"Monte Morris, DEN",65,21.6,.537,29.3,5.7,18.6,1.6,7.3,4.4,14.96,82.9,2.8
149,"Terry Rozier, CHA",63,34.3,.553,18.2,9.9,24.2,2.4,11.8,7.0,14.93,126.8,4.2
150,"Aaron Gordon, ORL",58,33.0,.511,19.1,8.4,20.9,5.6,19.6,12.4,14.88,96.6,3.2
151,"James Johnson, MIA/MIN",32,19.3,.572,20.7,13.4,16.8,4.4,16.3,10.3,14.88,31.2,1.0
152,"Derrick Jones Jr., MIA",51,24.5,.609,12.5,5.9,13.7,5.4,13.5,9.6,14.86,81.3,2.7
153,"Marcus Morris Sr., LAC/NY",55,31.4,.567,7.6,8.7,16.2,3.3,14.1,8.6,14.84,111.7,3.7
154,"Kelly Olynyk, MIA",59,18.5,.640,18.9,12.3,16.8,4.0,22.0,13.4,14.77,53.1,1.8
155,"Patty Mills, SA",63,22.7,.589,14.2,6.5,20.0,1.4,6.0,3.7,14.76,80.2,2.7
,"Myles Turner, IND",55,29.6,.561,8.6,9.6,16.7,4.8,19.5,12.2,14.76,101.1,3.4
157,"Bobby Portis, NY",66,21.1,.530,12.2,9.1,21.5,6.0,20.4,12.9,14.67,65.9,2.2
,"Jeff Teague, ATL/MIN",59,24.8,.557,30.8,11.6,19.6,1.9,8.6,5.2,14.67,80.1,2.7
159,"De'Anthony Melton, MEM",52,19.4,.525,24.7,12.3,20.4,3.9,15.9,10.0,14.63,62.3,2.1
160,"Frank Kaminsky, PHX",32,22.4,.554,16.8,7.8,20.6,4.6,20.2,12.2,14.61,42.9,1.4
161,"Terence Davis, TOR",64,17.0,.598,18.3,11.1,18.8,4.6,16.3,10.5,14.59,66.3,2.2
162,"Eric Paschall, GS",60,27.6,.571,13.3,9.9,21.0,5.2,13.1,9.0,14.54,75.0,2.5
163,"Shabazz Napier, MIN/WSH",51,24.2,.555,30.2,13.2,20.8,2.1,10.9,6.3,14.50,64.4,2.1
164,"Rudy Gay, SA",60,21.5,.545,13.8,10.7,20.7,4.7,22.3,13.5,14.49,76.7,2.6
165,"Omari Spellman, GS",49,18.1,.551,10.8,12.4,18.3,9.1,18.0,13.4,14.45,39.0,1.3
,"Markelle Fultz, ORL",64,28.3,.523,27.8,10.9,22.1,2.0,10.9,6.3,14.45,93.4,3.1
167,"Luke Kennard, DET",28,32.9,.589,21.6,8.1,20.3,1.1,11.1,6.0,14.42,53.9,1.8
168,"Doug McDermott, IND",62,20.0,.626,11.2,6.4,18.9,2.1,11.7,6.9,14.41,72.5,2.4
169,"Bogdan Bogdanovic, SAC",53,28.5,.560,17.9,9.4,22.4,1.2,11.8,6.4,14.39,87.7,2.9
170,"Lauri Markkanen, CHI",50,29.8,.560,9.1,10.0,20.6,4.2,19.7,11.6,14.34,63.3,2.1
171,"D.J. Augustin, ORL",49,24.8,.548,29.4,9.1,20.5,1.5,8.3,4.8,14.25,58.9,2.0
172,"Jerami Grant, DEN",64,26.2,.585,10.3,7.2,17.6,3.5,11.6,7.5,14.24,68.6,2.3
173,"Jordan McRae, DEN/DET/WSH",37,21.2,.515,16.9,7.8,11.7,0.0,0.0,0.0,14.23,43.6,1.5
174,"Terrence Ross, ORL",63,27.3,.548,7.5,6.3,22.1,0.8,12.3,6.3,14.22,95.7,3.2
175,"Ian Mahinmi, WSH",38,21.3,.545,13.9,12.7,15.5,10.2,19.8,14.8,14.16,42.9,1.4
176,"Jeremy Lamb, IND",46,28.1,.547,14.3,7.4,19.2,2.1,14.9,8.5,14.11,69.5,2.3
177,"Marcus Smart, BOS",53,32.5,.519,24.9,8.6,20.2,2.5,10.1,6.4,14.05,78.2,2.6
178,"Brook Lopez, MIL",61,26.6,.537,12.1,8.1,17.0,2.7,13.2,8.3,13.98,81.9,2.7
179,"Rui Hachimura, WSH",41,29.7,.543,11.4,6.7,18.2,5.5,17.4,11.2,13.91,43.8,1.5
180,"Ish Smith, WSH",60,26.2,.512,29.3,7.9,19.4,1.9,11.7,6.6,13.82,66.1,2.2
181,"Maxi Kleber, DAL",66,25.7,.603,12.3,7.7,13.7,6.2,15.5,11.0,13.79,58.0,1.9
182,"Mike Conley, UTAH",41,28.6,.527,22.5,9.6,23.4,2.7,9.5,6.2,13.78,48.5,1.6
183,"Thon Maker, DET",60,12.9,.582,13.1,13.7,15.9,7.8,16.7,12.2,13.75,36.4,1.2
184,"Troy Brown Jr., WSH",61,24.9,.534,18.6,8.5,17.1,4.4,19.6,11.7,13.74,73.3,2.4
185,"Emmanuel Mudiay, UTAH",48,15.7,.550,21.8,13.2,22.8,2.6,13.7,8.4,13.73,30.7,1.0
,"Lonzo Ball, NO",56,32.4,.529,32.1,14.1,20.4,3.6,16.6,10.1,13.73,73.9,2.5
187,"Robert Covington, HOU/MIN",62,30.1,.571,8.6,10.8,15.6,3.0,19.9,11.2,13.67,60.3,2.0
188,"Kendrick Nunn, MIA",62,29.8,.545,17.5,8.4,23.5,1.2,8.7,5.1,13.55,84.0,2.8
189,"Tomas Satoransky, CHI",65,28.9,.533,32.5,11.9,18.3,4.3,11.0,7.5,13.52,84.7,2.8
190,"Glenn Robinson III, GS/PHI",60,29.1,.576,12.6,6.9,16.3,4.7,11.7,8.1,13.40,75.5,2.5
191,"Thaddeus Young, CHI",64,24.9,.521,13.7,12.0,19.6,6.2,16.1,10.9,13.37,44.5,1.5
192,"Dario Saric, PHX",58,24.8,.572,15.7,10.4,17.0,6.7,20.2,13.3,13.36,39.9,1.3
193,"Harrison Barnes, SAC",64,34.9,.575,14.5,7.6,17.3,3.0,12.7,7.7,13.33,94.1,3.1
194,"OG Anunoby, TOR",63,30.1,.598,13.4,10.2,14.1,4.2,14.6,9.5,13.22,77.1,2.6
195,"Denzel Valentine, CHI",36,13.6,.511,13.9,8.4,23.2,1.9,15.5,8.4,13.11,19.0,0.6
196,"Kyle Anderson, MEM",59,19.3,.542,26.6,11.1,14.0,5.1,18.3,11.8,13.01,42.6,1.4
197,"Mikal Bridges, PHX",65,27.3,.623,18.2,10.3,12.4,3.6,12.8,8.1,12.99,65.7,2.2
198,"Duncan Robinson, MIA",65,30.0,.678,11.6,7.6,15.2,0.5,11.2,6.1,12.81,67.2,2.2
199,"Jeff Green, HOU/UTAH",40,18.9,.575,8.9,10.0,16.1,3.4,12.5,8.1,12.79,14.5,0.5
200,"Damion Lee, GS",49,29.0,.548,17.4,8.7,19.0,2.4,16.3,9.1,12.76,48.1,1.6
201,"Joe Harris, BKN",63,30.9,.592,13.5,9.6,17.8,3.3,10.9,7.2,12.76,65.6,2.2
202,"Malik Beasley, DEN/MIN",55,22.0,.546,10.8,8.2,20.4,1.6,11.9,6.7,12.74,40.4,1.3
203,"Malik Monk, CHA",55,21.3,.530,15.8,10.7,23.1,2.4,12.6,7.3,12.72,38.7,1.3
204,"Luke Kornet, CHI",36,15.5,.539,13.0,5.7,16.1,4.1,12.9,8.3,12.71,17.6,0.6
,"Trey Lyles, SA",63,20.2,.557,14.7,8.3,13.4,6.0,24.6,15.3,12.71,40.0,1.3
206,"Justin Holiday, IND",65,24.9,.598,14.9,6.8,13.3,2.1,11.9,7.0,12.69,52.8,1.8
207,"Keita Bates-Diop, DEN/MIN",39,17.1,.541,10.6,5.0,8.2,3.2,15.0,8.9,12.60,20.8,0.7
208,"Draymond Green, GS",43,28.4,.489,37.1,13.7,17.6,2.0,22.3,11.8,12.58,19.7,0.7
209,"PJ Washington, CHA",58,30.3,.547,14.2,10.8,18.6,3.5,16.6,9.8,12.50,26.1,0.9
210,"Joe Ingles, UTAH",64,29.9,.588,33.6,12.6,16.3,1.4,12.7,7.3,12.48,56.7,1.9
211,"Markieff Morris, DET/LAL",52,21.3,.568,12.1,12.3,21.5,3.4,17.0,10.2,12.47,16.0,0.5
,"Rajon Rondo, LAL",48,20.5,.494,35.4,13.4,20.9,2.6,12.9,7.9,12.47,21.5,0.7
213,"Chandler Hutchison, CHI",28,18.8,.521,9.9,10.3,18.7,3.6,19.8,11.3,12.46,15.4,0.5
214,"Georges Niang, UTAH",58,13.3,.612,10.4,7.7,16.5,1.8,13.2,7.7,12.45,22.4,0.7
215,"Nicolo Melli, NO",52,17.1,.583,16.2,10.2,16.0,4.4,14.3,9.3,12.39,11.8,0.4
216,"Langston Galloway, DET",66,25.8,.584,14.0,5.6,15.7,2.2,7.8,5.0,12.36,47.1,1.6
217,"Patrick Beverley, LAC",48,27.1,.554,30.5,10.9,14.1,4.6,15.8,10.3,12.34,25.9,0.9
218,"Javonte Green, BOS",44,9.4,.558,14.9,11.6,13.6,4.7,15.9,10.4,12.33,11.3,0.4
219,"Goga Bitadze, IND",49,8.4,.530,11.1,13.2,17.4,6.0,19.8,12.9,12.29,10.4,0.3
220,"Carmelo Anthony, POR",50,32.5,.517,8.7,9.6,20.8,4.0,15.8,10.0,12.28,18.9,0.6
221,"Cameron Johnson, PHX",49,20.3,.576,12.2,6.8,15.5,4.3,11.5,7.8,12.25,26.0,0.9
222,"Dorian Finney-Smith, DAL",64,29.7,.597,14.7,9.6,12.7,7.0,12.3,9.7,12.24,49.2,1.6
223,"Mike Muscala, OKC",41,12.0,.560,15.7,6.5,16.0,3.0,17.7,10.6,12.22,5.3,0.2
,"Rodney Hood, POR",21,29.5,.625,13.6,8.1,13.7,1.7,10.2,6.0,12.22,15.8,0.5
225,"Miles Bridges, CHA",65,30.7,.520,11.2,9.3,19.8,4.6,15.6,9.9,12.21,50.8,1.7
226,"Josh Richardson, PHI",48,30.7,.526,17.0,10.5,21.2,2.8,9.4,6.1,12.20,37.4,1.2
227,"Kris Dunn, CHI",51,24.9,.510,28.5,11.2,15.6,1.9,14.9,8.1,12.16,31.4,1.0
228,"Jae Crowder, MIA/MEM",58,29.2,.532,19.4,8.0,15.6,3.1,18.7,11.1,12.12,41.0,1.4
