Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Andray Blatche,WAS,24,6-11,260,None,USA,2005,2,49,64,16.8,8.2,2.3,-6.1,8.4%,16.9%,25.4%,49.7%,11.5%
Andre Iguodala,PHI,27,6-6,207,Arizona,USA,2004,1,9,67,14.1,5.8,6.3,3.4,2.6%,13.6%,19.1%,53.0%,26.1%
Andre Miller,POR,35,6-2,200,Utah,USA,1999,1,8,81,12.7,3.7,7.0,4.6,4.0%,8.7%,20.3%,52.9%,34.8%
Andrea Bargnani,TOR,25,7-0,250,None,Italy,2006,1,1,66,21.4,5.2,1.8,-7.2,3.3%,12.4%,27.9%,53.3%,8.6%
Andrei Kirilenko,UTA,30,6-9,235,None,Russia,1999,1,24,64,11.7,5.1,3.0,-0.4,5.4%,11.9%,17.7%,56.7%,14.5%
Andres Nocioni,PHI,31,6-7,225,None,Argentina,Undrafted,Undrafted,Undrafted,54,6.1,3.1,0.8,-7.8,2.1%,16.9%,16.9%,53.8%,7.6%
Andrew Bogut,MIL,26,7-0,260,Utah,Australia,2005,1,1,65,12.8,11.1,2.0,0.8,8.9%,23.7%,19.7%,49.6%,10.3%
Andrew Bynum,LAL,23,7-0,285,None,USA,2005,1,10,54,11.3,9.4,1.4,7.4,11.9%,22.5%,17.8%,60.6%,7.9%
Andris Biedrins,GSW,25,7-0,240,None,Latvia,2004,1,11,59,5.0,7.2,1.0,-8.4,10.3%,21.9%,10.4%,52.6%,6.0%
Andy Rautins,NYK,24,6-4,190,Syracuse,USA,2010,2,38,5,1.6,0.2,0.6,-22.4,0.0%,4.0%,26.8%,50.8%,25.0%
Antawn Jamison,CLE,35,6-9,235,North Carolina,USA,1998,1,4,56,18.0,6.7,1.7,-10.4,4.4%,16.4%,25.2%,51.6%,9.2%
Anthony Carter,NYK,36,6-2,195,Hawaii,USA,Undrafted,Undrafted,Undrafted,33,3.3,1.5,2.1,0.9,1.5%,9.6%,14.0%,50.2%,23.4%
Anthony Morrow,NJN,25,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,58,13.2,3.0,1.2,-4.3,2.0%,7.6%,17.5%,57.3%,6.3%
Anthony Parker,CLE,36,6-6,210,Bradley,USA,1997,1,21,72,8.3,3.0,3.0,-7.5,1.6%,9.1%,14.4%,50.5%,16.4%
Anthony Randolph,MIN,21,6-11,225,Louisiana State,USA,2008,1,14,40,7.6,4.0,0.8,-10.7,6.9%,19.8%,25.6%,50.5%,10.3%
Anthony Tolliver,MIN,26,6-9,243,Creighton,USA,Undrafted,Undrafted,Undrafted,65,6.7,4.5,1.3,-2.5,6.4%,15.3%,13.0%,58.5%,9.0%
Antoine Wright,SAC,27,6-7,215,Texas A&M,USA,2005,1,15,7,0.3,0.4,0.0,-31.0,5.3%,3.2%,12.5%,12.5%,0.0%
Antonio Daniels,PHI,36,6-4,205,Bowling Green,USA,1997,1,4,4,1.5,1.3,0.5,22.5,0.0%,13.9%,9.3%,51.0%,8.0%
Antonio McDyess,SAS,36,6-9,245,Alabama,USA,1995,1,2,73,5.3,5.4,1.2,5.7,9.5%,20.0%,14.7%,51.6%,9.3%
Armon Johnson,POR,22,6-3,195,Nevada-Reno,,2010,2,34,38,2.9,0.9,1.2,-1.7,3.7%,9.3%,22.8%,49.7%,30.0%
Arron Afflalo,DEN,25,6-5,215,UCLA,USA,2007,1,27,69,12.6,3.6,2.4,3.6,2.1%,8.9%,14.7%,62.0%,10.9%
Austin Daye,DET,23,6-11,200,Gonzaga,,2009,1,15,72,7.5,3.8,1.1,-4.6,4.5%,16.0%,18.1%,51.8%,8.5%
Avery Bradley,BOS,20,6-2,180,Texas,USA,2010,1,19,31,1.7,0.5,0.4,-16.3,2.5%,7.8%,23.8%,36.0%,13.5%
Baron Davis,CLE,32,6-3,215,California-Los Angeles,USA,1999,1,3,58,13.1,2.7,6.7,-0.7,2.1%,7.7%,24.0%,50.6%,38.8%
Ben Gordon,DET,28,6-3,200,Connecticut,USA,2004,1,3,82,11.2,2.4,2.1,-2.8,2.0%,8.2%,20.6%,54.8%,12.9%
Ben Uzoh,NJN,23,6-3,205,Tulsa,USA,Undrafted,Undrafted,Undrafted,42,3.8,1.5,1.6,-8.2,6.7%,7.4%,19.9%,46.8%,27.8%
Ben Wallace,DET,36,6-9,240,Virginia Union,USA,Undrafted,Undrafted,Undrafted,54,2.9,6.5,1.3,-7.6,10.6%,20.4%,8.2%,44.2%,8.6%
Beno Udrih,SAC,28,6-3,205,None,Slovenia,2004,1,28,79,13.7,3.4,4.9,-5.6,1.4%,8.6%,16.4%,58.7%,21.9%
Blake Griffin,LAC,22,6-10,251,Oklahoma,USA,2009,1,1,82,22.5,12.1,3.8,-2.2,9.0%,23.8%,27.0%,54.9%,18.4%
Bobby Simmons,SAS,31,6-6,235,DePaul,USA,2001,2,41,2,0.0,0.0,1.0,20.0,0.0%,0.0%,8.6%,0.0%,18.2%
Boris Diaw,CHA,29,6-8,235,None,France,2003,1,21,82,11.3,5.0,4.1,-4.5,4.0%,11.8%,16.6%,55.8%,20.3%
Brad Miller,HOU,35,7-0,261,Purdue,USA,Undrafted,Undrafted,Undrafted,60,6.4,3.7,2.4,1.8,4.3%,17.8%,16.7%,56.6%,22.0%
Brandan Wright,NJN,23,6-10,210,North Carolina,USA,2007,1,8,37,3.8,2.4,0.3,-7.5,7.8%,15.6%,16.5%,54.0%,5.3%
Brandon Bass,ORL,26,6-8,250,Louisiana State,USA,2005,2,33,76,11.2,5.6,0.8,5.0,7.3%,14.9%,19.8%,57.1%,5.1%
Brandon Jennings,MIL,21,6-1,169,None,USA,2009,1,10,63,16.2,3.7,4.8,-1.6,1.9%,9.5%,24.6%,49.3%,26.1%
Brandon Roy,POR,26,6-6,211,Washington,USA,2006,1,6,47,12.2,2.6,2.7,2.6,2.2%,8.1%,22.5%,49.1%,16.8%
Brandon Rush,IND,25,6-6,210,Kansas,USA,2008,1,13,67,9.1,3.2,0.9,-5.6,1.9%,10.5%,16.0%,54.0%,5.8%
Brendan Haywood,DAL,31,7-0,263,North Carolina,USA,2001,1,20,72,4.4,5.2,0.3,-0.5,10.2%,19.7%,12.0%,53.2%,2.2%
Brian Cardinal,DAL,34,6-8,240,Purdue,USA,2000,2,44,56,2.6,1.1,0.7,-2.7,1.7%,8.5%,9.3%,67.2%,9.7%
Brian Cook,LAC,30,6-9,250,Illinois,USA,2003,1,24,40,4.8,2.4,0.4,-2.6,4.1%,18.6%,20.2%,53.4%,5.7%
Brian Scalabrine,CHI,33,6-9,235,Southern California,USA,2001,2,34,18,1.1,0.4,0.3,-2.1,1.1%,6.8%,11.4%,52.6%,9.8%
Brian Skinner,MIL,35,6-9,255,Baylor,USA,1998,1,22,2,0.0,0.0,0.0,-89.0,0.0%,0.0%,0.0%,0.0%,0.0%
Brook Lopez,NJN,23,7-0,265,Stanford,USA,2008,1,10,82,20.4,6.0,1.6,-6.2,7.0%,10.8%,27.0%,54.9%,8.7%
Byron Mullens,OKC,22,7-0,275,Ohio State,USA,2009,1,24,13,1.9,1.8,0.0,-12.4,6.1%,22.8%,20.4%,36.6%,0.0%
C.J. Watson,CHI,27,6-2,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,82,4.9,1.1,2.3,6.7,1.5%,7.3%,21.2%,46.6%,30.3%
CJ Miles,UTA,24,6-6,232,None,USA,2005,2,34,78,12.8,3.3,1.7,2.2,2.8%,10.9%,24.4%,50.7%,11.8%
Carl Landry,NOH,27,6-9,248,Purdue,USA,2007,2,31,76,11.9,4.6,0.8,-4.3,8.2%,9.8%,20.4%,55.5%,5.2%
Carlos Arroyo,BOS,31,6-2,200,Florida International,Puerto Rico,Undrafted,Undrafted,Undrafted,64,4.8,1.6,2.0,4.1,1.9%,6.9%,13.7%,52.8%,16.0%
Carlos Boozer,CHI,29,6-9,266,Duke,USA,2002,2,34,59,17.5,9.6,2.5,6.9,7.5%,24.2%,26.7%,54.2%,13.7%
Carlos Delfino,MIL,28,6-6,230,None,Argentina,2003,1,25,49,11.5,4.1,2.3,-2.7,1.5%,12.2%,17.6%,51.7%,12.3%
Carmelo Anthony,NYK,27,6-8,230,Syracuse,USA,2003,1,3,77,25.6,7.3,2.9,3.8,4.5%,16.0%,31.8%,55.7%,14.9%
Caron Butler,DAL,31,6-7,228,Connecticut,USA,2002,1,10,29,15.0,4.1,1.6,8.7,2.9%,10.9%,25.1%,52.3%,9.1%
Cartier Martin,WAS,26,6-7,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,52,4.0,1.4,0.3,2.2,3.7%,10.2%,17.1%,52.4%,5.0%
Channing Frye,PHX,28,6-11,245,Arizona,USA,2005,1,8,77,12.7,6.7,1.2,2.1,2.7%,17.7%,16.7%,55.7%,5.6%
Charlie Bell,GSW,32,6-3,200,Michigan State,,Undrafted,Undrafted,Undrafted,19,1.7,0.9,0.7,1.8,3.4%,7.0%,13.1%,35.7%,11.3%
Charlie Villanueva,DET,26,6-11,232,Connecticut,USA,2005,1,7,76,11.1,3.9,0.6,-4.4,3.1%,16.5%,22.9%,55.3%,5.0%
Chase Budinger,HOU,23,6-7,218,Arizona,USA,2009,2,44,78,9.8,3.6,1.6,4.4,2.9%,13.1%,19.5%,53.4%,11.3%
Chauncey Billups,NYK,34,6-3,210,Colorado,USA,1997,1,3,72,16.8,2.6,5.4,2.9,1.1%,7.1%,22.1%,61.7%,26.6%
Chris Andersen,DEN,32,6-10,228,Blinn,USA,Undrafted,Undrafted,Undrafted,45,5.6,4.9,0.4,6.2,10.2%,19.2%,12.9%,63.6%,4.3%
Chris Bosh,MIA,27,6-11,235,Georgia Tech,USA,2003,1,4,77,18.7,8.3,1.9,11.2,5.7%,17.8%,23.2%,56.9%,8.6%
Chris Douglas-Roberts,MIL,24,6-7,210,Memphis,USA,2008,2,40,44,7.3,2.0,1.1,-1.2,0.8%,9.7%,18.1%,51.7%,9.8%
Chris Duhon,ORL,28,6-1,190,Duke,USA,2004,2,38,51,2.5,1.0,2.3,0.2,1.2%,5.7%,11.8%,44.6%,25.1%
Chris Johnson,POR,25,6-11,210,Louisiana State,USA,Undrafted,Undrafted,Undrafted,14,2.4,2.3,0.2,-18.6,7.9%,15.4%,12.6%,55.4%,3.7%
Chris Kaman,LAC,29,7-0,265,Central Michigan,USA,2003,1,6,32,12.4,7.0,1.4,-3.6,6.1%,20.0%,24.2%,49.5%,10.0%
Chris Paul,NOH,26,6-0,175,Wake Forest,USA,2005,1,4,80,15.9,4.1,9.8,4.4,1.4%,11.2%,20.6%,57.8%,44.1%
Chris Quinn,SAS,27,6-2,175,Notre Dame,USA,Undrafted,Undrafted,Undrafted,41,2.0,0.6,1.0,-7.5,1.1%,7.6%,16.4%,42.8%,23.6%
Chris Wilcox,DET,28,6-10,235,Maryland,USA,2002,1,8,57,7.4,4.8,0.8,0.0,10.1%,20.9%,18.3%,58.7%,6.8%
Christian Eyenga,CLE,22,6-5,210,None,Congo,2009,1,30,44,6.9,2.8,0.8,-10.7,2.8%,10.5%,16.9%,47.6%,6.1%
Chuck Hayes,HOU,28,6-6,238,Kentucky,USA,Undrafted,Undrafted,Undrafted,74,7.9,8.1,2.7,6.1,10.8%,18.6%,13.0%,55.4%,14.0%
Cole Aldrich,OKC,22,6-11,245,Kansas,USA,2010,1,11,18,1.0,1.9,0.2,2.1,9.6%,14.3%,7.9%,53.7%,4.1%
Corey Brewer,DAL,25,6-9,188,Florida,USA,2007,1,7,69,8.0,2.5,1.3,-3.6,3.6%,7.9%,18.3%,48.2%,9.0%
Corey Maggette,MIL,31,6-6,225,Duke,USA,1999,1,13,67,12.0,3.6,1.3,-2.3,3.2%,14.8%,27.2%,57.3%,11.1%
Courtney Lee,HOU,25,6-5,200,Western Kentucky,USA,2008,1,22,81,8.3,2.6,1.2,0.6,2.9%,9.2%,17.5%,53.4%,9.2%
Craig Brackins,PHI,23,6-10,230,Iowa State,USA,2010,1,21,3,2.7,1.3,0.3,-20.4,5.0%,8.3%,21.9%,25.0%,5.0%
Craig Smith,LAC,27,6-7,265,Boston College,USA,2006,2,36,48,5.4,2.4,0.6,-5.1,7.3%,13.6%,18.9%,59.2%,9.5%
D.J. Augustin,CHA,23,6-0,180,Texas,USA,2008,1,9,82,14.4,2.7,6.1,-5.2,1.5%,7.3%,20.5%,54.1%,30.6%
DJ Mbenga,NOH,30,7-0,255,None,,Undrafted,Undrafted,Undrafted,41,1.4,2.1,0.1,-4.4,10.8%,15.0%,10.8%,51.8%,3.2%
DJ White,CHA,24,6-9,251,Indiana,USA,2008,1,29,47,5.7,3.4,0.4,-2.5,6.8%,17.3%,18.0%,54.2%,5.1%
DaJuan Summers,DET,23,6-8,240,Georgetown,USA,2009,2,35,22,3.4,0.5,0.1,-3.0,1.1%,5.3%,21.2%,47.6%,1.7%
Daequan Cook,OKC,24,6-5,210,Ohio State,USA,2007,1,21,43,5.6,1.7,0.5,7.4,1.4%,10.8%,15.5%,63.0%,5.5%
Dahntay Jones,IND,30,6-6,210,Duke,USA,2003,1,20,45,6.3,1.4,0.7,-2.0,0.7%,10.4%,21.3%,55.8%,10.3%
Damien Wilkins,ATL,31,6-6,225,Georgia,USA,Undrafted,Undrafted,Undrafted,52,3.5,1.7,0.8,-8.1,3.7%,10.4%,12.4%,55.7%,9.9%
Damion James,NJN,23,6-7,220,Texas,USA,2010,1,24,25,4.4,3.4,0.8,-2.8,4.3%,18.4%,15.4%,47.7%,8.2%
Dan Gadzuric,NJN,33,6-11,240,California-Los Angeles,Netherlands,2002,2,33,42,2.8,3.2,0.3,-7.0,13.9%,15.0%,15.6%,41.9%,4.6%
Daniel Gibson,CLE,25,6-2,200,Texas,USA,2006,2,42,67,11.6,2.6,3.0,-5.5,1.3%,8.5%,19.3%,53.3%,18.5%
Danilo Gallinari,DEN,22,6-10,225,None,Italy,2008,1,6,62,15.6,4.9,1.7,1.8,2.9%,11.9%,18.8%,59.7%,7.4%
Danny Granger,IND,28,6-8,228,New Mexico,USA,2005,1,17,79,20.5,5.4,2.6,-0.2,3.2%,11.9%,26.3%,55.4%,12.8%
Danny Green,SAS,24,6-6,210,North Carolina,USA,2009,2,46,8,5.1,1.9,0.3,6.7,3.1%,14.1%,19.0%,58.6%,3.9%
Dante Cunningham,CHA,24,6-8,230,Villanova,USA,2009,2,33,78,6.2,3.6,0.6,-4.3,6.2%,12.6%,15.6%,48.3%,4.4%
Darius Songaila,PHI,33,6-9,248,Wake Forest,Lithuania,2002,2,49,10,1.6,1.0,0.2,-13.2,2.6%,13.6%,12.6%,47.7%,4.4%
Darko Milicic,MIN,26,7-0,275,None,Serbia,2003,1,2,69,8.8,5.2,1.5,-6.3,7.7%,13.2%,19.7%,48.2%,9.9%
Darnell Jackson,SAC,25,6-9,253,Kansas,,2008,2,52,59,3.2,1.6,0.2,-6.1,9.0%,9.1%,17.0%,52.1%,4.8%
Darrell Arthur,MEM,23,6-9,235,Kansas,USA,2008,1,27,80,9.1,4.3,0.7,1.7,7.1%,14.5%,21.1%,53.4%,5.6%
Darren Collison,IND,23,6-0,160,UCLA,USA,2009,1,21,79,13.2,2.8,5.1,-2.6,1.7%,7.6%,21.2%,53.4%,28.0%
David Andersen,NOH,31,6-11,247,None,USA,2002,2,36,40,3.4,2.1,0.3,1.3,5.6%,19.0%,18.0%,51.3%,5.4%
David Lee,GSW,28,6-9,240,Florida,USA,2005,1,30,73,16.5,9.8,3.2,-2.0,8.4%,19.4%,20.9%,54.9%,13.6%
David West,NOH,30,6-9,240,Xavier,USA,2003,1,18,70,18.9,7.6,2.3,3.0,6.9%,17.0%,25.7%,55.8%,12.6%
DeAndre Jordan,LAC,22,6-11,265,Texas A&M,USA,2008,2,35,80,7.1,7.2,0.5,-1.8,10.8%,18.3%,11.8%,64.8%,3.1%
DeJuan Blair,SAS,22,6-7,270,Pittsburgh,USA,2009,2,37,81,8.3,7.0,1.0,3.9,12.9%,20.8%,19.3%,52.4%,6.7%
DeMar DeRozan,TOR,21,6-7,220,USC,USA,2009,1,9,82,17.2,3.8,1.8,-7.3,2.7%,9.2%,23.0%,53.0%,8.5%
DeMarcus Cousins,SAC,20,6-11,270,Kentucky,USA,2010,1,5,81,14.1,8.6,2.5,-6.3,9.1%,22.3%,27.0%,48.4%,14.9%
DeMarre Carroll,HOU,24,6-8,212,Missouri,USA,2009,1,27,12,0.8,0.7,0.3,4.7,3.7%,13.3%,10.5%,38.8%,10.3%
DeSagana Diop,CHA,29,7-0,280,None,Senegal,2001,1,8,16,1.3,2.5,0.4,-9.6,6.9%,15.1%,10.0%,34.7%,6.3%
DeShawn Stevenson,DAL,30,6-5,218,None,USA,2000,1,23,72,5.3,1.5,1.1,1.8,1.9%,7.6%,15.7%,54.9%,10.1%
Delonte West,BOS,27,6-3,180,None,,2004,1,24,24,5.6,1.5,2.7,-10.1,1.5%,7.4%,16.7%,53.3%,26.8%
Derek Fisher,LAL,36,6-1,210,Arkansas-Little Rock,USA,1996,1,24,82,6.8,1.9,2.7,9.8,0.6%,6.0%,12.5%,48.6%,13.4%
Deron Williams,NJN,27,6-3,209,Illinois,USA,2005,1,3,65,20.1,4.0,10.3,-2.3,1.7%,9.4%,25.3%,56.6%,44.8%
Derrick Brown,NYK,23,6-8,220,Xavier,USA,2009,2,40,49,3.8,2.0,0.7,-3.9,7.7%,10.6%,14.8%,58.8%,9.3%
Derrick Caracter,LAL,23,6-9,275,Texas-El Paso,USA,2010,2,58,41,2.0,1.0,0.2,-11.8,9.0%,10.5%,18.6%,53.2%,5.4%
Derrick Favors,UTA,19,6-10,246,Georgia Tech,USA,2010,1,3,78,6.8,5.3,0.5,-6.7,11.4%,16.1%,16.8%,54.2%,4.4%
Derrick Rose,CHI,22,6-3,190,Memphis,USA,2008,1,1,81,25.0,4.1,7.7,8.5,2.8%,8.2%,31.4%,55.0%,37.2%
Devin Ebanks,LAL,21,6-9,215,West Virginia,USA,2010,2,43,20,3.1,1.4,0.1,-18.4,11.5%,9.2%,22.7%,50.7%,3.3%
Devin Harris,UTA,28,6-3,190,Wisconsin,USA,2004,1,5,71,15.2,2.4,7.1,-5.1,0.8%,7.2%,24.5%,54.5%,37.3%
Dexter Pittman,MIA,23,6-11,308,Texas,USA,2010,2,32,2,1.0,1.5,0.0,40.7,12.5%,16.7%,20.0%,33.3%,0.0%
Dirk Nowitzki,DAL,33,7-0,245,None,Germany,1998,1,9,73,23.0,7.0,2.6,10.3,2.3%,18.4%,27.4%,61.2%,13.6%
Dominic McGuire,CHA,25,6-9,220,Fresno State,USA,2007,2,47,52,3.3,3.8,0.8,-3.6,8.6%,18.3%,13.4%,43.7%,9.2%
Dominique Jones,DAL,22,6-5,215,South Florida,USA,2010,1,25,18,2.3,1.4,1.1,-8.8,4.5%,14.7%,21.3%,40.0%,24.1%
Donte Greene,SAC,23,6-11,226,Syracuse,USA,2008,1,28,69,5.8,2.1,0.7,-3.3,4.2%,8.7%,17.9%,48.2%,6.6%
Dorell Wright,GSW,25,6-9,205,None,USA,2004,1,19,82,16.4,5.3,3.0,-1.9,2.8%,11.2%,19.0%,53.9%,11.4%
Drew Gooden,MIL,29,6-10,250,Kansas,USA,2002,1,4,35,11.3,6.8,1.3,-2.2,8.5%,20.7%,24.5%,48.7%,10.8%
Dwight Howard,ORL,25,6-11,265,None,USA,2004,1,1,78,22.9,14.1,1.4,8.4,11.3%,26.8%,27.2%,61.6%,6.7%
Dwyane Wade,MIA,29,6-4,220,Marquette,USA,2003,1,5,76,25.5,6.4,4.6,10.4,4.9%,12.7%,30.8%,58.1%,22.3%
Earl Barron,POR,29,7-0,250,Memphis,,Undrafted,Undrafted,Undrafted,21,3.8,3.6,0.5,-4.8,10.8%,16.4%,18.4%,36.1%,5.4%
Earl Boykins,MIL,35,5-5,133,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,57,7.2,1.0,2.5,3.1,1.8%,4.8%,23.5%,52.6%,30.1%
Earl Clark,ORL,23,6-10,225,Louisville,USA,2009,1,14,42,3.9,2.4,0.2,-6.1,8.0%,13.6%,19.4%,45.6%,3.5%
Earl Watson,UTA,32,6-1,195,California-Los Angeles,USA,2001,2,39,80,4.3,2.3,3.5,0.6,3.6%,9.1%,13.5%,50.0%,26.0%
Ed Davis,TOR,22,6-10,215,North Carolina,USA,2010,1,13,65,7.7,7.1,0.6,-9.8,10.7%,19.0%,13.1%,58.3%,3.9%
Eddie House,MIA,33,6-1,190,Arizona State,USA,2000,2,37,56,6.5,1.6,1.1,5.0,1.0%,8.3%,16.9%,53.5%,10.4%
Eduardo Najera,CHA,34,6-8,235,Oklahoma,Mexico,2000,2,38,31,2.2,1.4,0.6,2.3,3.9%,7.8%,11.2%,44.9%,8.9%
Ekpe Udoh,GSW,24,6-10,245,Baylor,USA,2010,1,6,58,4.1,3.1,0.7,6.1,7.8%,9.7%,12.8%,47.2%,5.1%
Elton Brand,PHI,32,6-9,254,Duke,USA,1999,1,1,81,15.0,8.3,1.5,2.5,8.7%,16.4%,19.6%,55.3%,7.0%
Emeka Okafor,NOH,28,6-10,255,Connecticut,USA,2004,1,2,72,10.3,9.5,0.6,3.8,11.0%,22.0%,15.7%,58.4%,2.9%
Eric Bledsoe,LAC,21,6-1,195,Kentucky,USA,2010,1,18,81,6.7,2.8,3.6,-6.4,3.8%,8.6%,17.5%,49.9%,25.4%
Eric Gordon,LAC,22,6-3,215,Indiana,USA,2008,1,7,56,22.3,2.9,4.4,-0.1,2.2%,5.7%,25.8%,56.6%,19.7%
Eric Maynor,OKC,24,6-3,175,Va Commonwealth,USA,2009,1,20,82,4.2,1.5,2.9,8.5,2.3%,8.0%,16.4%,48.5%,31.3%
Erick Dampier,MIA,35,6-11,265,Mississippi State,USA,1996,1,10,51,2.5,3.5,0.4,6.2,7.4%,14.8%,7.9%,59.1%,3.9%
Ersan Ilyasova,MIL,24,6-10,235,None,Turkey,2005,2,36,60,9.5,6.1,0.9,1.9,6.9%,19.0%,18.6%,51.6%,6.4%
Etan Thomas,ATL,33,6-10,260,Syracuse,USA,2000,1,12,13,2.5,1.8,0.2,-13.7,7.0%,21.8%,17.6%,58.0%,5.0%
Evan Turner,PHI,22,6-7,205,Ohio State,USA,2010,1,2,78,7.2,3.9,2.0,-1.2,2.4%,14.9%,16.4%,48.4%,13.7%
Fabricio Oberto,POR,36,6-10,245,None,Argentina,Undrafted,Undrafted,Undrafted,5,1.4,1.4,0.0,-15.5,6.5%,8.3%,8.5%,59.5%,0.0%
Francisco Elson,UTA,35,7-0,240,California,Netherlands,1999,2,41,62,2.2,1.9,0.5,-3.6,6.0%,14.6%,12.0%,52.9%,9.0%
Francisco Garcia,SAC,29,6-7,195,Louisville,Dominican Rep...,2005,1,23,58,9.7,2.3,1.2,-4.6,1.6%,8.2%,16.9%,55.1%,7.9%
Gani Lawal,PHX,22,6-9,234,Georgia Tech,USA,2010,2,46,1,0.0,0.0,0.0,-50.0,0.0%,0.0%,0.0%,0.0%,0.0%
Garret Siler,PHX,24,6-11,305,Augusta State,USA,Undrafted,Undrafted,Undrafted,21,2.1,1.3,0.1,-5.8,15.0%,13.6%,19.6%,55.3%,4.1%
Garrett Temple,CHA,25,6-6,195,Louisiana State,USA,Undrafted,Undrafted,Undrafted,24,2.4,1.0,1.3,-7.7,0.5%,10.6%,20.0%,37.8%,20.9%
Gary Forbes,DEN,26,6-7,220,Massachusetts,Panama,Undrafted,Undrafted,Undrafted,63,5.2,1.8,0.8,-1.9,3.5%,11.1%,18.8%,52.4%,9.4%
Gary Neal,SAS,26,6-4,210,Towson,USA,Undrafted,Undrafted,Undrafted,80,9.8,2.5,1.2,2.2,1.3%,10.6%,20.0%,57.8%,9.4%
George Hill,SAS,25,6-2,180,None,USA,2008,1,26,76,11.6,2.6,2.5,7.0,1.2%,8.3%,17.9%,58.8%,14.2%
Gerald Henderson,CHA,23,6-4,215,Duke,USA,2009,1,12,68,9.6,3.0,1.5,-2.7,3.1%,9.9%,19.9%,50.9%,10.6%
Gerald Wallace,POR,28,6-7,220,Alabama,USA,2001,1,25,71,15.7,8.0,2.4,2.4,4.4%,18.1%,20.2%,54.8%,10.8%
Gilbert Arenas,ORL,29,6-4,215,Arizona,USA,2001,2,30,70,10.8,2.7,3.9,-0.7,1.2%,9.4%,24.2%,47.1%,25.6%
Glen Davis,BOS,25,6-9,289,Louisiana State,USA,2007,2,35,78,11.7,5.4,1.2,3.6,5.1%,14.8%,21.0%,49.9%,6.9%
Goran Dragic,HOU,25,6-3,190,None,Slovenia,2008,2,45,70,7.5,2.0,2.9,-7.8,2.9%,8.9%,22.0%,52.4%,29.1%
Gordon Hayward,UTA,21,6-8,207,Butler,USA,2010,1,9,72,5.4,1.9,1.1,-8.0,3.5%,8.9%,14.9%,57.8%,10.6%
Grant Hill,PHX,38,6-8,225,Duke,USA,1994,1,3,80,13.2,4.2,2.5,1.0,3.3%,10.8%,19.9%,56.3%,12.6%
Greg Monroe,DET,21,6-11,250,Georgetown,USA,2010,1,7,80,9.4,7.5,1.3,-2.5,11.6%,18.1%,15.3%,57.5%,7.5%
Greivis Vasquez,MEM,24,6-6,211,Maryland,Venezuela,2010,1,28,70,3.6,1.0,2.2,-4.2,1.4%,8.0%,16.4%,49.3%,26.6%
