Player,Team,Age,Height,Weight,College,Country,Draft Year,Draft Round,Draft Number,GP,PTS,REB,AST,NetRtg,OREB%,DREB%,USG%,TS%,AST%
Ian Mahinmi,IND,29,6-11,250,None,France,2005,1,28,71,9.3,7.1,1.5,3.6,7.6%,19.7%,15.7%,60.3%,9.0%
Iman Shumpert,CLE,26,6-5,220,Georgia Tech,USA,2011,1,17,54,5.8,3.8,1.7,7.8,2.5%,12.7%,13.0%,47.5%,10.0%
Isaiah Canaan,PHI,25,6-0,201,Murray State,USA,2013,2,34,77,11.0,2.3,1.8,-12.3,0.9%,7.9%,19.1%,52.8%,12.0%
Isaiah Thomas,BOS,27,5-9,185,Washington,USA,2011,2,60,82,22.2,3.0,6.2,5.0,1.6%,7.1%,28.9%,56.2%,31.2%
Ish Smith,PHI,27,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,77,12.6,4.0,6.5,-7.3,1.8%,11.4%,23.5%,46.5%,37.0%
J.J. Barea,DAL,32,6-0,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,74,10.9,2.1,4.1,-2.0,1.5%,7.5%,22.9%,53.6%,30.1%
JJ Hickson,WAS,27,6-9,242,North Carolina State,USA,2008,1,19,35,5.9,3.8,0.7,-7.2,8.3%,20.1%,22.0%,51.4%,9.1%
JJ O'Brien,UTA,24,6-7,220,San Diego State,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.5,0.0,-48.6,0.0%,20.0%,7.1%,0.0%,0.0%
JJ Redick,LAC,32,6-4,190,Duke,USA,2006,1,11,75,16.3,1.9,1.4,11.5,0.5%,5.7%,22.0%,63.2%,8.0%
JR Smith,CLE,30,6-6,225,None,USA,2004,1,18,77,12.4,2.8,1.7,6.5,1.8%,7.6%,17.7%,54.2%,8.2%
JaKarr Sampson,DEN,23,6-9,214,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,73,5.1,2.6,0.6,-7.1,3.8%,11.8%,16.5%,50.4%,6.2%
JaMychal Green,MEM,26,6-9,227,Alabama,USA,Undrafted,Undrafted,Undrafted,78,7.4,4.8,0.9,-1.3,9.2%,17.4%,18.8%,52.0%,7.4%
JaVale McGee,DAL,28,7-0,270,Nevada-Reno,USA,2008,1,18,34,5.1,3.9,0.1,-6.2,13.6%,20.8%,20.6%,57.4%,1.5%
Jabari Parker,MIL,21,6-8,250,Duke,USA,2014,1,2,76,14.1,5.2,1.7,-3.8,5.3%,11.4%,20.6%,53.5%,8.6%
Jae Crowder,BOS,25,6-6,235,Marquette,USA,2012,2,34,73,14.2,5.1,1.8,4.8,2.8%,12.5%,18.1%,56.5%,8.7%
Jahlil Okafor,PHI,20,6-11,275,Duke,USA,2015,1,3,53,17.5,7.0,1.2,-15.7,7.5%,16.0%,27.2%,53.6%,8.8%
Jamal Crawford,LAC,36,6-5,195,Michigan,USA,2000,1,8,79,14.2,1.8,2.3,2.0,0.9%,5.8%,23.9%,52.9%,14.5%
Jameer Nelson,DEN,34,6-0,190,None,USA,2004,1,20,39,7.7,2.9,4.9,-7.1,1.7%,9.7%,16.3%,46.4%,28.7%
James Anderson,SAC,27,6-6,213,Oklahoma State,USA,2010,1,20,51,3.5,1.7,0.8,-4.8,1.7%,9.1%,13.4%,46.9%,7.8%
James Ennis III,NOP,25,6-7,210,Cal State-Long Beach,USA,2013,2,50,22,7.2,1.9,1.0,-5.8,6.6%,6.9%,19.6%,62.1%,10.4%
James Harden,HOU,26,6-5,220,Arizona State,USA,2009,1,3,82,29.0,6.1,7.5,1.6,1.9%,14.0%,31.9%,59.8%,35.4%
James Johnson,TOR,29,6-9,250,Wake Forest,USA,2009,1,16,57,5.0,2.2,1.2,-0.2,3.1%,11.0%,15.7%,53.2%,11.3%
James Jones,CLE,35,6-8,218,Miami (FL),USA,2003,2,49,48,3.7,1.0,0.3,-3.6,1.6%,8.7%,15.6%,58.0%,5.4%
James Michael McAdoo,GSW,23,6-9,240,North Carolina,USA,Undrafted,Undrafted,Undrafted,41,2.9,1.4,0.4,-17.1,10.7%,11.5%,19.4%,55.4%,11.0%
James Young,BOS,20,6-6,215,Kentucky,USA,2014,1,17,29,1.0,0.9,0.3,-5.7,1.9%,11.3%,9.2%,38.4%,6.3%
Jared Cunningham,CLE,25,6-4,195,Oregon State,USA,2012,1,24,44,2.7,0.9,0.5,-4.8,0.8%,8.8%,16.6%,46.4%,7.4%
Jared Dudley,WAS,30,6-7,225,Boston College,USA,2007,1,22,81,7.9,3.5,2.1,1.7,2.6%,11.3%,12.7%,60.2%,11.2%
Jared Sullinger,BOS,24,6-9,260,Ohio State,USA,2012,1,21,81,10.3,8.3,2.3,5.3,9.4%,24.3%,21.6%,47.6%,14.8%
Jarell Eddie,WAS,24,6-7,218,Virginia Tech,USA,Undrafted,Undrafted,Undrafted,26,2.4,0.9,0.2,-12.4,1.2%,13.4%,19.1%,46.0%,5.8%
Jarell Martin,MEM,22,6-10,239,Louisiana State,USA,2015,1,25,27,5.7,3.2,0.6,-4.1,9.1%,13.1%,17.9%,53.4%,6.5%
Jarnell Stokes,MEM,22,6-9,263,Tennessee,USA,2014,2,35,7,1.0,0.6,0.1,23.7,5.9%,15.0%,13.3%,59.5%,8.3%
Jarrett Jack,BKN,32,6-3,200,Georgia Tech,USA,2005,1,22,32,12.8,4.3,7.4,-6.0,0.9%,12.5%,20.9%,50.5%,34.0%
Jason Smith,ORL,30,7-0,240,Colorado State,USA,2007,1,20,76,7.2,2.9,0.8,-1.1,4.5%,14.4%,21.8%,51.3%,8.7%
Jason Terry,HOU,38,6-2,185,Arizona,USA,1999,1,10,72,5.9,1.1,1.4,-0.8,1.1%,5.2%,14.6%,54.0%,12.5%
Jason Thompson,TOR,29,6-11,250,Rider University,USA,2008,1,12,47,3.1,2.9,0.6,-1.1,6.7%,20.9%,13.7%,55.8%,9.4%
Jeff Ayres,LAC,29,6-9,250,Arizona State,USA,2009,2,31,17,1.8,1.3,0.3,-20.5,4.0%,15.4%,13.4%,58.5%,7.8%
Jeff Green,LAC,29,6-9,235,Georgetown,USA,2007,1,5,80,11.7,4.2,1.7,-1.0,3.3%,11.6%,20.4%,51.0%,10.2%
Jeff Teague,ATL,28,6-2,186,Wake Forest,USA,2009,1,19,79,15.7,2.7,5.9,1.1,1.4%,7.4%,25.9%,55.1%,34.1%
Jeff Withey,UTA,26,7-0,231,Kansas,USA,2013,2,39,51,4.3,3.4,0.4,3.0,8.9%,18.3%,14.9%,57.7%,5.1%
Jerami Grant,PHI,22,6-8,210,Syracuse,USA,2014,2,39,77,9.7,4.7,1.8,-10.7,4.6%,12.2%,17.9%,50.6%,10.6%
Jeremy Evans,DAL,28,6-9,200,Western Kentucky,USA,2010,2,55,30,2.4,1.8,0.1,-5.6,4.2%,15.1%,10.9%,62.0%,1.3%
Jeremy Lamb,CHA,24,6-5,185,Connecticut,USA,2012,1,12,66,8.8,3.8,1.2,6.2,3.5%,15.7%,21.4%,52.9%,11.1%
Jeremy Lin,CHA,27,6-3,200,Harvard,USA,Undrafted,Undrafted,Undrafted,78,11.7,3.2,3.0,2.2,2.0%,9.7%,21.7%,53.4%,19.2%
Jerian Grant,NYK,23,6-4,195,Notre Dame,USA,2015,1,19,76,5.6,1.9,2.3,-6.5,1.7%,9.1%,18.5%,47.9%,23.6%
Jerryd Bayless,MIL,27,6-3,200,Arizona,USA,2008,1,11,52,10.4,2.7,3.1,-6.0,1.5%,8.1%,16.4%,56.8%,16.8%
Jimmer Fredette,SAS,27,6-2,195,Brigham Young,USA,2011,1,10,6,1.5,0.0,0.2,-65.8,0.0%,0.0%,22.5%,62.5%,50.0%
Jimmy Butler,CHI,26,6-7,220,Marquette,USA,2011,1,30,67,20.9,5.3,4.8,-0.3,3.1%,10.3%,24.2%,56.2%,21.8%
Joakim Noah,CHI,31,6-11,232,Florida,USA,2007,1,9,29,4.3,8.8,3.8,-1.2,12.3%,23.5%,13.7%,40.6%,25.6%
Jodie Meeks,DET,28,6-4,210,Kentucky,USA,2009,2,41,3,7.3,1.7,1.0,3.9,2.2%,8.9%,23.2%,50.6%,14.3%
Joe Harris,CLE,24,6-6,219,Virginia,USA,2014,2,33,5,0.6,0.6,0.4,-73.9,0.0%,33.3%,12.8%,37.5%,18.2%
Joe Ingles,UTA,28,6-8,226,None,Australia,Undrafted,Undrafted,Undrafted,81,4.2,1.9,1.2,-0.9,1.5%,10.9%,12.8%,57.2%,12.5%
Joe Johnson,MIA,35,6-7,240,Arkansas,USA,2001,1,10,81,12.2,3.6,3.9,-0.9,1.9%,9.2%,17.8%,53.8%,17.2%
Joe Young,IND,24,6-2,180,Oregon,USA,2015,2,43,41,3.8,1.2,1.6,-4.4,1.5%,10.6%,23.3%,42.8%,26.1%
Joel Anthony,DET,33,6-9,245,Nevada-Las Vegas,Canada,Undrafted,Undrafted,Undrafted,19,0.9,1.1,0.1,-11.0,7.7%,13.5%,7.1%,66.6%,2.0%
Joffrey Lauvergne,DEN,24,6-11,220,None,France,2013,2,55,59,7.9,4.9,0.9,-9.8,7.3%,20.4%,19.6%,56.7%,9.3%
John Henson,MIL,25,6-11,229,North Carolina,USA,2012,1,14,57,7.0,3.9,0.9,-6.8,9.2%,13.3%,18.8%,58.0%,9.6%
John Jenkins,PHX,25,6-4,215,Vanderbilt,USA,2012,1,23,43,4.1,1.3,0.8,-6.9,1.5%,9.4%,16.7%,52.2%,11.1%
John Wall,WAS,25,6-4,195,Kentucky,USA,2010,1,1,77,19.9,4.9,10.2,1.7,1.5%,12.2%,28.0%,51.0%,44.9%
Johnny O'Bryant III,MIL,23,6-9,257,Louisiana State,USA,2014,2,36,66,3.0,2.7,0.5,-6.9,7.9%,13.3%,13.5%,44.1%,5.7%
Jon Leuer,PHX,27,6-10,228,Wisconsin,USA,2011,2,40,67,8.5,5.6,1.1,-2.2,5.8%,23.0%,19.5%,55.5%,9.0%
Jonas Jerebko,BOS,29,6-10,231,None,Sweden,2009,2,39,78,4.4,3.7,0.8,3.0,6.0%,17.0%,13.3%,53.1%,7.8%
Jonas Valanciunas,TOR,24,7-0,255,None,Lithuania,2011,1,5,60,12.8,9.1,0.7,3.7,12.5%,24.5%,20.4%,61.0%,4.5%
Jonathon Simmons,SAS,26,6-6,195,Houston,USA,Undrafted,Undrafted,Undrafted,55,6.0,1.7,1.1,6.3,2.2%,9.9%,18.3%,58.6%,10.8%
Jordan Adams,MEM,21,6-5,209,UCLA,USA,2014,1,22,2,3.5,1.0,1.5,14.8,0.0%,16.7%,28.6%,42.7%,27.3%
Jordan Clarkson,LAL,24,6-5,194,Missouri,USA,2014,2,46,79,15.5,4.0,2.4,-12.1,3.3%,8.6%,22.5%,51.6%,13.9%
Jordan Farmar,MEM,29,6-2,180,California-Los Angeles,USA,2006,1,26,12,9.2,2.1,3.1,-11.7,1.2%,8.5%,17.8%,52.7%,19.8%
Jordan Hamilton,NOP,25,6-7,220,Texas,USA,2011,1,26,11,11.4,5.6,2.3,-10.0,3.9%,17.2%,20.3%,49.9%,12.8%
Jordan Hill,IND,28,6-10,235,Arizona,USA,2009,1,8,73,8.8,6.2,1.2,1.3,10.0%,18.6%,20.1%,53.4%,9.6%
Jordan McRae,CLE,25,6-5,179,Tennessee,USA,2014,2,58,22,4.5,0.9,1.1,12.7,2.1%,7.5%,24.4%,54.8%,21.6%
Jordan Mickey,BOS,21,6-8,235,Louisiana State,USA,2015,2,33,16,1.3,0.8,0.1,5.8,9.1%,11.1%,19.3%,39.8%,3.0%
Jorge Gutierrez,CHA,27,6-3,189,California,Mexico,Undrafted,Undrafted,Undrafted,12,1.8,0.6,1.4,4.4,0.0%,9.2%,14.8%,69.4%,39.5%
Jose Calderon,NYK,34,6-3,200,None,Spain,Undrafted,Undrafted,Undrafted,72,7.6,3.2,4.1,-1.7,1.1%,9.8%,12.4%,57.1%,21.3%
Josh Huestis,OKC,24,6-7,230,Stanford,USA,2014,1,29,5,2.8,2.0,0.0,4.6,3.8%,13.8%,13.5%,50.9%,0.0%
Josh McRoberts,MIA,29,6-10,240,Duke,USA,2007,2,37,42,3.6,2.5,1.9,0.6,3.9%,13.9%,14.8%,45.3%,20.4%
Josh Richardson,MIA,22,6-6,200,Tennessee,USA,2015,2,40,52,6.6,2.1,1.4,1.8,2.0%,7.5%,13.4%,56.9%,9.8%
Josh Smith,HOU,30,6-9,225,None,USA,2004,1,17,55,6.0,3.5,1.6,-4.7,5.3%,15.4%,22.1%,43.9%,17.2%
Jrue Holiday,NOP,26,6-4,205,UCLA,USA,2009,1,17,65,16.8,3.0,6.0,0.6,1.4%,9.4%,28.3%,52.9%,36.5%
Julius Randle,LAL,21,6-9,250,Kentucky,USA,2014,1,7,81,11.3,10.2,1.8,-14.1,6.9%,29.2%,20.9%,48.2%,11.1%
Justin Anderson,DAL,22,6-6,228,Virginia,USA,2015,1,21,55,3.8,2.4,0.5,1.4,2.6%,16.7%,15.2%,52.2%,7.1%
Justin Harper,BKN,26,6-10,225,Richmond,USA,2011,2,32,5,2.6,0.2,0.0,-48.8,0.0%,3.8%,16.7%,59.7%,0.0%
Justin Holiday,CHI,27,6-6,185,Washington,USA,Undrafted,Undrafted,Undrafted,53,4.5,1.7,1.1,-4.0,1.5%,9.8%,16.0%,48.9%,11.1%
Justise Winslow,MIA,20,6-7,225,Duke,USA,2015,1,10,78,6.4,5.2,1.5,2.4,3.8%,14.0%,12.2%,48.9%,7.7%
Jusuf Nurkic,DEN,21,7-0,280,None,Bosnia and He...,2014,1,16,32,8.2,5.5,1.3,-0.6,11.3%,20.0%,26.6%,46.0%,12.3%
KJ McDaniels,HOU,23,6-6,205,Clemson,USA,2014,2,32,37,2.4,1.1,0.3,14.9,6.7%,9.1%,17.9%,52.2%,5.9%
Karl-Anthony Towns,MIN,20,7-0,244,Kentucky,USA,2015,1,1,82,18.3,10.5,2.0,-2.5,9.2%,24.2%,24.3%,59.0%,10.8%
Kawhi Leonard,SAS,25,6-7,230,San Diego State,USA,2011,1,15,72,21.2,6.8,2.6,14.1,4.2%,16.4%,25.2%,61.6%,12.8%
Keith Appling,ORL,24,6-1,185,Michigan State,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.2,0.2,27.6,0.0%,3.7%,20.0%,33.8%,5.9%
Kelly Olynyk,BOS,25,7-0,238,Gonzaga,Canada,2013,1,13,69,10.0,4.1,1.5,6.8,4.7%,13.8%,20.4%,56.1%,11.9%
Kelly Oubre Jr.,WAS,20,6-7,205,Kansas,USA,2015,1,15,63,3.7,2.1,0.2,-2.6,3.5%,15.5%,16.6%,50.7%,2.9%
Kemba Walker,CHA,26,6-1,184,Connecticut,USA,2011,1,9,81,20.9,4.4,5.2,3.8,1.9%,10.2%,26.1%,55.4%,25.3%
Kendall Marshall,PHI,24,6-4,200,North Carolina,USA,2012,1,13,30,3.7,0.9,2.4,-13.1,0.5%,6.7%,17.9%,44.9%,26.6%
Kendrick Perkins,NOP,31,6-10,270,None,USA,2003,1,27,37,2.5,3.5,0.8,-6.0,4.8%,19.6%,10.3%,52.9%,7.7%
Kenneth Faried,DEN,26,6-8,228,Morehead State,USA,2011,1,22,67,12.5,8.7,1.2,-3.5,13.2%,21.0%,20.3%,57.7%,7.7%
Kent Bazemore,ATL,26,6-5,201,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,11.6,5.1,2.3,2.3,1.3%,15.6%,19.5%,55.1%,12.7%
Kentavious Caldwell-Pope,DET,23,6-5,205,Georgia,USA,2013,1,8,76,14.5,3.7,1.8,2.6,2.3%,7.7%,17.7%,52.1%,7.5%
Kevin Durant,OKC,27,6-9,240,Texas,USA,2007,1,2,72,28.2,8.2,5.0,11.6,1.8%,18.8%,29.8%,63.4%,23.0%
Kevin Garnett,MIN,40,6-11,240,None,USA,1995,1,5,38,3.2,3.9,1.6,4.6,2.8%,23.5%,11.4%,49.1%,16.4%
Kevin Love,CLE,27,6-10,251,UCLA,USA,2008,1,5,77,16.0,9.9,2.4,8.8,6.4%,25.8%,23.3%,55.3%,11.9%
Kevin Martin,SAS,33,6-7,199,Western Carolina,USA,2004,1,26,55,9.3,2.0,1.1,-5.4,1.3%,9.0%,21.7%,52.0%,8.9%
Kevin Seraphin,NYK,26,6-10,278,None,France,2010,1,17,48,3.9,2.6,1.0,-7.6,5.6%,17.2%,21.9%,43.5%,15.7%
Kevon Looney,GSW,20,6-9,220,UCLA,USA,2015,1,30,5,1.8,2.0,0.0,-46.8,15.4%,35.3%,14.0%,64.3%,0.0%
Khris Middleton,MIL,24,6-8,234,Texas A&M,USA,2012,2,39,79,18.2,3.8,4.2,-0.8,1.6%,9.1%,22.4%,56.0%,18.3%
Kirk Hinrich,ATL,35,6-4,190,Kansas,USA,2003,1,7,46,3.0,1.5,1.6,1.3,1.2%,9.3%,11.3%,50.4%,17.3%
Klay Thompson,GSW,26,6-7,215,Washington State,USA,2011,1,11,80,22.1,3.8,2.1,14.6,1.4%,9.0%,26.0%,59.7%,9.4%
Kobe Bryant,LAL,37,6-6,212,None,USA,1996,1,13,66,17.6,3.7,2.8,-14.8,2.0%,11.1%,31.4%,46.9%,18.3%
Kosta Koufos,SAC,27,7-0,265,Ohio State,USA,2008,1,23,78,6.8,5.4,0.4,-6.6,10.7%,17.0%,15.2%,54.0%,3.4%
Kostas Papanikolaou,DEN,25,6-8,235,None,Greece,2012,2,48,26,2.6,1.5,0.6,-2.4,2.7%,10.7%,14.1%,46.4%,7.7%
Kris Humphries,ATL,31,6-9,235,Minnesota,USA,2004,1,14,53,6.5,4.1,0.7,-4.3,6.4%,19.0%,18.9%,51.7%,6.8%
Kristaps Porzingis,NYK,20,7-3,240,None,Latvia,2015,1,4,72,14.3,7.3,1.3,0.3,6.3%,18.4%,24.3%,51.8%,7.6%
Kyle Anderson,SAS,22,6-9,230,UCLA,USA,2014,1,30,78,4.5,3.1,1.6,8.6,2.2%,17.9%,14.3%,52.8%,14.0%
Kyle Korver,ATL,35,6-7,212,Creighton,USA,2003,2,51,80,9.2,3.3,2.1,7.2,0.6%,9.6%,13.2%,57.7%,9.5%
Kyle Lowry,TOR,30,6-0,205,Villanova,USA,2006,1,24,77,21.2,4.7,6.4,6.4,2.0%,11.1%,25.6%,57.8%,29.3%
Kyle O'Quinn,NYK,26,6-10,250,Norfolk State,USA,2012,2,49,65,4.8,3.8,1.1,-3.9,9.7%,20.8%,20.6%,52.0%,16.1%
Kyle Singler,OKC,28,6-8,228,Duke,USA,2011,2,33,68,3.4,2.1,0.4,-0.6,4.8%,8.7%,11.3%,48.1%,3.5%
Kyrie Irving,CLE,24,6-3,193,Duke,Australia,2011,1,1,53,19.6,3.0,4.7,5.8,2.6%,7.1%,28.5%,54.0%,25.3%
LaMarcus Aldridge,SAS,30,6-11,240,Texas,USA,2006,1,2,74,18.0,8.5,1.5,11.7,8.4%,19.9%,25.8%,56.5%,8.1%
Lamar Patterson,ATL,24,6-5,225,Pittsburgh,USA,2014,2,48,35,2.4,1.4,1.1,4.2,1.0%,12.2%,12.3%,46.8%,13.4%
Lance Stephenson,MEM,25,6-5,230,Cincinnati,USA,2010,2,40,69,8.3,3.2,1.9,-2.5,2.9%,13.5%,19.4%,54.8%,15.2%
Lance Thomas,NYK,28,6-8,235,Duke,USA,Undrafted,Undrafted,Undrafted,59,8.2,2.2,0.9,-0.6,2.7%,6.9%,16.6%,55.7%,6.6%
Langston Galloway,NYK,24,6-2,200,None,USA,Undrafted,Undrafted,Undrafted,82,7.6,3.5,2.5,-2.6,2.0%,11.5%,15.1%,49.0%,16.1%
Larry Nance Jr.,LAL,23,6-9,230,Wyoming,USA,2015,1,27,63,5.5,5.0,0.7,-3.4,7.6%,16.5%,12.4%,54.4%,5.5%
Lavoy Allen,IND,27,6-9,255,Temple,USA,2011,2,50,79,5.4,5.4,1.0,6.0,10.1%,15.9%,12.8%,53.2%,7.0%
LeBron James,CLE,31,6-8,250,None,USA,2003,1,1,76,25.3,7.4,6.8,11.4,4.2%,16.7%,30.5%,58.8%,33.9%
Leandro Barbosa,GSW,33,6-3,194,None,Brazil,2003,1,28,68,6.4,1.7,1.2,2.6,2.5%,7.9%,17.4%,54.5%,11.2%
Lorenzo Brown,DET,25,6-5,189,North Carolina State,USA,2013,2,52,8,2.5,0.9,1.4,-24.5,0.0%,14.6%,24.8%,37.4%,30.6%
Lou Amundson,NYK,33,6-9,220,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,29,1.8,1.7,0.4,-11.1,9.8%,11.8%,16.6%,40.1%,10.7%
Lou Williams,LAL,29,6-1,175,None,USA,2005,2,45,67,15.3,2.5,2.5,-10.2,1.5%,7.2%,22.1%,58.4%,14.9%
Luc Mbah a Moute,LAC,29,6-8,230,California-Los Angeles,Cameroon,2008,2,37,75,3.1,2.3,0.4,8.3,4.9%,8.1%,9.5%,49.8%,3.2%
Lucas Nogueira,TOR,23,7-0,220,None,Brazil,2013,1,16,29,2.2,1.6,0.2,4.3,7.9%,11.7%,12.0%,64.2%,4.4%
Luis Montero,POR,23,6-7,185,Westchester CC NY,Dominican Rep...,Undrafted,Undrafted,Undrafted,12,1.2,0.3,0.1,-47.8,0.0%,10.8%,25.5%,33.7%,6.7%
Luis Scola,TOR,36,6-9,240,None,Argentina,2002,2,55,76,8.7,4.7,0.9,-1.9,5.2%,17.9%,19.0%,52.3%,6.6%
Luke Babbitt,NOP,27,6-9,225,Nevada-Reno,USA,2010,1,16,47,7.0,3.1,1.1,-2.5,2.8%,14.7%,16.8%,52.6%,9.2%
Luol Deng,MIA,31,6-9,220,Duke,United Kingdo...,2004,1,7,74,12.3,6.0,1.9,0.5,4.7%,13.9%,16.8%,54.9%,8.7%
Manu Ginobili,SAS,38,6-6,205,None,Argentina,1999,2,57,58,9.6,2.5,3.1,14.6,2.5%,10.1%,22.7%,57.3%,23.4%
Marc Gasol,MEM,31,7-1,255,None,Spain,2007,2,48,52,16.6,7.0,3.8,0.1,3.3%,17.9%,23.7%,52.8%,19.5%
Marcelo Huertas,LAL,33,6-3,200,None,Brazil,Undrafted,Undrafted,Undrafted,53,4.5,1.7,3.4,1.7,2.0%,8.2%,16.1%,48.8%,32.7%
Marcin Gortat,WAS,32,6-11,240,None,Poland,2005,2,57,75,13.5,9.9,1.4,1.3,9.6%,22.6%,18.6%,59.2%,7.2%
Marco Belinelli,SAC,30,6-5,210,None,Italy,2007,1,18,68,10.2,1.7,1.9,-5.7,0.6%,6.4%,19.3%,50.0%,11.7%
Marcus Morris Sr.,DET,26,6-9,235,Kansas,USA,2011,1,14,80,14.1,5.1,2.5,2.4,3.0%,11.4%,18.2%,53.1%,10.7%
Marcus Smart,BOS,22,6-4,220,Oklahoma State,USA,2014,1,6,61,9.1,4.2,3.0,2.5,4.1%,10.2%,16.8%,46.3%,16.2%
Marcus Thornton,WAS,29,6-4,205,Louisiana State,USA,2009,2,43,61,9.7,2.5,1.4,0.8,3.2%,9.9%,23.5%,51.1%,12.5%
Mario Chalmers,MIA,30,6-2,190,Kansas,USA,2008,2,34,61,10.3,2.6,3.8,2.3,1.8%,9.7%,21.4%,56.1%,27.0%
Mario Hezonja,ORL,21,6-8,218,None,Croatia,2015,1,5,79,6.1,2.2,1.4,-0.1,1.9%,10.8%,16.6%,54.1%,11.3%
Markel Brown,BKN,24,6-3,190,Oklahoma State,USA,2014,2,44,62,5.9,2.0,1.5,-11.0,2.3%,10.6%,18.3%,50.0%,14.2%
Markieff Morris,WAS,26,6-10,245,Kansas,USA,2011,1,13,64,12.0,5.5,1.9,-2.3,4.3%,17.7%,24.0%,48.9%,12.5%
Marreese Speights,GSW,28,6-10,255,Florida,USA,2008,1,16,72,7.1,3.3,0.8,1.1,9.2%,18.2%,29.3%,50.6%,12.6%
Marvin Williams,CHA,30,6-9,237,North Carolina,USA,2005,1,2,81,11.7,6.4,1.4,5.0,5.3%,16.5%,16.6%,58.5%,7.4%
Mason Plumlee,POR,26,6-11,235,Duke,USA,2013,1,22,82,9.1,7.7,2.8,1.6,9.6%,20.3%,17.1%,56.4%,16.1%
Matt Barnes,MEM,36,6-7,226,UCLA,USA,2002,2,45,76,10.0,5.5,2.1,-4.5,3.6%,16.0%,17.5%,50.3%,11.7%
Matt Bonner,SAS,36,6-10,235,Florida,USA,2003,2,45,30,2.5,0.9,0.3,14.0,1.8%,11.9%,14.0%,64.7%,6.1%
Matthew Dellavedova,CLE,25,6-4,198,St. Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.5,2.1,4.4,10.3,1.8%,6.8%,15.5%,52.7%,26.5%
Maurice Harkless,POR,23,6-9,215,"St. John's, N.Y.",USA,2012,1,15,78,6.4,3.6,0.9,1.3,6.8%,11.7%,15.3%,54.1%,6.8%
Metta World Peace,LAL,36,6-7,260,St. John's (NY),USA,1999,1,16,35,5.0,2.5,0.8,-4.9,2.9%,11.2%,16.2%,43.5%,7.8%
Meyers Leonard,POR,24,7-1,245,Illinois,USA,2012,1,11,61,8.4,5.1,1.5,3.2,3.7%,19.2%,17.4%,56.1%,10.3%
Michael Beasley,HOU,27,6-10,235,Kansas State,USA,2008,1,2,20,12.8,4.9,0.8,-8.3,7.3%,17.3%,28.4%,56.3%,8.6%
Michael Carter-Williams,MIL,24,6-6,190,Syracuse,USA,2013,1,11,54,11.5,5.1,5.2,-3.6,3.0%,13.8%,20.6%,49.7%,26.4%
Michael Kidd-Gilchrist,CHA,22,6-7,232,Kentucky,USA,2012,1,2,7,12.7,6.4,1.3,13.9,5.8%,14.6%,17.3%,60.3%,6.9%
Mike Conley,MEM,28,6-1,175,Ohio State,USA,2007,1,4,56,15.3,2.9,6.1,1.2,1.5%,8.2%,22.5%,53.8%,32.4%
Mike Dunleavy,CHI,35,6-9,230,Duke,USA,2002,1,3,31,7.2,2.7,1.3,-5.2,1.1%,10.5%,14.1%,54.3%,7.6%
Mike Miller,DEN,36,6-8,218,Florida,USA,2000,1,5,47,1.3,1.1,0.9,-13.9,1.4%,12.7%,8.9%,50.8%,15.9%
Mike Muscala,ATL,24,6-11,240,Bucknell,USA,2013,2,44,60,3.3,2.0,0.6,-3.0,6.8%,13.8%,15.2%,57.6%,9.9%
Mike Scott,ATL,27,6-8,237,Virginia,USA,2012,2,43,75,6.2,2.7,1.0,5.2,4.6%,12.6%,17.1%,57.5%,10.6%
Miles Plumlee,MIL,27,6-11,249,Duke,USA,2012,1,26,61,5.1,3.8,0.3,-5.6,10.9%,15.3%,15.1%,60.6%,3.0%
Mirza Teletovic,PHX,30,6-9,242,None,Bosnia and He...,Undrafted,Undrafted,Undrafted,79,12.2,3.8,1.1,-4.6,3.0%,14.6%,22.9%,57.1%,8.8%
Mitch McGary,OKC,24,6-10,255,Michigan,USA,2014,1,21,20,1.3,0.9,0.2,-34.4,5.5%,20.0%,19.2%,47.4%,7.1%
Mo Williams,CLE,33,6-1,198,Alabama,USA,2003,2,47,41,8.2,1.8,2.4,-3.5,0.8%,8.7%,22.2%,52.7%,23.1%
Monta Ellis,IND,30,6-3,185,None,USA,2005,2,40,81,13.8,3.3,4.7,1.8,1.5%,8.0%,20.8%,50.4%,22.2%
Montrezl Harrell,HOU,22,6-8,240,Louisville,USA,2015,2,32,39,3.6,1.7,0.4,4.9,6.6%,9.8%,14.1%,63.5%,6.7%
Myles Turner,IND,20,6-11,243,Texas,USA,2015,1,11,60,10.3,5.5,0.7,-2.5,4.9%,18.2%,20.7%,53.1%,5.0%
Nate Robinson,NOP,32,5-9,180,Washington,USA,2005,1,21,2,0.0,0.0,2.0,-38.5,0.0%,0.0%,1.8%,0.0%,28.6%
Nazr Mohammed,OKC,38,6-10,250,Kentucky,USA,1998,1,29,5,1.6,0.8,0.0,-7.1,5.3%,14.3%,20.0%,68.0%,0.0%
